"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.577986936E1,-7.577362061E-1,9.593627930E0,-8.709197998E0
1.578490476E1,-7.825317383E-1,9.627471924E0,-8.720413208E0
1.578994016E1,-7.873077393E-1,9.639389038E0,-8.700744629E0
1.579497556E1,-7.452087402E-1,9.616668701E0,-8.649063110E0
1.580001096E1,-7.453765869E-1,9.606460571E0,-8.638031006E0
1.580504636E1,-7.517242432E-1,9.621566772E0,-8.630416870E0
1.581008176E1,-7.129669189E-1,9.619598389E0,-8.601058960E0
1.581511716E1,-7.502899170E-1,9.590698242E0,-8.574279785E0
1.582015256E1,-7.268829346E-1,9.608688354E0,-8.666793823E0
1.582518796E1,-7.279663086E-1,9.614990234E0,-8.594268799E0
1.583022336E1,-7.222290039E-1,9.609207153E0,-8.575393677E0
1.583525876E1,-7.227478027E-1,9.649917603E0,-8.575912476E0
1.584029416E1,-7.443542480E-1,9.641662598E0,-8.601608276E0
1.584532956E1,-7.087249756E-1,9.602630615E0,-8.602203369E0
1.585036496E1,-7.090148926E-1,9.599273682E0,-8.577285767E0
1.585540036E1,-6.754913330E-1,9.615127563E0,-8.533264160E0
1.586043576E1,-6.990814209E-1,9.637542725E0,-8.534545898E0
1.586547116E1,-6.988067627E-1,9.617736816E0,-8.509155273E0
1.587050656E1,-7.275695801E-1,9.606933594E0,-8.498229980E0
1.587554196E1,-7.188262939E-1,9.612335205E0,-8.564392090E0
1.588057736E1,-6.982116699E-1,9.595382690E0,-8.543106079E0
1.588561276E1,-6.763305664E-1,9.611068726E0,-8.532135010E0
1.589064816E1,-6.689605713E-1,9.616836548E0,-8.546218872E0
1.589568356E1,-6.743011475E-1,9.621536255E0,-8.525695801E0
1.590071896E1,-6.716308594E-1,9.624877930E0,-8.510055542E0
1.590575436E1,-6.835937500E-1,9.636962891E0,-8.511566162E0
1.591078976E1,-6.772003174E-1,9.658355713E0,-8.501220703E0
1.591582517E1,-6.656799316E-1,9.624496460E0,-8.544342041E0
1.592086057E1,-6.571350098E-1,9.601745605E0,-8.547195435E0
1.592589597E1,-6.956176758E-1,9.593551636E0,-8.472335815E0
1.593093137E1,-6.966552734E-1,9.608016968E0,-8.458374023E0
1.593596677E1,-6.103057861E-1,9.612167358E0,-8.481567383E0
1.594100217E1,-5.865173340E-1,9.637084961E0,-8.432403564E0
1.594603757E1,-6.154479980E-1,9.633743286E0,-8.445755005E0
1.595107297E1,-6.464080811E-1,9.624298096E0,-8.438491821E0
1.595610837E1,-6.091766357E-1,9.628875732E0,-8.451232910E0
1.596114377E1,-5.965118408E-1,9.645431519E0,-8.471618652E0
1.596617917E1,-6.200561523E-1,9.613571167E0,-8.480865479E0
1.597121457E1,-6.295623779E-1,9.600906372E0,-8.501434326E0
1.597624997E1,-6.064910889E-1,9.628768921E0,-8.520812988E0
1.598128537E1,-5.961761475E-1,9.643890381E0,-8.475555420E0
1.598632077E1,-5.982360840E-1,9.622726440E0,-8.453216553E0
1.599135617E1,-6.000671387E-1,9.620529175E0,-8.425033569E0
1.599639157E1,-6.027221680E-1,9.623321533E0,-8.407745361E0
1.600142697E1,-5.967407227E-1,9.611358643E0,-8.445037842E0
1.600646237E1,-5.856628418E-1,9.619934082E0,-8.464614868E0
1.601149777E1,-5.816497803E-1,9.631774902E0,-8.440322876E0
1.601653317E1,-5.769042969E-1,9.637710571E0,-8.437042236E0
1.602156857E1,-5.695800781E-1,9.632110596E0,-8.422470093E0
1.602660397E1,-5.519256592E-1,9.641479492E0,-8.397735596E0
1.603163937E1,-5.600738525E-1,9.623489380E0,-8.412200928E0
1.603667477E1,-5.761566162E-1,9.610321045E0,-8.436340332E0
1.604171018E1,-5.534362793E-1,9.635040283E0,-8.426940918E0
1.604674558E1,-5.187835693E-1,9.655471802E0,-8.396697998E0
1.605178098E1,-5.251312256E-1,9.626998901E0,-8.378250122E0
1.605681638E1,-5.355072021E-1,9.610015869E0,-8.388977051E0
1.606185178E1,-5.557708740E-1,9.624053955E0,-8.384994507E0
1.606688718E1,-4.946136475E-1,9.625915527E0,-8.409729004E0
1.607192258E1,-5.141296387E-1,9.642990112E0,-8.415542603E0
1.607695798E1,-5.147094727E-1,9.646453857E0,-8.390762329E0
1.608199338E1,-5.236053467E-1,9.622039795E0,-8.375366211E0
1.608702878E1,-5.210723877E-1,9.625549316E0,-8.441467285E0
1.609206418E1,-5.154418945E-1,9.626342773E0,-8.414169312E0
1.609709958E1,-5.332489014E-1,9.624877930E0,-8.403488159E0
1.610213498E1,-5.407867432E-1,9.638839722E0,-8.377883911E0
1.610717038E1,-5.341186523E-1,9.621307373E0,-8.417633057E0
1.611220578E1,-5.058593750E-1,9.619827271E0,-8.402145386E0
1.611724118E1,-4.869995117E-1,9.638671875E0,-8.400054932E0
1.612227658E1,-4.992980957E-1,9.663787842E0,-8.401931763E0
1.612731198E1,-5.244140625E-1,9.656814575E0,-8.397125244E0
1.613234738E1,-5.082550049E-1,9.621719360E0,-8.376403809E0
1.613738278E1,-4.662017822E-1,9.618530273E0,-8.412811279E0
1.614241818E1,-4.768676758E-1,9.628128052E0,-8.392349243E0
1.614745358E1,-4.965515137E-1,9.639587402E0,-8.392639160E0
1.615248898E1,-4.798889160E-1,9.662734985E0,-8.358718872E0
1.615752438E1,-4.853820801E-1,9.653503418E0,-8.374481201E0
1.616255978E1,-4.998168945E-1,9.643737793E0,-8.383499146E0
1.616759518E1,-4.776458740E-1,9.655792236E0,-8.372421265E0
1.617263058E1,-4.620361328E-1,9.612274170E0,-8.383316040E0
1.617766598E1,-4.953460693E-1,9.641265869E0,-8.410018921E0
1.618270139E1,-4.609527588E-1,9.657394409E0,-8.389068604E0
1.618773679E1,-4.950408936E-1,9.636795044E0,-8.375915527E0
1.619277219E1,-4.803619385E-1,9.642929077E0,-8.390716553E0
1.619780759E1,-4.271087646E-1,9.642623901E0,-8.482040405E0
1.620284299E1,-4.878845215E-1,9.646453857E0,-8.446044922E0
1.620787839E1,-4.642944336E-1,9.623931885E0,-8.438735962E0
1.621291379E1,-4.577484131E-1,9.622985840E0,-8.438735962E0
1.621794919E1,-4.725036621E-1,9.618957520E0,-8.447311401E0
1.622298459E1,-4.417114258E-1,9.648773193E0,-8.443923950E0
1.622801999E1,-4.997711182E-1,9.675918579E0,-8.369018555E0
1.623305539E1,-5.117034912E-1,9.618438721E0,-8.378005981E0
1.623809079E1,-4.898834229E-1,9.618194580E0,-8.392623901E0
1.624312619E1,-4.749298096E-1,9.654495239E0,-8.474487305E0
1.624816159E1,-4.967803955E-1,9.613555908E0,-8.492782593E0
1.625319699E1,-5.438079834E-1,9.618225098E0,-8.484298706E0
1.625823239E1,-5.292968750E-1,9.646362305E0,-8.486282349E0
1.626326779E1,-5.358123779E-1,9.660903931E0,-8.594848633E0
1.626830319E1,-5.052795410E-1,9.666076660E0,-8.522521973E0
1.627333859E1,-5.431671143E-1,9.658966064E0,-8.545852661E0
1.627837399E1,-5.949401855E-1,9.594955444E0,-8.465286255E0
1.628340939E1,-5.458984375E-1,9.616195679E0,-8.496246338E0
1.628844479E1,-5.652618408E-1,9.621170044E0,-8.518081665E0
1.629348019E1,-5.854187012E-1,9.629791260E0,-8.545394897E0
1.629851560E1,-5.706939697E-1,9.616226196E0,-8.590667725E0
1.630355100E1,-5.501861572E-1,9.618499756E0,-8.629165649E0
1.630858640E1,-5.527496338E-1,9.619461060E0,-8.624343872E0
1.631362180E1,-6.237182617E-1,9.633911133E0,-8.563446045E0
1.631865720E1,-6.725769043E-1,9.641403198E0,-8.621978760E0
1.632369260E1,-6.525573730E-1,9.588653564E0,-8.554550171E0
1.632872800E1,-5.957794189E-1,9.617401123E0,-8.587600708E0
1.633376340E1,-5.167999268E-1,9.591125488E0,-8.554443359E0
1.633879880E1,-6.771087646E-1,9.618499756E0,-8.538818359E0
1.634383420E1,-6.690673828E-1,9.624923706E0,-8.602920532E0
1.634886960E1,-6.968536377E-1,9.660171509E0,-8.574111938E0
1.635390500E1,-6.893005371E-1,9.628921509E0,-8.594711304E0
1.635894040E1,-6.776885986E-1,9.649032593E0,-8.634750366E0
1.636397580E1,-6.745452881E-1,9.643386841E0,-8.609710693E0
1.636901120E1,-7.286682129E-1,9.576583862E0,-8.665161133E0
1.637404660E1,-6.734466553E-1,9.607437134E0,-8.750946045E0
1.637908200E1,-7.122650146E-1,9.631378174E0,-8.666351318E0
1.638411740E1,-7.318572998E-1,9.637191772E0,-8.687240601E0
1.638915280E1,-7.614746094E-1,9.638412476E0,-8.731918335E0
1.639418820E1,-7.368469238E-1,9.609085083E0,-8.688339233E0
1.639922360E1,-7.603454590E-1,9.591400146E0,-8.707443237E0
1.640425900E1,-7.967529297E-1,9.614852905E0,-8.803421021E0
1.640929440E1,-7.823181152E-1,9.621978760E0,-8.804351807E0
1.641432980E1,-7.641601562E-1,9.615753174E0,-8.753173828E0
1.641936520E1,-7.653350830E-1,9.629318237E0,-8.733901978E0
1.642440061E1,-8.119659424E-1,9.612625122E0,-8.766815186E0
1.642943600E1,-7.819061279E-1,9.587844849E0,-8.835205078E0
1.643447140E1,-7.850189209E-1,9.641799927E0,-8.776702881E0
1.643950681E1,-7.987213135E-1,9.614791870E0,-8.780792236E0
1.644454221E1,-8.247222900E-1,9.605072021E0,-8.863311768E0
1.644957761E1,-8.484497070E-1,9.613586426E0,-8.768997192E0
1.645461301E1,-8.594665527E-1,9.642349243E0,-8.747497559E0
1.645964841E1,-8.245697021E-1,9.637756348E0,-8.769805908E0
1.646468381E1,-8.504028320E-1,9.620666504E0,-8.792678833E0
1.646971921E1,-8.654479980E-1,9.617507935E0,-8.821563721E0
1.647475461E1,-8.737640381E-1,9.582794189E0,-8.839797974E0
1.647979001E1,-8.592071533E-1,9.591934204E0,-8.836639404E0
1.648482541E1,-8.312988281E-1,9.599121094E0,-8.824417114E0
1.648986081E1,-8.180847168E-1,9.588500977E0,-8.844268799E0
1.649489621E1,-8.614654541E-1,9.596771240E0,-8.840988159E0
1.649993161E1,-8.402252197E-1,9.631622314E0,-8.862808228E0
1.650496701E1,-8.386993408E-1,9.664062500E0,-8.862091064E0
1.651000241E1,-8.487396240E-1,9.642532349E0,-8.880493164E0
1.651503781E1,-8.748321533E-1,9.598236084E0,-8.922912598E0
1.652007321E1,-8.972930908E-1,9.588500977E0,-8.906967163E0
1.652510861E1,-8.807067871E-1,9.616577148E0,-8.873046875E0
1.653014401E1,-8.656921387E-1,9.633666992E0,-8.863937378E0
1.653517941E1,-8.557128906E-1,9.622604370E0,-8.858016968E0
1.654021481E1,-8.457946777E-1,9.608917236E0,-8.849792480E0
1.654525021E1,-8.252868652E-1,9.618515015E0,-8.832809448E0
1.655028561E1,-8.336334229E-1,9.620819092E0,-8.857788086E0
1.655532102E1,-8.247833252E-1,9.622222900E0,-8.835128784E0
1.656035642E1,-8.473663330E-1,9.639526367E0,-8.829010010E0
1.656539182E1,-8.751525879E-1,9.636581421E0,-8.854660034E0
1.657042722E1,-8.352508545E-1,9.627136230E0,-8.840454102E0
1.657546262E1,-8.145904541E-1,9.614440918E0,-8.857849121E0
1.658049802E1,-8.092041016E-1,9.618026733E0,-8.838989258E0
1.658553342E1,-8.006134033E-1,9.619415283E0,-8.819396973E0
1.659056882E1,-8.040313721E-1,9.625289917E0,-8.800842285E0
1.659560422E1,-7.781066895E-1,9.613906860E0,-8.796112061E0
1.660063962E1,-7.640991211E-1,9.632492065E0,-8.801940918E0
1.660567502E1,-7.537841797E-1,9.651275635E0,-8.755813599E0
1.661071042E1,-7.410583496E-1,9.644989014E0,-8.706924438E0
1.661574582E1,-7.233276367E-1,9.616729736E0,-8.718994141E0
1.662078122E1,-7.206573486E-1,9.626220703E0,-8.704940796E0
1.662581662E1,-7.008666992E-1,9.624435425E0,-8.705688477E0
1.663085202E1,-7.103271484E-1,9.634918213E0,-8.741500854E0
1.663588742E1,-6.962280273E-1,9.631942749E0,-8.710754395E0
1.664092282E1,-7.014465332E-1,9.632110596E0,-8.724334717E0
1.664595822E1,-6.835632324E-1,9.636795044E0,-8.703308105E0
1.665099362E1,-6.965332031E-1,9.604446411E0,-8.658157349E0
1.665602902E1,-6.755065918E-1,9.613433838E0,-8.590393066E0
1.666106442E1,-6.537017822E-1,9.623260498E0,-8.555374146E0
1.666609982E1,-6.606292725E-1,9.599121094E0,-8.579895020E0
1.667113522E1,-6.541290283E-1,9.626510620E0,-8.605010986E0
1.667617062E1,-6.220245361E-1,9.618713379E0,-8.573013306E0
1.668120602E1,-6.301727295E-1,9.614944458E0,-8.533187866E0
1.668624143E1,-6.142425537E-1,9.612487793E0,-8.506271362E0
1.669127683E1,-5.761718750E-1,9.627914429E0,-8.519012451E0
1.669631223E1,-5.576934814E-1,9.638351440E0,-8.520706177E0
1.670134763E1,-5.794219971E-1,9.634292603E0,-8.489700317E0
1.670638303E1,-5.974121094E-1,9.610000610E0,-8.494857788E0
1.671141843E1,-5.347595215E-1,9.629272461E0,-8.421127319E0
1.671645383E1,-5.135345459E-1,9.633209229E0,-8.469146729E0
1.672148923E1,-5.536346436E-1,9.644607544E0,-8.535217285E0
1.672652463E1,-5.940399170E-1,9.653015137E0,-8.494140625E0
1.673156003E1,-5.882110596E-1,9.662261963E0,-8.465820312E0
1.673659543E1,-5.433502197E-1,9.649490356E0,-8.421890259E0
1.674163083E1,-5.566253662E-1,9.630584717E0,-8.416976929E0
1.674666623E1,-5.847473145E-1,9.646697998E0,-8.502395630E0
1.675170163E1,-4.832611084E-1,9.657852173E0,-8.615844727E0
1.675673703E1,-5.477905273E-1,9.652603149E0,-8.527435303E0
1.676177243E1,-5.338439941E-1,9.656112671E0,-8.429031372E0
1.676680783E1,-5.161285400E-1,9.637115479E0,-8.389404297E0
1.677184323E1,-4.883270264E-1,9.619827271E0,-8.311889648E0
1.677687863E1,-5.257568359E-1,9.640548706E0,-8.345138550E0
1.678191403E1,-4.663391113E-1,9.666870117E0,-8.375091553E0
1.678694943E1,-5.702362061E-1,9.663986206E0,-8.374588013E0
1.679198483E1,-5.537261963E-1,9.645492554E0,-8.317504883E0
1.679702023E1,-4.953613281E-1,9.649261475E0,-8.335586548E0
1.680205563E1,-5.024719238E-1,9.644790649E0,-8.294570923E0
1.680709103E1,-4.980316162E-1,9.621307373E0,-8.321563721E0
1.681212644E1,-4.791412354E-1,9.627929688E0,-8.312683105E0
1.681716184E1,-5.431671143E-1,9.647064209E0,-8.279251099E0
1.682219724E1,-4.994812012E-1,9.653884888E0,-8.363571167E0
1.682723264E1,-4.324798584E-1,9.629150391E0,-8.253372192E0
1.683226804E1,-4.954223633E-1,9.688888550E0,-8.271041870E0
1.683730344E1,-4.907989502E-1,9.656066895E0,-8.314392090E0
1.684233884E1,-4.916229248E-1,9.643386841E0,-8.350860596E0
1.684737424E1,-5.029449463E-1,9.620681763E0,-8.263305664E0
1.685240964E1,-4.364624023E-1,9.653320312E0,-8.267684937E0
1.685744504E1,-4.717559814E-1,9.642669678E0,-8.180511475E0
1.686248044E1,-4.735107422E-1,9.646408081E0,-8.165847778E0
1.686751584E1,-4.912719727E-1,9.640380859E0,-8.157592773E0
1.687255124E1,-4.935760498E-1,9.644226074E0,-8.222778320E0
1.687758664E1,-4.672546387E-1,9.643218994E0,-8.238082886E0
1.688262204E1,-4.178466797E-1,9.664093018E0,-8.289657593E0
1.688765744E1,-4.456329346E-1,9.631164551E0,-8.183959961E0
1.689269284E1,-4.772186279E-1,9.621566772E0,-8.233093262E0
1.689772824E1,-4.860076904E-1,9.626358032E0,-8.254714966E0
1.690276364E1,-5.027923584E-1,9.632278442E0,-8.247283936E0
1.690779904E1,-4.554748535E-1,9.639923096E0,-8.237533569E0
1.691283444E1,-4.719238281E-1,9.626312256E0,-8.283050537E0
1.691786984E1,-4.832153320E-1,9.629287720E0,-8.295272827E0
1.692290524E1,-4.854888916E-1,9.663940430E0,-8.254348755E0
1.692794064E1,-4.943237305E-1,9.623016357E0,-8.192016602E0
1.693297604E1,-4.678344727E-1,9.642318726E0,-8.251449585E0
1.693801144E1,-4.826507568E-1,9.621368408E0,-8.328674316E0
1.694304684E1,-4.777832031E-1,9.644912720E0,-8.342407227E0
1.694808225E1,-5.108947754E-1,9.651473999E0,-8.330627441E0
1.695311765E1,-4.592590332E-1,9.628616333E0,-8.310791016E0
1.695815305E1,-4.736022949E-1,9.652435303E0,-8.336044312E0
1.696318845E1,-4.935913086E-1,9.642059326E0,-8.377883911E0
1.696822385E1,-5.277404785E-1,9.618820190E0,-8.408508301E0
1.697325925E1,-5.101776123E-1,9.645355225E0,-8.366867065E0
1.697829465E1,-5.171813965E-1,9.649185181E0,-8.369079590E0
1.698333005E1,-5.309448242E-1,9.638137817E0,-8.410827637E0
1.698836545E1,-4.971923828E-1,9.617675781E0,-8.339157104E0
1.699340085E1,-5.055694580E-1,9.663360596E0,-8.337722778E0
1.699843625E1,-5.170440674E-1,9.666229248E0,-8.342468262E0
1.700347165E1,-5.125732422E-1,9.628936768E0,-8.394317627E0
1.700850705E1,-5.308074951E-1,9.640747070E0,-8.352416992E0
1.701354245E1,-5.190734863E-1,9.641433716E0,-8.379989624E0
1.701857785E1,-5.146179199E-1,9.649551392E0,-8.381210327E0
1.702361325E1,-4.995422363E-1,9.645401001E0,-8.393905640E0
1.702864865E1,-5.199127197E-1,9.631591797E0,-8.374740601E0
1.703368405E1,-5.435638428E-1,9.659927368E0,-8.372177124E0
1.703871945E1,-5.437774658E-1,9.656143188E0,-8.373626709E0
1.704375485E1,-5.235443115E-1,9.653030396E0,-8.422592163E0
1.704879025E1,-5.452575684E-1,9.646697998E0,-8.384338379E0
1.705382565E1,-5.181732178E-1,9.644287109E0,-8.422821045E0
1.705886105E1,-5.415649414E-1,9.647003174E0,-8.483123779E0
1.706389645E1,-5.616607666E-1,9.646072388E0,-8.450286865E0
1.706893186E1,-5.801696777E-1,9.615066528E0,-8.470733643E0
1.707396726E1,-6.157531738E-1,9.611602783E0,-8.511642456E0
1.707900266E1,-6.141510010E-1,9.645095825E0,-8.505920410E0
1.708403806E1,-5.530395508E-1,9.641662598E0,-8.602859497E0
1.708907346E1,-5.585174561E-1,9.638595581E0,-8.628158569E0
1.709410886E1,-5.921325684E-1,9.657760620E0,-8.621109009E0
1.709914426E1,-6.062927246E-1,9.622238159E0,-8.601730347E0
1.710417966E1,-5.987091064E-1,9.634857178E0,-8.545028687E0
1.710921506E1,-5.806121826E-1,9.641311646E0,-8.526641846E0
1.711425046E1,-6.014556885E-1,9.634597778E0,-8.541213989E0
1.711928586E1,-6.291198730E-1,9.622650146E0,-8.554046631E0
1.712432126E1,-6.539459229E-1,9.619766235E0,-8.567672729E0
1.712935666E1,-6.526947021E-1,9.630737305E0,-8.558792114E0
1.713439206E1,-6.411437988E-1,9.624252319E0,-8.537948608E0
1.713942746E1,-6.459350586E-1,9.639968872E0,-8.557632446E0
1.714446286E1,-6.365814209E-1,9.634826660E0,-8.587158203E0
1.714949826E1,-6.245269775E-1,9.608795166E0,-8.604507446E0
1.715453366E1,-6.246643066E-1,9.630233765E0,-8.593994141E0
1.715956906E1,-6.546173096E-1,9.606506348E0,-8.566162109E0
1.716460446E1,-6.491546631E-1,9.604476929E0,-8.523773193E0
1.716963986E1,-6.482086182E-1,9.641357422E0,-8.531280518E0
1.717467526E1,-6.168212891E-1,9.649612427E0,-8.576431274E0
1.717971066E1,-6.282501221E-1,9.619018555E0,-8.571640015E0
1.718474606E1,-6.216583252E-1,9.643997192E0,-8.579223633E0
1.718978146E1,-6.484985352E-1,9.634719849E0,-8.583862305E0
1.719481686E1,-6.882171631E-1,9.637222290E0,-8.570098877E0
1.719985226E1,-6.863098145E-1,9.647979736E0,-8.604598999E0
1.720488766E1,-6.577301025E-1,9.644393921E0,-8.650573730E0
1.720992306E1,-6.767730713E-1,9.640594482E0,-8.618331909E0
1.721495847E1,-6.539154053E-1,9.655426025E0,-8.607482910E0
1.721999387E1,-7.330780029E-1,9.631729126E0,-8.618820190E0
1.722502927E1,-6.803436279E-1,9.627944946E0,-8.634384155E0
1.723006467E1,-7.091979980E-1,9.639328003E0,-8.617263794E0
1.723510007E1,-7.143554688E-1,9.647735596E0,-8.599243164E0
1.724013547E1,-7.189483643E-1,9.638458252E0,-8.594009399E0
1.724517087E1,-7.235565186E-1,9.612899780E0,-8.615707397E0
1.725020627E1,-7.034912109E-1,9.610336304E0,-8.590194702E0
1.725524167E1,-6.561279297E-1,9.630340576E0,-8.663177490E0
1.726027707E1,-7.030029297E-1,9.635162354E0,-8.653259277E0
1.726531247E1,-7.188873291E-1,9.660400391E0,-8.653594971E0
1.727034787E1,-7.173614502E-1,9.638671875E0,-8.663177490E0
1.727538327E1,-7.487182617E-1,9.624832153E0,-8.619186401E0
1.728041867E1,-6.969451904E-1,9.633270264E0,-8.556030273E0
1.728545407E1,-7.103576660E-1,9.641250610E0,-8.633132935E0
1.729048947E1,-7.043304443E-1,9.644348145E0,-8.644104004E0
1.729552487E1,-7.192535400E-1,9.659194946E0,-8.684921265E0
1.730056027E1,-7.133483887E-1,9.659255981E0,-8.655517578E0
1.730559567E1,-7.121734619E-1,9.639785767E0,-8.680404663E0
1.731063107E1,-7.207794189E-1,9.654724121E0,-8.649536133E0
1.731566647E1,-7.022399902E-1,9.639282227E0,-8.619873047E0
1.732070187E1,-7.287597656E-1,9.620010376E0,-8.702682495E0
1.732573727E1,-7.444610596E-1,9.585403442E0,-8.668167114E0
1.733077268E1,-7.388000488E-1,9.618530273E0,-8.664871216E0
1.733580808E1,-6.911163330E-1,9.638870239E0,-8.599624634E0
1.734084348E1,-7.612762451E-1,9.646743774E0,-8.664169312E0
1.734587888E1,-7.072143555E-1,9.617248535E0,-8.731460571E0
1.735091428E1,-7.189788818E-1,9.632369995E0,-8.692092896E0
1.735594968E1,-6.819305420E-1,9.604736328E0,-8.663009644E0
1.736098508E1,-7.474822998E-1,9.620773315E0,-8.650650024E0
1.736602048E1,-7.312164307E-1,9.630401611E0,-8.714859009E0
1.737105588E1,-6.836853027E-1,9.585479736E0,-8.664703369E0
1.737609128E1,-6.952209473E-1,9.637512207E0,-8.638732910E0
1.738112668E1,-6.718902588E-1,9.634628296E0,-8.642913818E0
1.738616208E1,-6.795196533E-1,9.614242554E0,-8.623550415E0
1.739119748E1,-6.981353760E-1,9.628860474E0,-8.673736572E0
1.739623288E1,-6.542053223E-1,9.593643188E0,-8.708023071E0
1.740126828E1,-7.198181152E-1,9.577819824E0,-8.632415771E0
1.740630368E1,-6.926879883E-1,9.611831665E0,-8.644378662E0
1.741133908E1,-7.180023193E-1,9.617172241E0,-8.627227783E0
1.741637448E1,-6.987762451E-1,9.605102539E0,-8.658065796E0
1.742140988E1,-6.597747803E-1,9.641555786E0,-8.631393433E0
1.742644528E1,-6.851501465E-1,9.652664185E0,-8.581863403E0
1.743148068E1,-7.144470215E-1,9.621429443E0,-8.556945801E0
1.743651608E1,-6.970367432E-1,9.623809814E0,-8.640151978E0
1.744155148E1,-7.013092041E-1,9.613922119E0,-8.629425049E0
1.744658688E1,-6.642761230E-1,9.629699707E0,-8.611740112E0
1.745162228E1,-6.801300049E-1,9.626358032E0,-8.671661377E0
1.745665768E1,-6.857757568E-1,9.632751465E0,-8.650100708E0
1.746169308E1,-6.269226074E-1,9.638549805E0,-8.676132202E0
1.746672848E1,-6.896209717E-1,9.613327026E0,-8.639556885E0
1.747176389E1,-6.571960449E-1,9.625534058E0,-8.622161865E0
1.747679929E1,-6.868896484E-1,9.599426270E0,-8.526824951E0
1.748183469E1,-7.089691162E-1,9.617065430E0,-8.495925903E0
1.748687009E1,-6.304321289E-1,9.611877441E0,-8.449813843E0
1.749190549E1,-6.424865723E-1,9.618057251E0,-8.475921631E0
1.749694089E1,-6.623077393E-1,9.636169434E0,-8.543014526E0
1.750197629E1,-6.533050537E-1,9.641799927E0,-8.546203613E0
1.750701169E1,-6.564483643E-1,9.618316650E0,-8.585144043E0
1.751204709E1,-6.812286377E-1,9.613388062E0,-8.559814453E0
1.751708249E1,-6.864624023E-1,9.647857666E0,-8.415847778E0
1.752211789E1,-6.781158447E-1,9.613113403E0,-8.275833130E0
1.752715329E1,-6.252136230E-1,9.622436523E0,-8.313842773E0
1.753218869E1,-6.150207520E-1,9.661544800E0,-8.292922974E0
1.753722409E1,-5.991210938E-1,9.626220703E0,-8.400756836E0
1.754225949E1,-6.605682373E-1,9.622909546E0,-8.399917603E0
1.754729489E1,-6.535644531E-1,9.619857788E0,-8.510925293E0
1.755233029E1,-6.360015869E-1,9.643722534E0,-8.497253418E0
1.755736569E1,-6.235961914E-1,9.619323730E0,-8.462326050E0
1.756240109E1,-5.876007080E-1,9.621719360E0,-8.469955444E0
1.756743649E1,-5.733032227E-1,9.628479004E0,-8.460556030E0
1.757247189E1,-5.999755859E-1,9.640213013E0,-8.406265259E0
1.757750729E1,-6.202697754E-1,9.637313843E0,-8.448150635E0
1.758254269E1,-5.849304199E-1,9.647338867E0,-8.471603394E0
1.758757810E1,-5.729522705E-1,9.647811890E0,-8.438552856E0
1.759261350E1,-6.129455566E-1,9.613143921E0,-8.370437622E0
1.759764890E1,-5.996704102E-1,9.616653442E0,-8.315856934E0
1.760268430E1,-6.116638184E-1,9.611175537E0,-8.336486816E0
1.760771970E1,-5.828704834E-1,9.631729126E0,-8.348571777E0
1.761275510E1,-5.885467529E-1,9.626098633E0,-8.343536377E0
1.761779050E1,-6.046905518E-1,9.625259399E0,-8.432067871E0
1.762282590E1,-6.131744385E-1,9.633743286E0,-8.444366455E0
1.762786130E1,-6.192474365E-1,9.635253906E0,-8.416671753E0
1.763289670E1,-6.182250977E-1,9.630432129E0,-8.421707153E0
1.763793210E1,-5.860137939E-1,9.632781982E0,-8.433975220E0
1.764296750E1,-5.720062256E-1,9.659347534E0,-8.424407959E0
1.764800290E1,-5.835571289E-1,9.644607544E0,-8.388763428E0
1.765303830E1,-6.187133789E-1,9.611358643E0,-8.357803345E0
1.765807370E1,-6.450500488E-1,9.629135132E0,-8.338745117E0
1.766310910E1,-5.955047607E-1,9.643371582E0,-8.277893066E0
1.766814450E1,-5.915374756E-1,9.631729126E0,-8.292663574E0
1.767317990E1,-6.142730713E-1,9.624603271E0,-8.352798462E0
1.767821530E1,-6.176605225E-1,9.618804932E0,-8.372772217E0
1.768325070E1,-5.814971924E-1,9.648406982E0,-8.342163086E0
1.768828610E1,-5.611419678E-1,9.654937744E0,-8.322967529E0
1.769332150E1,-5.540924072E-1,9.658035278E0,-8.311111450E0
1.769835690E1,-5.818328857E-1,9.627838135E0,-8.342758179E0
1.770339230E1,-5.464324951E-1,9.619415283E0,-8.381423950E0
1.770842770E1,-5.426177979E-1,9.624435425E0,-8.373840332E0
1.771346311E1,-5.895538330E-1,9.642135620E0,-8.343673706E0
1.771849850E1,-6.096801758E-1,9.635742188E0,-8.305450439E0
1.772353390E1,-5.934600830E-1,9.631881714E0,-8.267700195E0
1.772856931E1,-5.377655029E-1,9.628829956E0,-8.323471069E0
1.773360471E1,-5.017547607E-1,9.624023438E0,-8.391525269E0
1.773864011E1,-5.410919189E-1,9.611877441E0,-8.417541504E0
1.774367551E1,-5.391082764E-1,9.636291504E0,-8.367614746E0
1.774871091E1,-5.238800049E-1,9.614379883E0,-8.358535767E0
1.775374631E1,-4.912567139E-1,9.621475220E0,-8.388656616E0
1.775878171E1,-5.063018799E-1,9.630401611E0,-8.326324463E0
1.776381711E1,-4.579010010E-1,9.633865356E0,-8.267013550E0
1.776885251E1,-4.676666260E-1,9.654479980E0,-8.295837402E0
1.777388791E1,-5.004119873E-1,9.652374268E0,-8.340667725E0
1.777892331E1,-4.621124268E-1,9.660324097E0,-8.365173340E0
