"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.904397165E0;2.009956837E-1;6.976850033E-1;-7.681751251E-2
1.922436411E0;2.664098740E-1;7.122632265E-1;6.533527374E-2
1.940475839E0;3.697276115E-1;6.460572481E-1;-8.480930328E-2
1.958514047E0;3.577902317E-1;7.589827776E-1;-3.352260590E-2
1.976541147E0;4.201662540E-1;7.345393896E-1;-5.839157104E-2
1.994590768E0;3.311119080E-1;5.717136264E-1;1.194572449E-2
2.012630990E0;5.783534050E-2;6.316437125E-1;-1.550712585E-1
2.030668771E0;-9.764432907E-2;5.581173897E-1;3.935241699E-2
2.048708322E0;-2.277791500E-1;6.163765788E-1;-6.558513641E-2
2.066746408E0;-4.674549103E-1;5.480172038E-1;-8.055019379E-2
2.084786142E0;-6.637518406E-1;7.832950354E-1;-2.511453629E-1
2.102824044E0;-5.480983257E-1;5.988492966E-1;9.633445740E-2
2.120863412E0;-8.279020786E-1;6.919381618E-1;-2.386503220E-1
2.138900888E0;-6.154403687E-1;7.359562516E-1;-6.757164001E-2
2.156941721E0;-5.415401459E-1;8.902187347E-1;1.033611298E-1
2.174979380E0;-4.855294228E-1;1.005324483E0;-8.314228058E-2
2.193018564E0;-3.640480042E-1;1.164886475E0;-1.557455063E-1
2.211056771E0;-3.183941841E-1;1.263321519E0;7.265377045E-2
2.229096688E0;-3.927652836E-1;1.424712062E0;-1.052541733E-1
2.247134652E0;-4.873087406E-1;1.676898360E0;7.959938049E-2
2.265173898E0;-6.256740093E-1;1.808592916E0;7.658004761E-4
2.283209299E0;-7.031214237E-1;1.954089761E0;8.866405487E-2
2.301253732E0;-8.105976582E-1;1.882924199E0;1.371612549E-1
2.319290842E0;-9.104995728E-1;1.674023628E0;2.615833282E-2
2.337329355E0;-1.108917952E0;1.605487704E0;-9.436130524E-2
2.355355355E0;-9.640765190E-1;1.587155104E0;1.322202682E-1
2.373407235E0;-6.603002548E-1;1.524080038E0;-9.546184540E-2
2.391443979E0;-7.111337185E-1;5.532177687E-1;-9.514942169E-1
2.409485910E0;4.925643921E0;4.374777317E0;1.975108147E0
2.427522470E0;-4.497768402E0;-5.517543554E-1;-3.244078636E0
2.445562631E0;1.944407105E0;1.133067846E0;6.627063751E-1
2.463600472E0;-3.458621502E-1;2.290466070E0;8.685359955E-1
2.481639901E0;-2.358639479E0;-3.370180726E-2;4.059743881E-1
2.499674569E0;-3.884193897E-1;2.188059807E0;-8.981418610E-2
2.517715463E0;-1.007537603E0;2.014478207E0;-4.548482895E-1
2.535755258E0;-8.920269012E-1;2.478333950E0;-1.789159775E-1
2.553795480E0;-1.814503908E0;1.456481576E0;1.229142189E0
2.571833566E0;-1.890949488E0;2.793085098E0;5.540466309E-2
2.589873361E0;-2.690658808E0;2.481643438E0;1.599302292E-1
2.607897286E0;-2.275593281E0;3.505332232E0;-1.556685925E0
2.625950509E0;-1.438386440E0;3.395077229E0;1.206724167E0
2.643987863E0;-2.296515703E0;2.133563042E0;-9.202384949E-1
2.662028573E0;-2.512578726E0;2.453087807E0;-1.015143394E0
2.680066842E0;-3.113199949E0;7.161015868E-1;-7.840309143E-1
2.698106271E0;-3.083756685E0;8.206580281E-1;-1.142556190E0
2.716139474E0;-1.746963501E0;-2.723559141E0;8.618707657E-1
2.734177560E0;-1.029491186E0;-1.625138044E0;-2.226382732E0
2.752222054E0;2.728739023E0;-2.102201462E0;9.323749542E-1
2.770261789E0;3.673716068E0;-3.365068734E-1;8.280258179E-1
2.788299569E0;4.364880085E0;3.545458555E0;-2.807538986E0
2.806339669E0;5.787038326E0;4.638285160E0;-1.026688576E0
2.824377328E0;6.009538651E0;4.027075768E0;5.743762970E0
2.842417123E0;3.559194803E0;4.353803635E0;-2.348311424E0
2.860455026E0;3.416745186E0;-8.203865290E-1;1.811344147E0
2.878482064E0;4.688958168E0;-1.000649810E0;4.698698997E0
2.896529611E0;8.949567080E-1;6.467415094E-1;-4.104657173E0
2.914576059E0;8.764272928E-1;-1.268090129E0;2.285140038E0
2.932610665E0;3.895044327E-2;-2.775100231E0;1.878115654E0
2.950650705E0;-2.212581635E0;2.057585001E0;-4.402295113E0
2.968677621E0;1.148906708E0;-2.756949186E0;7.016811371E-1
2.986727853E0;-2.299606562E0;-1.158016205E0;3.499608040E0
3.004766183E0;-1.249171495E0;6.663922220E-2;-3.759618759E0
3.022805978E0;-4.809799194E-1;-2.701611519E0;2.634049416E0
3.040844064E0;3.756904602E-2;5.225183964E-1;-3.168401718E-1
3.058883676E0;5.215808153E-1;-9.867497087E-1;6.069784164E-1
3.076921701E0;9.871066809E-1;3.329297543E0;-1.440273285E0
3.094961740E0;8.853517175E-1;-1.776131868E0;-4.145622253E-2
3.112988229E0;5.714071989E-1;2.398904562E0;3.770895004E-1
3.131039071E0;2.145671844E0;2.969034433E0;-5.510249138E0
3.149076974E0;2.346242905E0;-4.495438337E-1;5.448008537E0
3.167117013E0;2.260400295E0;2.204720020E0;-2.257299900E0
3.185154916E0;8.949120045E-1;-2.047411680E0;1.536567688E0
3.203191842E0;1.487162709E0;1.362447262E0;1.938257217E-1
3.221234384E0;-7.367135286E-1;-1.232277751E0;-2.331212997E0
3.239273752E0;-8.017766476E-2;-3.228694797E-1;2.544210434E0
3.257294077E0;-1.957130432E-1;-1.436746001E0;-1.659436226E0
3.275345773E0;-3.891932964E-2;5.392420292E-2;1.015094757E0
3.293392831E0;-1.052019358E0;2.007565498E-1;-3.100442886E0
3.311428598E0;2.880735397E-1;-1.442324638E0;3.529614449E0
3.329466134E0;-3.306903839E-1;-7.658690214E-2;-1.380882263E0
3.347505990E0;-7.166302204E-2;-2.434327602E0;-1.875991821E-1
3.365543771E0;4.728181958E-1;2.967374921E-1;1.464269638E0
3.383583749E0;-1.385056734E0;-8.563828468E-2;-9.348840714E-1
3.401621775E0;-2.619568110E-1;8.983396888E-1;-1.272325516E-1
3.419661020E0;-2.422723293E0;3.762295723E0;-1.598228455E0
3.437699716E0;2.687124610E-1;-1.854231238E0;1.355393410E0
3.455735665E0;3.551902294E0;1.945530176E0;1.292963028E-1
3.473777474E0;2.588438392E-1;1.629122734E0;2.716876984E0
3.491812875E0;2.807930470E0;-4.615635395E0;-1.629887581E0
3.509854989E0;1.200450063E0;-1.423518658E0;3.163681984E0
3.527899789E0;-7.814989090E-1;-4.509242475E-1;-2.767949104E0
3.545928109E0;3.514510393E-1;-7.598621249E-1;3.454208374E-1
3.563972421E0;3.010927200E0;-1.837021232E0;1.329479218E-1
3.582010812E0;1.940812349E0;-5.784317255E-1;8.625030518E-1
3.600050729E0;2.616049528E0;1.295496464E0;-1.619066238E0
3.618088693E0;2.353355408E0;-3.492148399E0;2.705967903E0
3.636120431E0;9.751763344E-1;1.767978668E0;-1.956200600E0
3.654164682E0;3.180319786E0;-2.301953077E0;1.663567543E0
3.672208078E0;1.950396299E-1;2.613046885E0;-4.505405426E-1
3.690244210E0;4.915399551E0;-1.158064723E0;-3.206128120E0
3.708283761E0;-1.800968289E0;-6.910703778E-1;3.245943069E0
3.726321847E0;-3.978917599E-1;-1.476698279E0;-2.939003944E0
3.744361703E0;2.257367373E0;-1.970236301E-1;2.333798409E0
3.762400033E0;2.263329029E0;-9.857367873E-1;-1.700456142E0
3.780439218E0;1.414810777E0;7.366584539E-1;1.090517044E0
3.798474680E0;4.145429134E-1;2.694793701E0;-1.013442039E0
3.816520395E0;8.829796314E-1;-9.164548516E-1;1.562016487E0
3.834555551E0;2.410422802E0;1.607223749E0;-1.171543121E0
3.852595041E0;1.897043228E0;-5.948469043E-2;5.225286484E-1
3.870622933E0;1.986496091E0;-3.200377226E-1;4.107666016E-2
3.888670235E0;2.098530054E0;9.310678244E-1;1.091530800E0
3.906714242E0;1.012057066E0;5.413590372E-2;-3.733768463E-1
3.924745919E0;1.280231476E0;-6.305754781E-1;8.994932175E-1
3.942793466E0;2.089897394E0;-1.422418952E-1;-1.178236008E-1
3.960828988E0;1.023015976E0;-3.321188688E-1;1.106803894E0
3.978867074E0;7.447481155E-3;-4.773591757E-1;-6.882658005E-1
3.996906625E0;7.957202196E-1;-1.693247080E0;1.364183426E0
4.014944162E0;5.617104769E-1;3.561985493E-1;-6.305646896E-1
4.032984384E0;1.390101433E0;-1.854848623E0;1.552116394E0
4.051022897E0;1.156544685E-2;1.324628234E0;7.986164093E-2
4.069062082E0;1.873610020E-1;-1.285611153E0;2.950658798E-1
4.087100412E0;5.988219976E-1;-1.192173600E0;8.654518127E-1
4.105128549E0;5.609210730E-1;8.907790184E-1;-6.572694778E-1
4.123178353E0;8.563601971E-1;-1.193484068E-1;6.477184296E-1
4.141216867E0;8.661959171E-1;-8.803181648E-1;6.709289551E-1
4.159257150E0;1.531153798E0;1.430903554E0;-5.494184494E-1
4.177296274E0;1.349043608E0;4.684153497E-1;1.131932259E0
4.195333383E0;1.396217465E0;1.000050783E0;-1.205160141E0
4.213373300E0;1.715433717E0;8.677728176E-1;1.771357536E0
4.231411508E0;1.598208904E0;5.556903481E-1;-7.226724625E-1
4.249450510E0;8.240225315E-1;3.728671968E-1;1.355678558E0
4.267490365E0;8.601289988E-1;1.202693701E0;-1.321039200E-1
4.285532541E0;7.418329716E-1;-9.941515923E-1;8.169116974E-1
4.303555490E0;-1.809597015E-3;1.151292682E0;1.538219452E-1
4.321607308E0;4.949681759E-1;-4.302546978E-1;5.477333069E-1
4.339651681E0;4.820797443E-1;-6.831648946E-1;1.148973465E0
4.357684945E0;9.919550419E-1;1.881947994E0;-8.309602737E-1
4.375711801E0;1.133515835E-1;8.937326670E-1;9.072437286E-1
4.393750985E0;-4.057173729E-1;1.279616952E0;1.287260056E-1
4.411796274E0;-1.408282042E0;3.262000561E0;-2.939329147E-1
4.429845102E0;-3.910305500E-1;3.043390751E0;-2.067213058E-1
4.447861398E0;-1.554895878E0;3.760598183E0;-5.890254974E-1
4.465918527E0;2.007906437E-1;3.151113987E0;3.842821121E-1
4.483944955E0;3.216047287E-1;4.191895485E0;1.855030060E-1
4.501996164E0;5.803222656E-1;1.984252214E0;3.951845169E-1
4.520034555E0;8.713853359E-1;3.554455519E0;6.744632721E-1
4.538074288E0;1.569574118E0;4.529537678E0;-8.351316452E-1
4.556109445E0;1.770372629E0;2.641205311E0;1.448731422E0
4.574154916E0;1.482756615E0;4.689597130E0;-4.395380020E-1
4.592190011E0;1.574402332E0;4.153904438E0;1.421499252E0
4.610230111E0;3.325105429E0;4.073188305E0;-1.107462883E0
4.628267953E0;2.351926088E0;3.252723217E0;1.757203102E0
4.646304635E0;2.907349110E0;3.330350518E-1;8.097934723E-2
4.664348581E0;3.082501411E0;1.739791155E0;2.258356094E0
4.682385812E0;3.909463406E0;6.528154016E-1;7.139711380E-1
4.700423959E0;4.245981216E0;2.215632677E0;1.272995949E0
4.718463449E0;4.649333000E0;1.359513760E0;1.185226440E-1
4.736501596E0;3.563882351E0;1.255057573E0;2.041839600E0
4.754541391E0;4.660384178E0;1.103872776E0;1.222499847E0
4.772579476E0;5.367923737E0;1.642512679E0;3.437643051E0
4.790619150E0;3.988578320E0;1.570955396E0;1.167033195E0
4.808657052E0;4.159501553E0;1.928628683E0;1.694285393E0
4.826696908E0;3.548568249E0;1.802382946E0;1.475090981E0
4.844735238E0;4.326808453E0;3.400990367E-1;3.005871773E0
4.862764901E0;4.672509193E0;2.536399126E0;7.062044144E-1
4.880809152E0;5.276113510E0;2.229106903E0;3.711843491E-1
4.898856393E0;5.656964302E0;1.435343921E-1;3.367568970E0
4.916891000E0;7.307298183E0;2.842697501E-2;2.235157967E0
4.934930185E0;5.379913330E0;1.126211166E0;4.473600388E-1
4.952968392E0;7.087661266E0;-2.176091194E0;2.430622101E0
4.971005380E0;6.314846039E0;-2.805954814E-1;1.884075165E0
4.989049752E0;6.899618149E0;-1.790827274E0;1.644042015E0
5.007085763E0;5.620768070E0;-7.589225173E-1;1.300725937E0
5.025123849E0;5.810812473E0;-9.110951424E-1;1.646286964E0
5.043164193E0;2.909020662E0;-1.969502449E0;-4.438743591E-1
5.061201486E0;3.251889467E0;-1.204995275E0;1.735976219E0
5.079242807E0;3.078377962E0;-1.694876194E0;2.024162292E0
5.097267953E0;3.407362223E0;-1.909807920E0;1.924898148E0
5.115319833E0;2.997535706E0;-3.380714655E-1;5.176591873E-1
5.133358103E0;2.711116791E0;-1.958456635E0;4.567623138E-2
5.151397287E0;1.054502010E0;-2.271852732E0;1.109442711E0
5.169435617E0;6.208770275E-1;-2.091463566E0;-6.166315079E-1
5.187471628E0;-8.013632298E-1;-1.661218643E0;-1.365922928E0
5.205517587E0;-1.558690071E-1;-3.109154463E0;5.480327606E-1
5.223552987E0;4.154729843E-1;-1.258374333E0;1.839229584E0
5.241595407E0;2.128121376E0;-2.628238440E0;8.308420181E-1
5.259629403E0;1.446332574E0;-1.006986141E0;-5.128593445E-1
5.277671090E0;3.204825401E0;-5.431371927E-1;2.323074341E-1
5.295705636E0;2.782468319E0;-2.792126536E-1;1.400384903E-1
5.313746896E0;2.697076559E0;1.400832295E0;-1.688947678E-1
5.331786020E0;3.185424089E0;7.877366245E-2;1.397047043E0
5.349826059E0;2.222215652E0;3.102670908E0;-7.407894135E-1
5.367861581E0;3.226538658E0;2.531903386E-1;4.854860306E-1
5.385902474E0;8.206846714E-1;1.600557089E0;5.530805588E-1
5.403939462E0;2.458173513E0;1.359146476E0;-2.893438339E-1
5.421983773E0;2.191231251E0;1.449139595E0;1.142244339E0
5.440020150E0;2.900760651E0;2.083658218E0;-2.778759003E-1
5.458058480E0;2.289837360E0;1.808230877E0;1.217538834E0
5.476093392E0;2.626168728E0;1.646629333E0;7.889251709E-1
5.494133371E0;3.181439877E0;1.102103829E0;2.272595406E0
5.512178781E0;2.551046610E0;1.792601824E0;1.301584244E-1
5.530213937E0;2.559219599E0;2.126843452E0;9.310626984E-1
5.548253793E0;2.683134079E0;1.868073821E0;9.506759644E-1
5.566292062E0;1.688390136E0;1.374661088E0;3.786411285E-1
5.584331430E0;2.531261683E0;8.122501969E-1;1.855936050E0
5.602369455E0;1.831772327E0;1.701102138E0;-5.181598663E-2
5.620409433E0;1.349123597E0;1.432140231E0;1.987831116E0
5.638447702E0;7.892599106E-1;7.709543705E-1;-8.407812119E-1
5.656487374E0;1.566576600E0;1.767633200E0;2.453387260E0
5.674525216E0;4.585866928E-1;4.880793095E-1;-1.102527618E0
5.692565316E0;1.495258570E0;2.660687864E-1;2.394880295E0
5.710603341E0;1.038992405E0;1.375450015E0;-3.657932281E-1
5.728642709E0;4.863667488E-1;2.414348125E-1;1.420192719E0
5.746680734E0;1.038100243E0;-2.171687931E-1;-5.570697784E-2
5.764720773E0;2.125144005E-1;-1.466913342E0;1.946787834E0
5.782756235E0;2.104783058E-2;1.822253108E0;-2.239850044E0
5.800801340E0;9.021048546E-1;-5.491697788E-1;7.364139557E-1
5.818836557E0;4.905447960E-1;-1.798796654E-2;1.785090446E0
5.836876779E0;1.115772605E0;-5.445839167E-1;-1.201047897E0
5.854896188E0;-5.737490654E-1;-1.467549562E0;1.530105591E0
5.872954110E0;-2.707571983E-1;-8.889683485E-1;-2.426319122E-1
5.890991769E0;-4.852538109E-1;-2.317915678E0;1.270335197E0
5.909032357E0;5.684552193E-1;-6.574056149E-1;-5.700092316E-1
5.927070443E0;6.690890789E-1;-9.577652216E-1;-6.119737625E-1
5.945109872E0;9.993040562E-1;-1.631481409E0;1.052030563E0
5.963148019E0;1.751863122E0;-1.689869761E0;1.218867302E0
5.981186838E0;9.242320061E-1;-6.086851358E-1;-1.973797321E0
5.999226694E0;1.644468069E0;-1.680895090E0;3.003646851E0
6.017263742E0;1.549594998E0;-2.342591137E-1;-2.263900280E0
6.035305368E0;1.680586338E0;-6.949669123E-1;3.877382278E-1
6.053343515E0;2.279126406E0;-2.165917873E0;6.698436737E-1
6.071381722E0;2.822704315E0;9.266051650E-1;3.940334320E-1
6.089409005E0;2.537965298E0;-4.494308233E-1;-2.066996098E0
6.107445687E0;2.784261942E0;-1.516675115E0;4.720808983E0
6.125499093E0;1.772130966E0;1.971534967E0;-1.661877632E0
6.143537240E0;2.740328312E0;-4.604878724E-1;4.016790390E-1
6.161575265E0;1.485506773E0;2.259458303E0;-4.242000580E-1
6.179615976E0;1.552333832E-1;1.175905764E-1;1.506017685E0
6.197654916E0;9.728724360E-1;2.693629980E0;-1.088129997E0
6.215694773E0;-8.675992489E-2;1.287606120E0;1.253590584E0
6.233731027E0;-8.845943213E-1;3.424894810E0;-1.078119278E-1
6.251767893E0;-1.234782338E0;2.771990299E0;-1.756024837E0
6.269813119E0;-2.907114983E0;4.690351486E0;-3.524103165E-1
6.287839913E0;-1.897995949E0;8.542120457E-1;-1.980453014E0
6.305887765E0;-2.295950890E0;2.827152967E0;9.973430634E-2
6.323926095E0;-1.617286682E0;3.964443445E0;-2.272809029E0
6.341966195E0;-1.475936651E0;1.043723583E0;-8.273353577E-1
6.360004281E0;-3.024259806E-1;2.697509050E0;-1.056288719E0
6.378034005E0;-1.063455343E0;2.223477602E0;-1.725819588E0
6.396078927E0;4.753710032E-1;2.388400078E0;5.611219406E-1
6.414124643E0;-8.159726858E-2;4.138180733E0;-1.457553864E0
6.432159982E0;1.992687285E-1;1.968404531E0;-1.276449203E0
6.450199533E0;1.385385633E0;2.704213142E0;-5.423545837E-3
6.468225717E0;1.109729409E0;2.519469023E0;-1.283340454E-1
6.486272775E0;1.661228418E0;2.578187227E0;-1.055425644E0
6.504315316E0;2.142184019E0;2.690385818E0;1.455049515E-1
6.522355050E0;2.275836945E0;1.709133625E0;2.167928696E0
6.540390207E0;1.403513908E0;-3.301984072E-2;4.241800308E-1
6.558436166E0;1.160700798E0;3.415380478E0;7.944278717E-1
6.576471322E0;1.299327612E0;-6.558855772E-1;-8.624229431E-1
6.594510751E0;1.152112961E0;6.327177286E-1;-2.965393066E-1
6.612535836E0;-2.600533068E-1;-6.158533096E-1;-5.891323090E-2
6.630588327E0;-9.972705245E-1;3.076087236E-1;1.808279037E0
6.648627695E0;-8.158798814E-1;-1.661180258E-1;-3.096940041E0
6.666666086E0;-1.354333162E0;-2.081451416E0;1.334347725E0
6.684704660E0;-6.838032007E-1;-7.644957900E-1;-7.463560104E-1
6.702744455E0;-1.554417849E0;-1.283416986E0;2.678242683E0
6.720782662E0;-1.032824993E0;-2.926773429E-1;-2.720327854E0
6.738822030E0;-1.650791764E-1;-1.960455418E0;2.429004669E0
6.756860238E0;4.458715916E-1;-4.133160114E0;2.357294083E0
6.774899545E0;-1.567830563E0;-5.339018703E-1;-3.226757050E-1
6.792938791E0;1.050593853E0;-2.881245375E0;-2.311951637E0
6.810977853E0;-6.403562427E-1;-2.869441748E0;4.804453850E0
6.829016244E0;7.255291939E-2;-2.502935886E0;-1.184808731E0
6.847044015E0;-1.304846525E0;-2.750592947E0;-1.283988953E-1
6.865093881E0;4.771219492E-1;-1.186124086E0;2.969932556E-2
6.883133615E0;9.756146669E-1;2.047032118E0;3.325099945E-1
6.901171578E0;1.242990613E0;-1.332661390E0;1.159995079E0
6.919211679E0;1.931637526E-1;5.789875388E-1;-2.177294254E0
6.937250131E0;-4.833623171E-1;8.052480221E-2;1.472840309E0
6.955289377E0;-1.526077628E0;2.073731422E0;-1.984786987E-2
6.973327218E0;-9.475976229E-1;1.803076029E0;-2.195955276E0
6.991367623E0;-3.098273277E-1;9.792039394E-1;7.363014221E-1
7.009403695E0;5.793416500E-2;-1.036818862E0;2.558011055E0
7.027446481E0;-8.754813671E-2;3.842064142E-1;1.911945343E-1
7.045483285E0;-2.661600113E-1;-1.377038598E0;2.757492065E-1
7.063523202E0;-6.417344809E-1;2.616662979E0;-1.434670448E0
7.081561228E0;-1.257186174E0;-2.696836472E0;-2.266568661E0
7.099600595E0;-1.110988379E0;1.111386299E0;4.022789955E0
7.117638864E0;-9.215103984E-1;-1.861361980E0;-2.116689205E0
7.135667062E0;-1.889271140E-1;8.265823722E-1;1.935432434E0
7.153715341E0;-4.433274865E-1;3.505725861E-1;-1.602411270E0
7.171758005E0;-5.624689460E-1;4.812654853E-1;1.380800247E0
7.189794503E0;-9.199891090E-1;3.179568052E-2;-2.558290482E0
7.207821908E0;-7.613745332E-1;-3.674170375E-1;1.604951859E0
7.225855660E0;-1.049461603E0;-2.402526379E0;2.419735909E0
7.243911813E0;-9.563958049E-1;8.379569650E-1;-5.253162384E-1
7.261950753E0;-1.078690767E0;-1.968073487E0;-1.909253120E0
7.279990426E0;-7.911082506E-1;-3.451091647E-1;1.110089302E0
7.298028451E0;-6.964987516E-1;2.856745243E0;-4.108943939E-1
7.316067941E0;-3.578910828E-1;-1.513957977E-5;5.222978592E-1
