"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.752374710E-1,-2.697296143E-1,9.604141235E0,-7.039474487E0
2.802728710E-1,-2.610778809E-1,9.608337402E0,-7.028793335E0
2.853082720E-1,-2.773742676E-1,9.601516724E0,-7.003311157E0
2.903436720E-1,-2.801971436E-1,9.605346680E0,-7.026214600E0
2.953790720E-1,-2.815856934E-1,9.607299805E0,-6.999725342E0
3.004144730E-1,-2.702484131E-1,9.596481323E0,-6.993728638E0
3.054498730E-1,-2.544860840E-1,9.594009399E0,-7.039367676E0
3.104852740E-1,-2.675170898E-1,9.601531982E0,-7.048889160E0
3.155206740E-1,-2.811431885E-1,9.625061035E0,-7.058380127E0
3.205560740E-1,-2.731781006E-1,9.620483398E0,-7.038284302E0
3.255914750E-1,-2.676544189E-1,9.640899658E0,-7.049026489E0
3.306268750E-1,-2.938232422E-1,9.599456787E0,-7.036102295E0
3.356622750E-1,-2.811584473E-1,9.580993652E0,-6.979156494E0
3.406976760E-1,-2.723846436E-1,9.613067627E0,-7.022766113E0
3.457330760E-1,-2.772979736E-1,9.630569458E0,-7.019500732E0
3.507684770E-1,-3.010711670E-1,9.643829346E0,-7.036849976E0
3.558038770E-1,-2.573547363E-1,9.647064209E0,-7.060546875E0
3.608392770E-1,-2.863159180E-1,9.630203247E0,-7.025939941E0
3.658746780E-1,-2.942199707E-1,9.619979858E0,-6.996398926E0
3.709100780E-1,-2.721862793E-1,9.605102539E0,-6.997207642E0
3.759454790E-1,-2.361602783E-1,9.603759766E0,-7.035278320E0
3.809808790E-1,-2.931518555E-1,9.615875244E0,-7.034103394E0
3.860162790E-1,-2.683258057E-1,9.606735229E0,-7.049560547E0
3.910516800E-1,-3.092651367E-1,9.582489014E0,-7.013870239E0
3.960870800E-1,-2.842712402E-1,9.597549438E0,-6.972549438E0
4.011224810E-1,-2.705535889E-1,9.625930786E0,-7.025527954E0
4.061578810E-1,-2.532806396E-1,9.602111816E0,-6.933685303E0
4.111932810E-1,-3.113555908E-1,9.637710571E0,-6.986404419E0
4.162286820E-1,-3.115692139E-1,9.591461182E0,-7.039535522E0
4.212640820E-1,-2.748565674E-1,9.617828369E0,-6.994689941E0
4.262994830E-1,-2.611236572E-1,9.608718872E0,-6.982543945E0
4.313348830E-1,-3.017120361E-1,9.600326538E0,-7.017471313E0
4.363702830E-1,-2.715148926E-1,9.610031128E0,-7.016052246E0
4.414056840E-1,-2.521209717E-1,9.598556519E0,-7.049407959E0
4.464410840E-1,-2.718658447E-1,9.631439209E0,-7.025421143E0
4.514764840E-1,-2.698669434E-1,9.587570190E0,-7.000778198E0
4.565118850E-1,-2.716064453E-1,9.639389038E0,-7.022552490E0
4.615472850E-1,-2.827758789E-1,9.587692261E0,-7.020401001E0
4.665826860E-1,-3.035736084E-1,9.596023560E0,-7.055328369E0
4.716180860E-1,-2.607269287E-1,9.612609863E0,-7.033691406E0
4.766534860E-1,-2.798767090E-1,9.611495972E0,-7.025222778E0
4.816888870E-1,-2.926483154E-1,9.624938965E0,-7.047424316E0
4.867242870E-1,-2.750091553E-1,9.605117798E0,-7.012130737E0
4.917596880E-1,-2.718963623E-1,9.592742920E0,-7.021972656E0
4.967950880E-1,-2.602691650E-1,9.592315674E0,-6.957794189E0
5.018304880E-1,-2.854614258E-1,9.592315674E0,-7.039352417E0
5.068658890E-1,-2.487030029E-1,9.615676880E0,-7.029769897E0
5.119012890E-1,-2.973937988E-1,9.641983032E0,-7.027191162E0
5.169366900E-1,-2.956237793E-1,9.599716187E0,-7.003509521E0
5.219720900E-1,-2.956085205E-1,9.611358643E0,-7.012893677E0
5.270074900E-1,-2.859802246E-1,9.625503540E0,-7.019683838E0
5.320428910E-1,-2.667846680E-1,9.604507446E0,-6.963684082E0
5.370782910E-1,-2.461547852E-1,9.627838135E0,-7.027740479E0
5.421136910E-1,-2.742462158E-1,9.618438721E0,-7.058807373E0
5.471490920E-1,-2.764282227E-1,9.615966797E0,-7.085159302E0
5.521844920E-1,-2.727813721E-1,9.611694336E0,-7.038360596E0
5.572198930E-1,-2.957000732E-1,9.620300293E0,-7.078018188E0
5.622552930E-1,-2.510070801E-1,9.607528687E0,-7.003036499E0
5.672906930E-1,-2.636566162E-1,9.577102661E0,-7.046127319E0
5.723260940E-1,-2.515258789E-1,9.601043701E0,-7.007965088E0
5.773614940E-1,-2.998504639E-1,9.622726440E0,-7.011840820E0
5.823968950E-1,-2.919158936E-1,9.614410400E0,-7.088684082E0
5.874322950E-1,-2.757568359E-1,9.596115112E0,-7.080642700E0
5.924676950E-1,-2.698822021E-1,9.611999512E0,-7.046463013E0
5.975030960E-1,-2.910308838E-1,9.619186401E0,-7.090621948E0
6.025384960E-1,-2.297973633E-1,9.624145508E0,-7.031921387E0
6.075738970E-1,-2.575225830E-1,9.610565186E0,-6.982574463E0
6.126092970E-1,-2.630767822E-1,9.607543945E0,-7.078750610E0
6.176446970E-1,-3.017883301E-1,9.629425049E0,-7.031204224E0
6.226800980E-1,-2.783203125E-1,9.605636597E0,-6.999908447E0
6.277154980E-1,-2.761993408E-1,9.595443726E0,-7.038742065E0
6.327508990E-1,-2.867279053E-1,9.575408936E0,-7.038436890E0
6.377862990E-1,-2.776641846E-1,9.603637695E0,-7.052581787E0
6.428216990E-1,-2.780609131E-1,9.612976074E0,-7.072509766E0
6.478571000E-1,-2.542724609E-1,9.608581543E0,-7.070297241E0
6.528925000E-1,-2.832489014E-1,9.606185913E0,-7.111465454E0
6.579279000E-1,-2.753295898E-1,9.609680176E0,-7.061599731E0
6.629633010E-1,-2.962188721E-1,9.634719849E0,-7.031555176E0
6.679987010E-1,-2.670440674E-1,9.628723145E0,-7.057998657E0
6.730341020E-1,-2.670440674E-1,9.610885620E0,-6.997619629E0
6.780695020E-1,-2.650756836E-1,9.610946655E0,-7.008789062E0
6.831049020E-1,-2.544860840E-1,9.612899780E0,-7.024475098E0
6.881403030E-1,-2.510833740E-1,9.586044312E0,-7.010971069E0
6.931757030E-1,-2.794952393E-1,9.576629639E0,-7.018264771E0
6.982111040E-1,-2.840881348E-1,9.613143921E0,-6.990036011E0
7.032465040E-1,-3.000335693E-1,9.592636108E0,-7.017425537E0
7.082819040E-1,-3.026428223E-1,9.618255615E0,-6.996170044E0
7.133173050E-1,-2.563323975E-1,9.644683838E0,-7.005157471E0
7.183527050E-1,-2.876892090E-1,9.627777100E0,-7.020874023E0
7.233881060E-1,-2.721557617E-1,9.595703125E0,-7.042236328E0
7.284235060E-1,-2.868499756E-1,9.585174561E0,-7.034881592E0
7.334589060E-1,-2.746887207E-1,9.595687866E0,-7.076660156E0
7.384943070E-1,-2.789306641E-1,9.625976562E0,-7.062881470E0
7.435297070E-1,-2.600250244E-1,9.627197266E0,-7.062179565E0
7.485651080E-1,-2.831878662E-1,9.615158081E0,-7.046981812E0
7.536005080E-1,-3.171539307E-1,9.620666504E0,-7.033401489E0
7.586359080E-1,-3.078002930E-1,9.616012573E0,-7.057754517E0
7.636713090E-1,-2.556762695E-1,9.594696045E0,-7.026062012E0
7.687067090E-1,-2.693634033E-1,9.599304199E0,-7.030609131E0
7.737421090E-1,-2.828216553E-1,9.605056763E0,-7.001907349E0
7.787775100E-1,-3.051605225E-1,9.602661133E0,-6.985153198E0
7.838129100E-1,-3.000335693E-1,9.599105835E0,-7.010848999E0
7.888483110E-1,-2.577514648E-1,9.578323364E0,-7.034927368E0
7.938837110E-1,-2.432098389E-1,9.597396851E0,-7.031402588E0
7.989191110E-1,-2.637939453E-1,9.605712891E0,-7.052139282E0
8.039545120E-1,-2.791137695E-1,9.595352173E0,-7.063262939E0
8.089899120E-1,-3.030242920E-1,9.605606079E0,-7.032135010E0
8.140253130E-1,-3.029327393E-1,9.633346558E0,-7.030258179E0
8.190607130E-1,-3.090820312E-1,9.610427856E0,-7.046966553E0
8.240961130E-1,-2.928314209E-1,9.628784180E0,-7.027664185E0
8.291315140E-1,-2.765502930E-1,9.640762329E0,-7.028625488E0
8.341669140E-1,-2.752685547E-1,9.601089478E0,-7.035278320E0
8.392023150E-1,-2.906188965E-1,9.608444214E0,-7.027801514E0
8.442377150E-1,-2.843475342E-1,9.611633301E0,-7.042312622E0
8.492731150E-1,-2.551727295E-1,9.579330444E0,-7.060226440E0
8.543085160E-1,-2.539215088E-1,9.596038818E0,-7.038452148E0
8.593439160E-1,-2.816314697E-1,9.593627930E0,-7.042770386E0
8.643793160E-1,-2.879028320E-1,9.592315674E0,-7.022354126E0
8.694147170E-1,-2.823028564E-1,9.609466553E0,-7.011474609E0
8.744501170E-1,-2.770385742E-1,9.625976562E0,-7.065780640E0
8.794855180E-1,-2.650604248E-1,9.608581543E0,-7.103775024E0
8.845209180E-1,-2.687683105E-1,9.603744507E0,-7.080352783E0
8.895563180E-1,-2.632598877E-1,9.610290527E0,-7.047973633E0
8.945917190E-1,-2.682647705E-1,9.607757568E0,-7.023803711E0
8.996271190E-1,-2.835083008E-1,9.604263306E0,-7.018798828E0
9.046625200E-1,-2.777557373E-1,9.624450684E0,-6.998611450E0
9.096979200E-1,-2.527465820E-1,9.632568359E0,-7.004913330E0
9.147333200E-1,-2.589721680E-1,9.591583252E0,-7.040435791E0
9.197687210E-1,-2.670440674E-1,9.580993652E0,-7.036224365E0
9.248041210E-1,-2.783508301E-1,9.584777832E0,-7.015869141E0
9.298395220E-1,-2.986450195E-1,9.594543457E0,-7.018447876E0
9.348749220E-1,-3.113861084E-1,9.610260010E0,-6.988204956E0
9.399103220E-1,-2.963714600E-1,9.594375610E0,-7.023910522E0
9.449457230E-1,-2.813262939E-1,9.598892212E0,-7.066070557E0
9.499811230E-1,-2.893981934E-1,9.627166748E0,-7.034545898E0
9.550165240E-1,-2.942504883E-1,9.630706787E0,-7.033676147E0
9.600519240E-1,-2.601470947E-1,9.639419556E0,-7.032806396E0
9.650873240E-1,-2.597961426E-1,9.617385864E0,-7.052658081E0
9.701227250E-1,-2.667236328E-1,9.582015991E0,-7.048461914E0
9.751581250E-1,-2.727966309E-1,9.589004517E0,-7.051971436E0
9.801935250E-1,-2.914886475E-1,9.602355957E0,-7.052185059E0
9.852289260E-1,-3.185272217E-1,9.605682373E0,-7.024780273E0
9.902643260E-1,-2.883911133E-1,9.597702026E0,-7.005477905E0
9.952997270E-1,-2.652740479E-1,9.598281860E0,-7.039855957E0
1.000335127E0,-2.866821289E-1,9.630508423E0,-7.026641846E0
1.005370527E0,-2.720947266E-1,9.633346558E0,-7.039276123E0
1.010405928E0,-2.836914062E-1,9.607177734E0,-7.055038452E0
1.015441328E0,-2.886810303E-1,9.573776245E0,-7.011413574E0
1.020476729E0,-2.868652344E-1,9.588180542E0,-7.055328369E0
1.025512129E0,-2.884674072E-1,9.625625610E0,-7.054153442E0
1.030547529E0,-2.964630127E-1,9.592834473E0,-7.057449341E0
1.035582930E0,-2.665405273E-1,9.586990356E0,-7.069244385E0
1.040618330E0,-2.763977051E-1,9.610946655E0,-6.995239258E0
1.045653731E0,-2.917480469E-1,9.638168335E0,-7.026123047E0
1.050689131E0,-2.816467285E-1,9.625549316E0,-7.107025146E0
1.055724531E0,-2.782440186E-1,9.587738037E0,-7.092803955E0
1.060759932E0,-2.772674561E-1,9.579010010E0,-7.048538208E0
1.065795332E0,-3.022003174E-1,9.580413818E0,-7.012771606E0
1.070830733E0,-2.777404785E-1,9.601135254E0,-7.027542114E0
1.075866133E0,-2.786102295E-1,9.605484009E0,-7.038436890E0
1.080901533E0,-2.731781006E-1,9.590164185E0,-7.037307739E0
1.085936934E0,-2.676544189E-1,9.579849243E0,-7.068557739E0
1.090972334E0,-2.581176758E-1,9.578033447E0,-7.052764893E0
1.096007734E0,-2.749481201E-1,9.597824097E0,-7.033035278E0
1.101043135E0,-2.813262939E-1,9.609649658E0,-7.013214111E0
1.106078535E0,-2.447509766E-1,9.585754395E0,-7.031906128E0
1.111113936E0,-2.687530518E-1,9.581710815E0,-7.046447754E0
1.116149336E0,-2.696685791E-1,9.595794678E0,-7.000289917E0
1.121184736E0,-2.558135986E-1,9.576980591E0,-6.994186401E0
1.126220137E0,-3.002319336E-1,9.618347168E0,-7.030395508E0
1.131255537E0,-2.662963867E-1,9.597824097E0,-7.006500244E0
1.136290938E0,-2.995452881E-1,9.587997437E0,-6.983154297E0
1.141326338E0,-2.573852539E-1,9.618667603E0,-7.035964966E0
1.146361738E0,-2.691345215E-1,9.574691772E0,-7.027038574E0
1.151397139E0,-2.880096436E-1,9.579528809E0,-7.042144775E0
1.156432539E0,-2.888641357E-1,9.592727661E0,-7.060134888E0
1.161467940E0,-2.664489746E-1,9.624740601E0,-7.046844482E0
1.166503340E0,-2.985992432E-1,9.598114014E0,-7.015579224E0
1.171538740E0,-2.629852295E-1,9.582275391E0,-7.024551392E0
1.176574141E0,-2.837371826E-1,9.641677856E0,-7.016952515E0
1.181609541E0,-2.575531006E-1,9.618835449E0,-7.031753540E0
1.186644941E0,-3.007965088E-1,9.599121094E0,-7.084426880E0
1.191680342E0,-2.675323486E-1,9.565505981E0,-7.057769775E0
1.196715742E0,-2.538146973E-1,9.601623535E0,-7.034286499E0
1.201751143E0,-2.847747803E-1,9.619384766E0,-7.055404663E0
1.206786543E0,-2.798767090E-1,9.590805054E0,-6.987228394E0
1.211821943E0,-3.070678711E-1,9.617828369E0,-7.014160156E0
1.216857344E0,-2.685394287E-1,9.590393066E0,-7.080780029E0
1.221892744E0,-2.887725830E-1,9.580978394E0,-7.064758301E0
1.226928145E0,-2.798309326E-1,9.624526978E0,-7.023162842E0
1.231963545E0,-3.079986572E-1,9.596740723E0,-7.058013916E0
1.236998945E0,-2.806549072E-1,9.614929199E0,-7.096496582E0
1.242034346E0,-2.880096436E-1,9.609313965E0,-7.041976929E0
1.247069746E0,-2.839202881E-1,9.602127075E0,-7.036788940E0
1.252105147E0,-3.181152344E-1,9.615585327E0,-7.057327271E0
1.257140547E0,-2.501831055E-1,9.641494751E0,-7.051193237E0
1.262175947E0,-2.874908447E-1,9.656234741E0,-7.039367676E0
1.267211348E0,-2.861328125E-1,9.593490601E0,-7.062438965E0
1.272246748E0,-3.072509766E-1,9.608764648E0,-7.011138916E0
1.277282149E0,-2.979888916E-1,9.587554932E0,-6.981948853E0
1.282317549E0,-3.050384521E-1,9.613739014E0,-7.001312256E0
1.287352949E0,-2.886505127E-1,9.616226196E0,-7.055709839E0
1.292388350E0,-3.024139404E-1,9.625595093E0,-7.052825928E0
1.297423750E0,-2.835998535E-1,9.623718262E0,-7.024902344E0
1.302459150E0,-2.783050537E-1,9.641708374E0,-7.030349731E0
1.307494551E0,-2.580566406E-1,9.621505737E0,-7.054428101E0
1.312529951E0,-2.726287842E-1,9.576965332E0,-7.022872925E0
1.317565352E0,-2.896881104E-1,9.606475830E0,-7.082946777E0
1.322600752E0,-2.693786621E-1,9.605087280E0,-7.014572144E0
1.327636152E0,-3.043365479E-1,9.617538452E0,-7.077316284E0
1.332671553E0,-2.928924561E-1,9.601776123E0,-7.075531006E0
1.337706953E0,-2.913055420E-1,9.571823120E0,-7.022903442E0
1.342742354E0,-3.221435547E-1,9.586441040E0,-7.001800537E0
1.347777754E0,-2.971038818E-1,9.619094849E0,-7.011154175E0
1.352813154E0,-2.658386230E-1,9.560028076E0,-7.016479492E0
1.357848555E0,-2.765655518E-1,9.613479614E0,-7.011169434E0
1.362883955E0,-2.736968994E-1,9.611083984E0,-7.054977417E0
1.367919356E0,-2.528686523E-1,9.614212036E0,-7.027618408E0
1.372954756E0,-2.726898193E-1,9.651580811E0,-7.023620605E0
1.377990156E0,-2.820129395E-1,9.629714966E0,-7.090530396E0
1.383025557E0,-2.980804443E-1,9.605300903E0,-7.018356323E0
1.388060957E0,-2.711791992E-1,9.584869385E0,-7.006042480E0
1.393096358E0,-2.816925049E-1,9.600341797E0,-6.994201660E0
1.398131758E0,-2.852172852E-1,9.610946655E0,-6.998107910E0
1.403167158E0,-2.877502441E-1,9.573623657E0,-7.013214111E0
1.408202559E0,-2.696685791E-1,9.587554932E0,-7.028915405E0
1.413237959E0,-3.060913086E-1,9.585861206E0,-6.985031128E0
1.418273359E0,-2.590942383E-1,9.581085205E0,-7.014007568E0
1.423308760E0,-2.807464600E-1,9.596084595E0,-7.031875610E0
1.428344160E0,-3.023376465E-1,9.605209351E0,-7.046752930E0
1.433379561E0,-3.097686768E-1,9.613418579E0,-7.055435181E0
1.438414961E0,-2.726287842E-1,9.597824097E0,-7.023574829E0
1.443450361E0,-2.777862549E-1,9.612197876E0,-7.054977417E0
1.448485762E0,-3.085937500E-1,9.617736816E0,-7.009429932E0
1.453521162E0,-2.828216553E-1,9.598876953E0,-7.023895264E0
1.458556563E0,-2.704772949E-1,9.591842651E0,-7.008651733E0
1.463591963E0,-2.866821289E-1,9.580413818E0,-7.018844604E0
1.468627363E0,-2.782897949E-1,9.597122192E0,-7.007171631E0
1.473662764E0,-2.638854980E-1,9.596817017E0,-6.985717773E0
1.478698164E0,-2.566528320E-1,9.584899902E0,-7.040481567E0
1.483733565E0,-2.931671143E-1,9.610687256E0,-7.014450073E0
1.488768965E0,-3.125915527E-1,9.606918335E0,-7.033660889E0
1.493804365E0,-2.885589600E-1,9.608062744E0,-7.051574707E0
1.498839766E0,-2.955017090E-1,9.619766235E0,-7.027511597E0
1.503875166E0,-2.858428955E-1,9.599975586E0,-7.005218506E0
1.508910566E0,-2.893981934E-1,9.595031738E0,-7.034835815E0
1.513945967E0,-2.883300781E-1,9.626052856E0,-7.048904419E0
1.518981367E0,-2.963104248E-1,9.586700439E0,-7.056030273E0
1.524016768E0,-2.933502197E-1,9.606384277E0,-7.052368164E0
1.529052168E0,-2.709960938E-1,9.635925293E0,-7.061950684E0
1.534087568E0,-2.589874268E-1,9.619888306E0,-7.010330200E0
1.539122969E0,-2.587585449E-1,9.613311768E0,-7.015258789E0
1.544158369E0,-2.932586670E-1,9.627029419E0,-7.037506104E0
1.549193770E0,-3.031463623E-1,9.609741211E0,-7.018875122E0
1.554229170E0,-2.776794434E-1,9.590805054E0,-7.001678467E0
1.559264570E0,-2.881622314E-1,9.602996826E0,-6.978317261E0
1.564299971E0,-3.056793213E-1,9.621780396E0,-7.004486084E0
1.569335371E0,-3.097229004E-1,9.603744507E0,-6.989776611E0
1.574370772E0,-3.059539795E-1,9.577041626E0,-7.018951416E0
1.579406172E0,-3.126525879E-1,9.589492798E0,-7.055358887E0
1.584441572E0,-2.913970947E-1,9.587783813E0,-7.054260254E0
1.589476973E0,-3.005523682E-1,9.590621948E0,-7.041336060E0
1.594512373E0,-3.015136719E-1,9.619491577E0,-7.075775146E0
1.599547774E0,-2.769775391E-1,9.613754272E0,-7.050735474E0
1.604583174E0,-2.769165039E-1,9.618728638E0,-7.041183472E0
1.609618574E0,-2.850036621E-1,9.617401123E0,-7.074783325E0
1.614653975E0,-2.674255371E-1,9.595535278E0,-7.068328857E0
1.619689375E0,-2.776641846E-1,9.605987549E0,-7.047424316E0
1.624724775E0,-2.679290771E-1,9.586151123E0,-7.037445068E0
1.629760176E0,-2.551422119E-1,9.581039429E0,-7.027069092E0
1.634795576E0,-2.732696533E-1,9.601165771E0,-7.014923096E0
1.639830977E0,-2.875061035E-1,9.602539062E0,-7.007507324E0
1.644866377E0,-2.650756836E-1,9.612625122E0,-7.028625488E0
1.649901777E0,-2.645721436E-1,9.625534058E0,-7.033325195E0
1.654937178E0,-2.765197754E-1,9.624221802E0,-7.058837891E0
1.659972578E0,-2.742309570E-1,9.599319458E0,-7.055816650E0
1.665007979E0,-2.814788818E-1,9.592315674E0,-7.017074585E0
1.670043379E0,-2.898406982E-1,9.614776611E0,-7.031692505E0
1.675078779E0,-2.793426514E-1,9.647781372E0,-7.039794922E0
1.680114180E0,-2.657775879E-1,9.628311157E0,-7.033096313E0
1.685149580E0,-2.917938232E-1,9.617324829E0,-7.044769287E0
1.690184981E0,-3.068237305E-1,9.626480103E0,-7.037597656E0
1.695220381E0,-3.083038330E-1,9.614013672E0,-7.010238647E0
1.700255781E0,-3.025665283E-1,9.621368408E0,-7.033645630E0
1.705291182E0,-2.891387939E-1,9.620498657E0,-7.027435303E0
1.710326582E0,-2.888488770E-1,9.614105225E0,-7.046737671E0
1.715361983E0,-2.866821289E-1,9.613327026E0,-7.041336060E0
1.720397383E0,-2.837066650E-1,9.608535767E0,-6.993713379E0
1.725432783E0,-2.993621826E-1,9.622238159E0,-7.001358032E0
1.730468184E0,-2.840270996E-1,9.593978882E0,-7.026275635E0
1.735503584E0,-2.670440674E-1,9.586029053E0,-7.015869141E0
1.740538984E0,-2.522430420E-1,9.619277954E0,-7.022033691E0
1.745574385E0,-2.641754150E-1,9.638748169E0,-7.016983032E0
1.750609785E0,-2.931823730E-1,9.604553223E0,-7.020202637E0
1.755645186E0,-2.966613770E-1,9.588882446E0,-7.002777100E0
1.760680586E0,-2.947692871E-1,9.606155396E0,-7.002929688E0
1.765715986E0,-2.707672119E-1,9.596649170E0,-7.022933960E0
1.770751387E0,-2.763366699E-1,9.603225708E0,-7.070297241E0
1.775786787E0,-2.876739502E-1,9.619262695E0,-7.070877075E0
1.780822188E0,-2.458801270E-1,9.598022461E0,-7.082580566E0
1.785857588E0,-2.403259277E-1,9.593231201E0,-7.077697754E0
1.790892988E0,-2.775268555E-1,9.597076416E0,-7.019165039E0
1.795928389E0,-2.643737793E-1,9.615264893E0,-6.991256714E0
1.800963789E0,-2.978363037E-1,9.604888916E0,-7.055847168E0
1.805999190E0,-2.715759277E-1,9.607177734E0,-7.094406128E0
1.811034590E0,-2.629547119E-1,9.596069336E0,-7.056121826E0
1.816069990E0,-2.773895264E-1,9.600265503E0,-7.039077759E0
1.821105391E0,-2.691345215E-1,9.612915039E0,-7.061706543E0
1.826140791E0,-2.822265625E-1,9.603820801E0,-7.005035400E0
1.831176191E0,-2.831573486E-1,9.631317139E0,-7.008499146E0
1.836211592E0,-2.706146240E-1,9.610168457E0,-7.055145264E0
1.841246992E0,-2.580566406E-1,9.594055176E0,-7.019042969E0
1.846282393E0,-2.587738037E-1,9.583236694E0,-7.037841797E0
1.851317793E0,-2.727050781E-1,9.627960205E0,-7.039443970E0
1.856353193E0,-2.986907959E-1,9.610961914E0,-6.999816895E0
1.861388594E0,-2.509307861E-1,9.585006714E0,-7.030212402E0
1.866423994E0,-2.681884766E-1,9.586059570E0,-7.028244019E0
1.871459395E0,-2.917785645E-1,9.598953247E0,-7.011474609E0
1.876494795E0,-2.726287842E-1,9.599914551E0,-7.023452759E0
1.881530195E0,-2.844238281E-1,9.597518921E0,-7.038757324E0
1.886565596E0,-3.118133545E-1,9.595123291E0,-7.027832031E0
1.891600996E0,-2.739257812E-1,9.608398438E0,-7.062011719E0
1.896636397E0,-2.448120117E-1,9.575607300E0,-7.056106567E0
1.901671797E0,-2.588958740E-1,9.590530396E0,-7.081390381E0
1.906707197E0,-2.379302979E-1,9.578445435E0,-7.044052124E0
1.911742598E0,-2.828369141E-1,9.598159790E0,-7.005996704E0
1.916777998E0,-2.578735352E-1,9.636871338E0,-7.029846191E0
1.921813399E0,-2.963562012E-1,9.621536255E0,-7.005249023E0
1.926848799E0,-2.734985352E-1,9.601776123E0,-7.053237915E0
1.931884199E0,-2.610168457E-1,9.643646240E0,-7.054183960E0
1.936919600E0,-2.874603271E-1,9.613418579E0,-7.038513184E0
1.941955000E0,-2.567138672E-1,9.602569580E0,-7.062286377E0
1.946990400E0,-2.635040283E-1,9.606124878E0,-7.007247925E0
1.952025801E0,-2.167968750E-1,9.595703125E0,-7.033630371E0
1.957061201E0,-2.733001709E-1,9.631713867E0,-7.091156006E0
1.962096602E0,-2.679290771E-1,9.610900879E0,-7.041076660E0
1.967132002E0,-2.670440674E-1,9.613388062E0,-7.021240234E0
1.972167402E0,-2.937011719E-1,9.589309692E0,-6.980056763E0
1.977202803E0,-2.397308350E-1,9.641189575E0,-7.026351929E0
1.982238203E0,-2.968444824E-1,9.604187012E0,-7.016052246E0
1.987273604E0,-2.573547363E-1,9.642593384E0,-7.035644531E0
1.992309004E0,-2.665405273E-1,9.596817017E0,-6.997955322E0
1.997344404E0,-2.739715576E-1,9.620071411E0,-7.021606445E0
2.002379805E0,-2.811584473E-1,9.595321655E0,-7.003829956E0
2.007415205E0,-2.696533203E-1,9.594696045E0,-7.038421631E0
2.012450606E0,-2.459259033E-1,9.622909546E0,-7.003799438E0
