"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.483733565E0,2.746582031E-4,8.697509766E-4,-1.052856445E-3
1.488768965E0,2.746582031E-4,1.327514648E-3,-7.324218750E-4
1.493804365E0,5.798339844E-4,8.850097656E-4,-2.899169922E-4
1.498839766E0,1.342773438E-3,1.647949219E-3,-1.358032227E-3
1.503875166E0,1.647949219E-3,1.007080078E-3,-2.120971680E-3
1.508910566E0,2.410888672E-3,-4.882812500E-4,-1.785278320E-3
1.513945967E0,2.410888672E-3,-1.678466797E-4,-7.171630859E-4
1.518981367E0,1.708984375E-3,9.155273438E-4,-3.204345703E-4
1.524016768E0,2.746582031E-4,1.281738281E-3,-1.052856445E-3
1.529052168E0,6.256103516E-4,2.136230469E-4,-1.403808594E-3
1.534087568E0,9.765625000E-4,-4.882812500E-4,-1.754760742E-3
1.539122969E0,2.746582031E-4,-1.220703125E-4,-6.713867188E-4
1.544158369E0,-1.068115234E-4,9.460449219E-4,-3.509521484E-4
1.549193770E0,-4.119873047E-4,8.697509766E-4,-1.052856445E-3
1.554229170E0,6.561279297E-4,-1.068115234E-4,-1.052856445E-3
1.559264570E0,1.373291016E-4,5.798339844E-4,-6.408691406E-4
1.564299971E0,-1.464843750E-3,1.678466797E-4,1.525878906E-5
1.569335371E0,3.051757812E-5,-7.629394531E-5,-3.967285156E-4
1.574370772E0,9.155273438E-4,5.798339844E-4,-6.256103516E-4
1.579406172E0,-1.678466797E-4,5.798339844E-4,-4.119873047E-4
1.584441572E0,7.629394531E-5,1.007080078E-3,-6.103515625E-4
1.589476973E0,1.342773438E-3,1.190185547E-3,1.525878906E-5
1.594512373E0,8.850097656E-4,1.220703125E-4,-4.272460938E-4
1.599547774E0,2.746582031E-4,-4.882812500E-4,-5.950927734E-4
1.604583174E0,-6.561279297E-4,-3.051757812E-5,4.882812500E-4
1.609618574E0,-1.388549805E-3,9.155273438E-5,1.373291016E-4
1.614653975E0,-3.204345703E-4,-1.525878906E-5,-2.014160156E-3
1.619689375E0,-2.288818359E-4,5.798339844E-4,-2.685546875E-3
1.624724775E0,-7.934570312E-4,1.068115234E-3,-2.120971680E-3
1.629760176E0,-3.051757812E-4,1.647949219E-3,-1.113891602E-3
1.634795576E0,1.281738281E-3,2.151489258E-3,-4.882812500E-4
1.639830977E0,1.892089844E-3,1.678466797E-3,-5.340576172E-4
1.644866377E0,2.899169922E-4,1.098632812E-3,-5.035400391E-4
1.649901777E0,-7.934570312E-4,1.113891602E-3,-5.187988281E-4
1.654937178E0,-7.934570312E-4,5.798339844E-4,-5.187988281E-4
1.659972578E0,-7.934570312E-4,1.113891602E-3,-1.052856445E-3
1.665007979E0,-7.934570312E-4,1.647949219E-3,-2.151489258E-3
1.670043379E0,3.204345703E-4,1.647949219E-3,-2.059936523E-3
1.675078779E0,7.629394531E-4,1.068115234E-3,-1.052856445E-3
1.680114180E0,-3.051757812E-4,5.798339844E-4,1.068115234E-4
1.685149580E0,-7.934570312E-4,5.798339844E-4,5.187988281E-4
1.690184981E0,-2.136230469E-4,5.798339844E-4,1.525878906E-5
1.695220381E0,8.544921875E-4,5.798339844E-4,6.103515625E-4
1.700255781E0,1.220703125E-4,5.798339844E-4,4.882812500E-4
1.705291182E0,-1.831054688E-4,1.190185547E-3,-5.950927734E-4
1.710326582E0,8.850097656E-4,1.022338867E-3,-1.663208008E-3
1.715361983E0,1.342773438E-3,5.798339844E-4,-2.120971680E-3
1.720397383E0,1.342773438E-3,1.205444336E-3,-1.480102539E-3
1.725432783E0,1.342773438E-3,1.007080078E-3,-1.052856445E-3
1.730468184E0,1.342773438E-3,5.798339844E-4,-1.693725586E-3
1.735503584E0,6.866455078E-4,1.220703125E-3,-2.120971680E-3
1.740538984E0,9.307861328E-4,9.765625000E-4,-1.449584961E-3
1.745574385E0,1.342773438E-3,1.235961914E-3,-1.052856445E-3
1.750609785E0,6.561279297E-4,9.613037109E-4,-3.662109375E-4
1.755645186E0,9.460449219E-4,-1.068115234E-4,1.525878906E-5
1.760680586E0,1.342773438E-3,1.983642578E-4,1.525878906E-5
1.765715986E0,1.342773438E-3,1.266479492E-3,7.171630859E-4
1.770751387E0,6.256103516E-4,9.307861328E-4,3.814697266E-4
1.775786787E0,2.746582031E-4,-1.373291016E-4,1.525878906E-5
1.780822188E0,2.746582031E-4,-4.882812500E-4,1.525878906E-5
1.785857588E0,2.746582031E-4,2.288818359E-4,1.525878906E-5
1.790892988E0,-4.730224609E-4,1.312255859E-3,7.629394531E-4
1.795928389E0,6.866455078E-4,9.002685547E-4,-3.967285156E-4
1.800963789E0,5.798339844E-4,5.798339844E-4,-1.800537109E-3
1.805999190E0,2.746582031E-4,2.090454102E-3,-2.120971680E-3
1.811034590E0,2.746582031E-4,1.953125000E-3,-1.358032227E-3
1.816069990E0,2.746582031E-4,8.697509766E-4,-1.052856445E-3
1.821105391E0,-5.187988281E-4,5.798339844E-4,-2.593994141E-4
1.826140791E0,-1.525878906E-5,-1.007080078E-3,-7.629394531E-4
1.831176191E0,-5.340576172E-4,-7.629394531E-4,-1.052856445E-3
1.836211592E0,0.000000000E0,3.051757812E-4,-1.052856445E-3
1.841246992E0,1.068115234E-3,1.373291016E-3,-1.052856445E-3
1.846282393E0,1.342773438E-3,1.525878906E-5,-1.052856445E-3
1.851317793E0,5.187988281E-4,1.144409180E-3,-1.052856445E-3
1.856353193E0,1.098632812E-3,2.471923828E-3,-2.136230469E-4
1.861388594E0,1.342773438E-3,1.876831055E-3,1.525878906E-5
1.866423994E0,4.882812500E-4,1.647949219E-3,-8.239746094E-4
1.871459395E0,1.113891602E-3,7.934570312E-4,-1.892089844E-3
1.876494795E0,1.342773438E-3,5.798339844E-4,-2.120971680E-3
1.881530195E0,2.197265625E-3,1.434326172E-3,-1.251220703E-3
1.886565596E0,2.410888672E-3,7.629394531E-4,7.019042969E-4
1.891600996E0,1.525878906E-3,5.798339844E-4,1.083374023E-3
1.896636397E0,1.342773438E-3,5.798339844E-4,1.983642578E-4
1.901671797E0,1.342773438E-3,5.798339844E-4,1.525878906E-5
1.906707197E0,1.342773438E-3,5.798339844E-4,1.525878906E-5
1.911742598E0,4.119873047E-4,5.798339844E-4,1.525878906E-5
1.916777998E0,1.190185547E-3,5.798339844E-4,1.876831055E-3
1.921813399E0,2.273559570E-3,5.798339844E-4,1.220703125E-3
1.926848799E0,1.464843750E-3,1.510620117E-3,-7.781982422E-4
1.931884199E0,3.967285156E-4,1.647949219E-3,-1.052856445E-3
1.936919600E0,2.746582031E-4,6.866455078E-4,-1.052856445E-3
1.941955000E0,1.220703125E-3,-1.342773438E-3,-9.155273438E-5
1.946990400E0,1.342773438E-3,-5.950927734E-4,-9.460449219E-4
1.952025801E0,2.304077148E-3,4.730224609E-4,-2.014160156E-3
1.957061201E0,1.419067383E-3,-4.119873047E-4,-1.525878906E-4
1.962096602E0,-6.408691406E-4,-4.882812500E-4,-1.953125000E-3
1.967132002E0,1.174926758E-3,4.882812500E-4,-2.120971680E-3
1.972167402E0,3.356933594E-4,5.798339844E-4,-2.120971680E-3
1.977202803E0,2.746582031E-4,-4.272460938E-4,-2.120971680E-3
1.982238203E0,1.281738281E-3,5.187988281E-4,-3.128051758E-3
1.987273604E0,2.349853516E-3,1.586914062E-3,-3.189086914E-3
1.992309004E0,1.373291016E-3,1.647949219E-3,-1.129150391E-3
1.997344404E0,3.051757812E-4,1.647949219E-3,-1.052856445E-3
2.002379805E0,1.312255859E-3,1.647949219E-3,-1.052856445E-3
2.007415205E0,1.342773438E-3,1.647949219E-3,-1.052856445E-3
2.012450606E0,1.342773438E-3,5.798339844E-4,1.525878906E-5
2.017486006E0,1.342773438E-3,5.798339844E-4,-2.105712891E-3
2.022521406E0,2.746582031E-4,5.798339844E-4,-3.189086914E-3
2.027556807E0,2.746582031E-4,1.632690430E-3,-2.120971680E-3
2.032592207E0,2.746582031E-4,5.645751953E-4,-3.158569336E-3
2.037627608E0,2.441406250E-4,-4.730224609E-4,-1.068115234E-3
2.042663008E0,-7.934570312E-4,5.950927734E-4,-2.090454102E-3
2.047698408E0,-7.629394531E-4,1.602172852E-3,-1.052856445E-3
2.052733809E0,3.509521484E-4,5.340576172E-4,-1.007080078E-3
2.057769209E0,2.304077148E-3,-4.425048828E-4,7.629394531E-5
2.062804609E0,2.136230469E-4,5.187988281E-4,9.155273438E-4
2.067840010E0,-7.934570312E-4,-4.882812500E-4,-2.120971680E-3
2.072875410E0,-7.324218750E-4,-4.882812500E-4,-2.182006836E-3
2.077910811E0,3.509521484E-4,-4.882812500E-4,-3.097534180E-3
2.082946211E0,1.251220703E-3,-4.882812500E-4,-2.120971680E-3
2.087981611E0,3.509521484E-4,-4.119873047E-4,-2.197265625E-3
2.093017012E0,1.342773438E-3,5.798339844E-4,-3.189086914E-3
2.098052412E0,1.449584961E-3,4.577636719E-4,-3.189086914E-3
2.103087813E0,2.288818359E-3,-4.882812500E-4,-3.295898438E-3
2.108123213E0,1.342773438E-3,-2.441406250E-4,-4.119873047E-3
2.113158613E0,1.342773438E-3,1.510620117E-3,-2.914428711E-3
2.118194014E0,1.342773438E-3,5.798339844E-4,-1.052856445E-3
2.123229414E0,1.617431641E-3,4.272460938E-4,-7.629394531E-4
2.128264815E0,3.173828125E-3,-4.882812500E-4,7.934570312E-4
2.133300215E0,1.174926758E-3,-3.356933594E-4,-1.052856445E-3
2.138335615E0,2.746582031E-4,3.967285156E-4,-1.052856445E-3
2.143371016E0,2.746582031E-4,-4.882812500E-4,-1.403808594E-3
2.148406416E0,2.746582031E-4,-4.882812500E-4,-3.005981445E-3
2.153441816E0,2.746582031E-4,-4.882812500E-4,-2.120971680E-3
2.158477217E0,4.577636719E-4,-4.882812500E-4,-2.120971680E-3
2.163512617E0,1.739501953E-3,-2.899169922E-4,-1.907348633E-3
2.168548018E0,3.265380859E-3,3.662109375E-4,-1.052856445E-3
2.173583418E0,2.182006836E-3,-2.746582031E-4,-1.266479492E-3
2.178618818E0,1.342773438E-3,5.798339844E-4,-1.892089844E-3
2.183654219E0,1.342773438E-3,5.798339844E-4,-1.281738281E-3
2.188689619E0,1.571655273E-3,5.798339844E-4,-2.120971680E-3
2.193725020E0,2.151489258E-3,5.798339844E-4,-2.120971680E-3
2.198760420E0,1.083374023E-3,8.239746094E-4,-1.861572266E-3
2.203795820E0,7.934570312E-4,1.373291016E-3,-1.312255859E-3
2.208831221E0,2.136230469E-3,4.577636719E-5,-2.120971680E-3
2.213866621E0,1.602172852E-3,-1.556396484E-3,-2.380371094E-3
2.218902022E0,2.120971680E-3,-1.281738281E-3,-2.624511719E-3
2.223937422E0,1.632690430E-3,-4.882812500E-4,-1.342773438E-3
2.228972822E0,2.410888672E-3,-7.934570312E-4,-2.120971680E-3
2.234008223E0,2.410888672E-3,-1.556396484E-3,-2.426147461E-3
2.239043623E0,1.785278320E-3,-1.251220703E-3,-2.868652344E-3
2.244079024E0,5.798339844E-4,-8.087158203E-4,-1.800537109E-3
2.249114424E0,1.007080078E-3,-1.235961914E-3,-1.052856445E-3
2.254149824E0,5.950927734E-4,-4.882812500E-4,-1.373291016E-3
2.259185225E0,1.342773438E-3,-1.525878906E-4,-2.120971680E-3
2.264220625E0,2.029418945E-3,-1.220703125E-4,-2.120971680E-3
2.269256025E0,3.112792969E-3,-1.556396484E-3,-2.471923828E-3
2.274291426E0,2.044677734E-3,-1.556396484E-3,-2.822875977E-3
2.279326826E0,1.693725586E-3,-1.922607422E-3,-2.120971680E-3
2.284362227E0,2.410888672E-3,-1.892089844E-3,-2.487182617E-3
2.289397627E0,2.029418945E-3,-4.882812500E-4,-2.426147461E-3
2.294433027E0,1.724243164E-3,-4.882812500E-4,-1.052856445E-3
2.299468428E0,1.998901367E-3,-1.296997070E-3,-1.449584961E-3
