"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
9.116822957E1;5.105915369E1;1.375313735E1;1.126005208E2;1.394877791E0;3.291615601E2;4.350233555E0;3.000000000E0
9.216826357E1;5.105915863E1;1.375312559E1;1.123248246E2;5.130633712E-1;3.291615601E2;4.543466091E0;3.000000000E0
9.316827457E1;5.105915485E1;1.375311875E1;1.124995908E2;3.625798225E-1;3.291615601E2;4.543554306E0;3.000000000E0
9.416830457E1;5.105914521E1;1.375311966E1;1.129862897E2;0.000000000E0;3.291615601E2;4.543640614E0;3.000000000E0
9.516851857E1;5.105914521E1;1.375311966E1;1.130368903E2;0.000000000E0;3.291615601E2;4.543727875E0;3.000000000E0
9.616832457E1;5.105914521E1;1.375311966E1;1.130088607E2;0.000000000E0;3.291615601E2;4.543814182E0;3.000000000E0
9.716836157E1;5.105914521E1;1.375311966E1;1.130820458E2;0.000000000E0;3.291615601E2;4.697580814E0;3.000000000E0
9.816837757E1;5.105914521E1;1.375311966E1;1.130049199E2;0.000000000E0;3.291615601E2;4.543987274E0;3.000000000E0
9.916840057E1;5.105914521E1;1.375311966E1;1.130070559E2;0.000000000E0;3.291615601E2;4.544074059E0;3.000000000E0
1.001684276E2;5.105914521E1;1.375311966E1;1.129693389E2;0.000000000E0;3.291615601E2;4.544160366E0;3.000000000E0
1.011685186E2;5.105914521E1;1.375311966E1;1.128365279E2;0.000000000E0;3.291615601E2;4.544247627E0;3.000000000E0
1.021684466E2;5.105914521E1;1.375311966E1;1.126935322E2;0.000000000E0;3.291615601E2;4.698596954E0;3.000000000E0
1.031684796E2;5.105914521E1;1.375311966E1;1.127360118E2;0.000000000E0;3.291615601E2;4.698801517E0;3.000000000E0
1.041684846E2;5.105914521E1;1.375311966E1;1.127123191E2;0.000000000E0;3.291615601E2;6.093175411E0;3.000000000E0
1.051685156E2;5.105914521E1;1.375311966E1;1.126812782E2;0.000000000E0;3.291615601E2;6.093449593E0;3.000000000E0
1.061685286E2;5.105914521E1;1.375311966E1;1.126391009E2;0.000000000E0;3.291615601E2;4.699412346E0;3.000000000E0
1.071685516E2;5.105914521E1;1.375311966E1;1.126058333E2;0.000000000E0;3.291615601E2;4.699614525E0;3.000000000E0
1.081685876E2;5.105914521E1;1.375311966E1;1.125795339E2;0.000000000E0;3.291615601E2;6.094270229E0;3.000000000E0
1.091685856E2;5.105914521E1;1.375311966E1;1.125274972E2;0.000000000E0;3.291615601E2;4.700022697E0;3.000000000E0
1.101686406E2;5.105914521E1;1.375311966E1;1.125418675E2;0.000000000E0;3.291615601E2;4.700226784E0;3.000000000E0
1.111686296E2;5.105914521E1;1.375311966E1;1.125350085E2;0.000000000E0;3.291615601E2;4.545108795E0;3.000000000E0
1.121686556E2;5.105914521E1;1.375311966E1;1.126069945E2;0.000000000E0;3.291615601E2;4.700632095E0;3.000000000E0
1.131686636E2;5.105914521E1;1.375311966E1;1.127026348E2;0.000000000E0;3.291615601E2;4.700836182E0;3.000000000E0
1.141687146E2;5.105914521E1;1.375311966E1;1.128342316E2;0.000000000E0;3.291615601E2;4.701039314E0;3.000000000E0
1.151687106E2;5.105914521E1;1.375311966E1;1.128921302E2;0.000000000E0;3.291615601E2;5.135946751E0;3.000000000E0
1.161687426E2;5.105914521E1;1.375311966E1;1.128977768E2;0.000000000E0;3.291615601E2;5.135984421E0;3.000000000E0
1.171687476E2;5.105914521E1;1.375311966E1;1.128734182E2;0.000000000E0;3.291615601E2;5.136022568E0;3.000000000E0
1.181687806E2;5.105914521E1;1.375311966E1;1.128248007E2;0.000000000E0;3.291615601E2;5.136064529E0;3.000000000E0
1.191688256E2;5.105914521E1;1.375311966E1;1.127447676E2;0.000000000E0;3.291615601E2;4.702056885E0;3.000000000E0
1.201688086E2;5.105914521E1;1.375311966E1;1.127269729E2;0.000000000E0;3.291615601E2;4.702261925E0;3.000000000E0
1.211688576E2;5.105914521E1;1.375311966E1;1.126861410E2;0.000000000E0;3.291615601E2;4.702463627E0;3.000000000E0
1.221688556E2;5.105914521E1;1.375311966E1;1.126388707E2;0.000000000E0;3.291615601E2;4.702669144E0;3.000000000E0
1.231688646E2;5.105914521E1;1.375311966E1;1.125782166E2;0.000000000E0;3.291615601E2;4.702872276E0;3.000000000E0
1.241689026E2;5.105914521E1;1.375311966E1;1.124803946E2;0.000000000E0;3.291615601E2;4.703074455E0;3.000000000E0
1.251689376E2;5.105914521E1;1.375311966E1;1.124646794E2;0.000000000E0;3.291615601E2;4.703280449E0;3.000000000E0
1.261689566E2;5.105914521E1;1.375311966E1;1.124015847E2;0.000000000E0;3.291615601E2;4.703483105E0;3.000000000E0
1.271689706E2;5.105914521E1;1.375311966E1;1.123482297E2;0.000000000E0;3.291615601E2;4.703685284E0;3.000000000E0
1.281689816E2;5.105914521E1;1.375311966E1;1.123226157E2;0.000000000E0;3.291615601E2;4.703889847E0;3.000000000E0
1.291690206E2;5.105914521E1;1.375311966E1;1.122696772E2;0.000000000E0;3.291615601E2;4.704092979E0;3.000000000E0
1.301692496E2;5.105914521E1;1.375311966E1;1.122631459E2;0.000000000E0;3.291615601E2;4.704297066E0;3.000000000E0
1.311690506E2;5.105914521E1;1.375311966E1;1.122571037E2;0.000000000E0;3.291615601E2;4.704499722E0;3.000000000E0
1.321690606E2;5.105914521E1;1.375311966E1;1.121699304E2;0.000000000E0;3.291615601E2;4.704704285E0;3.000000000E0
1.331691256E2;5.105914521E1;1.375311966E1;1.121664497E2;0.000000000E0;3.291615601E2;4.704907417E0;3.000000000E0
1.341695586E2;5.105914521E1;1.375311966E1;1.121393980E2;0.000000000E0;3.291615601E2;4.705110550E0;3.000000000E0
1.351690976E2;5.105914521E1;1.375311966E1;1.120572068E2;0.000000000E0;3.291615601E2;4.705312729E0;3.000000000E0
1.361691946E2;5.105914521E1;1.375311966E1;1.119494062E2;0.000000000E0;3.291615601E2;4.705517769E0;3.000000000E0
1.371691656E2;5.105914521E1;1.375311966E1;1.118775984E2;0.000000000E0;3.291615601E2;4.705721855E0;3.000000000E0
1.381691786E2;5.105914521E1;1.375311966E1;1.118223096E2;0.000000000E0;3.291615601E2;4.705924034E0;3.000000000E0
1.391692116E2;5.105914521E1;1.375311966E1;1.117385200E2;0.000000000E0;3.291615601E2;5.136856556E0;3.000000000E0
1.401692146E2;5.105914521E1;1.375311966E1;1.117062120E2;0.000000000E0;3.291615601E2;4.711766720E0;3.000000000E0
1.411692346E2;5.105914521E1;1.375311966E1;1.116983452E2;0.000000000E0;3.291615601E2;4.727231026E0;3.000000000E0
1.421692456E2;5.105914521E1;1.375311966E1;1.116610991E2;0.000000000E0;3.291615601E2;4.727325916E0;3.000000000E0
1.431692936E2;5.105914521E1;1.375311966E1;1.116263601E2;0.000000000E0;3.291615601E2;4.727420330E0;3.000000000E0
1.441693956E2;5.105914521E1;1.375311966E1;1.115889226E2;0.000000000E0;3.291615601E2;4.727516651E0;3.000000000E0
1.451693206E2;5.105914521E1;1.375311966E1;1.116304304E2;0.000000000E0;3.291615601E2;4.727611542E0;3.000000000E0
1.461693446E2;5.105913851E1;1.375313102E1;1.115844250E2;3.262804449E-1;3.291615601E2;4.727707386E0;3.000000000E0
1.471693526E2;5.105913432E1;1.375311392E1;1.109772295E2;1.042929530E0;2.285868988E2;4.717456341E0;3.000000000E0
1.481694626E2;5.105911822E1;1.375307512E1;1.099834903E2;2.315293312E0;2.337300262E2;7.489009857E0;3.000000000E0
1.491694056E2;5.105909531E1;1.375302226E1;1.093097993E2;2.803622246E0;2.355706635E2;5.235878944E0;3.000000000E0
1.501694076E2;5.105906833E1;1.375296266E1;1.096470686E2;3.532318115E0;2.365255127E2;5.320498943E0;3.000000000E0
1.511694606E2;5.105903866E1;1.375290263E1;1.102812253E2;3.674270153E0;2.294273376E2;6.298209190E0;3.000000000E0
1.521694466E2;5.105899959E1;1.375284670E1;1.116446105E2;4.818732262E0;2.149570465E2;6.124313354E0;3.000000000E0
1.531694736E2;5.105895477E1;1.375280965E1;1.118236596E2;5.007374763E0;1.939957886E2;5.193605900E0;3.000000000E0
1.541695396E2;5.105890264E1;1.375279966E1;1.119772682E2;5.140450954E0;1.851539917E2;5.304212570E0;3.000000000E0
1.551695126E2;5.105884565E1;1.375281459E1;1.122123582E2;4.390057564E0;1.674965820E2;5.304190636E0;3.000000000E0
1.561695326E2;5.105878781E1;1.375285681E1;1.125320067E2;5.232698441E0;1.624307404E2;4.973509789E0;3.000000000E0
1.571695896E2;5.105873320E1;1.375290122E1;1.123713067E2;5.981613636E0;1.601721497E2;4.460648537E0;3.000000000E0
1.581695666E2;5.105867165E1;1.375294545E1;1.129095042E2;6.334806919E0;1.615254974E2;4.460706711E0;3.000000000E0
1.591695886E2;5.105861445E1;1.375297605E1;1.130040378E2;6.336005211E0;1.607994080E2;4.460763454E0;3.000000000E0
1.601696276E2;5.105855870E1;1.375300866E1;1.130182996E2;6.308125019E0;1.615278015E2;4.460821629E0;3.000000000E0
1.611696636E2;5.105850482E1;1.375304201E1;1.129750870E2;6.246222019E0;1.590413818E2;4.460878372E0;3.000000000E0
1.621696916E2;5.105845201E1;1.375308045E1;1.129901054E2;6.337854385E0;1.532392731E2;2.227351665E0;1.452810884E0
1.631696766E2;5.105839867E1;1.375312219E1;1.129609690E2;6.489233017E0;1.500703583E2;2.238640785E0;1.396216989E0
1.641696976E2;5.105834655E1;1.375316747E1;1.128740859E2;6.147947311E0;1.495579681E2;2.298287868E0;1.377353311E0
1.651697346E2;5.105829863E1;1.375321632E1;1.128928653E2;5.594683647E0;1.462259369E2;2.283461332E0;1.365829587E0
1.661697346E2;5.105825345E1;1.375326152E1;1.131606161E2;5.365766525E0;1.487932892E2;2.293378592E0;1.343871355E0
1.671699446E2;5.105820774E1;1.375330680E1;1.131071161E2;5.072254181E0;1.485834198E2;2.409482479E0;1.349406481E0
1.681697956E2;5.105816369E1;1.375334948E1;1.127478480E2;4.593579292E0;1.607174835E2;2.403137207E0;1.339790463E0
1.691697946E2;5.105810241E1;1.375341416E1;1.133402421E2;6.326328278E0;1.566749878E2;4.461333275E0;3.000000000E0
1.701698016E2;5.105804920E1;1.375345313E1;1.134298059E2;6.396384239E0;1.512931061E2;4.461388588E0;3.000000000E0
1.711698616E2;5.105800090E1;1.375350755E1;1.133434177E2;6.482373714E0;1.403759460E2;4.461444855E0;3.000000000E0
1.721698696E2;5.105796742E1;1.375354382E1;1.141412541E2;5.162434101E0;1.431308594E2;2.245071173E0;1.327964067E0
1.731699446E2;5.105792377E1;1.375359893E1;1.145101927E2;4.750682831E0;1.474279327E2;2.228260994E0;1.342457294E0
1.741700906E2;5.105788654E1;1.375364438E1;1.145289579E2;3.827181816E0;1.485123138E2;2.229319334E0;1.352685094E0
1.751699166E2;5.105785461E1;1.375368556E1;1.149197962E2;2.951732874E0;1.508114166E2;2.242451191E0;1.355661511E0
1.761699346E2;5.105782732E1;1.375371830E1;1.150188629E2;2.356406212E0;1.484895630E2;2.260377407E0;1.360060215E0
1.771703246E2;5.105779916E1;1.375375102E1;1.151422659E2;2.584214687E0;1.510476074E2;2.227387905E0;1.346473098E0
1.781699636E2;5.105777229E1;1.375377702E1;1.150797590E2;2.453063726E0;1.485341492E2;2.235510349E0;1.351786494E0
1.791701346E2;5.105774411E1;1.375380245E1;1.150664082E2;2.559098721E0;1.634046631E2;2.228034019E0;1.343997717E0
1.801702936E2;5.105769177E1;1.375386462E1;1.152641918E2;4.100761414E0;1.566625671E2;4.461947441E0;3.000000000E0
1.811700536E2;5.105765458E1;1.375388955E1;1.153458736E2;4.504419327E0;1.543508759E2;4.462002277E0;3.000000000E0
1.821700556E2;5.105761613E1;1.375392851E1;1.155739100E2;5.065481186E0;1.452454987E2;4.462058067E0;3.000000000E0
1.831700896E2;5.105758078E1;1.375396856E1;1.138544927E2;6.458072186E0;1.440231476E2;2.240511894E0;1.303283334E0
1.841701076E2;5.105753427E1;1.375403314E1;1.132549771E2;6.959691525E0;1.430765839E2;2.275425196E0;1.317592502E0
1.851701266E2;5.105748737E1;1.375409835E1;1.128194329E2;7.378412247E0;1.390654297E2;2.314910889E0;1.334309936E0
1.861701466E2;5.105744352E1;1.375415422E1;1.124794426E2;7.098452091E0;1.368044281E2;2.382795572E0;1.328388095E0
1.871701646E2;5.105739614E1;1.375421465E1;1.121059145E2;6.939288139E0;1.379342957E2;2.415794373E0;1.355246782E0
1.881701876E2;5.105734897E1;1.375426790E1;1.118435337E2;6.905974865E0;1.374065552E2;2.262064457E0;1.360547066E0
1.891702126E2;5.105730090E1;1.375432309E1;1.111408441E2;7.120308876E0;1.367560425E2;2.239784241E0;1.400858998E0
1.901702976E2;5.105725348E1;1.375437947E1;1.103650573E2;6.957119465E0;1.364028320E2;2.233937263E0;1.421607137E0
1.911702576E2;5.105720282E1;1.375443842E1;1.098792016E2;7.155875683E0;1.356275787E2;2.223683834E0;1.446879983E0
1.921702736E2;5.105715296E1;1.375449844E1;1.097848662E2;7.169021130E0;1.324623260E2;2.224328756E0;1.452977777E0
1.931702766E2;5.105710282E1;1.375455986E1;1.099147478E2;6.903396606E0;1.342682495E2;2.259812355E0;1.460800886E0
1.941703056E2;5.105705126E1;1.375461760E1;1.101200816E2;6.951182842E0;1.355747986E2;2.267930984E0;1.464943647E0
1.951703676E2;5.105699847E1;1.375467394E1;1.100240457E2;6.947896957E0;1.384649506E2;2.284573078E0;1.466876388E0
1.961705416E2;5.105694241E1;1.375473293E1;1.097006488E2;7.301012039E0;1.401183472E2;2.253993750E0;1.479297161E0
1.971703706E2;5.105688493E1;1.375479649E1;1.093342722E2;7.453170300E0;1.410886688E2;2.319069147E0;1.471918344E0
1.981704466E2;5.105682630E1;1.375485451E1;1.091955862E2;7.502160072E0;1.401049194E2;2.307665825E0;1.480955005E0
1.991704286E2;5.105676895E1;1.375491301E1;1.091816726E2;7.574008465E0;1.391507263E2;2.265065193E0;1.471425176E0
2.001704276E2;5.105671284E1;1.375497511E1;1.090970628E2;7.465713978E0;1.412077026E2;2.271261692E0;1.474950314E0
2.011704736E2;5.105665737E1;1.375503337E1;1.087725035E2;7.628841877E0;1.404949493E2;2.285010815E0;1.469821215E0
2.021704726E2;5.105660411E1;1.375508953E1;1.089441425E2;7.238687038E0;1.390792694E2;2.295014381E0;1.470254064E0
2.031704836E2;5.105655069E1;1.375514943E1;1.087474003E2;7.271893501E0;1.398315125E2;2.248777390E0;1.473520994E0
2.041705446E2;5.105649642E1;1.375521100E1;1.082422289E2;7.458782196E0;1.410466919E2;2.281473637E0;1.477406025E0
2.051705766E2;5.105644004E1;1.375527231E1;1.077289141E2;7.558130264E0;1.403523865E2;2.256028652E0;1.478960395E0
2.061706346E2;5.105638152E1;1.375533258E1;1.071269901E2;8.066043854E0;1.409047089E2;2.241595268E0;1.480995536E0
2.071705766E2;5.105632264E1;1.375539646E1;1.068753570E2;8.065645218E0;1.412500916E2;2.251213074E0;1.491208553E0
2.081705946E2;5.105626512E1;1.375545701E1;1.065798200E2;8.023131371E0;1.405761414E2;2.210604191E0;1.480014920E0
2.091706026E2;5.105621039E1;1.375552082E1;1.068565578E2;7.985270977E0;1.394239197E2;2.219679594E0;1.486683846E0
2.101706526E2;5.105615575E1;1.375558770E1;1.070954247E2;7.528530598E0;1.381778870E2;2.198866844E0;1.475445151E0
2.111706516E2;5.105610718E1;1.375565269E1;1.067956033E2;6.577302456E0;1.381722107E2;2.223063469E0;1.480558395E0
2.121707926E2;5.105606470E1;1.375570325E1;1.065460249E2;5.623967648E0;1.373781433E2;2.241222858E0;1.480067968E0
2.131707006E2;5.105603100E1;1.375573889E1;1.068054992E2;4.120814323E0;1.407762909E2;2.229928970E0;1.495534778E0
2.141707246E2;5.105600494E1;1.375576277E1;1.070378306E2;3.217235327E0;1.368625946E2;2.226519346E0;1.497301698E0
2.151707366E2;5.105598436E1;1.375577164E1;1.079439757E2;1.808983207E0;1.408235931E2;2.224132538E0;1.491802096E0
2.161707456E2;5.105597499E1;1.375577498E1;1.090297291E2;6.121191978E-1;1.301027679E2;2.224368334E0;1.477599859E0
2.171707816E2;5.105596785E1;1.375576418E1;1.105682373E2;4.939763844E-1;1.273959122E2;2.262034655E0;1.410719275E0
2.181707996E2;5.105596578E1;1.375575728E1;1.113597554E2;2.533457875E-1;1.288326874E2;1.965204835E0;1.379020929E0
2.191708186E2;5.105596524E1;1.375575217E1;1.118162839E2;3.518022895E-1;1.284508057E2;1.873431206E0;1.352668643E0
2.201708506E2;5.105596399E1;1.375574852E1;1.121690056E2;4.664516747E-1;1.287539978E2;1.828255415E0;1.353351712E0
2.211708536E2;5.105596322E1;1.375574604E1;1.124892426E2;4.116265774E-1;1.282304840E2;1.796761513E0;1.341280222E0
2.221708866E2;5.105596118E1;1.375574711E1;1.127986078E2;1.544943571E0;1.341124115E2;1.745030522E0;1.347522259E0
2.231710056E2;5.105595083E1;1.375576241E1;1.131590617E2;2.496365070E0;1.404163208E2;1.710807681E0;1.346752405E0
2.241709136E2;5.105592646E1;1.375578366E1;1.133860433E2;3.349176645E0;1.444100647E2;2.291423559E0;1.352661967E0
2.251709356E2;5.105589533E1;1.375581652E1;1.134377772E2;3.583520651E0;1.429853516E2;2.291597366E0;1.358912945E0
2.261709786E2;5.105586049E1;1.375585635E1;1.131516225E2;3.791373491E0;1.394785767E2;2.293242455E0;1.363595724E0
2.271709826E2;5.105582442E1;1.375589482E1;1.128953304E2;4.322544575E0;1.442514648E2;2.304825068E0;1.364121199E0
2.281710116E2;5.105577998E1;1.375594339E1;1.126228154E2;4.897318363E0;1.435759735E2;2.284343958E0;1.365446329E0
2.291710166E2;5.105573060E1;1.375599519E1;1.125314142E2;5.643665791E0;1.482719116E2;2.377174854E0;1.370755196E0
2.301710576E2;5.105567745E1;1.375604603E1;1.128706510E2;5.726281166E0;1.472363739E2;2.328775644E0;1.376610041E0
2.311711536E2;5.105562543E1;1.375609827E1;1.130767875E2;6.197327614E0;1.449940186E2;2.315860033E0;1.378922939E0
2.321710956E2;5.105557341E1;1.375615666E1;1.133112750E2;6.465971947E0;1.450070038E2;2.304793835E0;1.370132446E0
2.331710966E2;5.105552084E1;1.375621589E1;1.135841080E2;6.670892715E0;1.464017181E2;2.290250301E0;1.372619748E0
2.341711696E2;5.105546532E1;1.375627983E1;1.141500075E2;7.101771355E0;1.483308563E2;2.407380819E0;1.391695499E0
2.351711486E2;5.105540852E1;1.375634705E1;1.148307918E2;7.508880615E0;1.482860870E2;2.344590902E0;1.395859599E0
2.361711726E2;5.105535260E1;1.375641093E1;1.156040203E2;7.749529839E0;1.476487274E2;2.357163668E0;1.386282682E0
2.371712056E2;5.105529442E1;1.375646747E1;1.160572258E2;8.074087143E0;1.560160217E2;2.351766109E0;1.377876043E0
2.381713116E2;5.105522981E1;1.375650873E1;1.161682163E2;8.422925949E0;1.671695709E2;2.308314323E0;1.389347315E0
2.391712266E2;5.105516058E1;1.375653666E1;1.164079652E2;8.393728256E0;1.661234589E2;2.309496403E0;1.397261977E0
2.401712646E2;5.105508973E1;1.375656370E1;1.167748725E2;8.445588112E0;1.604853210E2;2.267614603E0;1.405986547E0
2.411712846E2;5.105501933E1;1.375659511E1;1.172451806E2;8.660550117E0;1.569588623E2;2.248082638E0;1.409661889E0
2.421712866E2;5.105495336E1;1.375663854E1;1.180996944E2;8.157187462E0;1.496536255E2;2.243152857E0;1.445508599E0
2.431713626E2;5.105489882E1;1.375669211E1;1.120970429E2;7.620905399E0;1.439837189E2;4.465212345E0;3.000000000E0
2.441713416E2;5.105484063E1;1.375676991E1;1.117969081E2;7.835448742E0;1.450106812E2;5.301740646E0;3.000000000E0
2.451715646E2;5.105477853E1;1.375684318E1;1.114778355E2;7.998366833E0;1.460580444E2;5.301703453E0;3.000000000E0
2.461713926E2;5.105471768E1;1.375691411E1;1.113429281E2;7.644101143E0;1.465410767E2;5.301671505E0;3.000000000E0
2.471713996E2;5.105465996E1;1.375698018E1;1.114261681E2;7.394862175E0;1.467104645E2;4.465404034E0;3.000000000E0
2.481714056E2;5.105460060E1;1.375703812E1;1.114125075E2;7.730814934E0;1.467979889E2;4.465451241E0;3.000000000E0
2.491714486E2;5.105453861E1;1.375710121E1;1.115093802E2;7.753374100E0;1.466809387E2;4.412952423E0;3.000000000E0
2.501714626E2;5.105447805E1;1.375716580E1;1.113870315E2;7.914044380E0;1.461940613E2;4.465546608E0;3.000000000E0
2.511714796E2;5.105441675E1;1.375723329E1;1.113500431E2;8.109637260E0;1.452257080E2;4.465593815E0;3.000000000E0
2.521714946E2;5.105435624E1;1.375730216E1;1.110968869E2;8.214784622E0;1.452360840E2;5.301459312E0;3.000000000E0
2.531715236E2;5.105429757E1;1.375737041E1;1.110369791E2;8.152243614E0;1.458578796E2;4.465687752E0;3.000000000E0
2.541715476E2;5.105424004E1;1.375744001E1;1.112078498E2;8.021281242E0;1.466403809E2;5.301387787E0;3.000000000E0
2.551715786E2;5.105418381E1;1.375750828E1;1.116325215E2;8.062989235E0;1.456897583E2;5.196793079E0;3.000000000E0
2.561717246E2;5.105412315E1;1.375758285E1;1.119443861E2;8.064354897E0;1.462897949E2;5.301316261E0;3.000000000E0
2.571716036E2;5.105406202E1;1.375765179E1;1.120185568E2;8.003428459E0;1.445550690E2;4.465873718E0;3.000000000E0
2.581718056E2;5.105400087E1;1.375771717E1;1.117664097E2;8.083914757E0;1.402343292E2;4.465920925E0;3.000000000E0
2.591716546E2;5.105394387E1;1.375779460E1;1.113934547E2;8.081262589E0;1.386424866E2;4.465967178E0;3.000000000E0
2.601716546E2;5.105388932E1;1.375788311E1;1.111174775E2;7.748172760E0;1.310175476E2;5.301170826E0;3.000000000E0
2.611716956E2;5.105384177E1;1.375797103E1;1.110067078E2;7.877763748E0;1.330451355E2;5.301134109E0;3.000000000E0
2.621717216E2;5.105378834E1;1.375805077E1;1.107900695E2;8.001776695E0;1.419324799E2;4.466104984E0;3.000000000E0
2.631717276E2;5.105372856E1;1.375810770E1;1.105185631E2;8.047985077E0;1.483451385E2;5.301059723E0;3.000000000E0
2.641717566E2;5.105366786E1;1.375815374E1;1.104195689E2;7.764188290E0;1.551124420E2;4.466197014E0;3.000000000E0
2.651717816E2;5.105360248E1;1.375819178E1;1.100443934E2;7.592338085E0;1.593824158E2;4.466242313E0;3.000000000E0
2.661717936E2;5.105353611E1;1.375822201E1;1.099657871E2;7.633192062E0;1.633040619E2;4.466288567E0;3.000000000E0
2.671718636E2;5.105346764E1;1.375824678E1;1.098687615E2;7.541841030E0;1.667628326E2;4.466333866E0;3.000000000E0
2.681718476E2;5.105339982E1;1.375826700E1;1.099463904E2;7.757201195E0;1.704463501E2;4.466380119E0;3.000000000E0
2.691718696E2;5.105333000E1;1.375827816E1;1.099444464E2;7.841528893E0;1.770728302E2;4.466426373E0;3.000000000E0
2.701718846E2;5.105325909E1;1.375827794E1;1.099832899E2;7.710040092E0;1.782127075E2;4.594615936E0;3.000000000E0
2.711719076E2;5.105319009E1;1.375827898E1;1.099114060E2;7.591851711E0;1.786957397E2;4.594697475E0;3.000000000E0
2.721719266E2;5.105312192E1;1.375827245E1;1.097700874E2;7.646002769E0;1.819102936E2;4.466563225E0;3.000000000E0
2.731719486E2;5.105305257E1;1.375825900E1;1.096261753E2;7.602491379E0;1.884170532E2;4.466609001E0;3.000000000E0
