"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.699574521E0;-1.282199502E0;5.225360394E-1;2.985754013E-1
1.717609433E0;-7.324669361E-1;-2.257947922E-1;2.034049988E0
1.735656003E0;-1.184130788E0;2.923257351E-1;1.332852364E0
1.753698240E0;-9.467351437E-1;9.143520594E-1;-2.013121128E0
1.771721616E0;-1.187116265E0;-2.453666031E-1;1.761612892E0
1.789770932E0;-7.687479258E-1;1.230597496E-2;-2.540979385E-1
1.807806942E0;-1.158866882E0;5.773028135E-1;6.227293015E-1
1.825847592E0;-1.657414436E0;2.900811434E-1;-8.473110199E-2
1.843885678E0;-1.729342461E0;2.649337649E-1;1.256359100E0
1.861915708E0;-1.297657490E0;-2.479273081E-2;-1.064656258E0
1.879952450E0;-1.184346795E0;-6.039958596E-1;1.551949501E0
1.897994198E0;-1.126535654E0;2.888791561E-1;-4.463386536E-1
1.916033566E0;-1.492188692E0;3.869462907E-1;9.810991287E-1
1.934059079E0;-2.402907372E0;-7.431589365E-1;2.013651848E0
1.952103574E0;-2.005198240E0;2.626090050E0;-2.357244015E0
1.970137692E0;-1.306588173E0;-1.210402846E0;-2.976112366E0
1.988182431E0;-1.821539164E0;-9.409316778E-1;3.970932961E0
2.006218747E0;-7.482635975E-1;-6.741402745E-1;-1.128554344E0
2.024258664E0;-6.465998888E-1;2.316983461E0;2.011033058E0
2.042288876E0;-2.247448683E0;-9.076235294E-1;-1.019215584E0
2.060326901E0;-7.611073256E-1;6.643322706E-1;1.035792351E0
2.078366940E0;-3.430535793E-1;-3.950459659E-1;-3.088665009E-1
2.096406064E0;-7.161585093E-1;-1.092918038E0;1.992469788E0
2.114444028E0;-3.498284817E-1;-8.223609924E-1;-2.859535217E-1
2.132476315E0;-1.167975903E0;-2.946148396E0;2.873551369E0
2.150512143E0;-7.451994419E-1;-1.640204191E0;6.360736847E0
2.168555539E0;6.625092030E-1;6.716590881E0;-8.524881363E0
2.186589474E0;-1.471689224E0;-5.727235794E0;-5.490372658E0
2.204633298E0;-1.603141904E0;2.302006483E0;3.997105598E0
2.222662290E0;-2.910695076E-1;-1.529571652E0;-6.430122852E0
2.240699765E0;-2.468705654E0;1.060929060E0;5.003873825E0
2.258741757E0;-3.946210146E-1;-1.150782108E0;-2.143109322E0
2.276778195E0;-1.895956993E-1;9.393721223E-1;-2.856750488E-1
2.294816891E0;-1.251892328E0;-3.203920126E-1;2.338290215E0
2.312848691E0;-2.226670504E0;-7.039817572E-1;-9.187974930E-1
2.330885800E0;-2.346947193E0;-2.691958666E0;5.802917480E-2
2.348928952E0;-2.733793736E0;-2.809289694E-1;2.052924156E0
2.366952267E0;-1.720246434E0;-1.498880744E0;6.010657310E0
2.385004208E0;-9.873620272E-1;5.958827496E0;-1.312202454E0
2.403033139E0;-1.924582481E0;-3.356333256E0;-1.913304710E1
2.421073911E0;-3.929394722E0;9.297514558E-1;7.818584442E0
2.439114316E0;-5.124197006E-1;-6.148661375E-1;-1.783944130E0
2.457151365E0;-3.553506374E0;1.914484739E0;5.608177185E-1
2.475190182E0;-2.620517969E0;-2.528471947E0;1.542954445E0
2.493229855E0;-2.286595583E0;4.712908566E-1;-2.508821487E-1
2.511258664E0;-3.359882355E0;-1.578080535E0;1.374811172E0
2.529301816E0;-3.573165417E0;4.563794136E-1;1.789849281E0
2.547338803E0;-2.814984322E0;-3.664862633E0;2.010664940E0
2.565376950E0;-1.984226704E0;2.780559778E0;-1.197839737E0
2.583414181E0;-2.204006672E0;1.944616139E-1;-1.018062592E0
2.601444028E0;-2.499182224E0;3.431118727E-1;1.693011284E0
2.619490170E0;-1.919769049E0;5.028585196E-1;5.396347046E-1
2.637519406E0;-1.240567088E0;8.441601992E-1;4.833498001E-1
2.655562802E0;-2.291596413E0;8.595993519E-1;3.095149994E-1
2.673600095E0;-1.832069159E0;7.481893152E-2;6.212453842E-1
2.691634579E0;-3.103296280E0;5.381733775E-1;8.543777466E-1
2.709671994E0;-2.387187481E0;2.029214382E0;2.542266846E-1
2.727710995E0;-3.603825808E0;-4.142477512E0;2.607284546E0
2.745749814E0;-1.923661351E0;-4.453325868E-1;-2.438850403E-1
2.763787899E0;-2.356513739E0;6.699227542E-2;-7.173538208E-1
2.781817196E0;-1.399906278E0;8.458404541E-1;1.917543411E0
2.799856442E0;-3.332708597E0;-7.450896502E-2;4.339449883E0
2.817898313E0;-8.956601620E-1;8.101997375E0;-7.881429672E0
2.835938779E0;-5.118404865E0;-4.702294350E0;3.440981865E0
2.853968869E0;-2.435103655E0;3.744347334E0;-1.329824448E0
2.872006040E0;-2.613302231E0;-2.691737413E0;2.632927895E0
2.890044736E0;-1.722823858E0;3.586097717E0;-1.497548580E0
2.908083309E0;-2.914974928E0;-3.795636892E0;2.610791206E0
2.926123899E0;-1.792401671E0;2.308497667E0;-7.726526260E-1
2.944160275E0;-1.785535216E0;-2.051297426E0;3.032262802E0
2.962194272E0;-2.288076401E0;2.044884205E0;-1.346397400E0
2.980230344E0;-1.487757444E0;-7.081184983E-1;1.615047455E0
2.998259640E0;-2.744625807E0;1.562986255E0;9.066143036E-1
3.016311521E0;-1.805022120E0;-1.235700011E0;-5.457344055E-1
3.034348996E0;-1.951092243E0;1.737019539E0;1.545007706E0
3.052379636E0;-8.956267834E-1;-3.036520720E0;-9.192333221E-1
3.070418637E0;-1.544980049E0;2.949520826E0;4.816150665E-1
3.088458554E0;-1.411076427E0;-2.531343460E0;-4.131617069E0
3.106480405E0;-2.585436821E0;9.628794193E-1;3.957054138E0
3.124532346E0;-1.115445733E0;8.419706225E-1;-3.318486214E0
3.142570431E0;-2.470033169E0;-1.414271474E0;8.887910843E-1
3.160603757E0;-1.558748126E0;-2.700204372E0;1.196349144E0
3.178643124E0;-1.229466319E0;1.753777742E0;1.038249969E0
3.196683224E0;-1.275286913E0;-1.305925965E0;-1.384649277E-1
3.214723508E0;-1.183672309E0;5.413334370E-1;1.487736702E0
3.232758603E0;-6.860473156E-1;-8.328112960E-1;-2.166007996E0
3.250784970E0;-1.009487629E0;-9.115897417E-1;2.215678215E0
3.268831418E0;2.845864296E-1;2.841915369E0;-4.681021690E0
3.286874143E0;1.687765121E-1;-2.933306217E0;-2.227365494E0
3.304908139E0;-1.586713195E0;2.582671881E0;5.165083885E0
3.322945798E0;1.408706427E0;-2.872658014E0;-9.766141891E0
3.340972165E0;-2.905680895E0;-1.044222593E0;1.500945187E1
3.359021298E0;2.246569395E0;2.054601908E0;2.246187210E0
3.377057859E0;-6.537542343E-1;9.439926744E-1;-2.591035366E0
3.395096066E0;4.385781288E-2;-2.877852440E0;5.252485275E0
3.413136044E0;-1.138770580E-2;2.317233562E0;-3.251136780E0
3.431168393E0;-1.814471483E-1;2.826152444E-1;-6.677093506E-1
3.449210385E0;-2.005002499E-1;4.381311238E-1;1.721032143E0
3.467245724E0;-3.170579672E-1;1.113494635E0;-3.278464794E0
3.485264401E0;-1.832611561E-1;3.105022609E-1;4.196180344E0
3.503319943E0;-1.411437988E-3;5.497676134E-1;-1.611962318E0
3.521357724E0;-2.115464211E-2;-3.722237587E0;3.081856728E0
3.539395443E0;-8.877822161E-1;1.165758371E0;3.549394608E0
3.557433835E0;1.412236452E0;3.523338795E0;-1.412717152E1
3.575470578E0;-2.210619926E0;-4.695904255E0;7.640478134E0
3.593506894E0;-1.138753891E0;2.621622562E0;3.187070847E0
3.611545041E0;-1.634141088E0;-3.742973089E0;-7.743916988E0
3.629581845E0;-2.570972443E0;6.288330555E0;2.213272095E0
3.647616513E0;-1.724581122E0;4.093582928E-1;-3.771887302E0
3.665656735E0;-8.391877413E-1;-6.308847070E-1;1.354841232E0
3.683695065E0;-1.680171013E0;-1.963490009E0;-1.018603325E0
3.701731686E0;-7.784318924E-1;-1.238983944E-1;2.250157356E0
3.719769955E0;1.302385330E-2;-1.767279029E0;-1.178131104E0
3.737804990E0;-1.084317565E0;1.217140257E-2;7.520351410E-1
3.755846310E0;-1.118731618E0;2.432569265E0;-1.931077957E0
3.773881833E0;-1.116726875E0;-2.520704508E0;8.729457855E-2
3.791919857E0;-1.780900717E0;1.425792694E0;3.662381172E0
3.809956296E0;-8.714882731E-1;-1.787373573E-1;-5.044497967E0
3.827989804E0;-1.551073909E0;2.598849058E0;3.616751671E0
3.846031613E0;-1.344288230E0;-2.143569946E0;-1.501578331E0
3.864067685E0;-1.736174703E0;-6.180658937E-2;-1.382415771E0
3.882106259E0;-1.186215162E0;3.431044817E-1;-5.732059479E-1
3.900144406E0;-1.906960011E0;8.973599076E-1;1.725160599E0
3.918181455E0;-4.778692126E-1;1.932483017E-1;-1.524353027E0
3.936219662E0;-1.636744261E0;6.134331822E-1;9.705400467E-1
3.954257566E0;-1.095761657E0;6.333947182E-1;-7.709503174E-3
3.972291256E0;-9.938376546E-1;-1.965809584E0;2.338795662E0
3.990333921E0;-1.970295668E0;1.611074209E0;1.272785187E0
4.008369503E0;-6.319867373E-1;-1.649860442E-1;-4.858786106E0
4.026405759E0;-1.610677004E0;2.804089785E-1;3.435906410E0
4.044444272E0;-5.206227303E-2;-2.552258968E0;-7.982749939E-1
4.062481076E0;-9.933120608E-1;1.403322697E0;2.643610001E0
4.080519650E0;5.796654224E-1;-8.705084324E-1;-2.824616432E0
4.098543698E0;1.697940826E-1;1.915555820E-2;1.894935608E0
4.116594113E0;-3.729152679E-2;-4.929970205E-1;-8.359556198E-1
4.134631223E0;-9.081857204E-1;-1.164939642E0;5.115335464E0
4.152669125E0;-4.422938824E-2;1.779468536E0;-2.031134129E0
4.170705564E0;3.465114832E-1;-7.023339272E-1;-1.107591629E0
4.188743039E0;9.166581631E-1;2.047619581E0;-1.362304688E-1
4.206778073E0;-2.730321288E-1;-8.923215866E-1;1.083935738E0
4.224822446E0;7.321705818E-1;3.430160284E0;-3.848148346E0
4.242855771E0;-1.257389784E-1;-2.773057938E0;-8.557872772E-1
4.260893918E0;6.424713135E-2;8.783338070E-1;2.113922119E0
4.278930966E0;-1.384689212E-1;-1.125332594E0;-2.728926659E0
4.296969418E0;-4.317290783E-1;1.045050263E0;2.999821663E0
4.315005673E0;-1.468390942E0;-1.864296079E0;-1.364007950E0
4.333031247E0;-1.014723539E0;1.516392350E0;1.333352089E0
4.351081662E0;-1.265171051E0;-2.468944490E-1;-2.951488495E-1
4.369117489E0;-1.784536839E-1;1.573822737E0;2.816162109E-1
4.387158139E0;-1.810758114E-1;1.859846711E0;-2.515186310E0
4.405194272E0;4.243215919E-1;-1.431841254E0;8.637428284E-1
4.423213925E0;-2.392494678E-2;2.330994844E0;9.326801300E-1
4.441269467E0;-3.322889805E-1;-2.700639009E0;-1.423171043E0
4.459305905E0;-9.516288042E-1;1.853244662E0;2.218569756E0
4.477344357E0;-1.012996793E0;-1.056183338E0;-3.350746155E0
4.495381162E0;-8.199399114E-1;6.349833608E-1;1.897587776E0
4.513419613E0;-9.047112465E-1;-1.544115245E-1;-1.901720047E0
4.531456113E0;-7.492775917E-1;9.805767536E-1;1.740697861E0
4.549494076E0;-3.001989424E-1;5.273812413E-1;-8.943815231E-1
4.567519772E0;-3.891760409E-1;1.107759356E0;1.202669144E0
4.585570981E0;-2.730746865E-1;6.792605519E-1;-1.141988754E0
4.603604977E0;-4.673162401E-1;1.959002763E-1;4.091196060E-1
4.621644467E0;-7.948433161E-1;3.360514879E0;-3.306432724E0
4.639681455E0;-6.542276740E-1;-4.645407200E0;-1.251526833E0
4.657708432E0;-1.038699031E0;4.100533962E0;3.188474655E0
4.675756406E0;-7.216891646E-1;-2.988909483E0;-7.165230274E0
4.693792904E0;-7.324697375E-1;1.410939336E0;4.506587029E0
4.711833249E0;-2.520924807E-2;-1.606161833E0;-1.405648232E0
4.729870053E0;-5.973920822E-1;5.119649172E-1;6.936855316E-1
4.747906552E0;-1.564346552E-1;-1.744235635E0;-1.111745834E-1
4.765944760E0;-4.034882784E-1;6.265245676E-1;1.658582687E0
4.783981992E0;7.353651524E-2;-1.325420737E-1;-2.004193783E0
4.802010922E0;-1.072291732E-1;-8.905200958E-1;1.843084335E0
4.820055417E0;3.085483909E-1;-2.551628947E-1;-3.124322891E-1
4.838096616E0;-1.998026967E-1;-1.432913303E0;3.397815704E0
4.856132138E0;6.007361412E-1;2.226585895E-1;-3.808879852E-1
4.874170834E0;-2.371943593E-1;1.405325830E-1;-5.078315735E-3
4.892207089E0;6.854053140E-1;-2.624010086E0;1.749010086E-1
4.910245297E0;9.618475437E-1;-1.544004631E1;1.801313972E1
4.928276914E0;-4.711278439E0;-4.640381336E0;1.149732780E1
4.946307126E0;-2.730525732E-1;2.019949150E1;-3.081491470E1
4.964359067E0;4.067553282E-1;-1.127615166E1;-1.147322273E1
4.982396665E0;1.238547444E0;1.426693797E0;1.160396099E1
5.000432675E0;2.779484987E0;-5.437435150E0;-1.669731331E1
5.018471127E0;-2.483930439E-1;5.053413391E0;1.251513100E1
5.036495664E0;-2.616611719E0;-6.346931934E0;5.843715668E0
5.054544857E0;-4.209461808E-2;4.235666752E0;-7.539548874E0
5.072584287E0;1.168770432E0;-4.775774479E0;1.150400162E0
5.090621579E0;-1.314318538E0;3.235570431E0;2.680448532E0
5.108657895E0;2.502279520E0;-2.716976643E0;-3.382000446E0
5.126696225E0;-6.023104191E-1;-3.075265586E-1;5.602824211E0
5.144733456E0;6.443545222E-1;-1.914990902E0;4.414608002E0
5.162771969E0;-5.134211183E-1;6.464898586E-1;-1.318440437E0
5.180808408E0;3.886218667E-1;-2.205586910E0;1.069687843E1
5.198846798E0;-9.015756845E-1;-4.187232018E0;-7.712411880E-1
5.216883664E0;3.333700180E0;-7.036276817E0;-7.055051804E0
5.234922299E0;-7.989576459E-2;3.191152573E0;8.098139763E0
5.252951840E0;4.318040311E-1;8.058004379E-1;1.054260826E1
5.270993222E0;-4.649285078E-1;3.936397552E0;-2.682896137E0
5.289034238E0;-6.291689873E-1;-9.475200176E-1;3.380578041E0
5.307072384E0;-5.742904544E-1;6.429929137E-1;-1.869647026E0
5.325109189E0;1.644579470E-1;3.776566684E-1;1.786832809E-1
5.343147885E0;4.971786737E-1;-4.754331589E0;-8.436498642E-1
5.361184689E0;-4.854213297E-1;1.984412074E0;-2.435742855E0
5.379211361E0;7.527426481E-1;1.251830220E0;-5.182921410E0
5.397259580E0;4.239968657E-1;-7.499297142E0;6.484920502E0
5.415287045E0;-1.467655301E-1;2.097480297E0;2.663027763E0
5.433333493E0;3.471925557E-1;-2.723202944E0;-2.626009464E0
5.451374753E0;4.340680242E-1;-2.714390159E-1;2.008853912E0
5.469409726E0;4.703894258E-2;-9.791669846E-1;1.204062462E0
5.487445004E0;-1.123082876E0;-2.294958115E0;9.906311035E-1
5.505472714E0;-9.042869806E-1;1.311239719E0;1.291608810E-1
5.523522824E0;3.408218324E-1;3.737506270E-1;1.599826813E-1
5.541561703E0;6.241285801E-2;-1.470188141E0;3.104858398E0
5.559598996E0;5.768472552E-1;7.448053837E0;-7.039488316E0
5.577636105E0;9.248452187E-1;-4.237951279E0;-3.636285305E0
5.595674496E0;7.883837819E-2;2.112346411E0;2.179707527E0
5.613708432E0;5.939453840E-3;-2.841639280E0;-4.554808140E0
5.631752011E0;-6.811081171E-1;-3.171253204E-2;2.619955063E0
5.649786923E0;-6.409686804E-2;-1.467015386E0;-2.556186199E0
5.667825070E0;-3.373662829E-1;1.540843725E0;2.394415855E0
5.685861752E0;-7.379407287E-1;-1.225024343E0;-1.306563377E0
5.703899777E0;-8.387101889E-1;5.090975761E-1;-1.269750595E-1
5.721937131E0;3.438111842E-1;-1.681265473E0;-8.837311745E0
5.739974850E0;-6.634188890E-1;-7.698521137E0;1.237061024E1
5.758009030E0;1.231657982E0;3.011084795E-1;3.430601120E0
5.776053647E0;-1.262013912E-1;-7.100459337E-1;-7.024116516E-1
5.794087460E0;1.545490921E-1;8.933414221E-1;3.232979774E0
5.812126217E0;-8.350290060E-1;-2.113564491E0;-4.281893253E0
5.830162656E0;-5.513619184E-1;-1.173442841E0;3.233131409E0
5.848201352E0;-3.442251682E-1;-5.562606454E-2;-9.703950882E-1
5.866238278E0;1.805910170E-1;1.525368452E0;5.507116318E-1
5.884273740E0;7.180547714E-2;4.079067409E-1;2.240219116E-1
5.902312985E0;-2.555435896E-1;2.395740747E0;-2.853958607E0
5.920354672E0;-2.473874688E-1;-2.803512335E0;-3.746910095E-1
5.938388791E0;-2.968900800E-1;9.086675644E-1;1.650074005E0
5.956427426E0;-8.054968715E-1;-2.095981359E0;-6.473293304E-1
5.974447812E0;-1.178026915E0;-1.579710722E0;1.568554878E0
5.992499326E0;-7.463968396E-1;2.604474783E0;-5.418424606E-1
6.010541990E0;-1.054966450E0;1.729917288E0;-3.228092194E-1
6.028577816E0;-4.538725913E-1;-1.522615910E0;8.648595810E-1
6.046614377E0;-4.044203162E-1;2.255446196E0;-2.752493858E0
6.064649778E0;2.941538692E-1;-3.439787626E0;-3.140385151E0
6.082692989E0;-1.221134901E0;-5.865322351E-1;8.743876457E0
6.100728451E0;4.807247519E-1;-1.105123043E0;-3.696950436E0
6.118752011E0;-1.146967292E0;1.602413177E0;2.235869408E0
6.136803341E0;1.939531565E-1;-2.085871458E0;1.948472023E0
6.154840512E0;-1.215491533E0;5.526148081E-1;6.809301376E-1
6.172879086E0;-1.170082092E-1;4.050996900E-1;-3.957843781E-1
6.190915341E0;-7.197462320E-1;8.489616513E-1;9.590320587E-1
6.208947934E0;6.853806973E-2;1.189461052E-1;-1.263845444E0
6.226990597E0;-6.608573198E-1;-8.080056906E-1;1.922771454E0
6.245030454E0;3.539713025E-1;8.537726402E-1;-4.974966049E-1
6.263065365E0;-1.680497527E-1;-3.081948459E-1;3.079442978E-1
6.281105527E0;6.310920715E-1;-2.196866870E-1;5.566616058E-1
6.299141965E0;-4.631540775E-1;-4.433238208E-1;-2.842969894E-1
6.317180355E0;-5.784051418E-1;-3.264778852E0;6.695404053E-1
6.335216855E0;8.806300163E-2;-1.006052792E-1;-1.175033569E0
6.353255063E0;-2.018337250E-1;1.545194030E0;1.610960960E0
6.371292172E0;-6.071804166E-1;-1.939692259E0;-1.633126259E0
6.389319210E0;-8.867642283E-1;-1.141719580E0;3.041094780E0
6.407367490E0;1.540247202E-1;3.193313122E0;-5.451012135E0
6.425406125E0;-6.797530055E-1;-2.988070250E0;1.460820198E0
6.443430417E0;-4.915042222E-1;-1.380878329E0;1.977108955E0
6.461482785E0;-8.579757214E-1;-1.613408029E-1;-1.299470901E0
6.479517880E0;-5.232083797E-1;-2.685709596E-1;8.918542862E-1
6.497553158E0;-6.158527136E-1;-1.133559346E0;-2.999401093E-2
6.515593564E0;-6.087916493E-1;-1.346507311E0;2.797365189E-1
6.533632321E0;-6.447977424E-1;3.973568678E-1;1.537256241E-1
6.551668515E0;-6.178537011E-1;-1.515075088E0;-1.253795624E-1
6.569707211E0;-7.206676006E-1;-7.984864712E-2;1.024776459E0
6.587743955E0;-9.938893318E-1;-2.623188198E-1;-1.261844635E0
6.605780148E0;-4.683863819E-1;-8.935037851E-1;4.868268967E-1
6.623819211E0;-3.044472933E-1;-2.067439109E-1;3.017616272E-2
6.641860837E0;-7.305781841E-1;1.124586105E0;1.046781540E-1
6.659894894E0;-4.229515195E-1;-2.080040455E0;-2.123146057E-1
6.677933285E0;3.077123761E-1;-9.476940036E-1;9.473390579E-1
6.695970029E0;4.034421444E-1;2.118737698E-1;-1.376834869E0
6.714008481E0;1.809362769E-1;6.658285856E-3;2.235887527E0
6.732045468E0;7.393956184E-3;1.080339789E0;-2.489299297E0
6.750083920E0;3.466433883E-1;-2.100043744E-1;9.594173431E-1
6.768120664E0;-2.646976709E-1;1.108575344E0;-1.662564278E0
6.786159115E0;8.831384182E-1;-1.094305158E0;1.338983536E0
6.804196225E0;-2.317756414E-2;1.140092313E-1;3.421754837E-1
6.822224057E0;5.104959011E-1;-4.895264208E-1;6.520671844E-1
6.840268246E0;8.879441023E-2;3.962957561E-1;-1.070232391E-1
6.858301999E0;-1.342549324E-1;-5.272105932E-1;5.221643448E-1
6.876346860E0;-5.662763119E-1;4.710094333E-1;-7.895793915E-1
6.894385128E0;1.026390195E-1;-1.725715876E0;8.565235138E-1
6.912421994E0;-4.901547432E-1;-3.114843965E-1;2.008058548E0
6.930449826E0;3.033604622E-1;-6.042301655E-3;-1.941983223E0
6.948497372E0;-8.824704885E-1;-2.742271423E-1;1.571282387E0
6.966535947E0;4.815896749E-1;2.350097895E-2;-1.426055908E0
6.984572079E0;-7.067881227E-1;-4.104498327E-1;1.051595688E0
7.002611508E0;-1.527259350E-1;-4.685452580E-2;-1.643428802E-1
7.020648007E0;-7.356588244E-1;-3.516807556E-1;1.310476303E0
7.038686520E0;-6.097519398E-1;4.282688141E0;-5.548281670E0
7.056713193E0;-1.344262958E-1;-3.511097193E0;-2.132229328E0
7.074760617E0;-1.340182304E0;2.412291467E-1;5.449210167E0
7.092799740E0;6.317820549E-1;-1.442777753E0;-5.904736519E0
7.110837033E0;-1.061856627E0;-2.370813042E-1;4.565576553E0
7.128871029E0;3.652983904E-2;-6.972478628E-1;-1.268412590E0
7.146915097E0;-8.211479187E-1;-3.464891613E-1;7.845287323E-1
