"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.986821080E-1,-1.489257812E-2,-1.844787598E-2,-3.158569336E-3
7.037175080E-1,-1.509094238E-2,-1.907348633E-2,-4.226684570E-3
7.087529090E-1,-1.597595215E-2,-1.820373535E-2,-3.555297852E-3
7.137883090E-1,-1.705932617E-2,-1.533508301E-2,-2.471923828E-3
7.188237100E-1,-1.632690430E-2,-1.571655273E-2,-3.204345703E-3
7.238591100E-1,-1.432800293E-2,-2.046203613E-2,-3.372192383E-3
7.288945100E-1,-1.495361328E-2,-2.120971680E-2,-3.372192383E-3
7.339299110E-1,-1.509094238E-2,-1.933288574E-2,-4.302978516E-3
7.389653110E-1,-1.509094238E-2,-1.718139648E-2,-4.440307617E-3
7.440007120E-1,-1.509094238E-2,-1.791381836E-2,-5.401611328E-3
7.490361120E-1,-1.606750488E-2,-1.898193359E-2,-5.508422852E-3
7.540715120E-1,-1.615905762E-2,-2.105712891E-2,-5.508422852E-3
7.591069130E-1,-1.416015625E-2,-1.921081543E-2,-4.501342773E-3
7.641423130E-1,-1.402282715E-2,-1.806640625E-2,-2.410888672E-3
7.691777140E-1,-1.301574707E-2,-1.800537109E-2,-4.333496094E-3
7.742131140E-1,-1.399230957E-2,-1.800537109E-2,-3.402709961E-3
7.792485140E-1,-1.194763184E-2,-1.905822754E-2,-5.447387695E-3
7.842839150E-1,-1.188659668E-2,-1.802062988E-2,-5.508422852E-3
7.893193150E-1,-1.188659668E-2,-1.907348633E-2,-4.440307617E-3
7.943547150E-1,-1.188659668E-2,-1.910400391E-2,-5.493164062E-3
7.993901160E-1,-1.087951660E-2,-2.116394043E-2,-4.409790039E-3
8.044255160E-1,-1.289367676E-2,-1.907348633E-2,-3.402709961E-3
8.094609170E-1,-1.081848145E-2,-1.907348633E-2,-4.440307617E-3
8.144963170E-1,-1.077270508E-2,-1.913452148E-2,-4.379272461E-3
8.195317170E-1,-9.750366211E-3,-2.021789551E-2,-3.433227539E-3
8.245671180E-1,-9.750366211E-3,-2.105712891E-2,-4.516601562E-3
8.296025180E-1,-9.750366211E-3,-1.889038086E-2,-5.691528320E-3
8.346379190E-1,-9.750366211E-3,-1.693725586E-2,-7.537841797E-3
8.396733190E-1,-9.643554688E-3,-1.718139648E-2,-6.576538086E-3
8.447087190E-1,-8.682250977E-3,-1.934814453E-2,-6.576538086E-3
8.497441200E-1,-8.834838867E-3,-2.107238770E-2,-6.576538086E-3
8.547795200E-1,-9.613037109E-3,-2.000427246E-2,-6.713867188E-3
8.598149210E-1,-8.682250977E-3,-1.843261719E-2,-7.476806641E-3
8.648503210E-1,-8.865356445E-3,-1.480102539E-2,-6.576538086E-3
8.698857210E-1,-9.567260742E-3,-1.499938965E-2,-6.576538086E-3
8.749211220E-1,-8.682250977E-3,-1.606750488E-2,-6.378173828E-3
8.799565220E-1,-8.682250977E-3,-1.631164551E-2,-5.706787109E-3
8.849919230E-1,-8.483886719E-3,-1.332092285E-2,-6.149291992E-3
8.900273230E-1,-7.858276367E-3,-1.184082031E-2,-4.440307617E-3
8.950627230E-1,-8.193969727E-3,-1.292419434E-2,-4.684448242E-3
9.000981240E-1,-6.042480469E-3,-1.399230957E-2,-5.508422852E-3
9.051335240E-1,-4.684448242E-3,-1.480102539E-2,-5.508422852E-3
9.101689240E-1,-6.042480469E-3,-1.425170898E-2,-5.218505859E-3
9.152043250E-1,-7.614135742E-3,-1.266479492E-2,-4.730224609E-3
9.202397250E-1,-7.614135742E-3,-1.329040527E-2,-5.508422852E-3
9.252751260E-1,-7.614135742E-3,-1.449584961E-2,-5.187988281E-3
9.303105260E-1,-7.293701172E-3,-1.341247559E-2,-4.104614258E-3
9.353459260E-1,-7.232666016E-3,-1.335144043E-2,-3.372192383E-3
9.403813270E-1,-9.048461914E-3,-1.516723633E-2,-3.723144531E-3
9.454167270E-1,-9.750366211E-3,-1.551818848E-2,-4.074096680E-3
9.504521280E-1,-9.750366211E-3,-1.406860352E-2,-3.738403320E-3
9.554875280E-1,-8.987426758E-3,-1.190185547E-2,-5.203247070E-3
9.605229280E-1,-7.614135742E-3,-1.052856445E-2,-6.164550781E-3
9.655583290E-1,-8.026123047E-3,-1.094055176E-2,-5.096435547E-3
9.705937290E-1,-7.858276367E-3,-1.118469238E-2,-4.440307617E-3
9.756291300E-1,-6.546020508E-3,-1.052856445E-2,-3.997802734E-3
9.806645300E-1,-6.103515625E-3,-9.201049805E-3,-3.814697266E-3
9.856999300E-1,-5.035400391E-3,-7.324218750E-3,-3.982543945E-3
9.907353310E-1,-4.409790039E-3,-7.797241211E-3,-4.287719727E-3
9.957707310E-1,-4.409790039E-3,-8.392333984E-3,-5.020141602E-3
1.000806132E0,-3.433227539E-3,-8.392333984E-3,-4.440307617E-3
1.005841532E0,-1.266479492E-3,-7.888793945E-3,-3.921508789E-3
1.010876932E0,-1.373291016E-4,-6.820678711E-3,-4.394531250E-3
1.015912333E0,-1.373291016E-4,-5.737304688E-3,-5.508422852E-3
1.020947733E0,3.967285156E-4,-6.820678711E-3,-4.959106445E-3
1.025983133E0,3.662109375E-4,-7.843017578E-3,-4.440307617E-3
1.031018534E0,4.272460938E-4,-7.324218750E-3,-4.440307617E-3
1.036053934E0,9.307861328E-4,-6.759643555E-3,-4.440307617E-3
1.041089335E0,9.307861328E-4,-5.676269531E-3,-5.020141602E-3
1.046124735E0,1.525878906E-3,-4.592895508E-3,-5.508422852E-3
1.051160135E0,1.998901367E-3,-3.509521484E-3,-5.508422852E-3
1.056195536E0,1.373291016E-3,-3.051757812E-3,-4.882812500E-3
1.061230936E0,9.307861328E-4,-2.426147461E-3,-4.440307617E-3
1.066266337E0,1.571655273E-3,-1.983642578E-3,-3.128051758E-3
1.071301737E0,1.327514648E-3,-2.655029297E-3,-3.616333008E-3
1.076337137E0,1.586914062E-3,-1.724243164E-3,-4.440307617E-3
1.081372538E0,2.670288086E-3,-9.155273438E-4,-3.067016602E-3
1.086407938E0,3.067016602E-3,-9.155273438E-4,-2.304077148E-3
1.091443339E0,4.455566406E-3,-9.155273438E-4,-2.990722656E-3
1.096478739E0,5.905151367E-3,-2.136230469E-4,-3.372192383E-3
1.101514139E0,5.538940430E-3,8.697509766E-4,-2.639770508E-3
1.106549540E0,5.203247070E-3,1.953125000E-3,-2.304077148E-3
1.111584940E0,6.683349609E-3,1.541137695E-3,-3.036499023E-3
1.116620340E0,8.087158203E-3,4.577636719E-4,-4.119873047E-3
1.121655741E0,9.948730469E-3,1.525878906E-4,-4.440307617E-3
1.126691141E0,9.750366211E-3,1.724243164E-3,-2.075195312E-3
1.131726542E0,9.475708008E-3,3.082275391E-3,-1.235961914E-3
1.136761942E0,9.475708008E-3,3.356933594E-3,-2.838134766E-3
1.141797342E0,1.028442383E-2,3.356933594E-3,-2.548217773E-3
1.146832743E0,1.054382324E-2,3.356933594E-3,-2.304077148E-3
1.151868143E0,1.054382324E-2,4.196166992E-3,-1.449584961E-3
1.156903544E0,1.054382324E-2,5.264282227E-3,-3.814697266E-4
1.161938944E0,1.054382324E-2,4.623413086E-3,-2.761840820E-3
1.166974344E0,1.054382324E-2,5.294799805E-3,-1.602172852E-3
1.172009745E0,1.054382324E-2,4.592895508E-3,-1.235961914E-3
1.177045145E0,1.054382324E-2,5.325317383E-3,-1.235961914E-3
1.182080546E0,1.054382324E-2,5.493164062E-3,-1.235961914E-3
1.187115946E0,8.712768555E-3,6.393432617E-3,-2.136230469E-3
1.192151346E0,8.407592773E-3,6.561279297E-3,-2.304077148E-3
1.197186747E0,8.407592773E-3,7.507324219E-3,-1.342773438E-3
1.202222147E0,9.353637695E-3,7.629394531E-3,-2.182006836E-3
1.207257548E0,9.475708008E-3,6.652832031E-3,-2.304077148E-3
1.212292948E0,1.045227051E-2,5.569458008E-3,-3.356933594E-4
1.217328348E0,1.054382324E-2,6.484985352E-3,-1.678466797E-4
1.222363749E0,1.054382324E-2,7.568359375E-3,-1.678466797E-4
1.227399149E0,8.499145508E-3,9.658813477E-3,-1.678466797E-4
1.232434549E0,9.429931641E-3,8.728027344E-3,1.892089844E-3
1.237469950E0,1.155090332E-2,7.644653320E-3,9.307861328E-4
1.242505350E0,1.266479492E-2,1.078796387E-2,1.968383789E-3
1.247540751E0,1.268005371E-2,1.190185547E-2,1.968383789E-3
1.252576151E0,1.161193848E-2,1.187133789E-2,3.036499023E-3
1.257611551E0,1.269531250E-2,8.712768555E-3,1.968383789E-3
1.262646952E0,1.370239258E-2,9.857177734E-3,1.876831055E-3
1.267682352E0,1.272583008E-2,1.301574707E-2,-1.129150391E-3
1.272717753E0,1.374816895E-2,1.379394531E-2,9.613037109E-4
1.277753153E0,1.374816895E-2,9.689331055E-3,1.907348633E-3
1.282788553E0,1.374816895E-2,8.773803711E-3,8.239746094E-4
1.287823954E0,1.393127441E-2,1.004028320E-2,-6.103515625E-5
1.292859354E0,1.597595215E-2,1.316833496E-2,8.087158203E-4
1.297894755E0,1.670837402E-2,1.498413086E-2,-1.678466797E-4
1.302930155E0,1.506042480E-2,1.353454590E-2,-3.051757812E-5
1.307965555E0,1.695251465E-2,9.902954102E-3,9.002685547E-4
1.313000956E0,1.695251465E-2,1.112365723E-2,7.629394531E-4
1.318036356E0,1.695251465E-2,1.329040527E-2,0.000000000E0
1.323071757E0,1.712036133E-2,1.510620117E-2,1.083374023E-3
1.328107157E0,1.763916016E-2,1.472473145E-2,1.602172852E-3
1.333142557E0,1.588439941E-2,1.277160645E-2,3.051757812E-5
1.338177958E0,1.608276367E-2,1.231384277E-2,9.002685547E-4
1.343213358E0,1.695251465E-2,1.380920410E-2,1.358032227E-3
1.348248758E0,1.695251465E-2,1.319885254E-2,2.807617188E-3
1.353284159E0,1.695251465E-2,1.403808594E-2,1.739501953E-3
1.358319559E0,1.695251465E-2,1.428222656E-2,1.159667969E-3
1.363354960E0,1.640319824E-2,1.483154297E-2,1.968383789E-3
1.368390360E0,1.536560059E-2,1.403808594E-2,1.968383789E-3
1.373425760E0,1.635742188E-2,1.403808594E-2,1.968383789E-3
1.378461161E0,1.481628418E-2,1.373291016E-2,1.968383789E-3
1.383496561E0,1.449584961E-2,1.359558105E-2,2.288818359E-3
1.388531962E0,1.438903809E-2,1.510620117E-2,2.395629883E-3
1.393567362E0,1.622009277E-2,1.475524902E-2,9.002685547E-4
1.398602762E0,1.695251465E-2,1.367187500E-2,5.493164062E-4
1.403638163E0,1.695251465E-2,1.260375977E-2,1.983642578E-4
1.408673563E0,1.657104492E-2,1.226806641E-2,1.281738281E-3
1.413708964E0,1.588439941E-2,1.335144043E-2,1.586914062E-3
1.418744364E0,1.588439941E-2,1.362609863E-2,1.312255859E-3
1.423779764E0,1.629638672E-2,1.296997070E-2,2.395629883E-3
1.428815165E0,1.652526855E-2,1.296997070E-2,2.624511719E-3
1.433850565E0,1.588439941E-2,1.339721680E-2,1.541137695E-3
1.438885965E0,1.496887207E-2,1.493835449E-2,9.002685547E-4
1.443921366E0,1.374816895E-2,1.524353027E-2,9.002685547E-4
1.448956766E0,1.374816895E-2,1.354980469E-2,4.272460938E-4
1.453992167E0,1.325988770E-2,1.199340820E-2,3.204345703E-4
1.459027567E0,1.268005371E-2,1.083374023E-2,1.403808594E-3
1.464062967E0,1.165771484E-2,1.133728027E-2,1.464843750E-3
1.469098368E0,1.104736328E-2,1.292419434E-2,3.967285156E-4
1.474133768E0,1.107788086E-2,1.403808594E-2,-6.866455078E-4
1.479169169E0,1.054382324E-2,1.348876953E-2,-6.866455078E-4
1.484204569E0,1.109313965E-2,1.240539551E-2,3.967285156E-4
1.489239969E0,1.104736328E-2,1.133728027E-2,9.002685547E-4
1.494275370E0,9.399414062E-3,9.689331055E-3,9.002685547E-4
1.499310770E0,8.407592773E-3,9.872436523E-3,9.002685547E-4
1.504346171E0,9.613037109E-3,1.203918457E-2,1.510620117E-3
1.509381571E0,9.918212891E-3,1.358032227E-2,1.358032227E-3
1.514416971E0,8.850097656E-3,1.278686523E-2,1.525878906E-3
1.519452372E0,7.766723633E-3,1.062011719E-2,2.609252930E-3
1.524487772E0,8.636474609E-3,9.765625000E-3,2.395629883E-3
1.529523173E0,8.148193359E-3,9.765625000E-3,1.968383789E-3
1.534558573E0,6.652832031E-3,1.110839844E-2,1.968383789E-3
1.539593973E0,7.629394531E-3,1.052856445E-2,2.655029297E-3
1.544629374E0,7.705688477E-3,9.063720703E-3,2.349853516E-3
1.549664774E0,7.339477539E-3,8.697509766E-3,2.685546875E-3
1.554700174E0,6.622314453E-3,1.011657715E-2,2.334594727E-3
1.559735575E0,6.271362305E-3,1.228332520E-2,2.700805664E-3
1.564770975E0,4.776000977E-3,1.074218750E-2,2.304077148E-3
1.569806376E0,3.372192383E-3,8.255004883E-3,1.220703125E-3
1.574841776E0,4.592895508E-3,7.629394531E-3,9.002685547E-4
1.579877176E0,5.203247070E-3,9.948730469E-3,1.678466797E-3
1.584912577E0,5.203247070E-3,1.083374023E-2,3.967285156E-4
1.589947977E0,3.601074219E-3,1.002502441E-2,-1.678466797E-4
1.594983378E0,3.067016602E-3,8.132934570E-3,-1.678466797E-4
1.600018778E0,3.890991211E-3,8.453369141E-3,-1.678466797E-4
1.605054178E0,3.295898438E-3,9.521484375E-3,-9.918212891E-4
1.610089579E0,3.906250000E-3,8.911132812E-3,-3.814697266E-4
1.615124979E0,1.556396484E-3,7.827758789E-3,-1.678466797E-4
1.620160380E0,4.577636719E-5,7.629394531E-3,-1.678466797E-4
1.625195780E0,7.324218750E-4,7.629394531E-3,-1.037597656E-3
1.630231180E0,1.815795898E-3,8.514404297E-3,-1.235961914E-3
1.635266581E0,1.678466797E-4,8.697509766E-3,-1.235961914E-3
1.640301981E0,-1.373291016E-4,6.851196289E-3,-1.235961914E-3
1.645337382E0,-1.373291016E-4,4.699707031E-3,-2.151489258E-3
1.650372782E0,-1.083374023E-3,5.355834961E-3,-1.358032227E-3
1.655408182E0,-1.205444336E-3,6.439208984E-3,-1.235961914E-3
1.660443583E0,-1.205444336E-3,6.561279297E-3,-1.235961914E-3
1.665478983E0,-1.205444336E-3,5.584716797E-3,-2.197265625E-3
1.670514383E0,-2.197265625E-3,4.501342773E-3,-1.312255859E-3
1.675549784E0,-1.281738281E-3,5.416870117E-3,-1.235961914E-3
1.680585184E0,-3.250122070E-3,7.522583008E-3,-2.243041992E-3
1.685620585E0,-3.341674805E-3,7.629394531E-3,-2.304077148E-3
1.690655985E0,-3.341674805E-3,5.554199219E-3,-2.288818359E-4
1.695691385E0,-2.304077148E-3,3.387451172E-3,-1.205444336E-3
1.700726786E0,-3.341674805E-3,5.477905273E-3,-1.235961914E-3
1.705762186E0,-3.341674805E-3,6.561279297E-3,-2.304077148E-3
1.710797587E0,-4.425048828E-3,6.546020508E-3,-2.304077148E-3
1.715832987E0,-5.462646484E-3,5.432128906E-3,-2.273559570E-3
1.720868387E0,-4.379272461E-3,3.356933594E-3,-1.235961914E-3
1.725903788E0,-3.295898438E-3,3.402709961E-3,-1.235961914E-3
1.730939188E0,-2.395629883E-3,4.425048828E-3,-1.174926758E-3
1.735974589E0,-4.486083984E-3,4.348754883E-3,-2.288818359E-4
1.741009989E0,-5.477905273E-3,3.433227539E-3,-1.235961914E-3
1.746045389E0,-5.584716797E-3,4.516601562E-3,-1.419067383E-3
1.751080790E0,-6.652832031E-3,5.493164062E-3,-3.372192383E-3
1.756116190E0,-7.507324219E-3,5.020141602E-3,-3.372192383E-3
1.761151590E0,-6.820678711E-3,1.342773438E-3,-3.234863281E-3
1.766186991E0,-8.682250977E-3,2.563476562E-3,-2.716064453E-3
1.771222391E0,-9.140014648E-3,4.272460938E-3,-5.508422852E-3
1.776257792E0,-1.188659668E-2,3.356933594E-3,-5.340576172E-3
1.781293192E0,-1.171875000E-2,3.173828125E-3,-4.440307617E-3
1.786328592E0,-1.081848145E-2,1.907348633E-3,-4.623413086E-3
1.791363993E0,-1.121520996E-2,1.525878906E-4,-5.691528320E-3
1.796399393E0,-1.275634766E-2,-2.593994141E-4,-6.774902344E-3
1.801434794E0,-1.167297363E-2,-2.441406250E-3,-7.644653320E-3
1.806470194E0,-1.129150391E-2,-4.119873047E-3,-7.400512695E-3
1.811505594E0,-1.319885254E-2,-3.646850586E-3,-6.088256836E-3
1.816540995E0,-1.351928711E-2,-1.480102539E-3,-4.943847656E-3
1.821576395E0,-1.162719727E-2,-9.307861328E-4,-6.301879883E-3
1.826611796E0,-1.110839844E-2,-4.684448242E-3,-5.783081055E-3
1.831647196E0,-1.188659668E-2,-5.691528320E-3,-6.286621094E-3
1.836682596E0,-1.219177246E-2,-2.914428711E-3,-5.798339844E-3
1.841717997E0,-1.264953613E-2,4.577636719E-4,-6.256103516E-3
1.846753397E0,-1.156616211E-2,-4.119873047E-4,-5.172729492E-3
1.851788798E0,-1.115417480E-2,-4.791259766E-3,-4.440307617E-3
1.856824198E0,-1.188659668E-2,-5.569458008E-3,-4.776000977E-3
1.861859598E0,-1.153564453E-2,-3.051757812E-3,-5.142211914E-3
1.866894999E0,-1.081848145E-2,-1.296997070E-3,-4.806518555E-3
1.871930399E0,-1.045227051E-2,-2.365112305E-3,-5.874633789E-3
1.876965799E0,-1.054382324E-2,-4.241943359E-3,-6.958007812E-3
1.882001200E0,-1.148986816E-2,-6.256103516E-3,-7.232666016E-3
1.887036600E0,-1.124572754E-2,-5.432128906E-3,-6.576538086E-3
1.892072001E0,-1.232910156E-2,-4.119873047E-3,-7.873535156E-3
1.897107401E0,-1.295471191E-2,-3.677368164E-3,-1.022338867E-2
1.902142801E0,-1.251220703E-2,-4.409790039E-3,-1.039123535E-2
1.907178202E0,-1.188659668E-2,-6.729125977E-3,-1.023864746E-2
1.912213602E0,-1.188659668E-2,-8.270263672E-3,-9.902954102E-3
1.917249003E0,-1.141357422E-2,-9.948730469E-3,-9.185791016E-3
1.922284403E0,-1.132202148E-2,-1.004028320E-2,-9.277343750E-3
1.927319803E0,-1.240539551E-2,-8.453369141E-3,-9.216308594E-3
1.932355204E0,-1.243591309E-2,-8.911132812E-3,-9.246826172E-3
1.937390604E0,-1.242065430E-2,-1.052856445E-2,-9.780883789E-3
1.942426005E0,-1.187133789E-2,-1.052856445E-2,-9.750366211E-3
1.947461405E0,-1.081848145E-2,-9.414672852E-3,-8.148193359E-3
1.952496805E0,-1.081848145E-2,-7.827758789E-3,-7.644653320E-3
1.957532206E0,-1.081848145E-2,-7.324218750E-3,-7.644653320E-3
1.962567606E0,-9.643554688E-3,-9.094238281E-3,-7.644653320E-3
1.967603007E0,-9.292602539E-3,-1.052856445E-2,-7.644653320E-3
1.972638407E0,-8.529663086E-3,-9.307861328E-3,-7.019042969E-3
1.977673807E0,-8.239746094E-3,-7.781982422E-3,-5.950927734E-3
1.982709208E0,-8.682250977E-3,-8.605957031E-3,-6.774902344E-3
1.987744608E0,-8.041381836E-3,-1.141357422E-2,-7.644653320E-3
1.992780008E0,-7.614135742E-3,-1.266479492E-2,-6.973266602E-3
1.997815409E0,-6.958007812E-3,-1.200866699E-2,-5.905151367E-3
2.002850809E0,-5.874633789E-3,-9.567260742E-3,-5.508422852E-3
2.007886210E0,-4.791259766E-3,-7.003784180E-3,-5.508422852E-3
2.012921610E0,-5.126953125E-3,-7.675170898E-3,-5.508422852E-3
2.017957010E0,-4.058837891E-3,-9.826660156E-3,-6.927490234E-3
2.022992411E0,-2.624511719E-3,-1.272583008E-2,-5.447387695E-3
2.028027811E0,-5.249023438E-3,-1.522827148E-2,-6.652832031E-3
2.033063212E0,-5.798339844E-3,-1.437377930E-2,-6.134033203E-3
2.038098612E0,-6.240844727E-3,-9.933471680E-3,-6.256103516E-3
2.043134012E0,-5.783081055E-3,-8.392333984E-3,-6.576538086E-3
2.048169413E0,-4.699707031E-3,-1.155090332E-2,-5.783081055E-3
2.053204813E0,-4.409790039E-3,-1.347351074E-2,-5.508422852E-3
2.058240214E0,-4.409790039E-3,-1.293945312E-2,-4.699707031E-3
2.063275614E0,-5.233764648E-3,-1.103210449E-2,-2.792358398E-3
2.068311014E0,-4.653930664E-3,-1.220703125E-2,-3.128051758E-3
2.073346415E0,-3.570556641E-3,-1.266479492E-2,-3.372192383E-3
2.078381815E0,-2.487182617E-3,-1.095581055E-2,-2.502441406E-3
2.083417215E0,-2.273559570E-3,-9.674072266E-3,-2.304077148E-3
2.088452616E0,-5.187988281E-4,-1.210021973E-2,-1.419067383E-3
2.093488016E0,-1.373291016E-4,-1.445007324E-2,-1.235961914E-3
2.098523417E0,7.476806641E-4,-1.391601562E-2,-2.120971680E-3
2.103558817E0,1.525878906E-5,-1.191711426E-2,-2.304077148E-3
2.108594217E0,7.781982422E-4,-9.750366211E-3,-2.304077148E-3
2.113629618E0,2.792358398E-3,-1.228332520E-2,-2.304077148E-3
2.118665018E0,3.067016602E-3,-1.457214355E-2,-2.304077148E-3
2.123700419E0,2.105712891E-3,-1.480102539E-2,-2.304077148E-3
2.128735819E0,1.998901367E-3,-1.286315918E-2,-1.327514648E-3
2.133771219E0,3.952026367E-3,-1.266479492E-2,-1.235961914E-3
2.138806620E0,2.151489258E-3,-1.266479492E-2,-1.235961914E-3
2.143842020E0,2.990722656E-3,-1.266479492E-2,-2.227783203E-3
2.148877421E0,4.074096680E-3,-1.165771484E-2,-1.281738281E-3
2.153912821E0,2.075195312E-3,-1.057434082E-2,-1.983642578E-4
2.158948221E0,3.021240234E-3,-1.364135742E-2,8.697509766E-4
2.163983622E0,4.119873047E-3,-1.585388184E-2,9.002685547E-4
2.169019022E0,3.067016602E-3,-1.693725586E-2,1.968383789E-3
2.174054423E0,1.998901367E-3,-1.586914062E-2,1.968383789E-3
2.179089823E0,3.082275391E-3,-1.371765137E-2,9.307861328E-4
2.184125223E0,4.135131836E-3,-1.264953613E-2,1.968383789E-3
2.189160624E0,4.165649414E-3,-1.164245605E-2,2.059936523E-3
2.194196024E0,5.310058594E-3,-1.290893555E-2,4.165649414E-3
2.199231424E0,7.263183594E-3,-1.679992676E-2,5.172729492E-3
2.204266825E0,6.179809570E-3,-1.457214355E-2,5.096435547E-3
2.209302225E0,5.203247070E-3,-1.132202148E-2,4.104614258E-3
2.214337626E0,5.401611328E-3,-8.499145508E-3,4.104614258E-3
2.219373026E0,7.446289062E-3,-9.704589844E-3,4.226684570E-3
2.224408426E0,8.407592773E-3,-1.187133789E-2,5.310058594E-3
2.229443827E0,8.255004883E-3,-1.345825195E-2,6.103515625E-3
2.234479227E0,7.476806641E-3,-1.115417480E-2,5.172729492E-3
2.239514628E0,8.407592773E-3,-8.239746094E-3,5.340576172E-3
2.244550028E0,8.575439453E-3,-7.507324219E-3,6.240844727E-3
2.249585428E0,9.475708008E-3,-8.590698242E-3,6.240844727E-3
2.254620829E0,9.658813477E-3,-9.658813477E-3,6.439208984E-3
2.259656229E0,1.074218750E-2,-1.052856445E-2,7.522583008E-3
