"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.729924080E2;2.992203236E-1;1.105604410E0;-1.859973907E0
3.730104420E2;-9.585440159E-3;7.338826656E-1;-3.478031158E-1
3.730284692E2;-5.113172531E-2;-2.403541207E-1;-6.980419159E-2
3.730464988E2;4.633610547E-1;-1.726453066E0;1.651625633E0
3.730645169E2;4.062804878E-1;1.273225427E0;-5.071115494E-1
3.730825585E2;1.467705369E-1;-1.236712933E0;-8.916683197E-1
3.731005878E2;9.918300807E-2;3.326927423E-1;-6.079959869E-2
3.731186168E2;2.476488650E-1;-8.814914227E-1;-1.246455193E0
3.731366484E2;-1.462947130E-1;1.090516806E0;-7.025423050E-1
3.731546632E2;7.342785597E-2;-1.080060720E0;-1.296264648E0
3.731727040E2;-1.012867093E-1;-2.714820862E0;4.136792183E0
3.731907396E2;-1.745403409E-1;4.723004699E-1;-2.754918575E0
3.732087667E2;-9.382179976E-1;-2.488140821E0;3.299377441E0
3.732267959E2;-3.604684472E-1;5.927697420E-1;4.836215973E-1
3.732448217E2;-5.535150170E-1;9.952444434E-1;-3.125534058E0
3.732628549E2;-3.734597564E-1;-2.538193464E0;-7.202129364E-1
3.732808859E2;2.974166274E-1;-2.089134455E-1;2.080437660E0
3.732989028E2;8.388316631E-2;-3.478152156E-1;-3.468534470E0
3.733169449E2;4.133465290E-1;-1.114751339E0;-1.323600769E0
3.733349714E2;6.831705570E-3;-1.946784258E0;3.197223663E0
3.733530027E2;-2.196604609E-1;-1.481602311E0;1.406478882E0
3.733710353E2;2.658947110E-1;8.955917954E-1;2.439274788E0
3.733890637E2;-5.055815578E-1;-8.733479381E-1;-3.635171890E0
3.734070934E2;-4.189610183E-1;1.883076429E0;8.646974564E-1
3.734251111E2;-5.942221880E-1;-4.176410437E-1;-3.069639206E0
3.734431494E2;-3.707736135E-1;-3.561289787E0;8.144054413E-1
3.734611854E2;4.871087074E-1;1.323545456E0;-8.137540817E-1
3.734792122E2;2.119232416E-1;-1.395345449E0;-2.414770126E-1
3.734972419E2;3.665173650E-1;-2.143951654E0;-1.738498688E0
3.735152714E2;4.579974413E-1;-4.518134594E-1;1.974709511E0
3.735333015E2;-1.525759697E-1;1.602525473E0;-1.406002045E0
3.735513302E2;-4.027892351E-1;1.955079794E0;-2.602945805E0
3.735693620E2;-2.774309218E-1;-2.173161983E0;1.258382797E0
3.735873903E2;-1.662297845E-1;-8.275724649E-1;-1.049170494E0
3.736054202E2;-3.315659165E-1;-2.522218823E-1;-1.409417152E0
3.736234500E2;-2.856643796E-1;-2.483051300E0;-1.971590042E0
3.736414798E2;1.417495012E-1;-1.991078854E0;2.770129204E0
3.736595088E2;2.002316117E-1;3.689261675E-1;1.143436432E-1
3.736775391E2;1.238374710E-1;-6.825779080E-1;5.806303024E-1
3.736955686E2;2.053875327E-1;1.251743793E0;-7.942972183E-1
3.737135988E2;-1.283491254E-1;1.766448736E0;7.146120071E-1
3.737316279E2;-2.149085701E-1;-1.297728539E0;1.170149803E0
3.737496580E2;-9.209817648E-2;1.289470196E-1;1.223468781E0
3.737676759E2;-2.612692118E-2;8.306616545E-2;6.485157013E-1
3.737857175E2;-5.134922862E-1;3.423495293E-1;-1.444977760E0
3.738037366E2;-8.715856075E-2;-2.284408510E-1;1.770277023E-1
3.738217755E2;-3.375922441E-1;-7.661598921E-1;-2.337692261E0
3.738398057E2;5.425064564E-1;2.262622833E0;1.081691742E0
3.738578364E2;-7.053196430E-3;4.272770286E-1;-3.809053421E0
3.738758624E2;-6.829988956E-2;-1.372602940E0;-1.169935226E0
3.738938956E2;-1.172847152E-1;-1.476620793E0;2.135907173E0
3.739119254E2;-1.477749348E-1;-1.960337639E0;3.604097366E0
3.739299549E2;5.163359642E-2;7.009373903E-1;-9.316635132E-1
3.739479847E2;-5.599632263E-1;4.948787689E-1;1.549291611E-1
3.739660141E2;-2.357855141E-1;-1.945713043E0;6.977882385E-1
3.739840440E2;1.114762425E-1;1.964360476E-2;1.961774826E0
3.740020740E2;1.365135908E-1;-2.724947929E-1;-2.109820366E0
3.740200911E2;2.898972034E-1;-4.420639575E-1;1.096938133E0
3.740381186E2;4.230188131E-1;-4.899002016E-1;1.644783020E-1
3.740561627E2;3.939151764E-2;4.501929879E-1;-1.567990303E0
3.740741959E2;-3.405049443E-1;5.406467915E-1;-2.668694496E0
3.740922219E2;-4.165735841E-1;1.929126024E0;1.209834099E0
3.741102401E2;9.370017052E-2;7.905735373E-1;-3.621540070E-1
3.741282817E2;1.266109943E-1;6.133691072E-1;1.447381973E-1
3.741463070E2;4.757654667E-1;-9.082627296E-1;-5.994205475E-1
3.741643408E2;2.921825647E-2;-3.859283030E-1;4.847936630E-1
3.741823709E2;2.653009295E-1;-2.221473217E0;9.024314880E-1
3.742003845E2;3.175308704E-1;-1.129498720E0;1.814444542E0
3.742184265E2;4.550037384E-1;-8.199706674E-1;1.708057404E0
3.742364640E2;8.113038540E-2;-5.270692110E-1;5.748062134E-1
3.742544897E2;4.764429331E-1;-4.669575095E-1;-1.003084183E0
3.742725197E2;3.362881541E-1;9.733642340E-1;-9.932947159E-1
3.742905535E2;-1.982309222E-1;-4.873871207E-1;-8.047199249E-1
3.743085748E2;-4.061341286E-3;1.073255539E0;-1.714649200E-1
3.743266125E2;-2.609070539E-1;-5.760308504E-1;-2.553101540E0
3.743446380E2;-1.460289955E-1;-5.294328332E-1;3.958742142E0
3.743626683E2;1.646239758E-1;6.228573322E-1;-2.317961216E0
3.743806973E2;6.365567446E-2;6.667442918E-1;2.265844345E-1
3.743987242E2;-2.812899053E-1;-1.170516610E0;1.214324951E0
3.744167599E2;1.077049971E-2;1.456772089E0;1.608857155E0
3.744347870E2;3.919817805E-1;-1.977319717E0;5.453109741E-2
3.744528159E2;2.995046377E-1;-1.376240253E0;2.945237160E0
3.744708459E2;8.137288690E-1;-6.237673759E-2;-4.654979706E-1
3.744888760E2;1.042705774E-2;-8.766807914E-1;-1.201543808E-1
3.745069058E2;2.199441195E-2;-1.970590830E0;2.112748146E0
3.745249348E2;-2.145598829E-1;-1.125800848E0;3.551466942E0
3.745429647E2;-6.147120595E-1;1.904854298E0;4.076957703E-2
3.745609944E2;-2.723841369E-1;2.333909273E-2;2.441295624E0
3.745790242E2;-1.289527178E0;-1.387614012E-2;-4.127407074E-2
3.745970538E2;-1.020445824E0;2.141993999E0;9.350442886E-1
3.746150834E2;-1.372192383E0;2.365046501E0;-2.431573391E0
3.746331134E2;-9.163045287E-1;-6.069068313E-1;-7.887945175E-1
3.746511434E2;-7.342971563E-1;2.861609459E-1;-2.987203598E0
3.746691723E2;-2.341860533E-1;-3.094470024E0;3.427600861E-1
3.746872025E2;1.106143594E-1;-2.876577616E0;1.462269783E0
3.747052381E2;1.310622692E-2;-8.053726554E-1;9.824142456E-1
3.747232620E2;-2.330071330E-1;-1.556215763E0;-3.361434937E-1
3.747412903E2;-1.012022734E0;-8.859431148E-1;3.117704391E-1
3.747593222E2;-9.894332290E-1;7.250368595E-2;-1.349030495E0
3.747773506E2;-1.246690154E0;-1.367617488E0;-1.584651947E0
3.747953663E2;-1.296989918E-1;-2.830077171E0;2.622515678E0
3.748134099E2;-4.076855779E-1;1.018879175E0;-5.418100357E-1
3.748314401E2;-2.977814674E-1;-7.429069877E-1;-4.343146324E0
3.748494698E2;-8.195358515E-1;-7.175781727E-1;-1.981989384E0
3.748674996E2;-1.121842027E0;-2.164226532E0;7.322349548E-1
3.748855285E2;-7.808445692E-1;2.033390045E0;9.191589355E-1
3.749035588E2;-4.869419336E-1;6.974970102E-1;1.377024651E0
3.749215885E2;-7.868120670E-1;1.370359182E0;-1.156919479E0
3.749396182E2;-9.263041019E-1;-1.305895805E0;-1.559339523E0
3.749576477E2;-3.321183920E-1;1.068612695E0;4.299186707E0
3.749756772E2;-1.047695518E0;-1.566156983E0;-3.334162235E0
3.749937048E2;-4.708521366E-1;-1.524696469E0;4.078801155E0
3.750117397E2;-3.452669382E-1;5.667923093E-1;-8.502817154E-1
3.750297663E2;-6.975013614E-1;-2.020847321E0;-8.173561096E-1
3.750477960E2;-4.170149565E-1;-1.324980259E0;-2.577449799E0
3.750658250E2;-3.493384123E-1;-2.197633505E0;4.906292915E0
3.750838537E2;-9.631372690E-1;1.727950811E0;-1.396812439E0
3.751018874E2;-1.248681545E0;2.454351902E0;-2.999709129E0
3.751199150E2;-1.530414462E0;-5.061475039E-1;6.240749359E-2
3.751379448E2;-1.435621023E0;-6.151341200E-1;-1.344604492E-1
3.751559682E2;-8.027227521E-1;1.364352107E-1;-6.749382019E-1
3.751740009E2;-3.341358900E-1;4.539849162E-1;1.279311180E0
3.751920367E2;-6.572346687E-1;-1.617386818E0;-1.076358795E0
3.752100635E2;-2.627110481E-2;-2.176065147E-1;1.103194237E0
3.752280936E2;2.039773464E-1;-3.419150591E0;2.313242912E0
3.752461226E2;-3.992581367E-2;1.156680107E0;4.437446594E-1
3.752641526E2;-2.771019340E-1;-6.872442961E-1;-3.195791245E-1
3.752821824E2;-5.123278499E-1;7.822015882E-1;5.534324646E-1
3.753002123E2;-6.690772772E-1;-2.201525569E-1;-2.108786583E0
3.753182398E2;-7.607433796E-1;-1.555594683E0;4.013887405E0
3.753362734E2;-3.731614947E-1;-2.803725004E-2;-3.608055115E-1
3.753542969E2;-1.026744962E0;-4.527394772E-1;1.490996361E0
3.753723356E2;-1.015035033E0;2.682494640E0;-4.028231144E0
3.753903604E2;-4.546654820E-1;-1.256201267E0;2.294134140E0
3.754083904E2;-4.681310654E-1;6.383814812E-1;-9.332742691E-1
3.754264199E2;3.219736814E-1;-1.498861313E0;1.012194633E0
3.754444501E2;6.240509748E-1;3.495709896E-1;1.011835098E0
3.754624790E2;2.669525146E-1;-1.550160646E-1;1.398353577E-1
3.754805064E2;1.749527454E-1;5.089660883E-1;-1.292873383E0
3.754985419E2;2.579023242E-1;-1.508444309E0;-4.521245956E-1
3.755165690E2;4.819375277E-2;6.301160455E-1;-2.668037415E-1
3.755345978E2;3.853177428E-1;-1.221171856E0;-1.308926582E0
3.755526281E2;3.331022859E-1;-1.223339677E0;2.182251930E0
3.755706455E2;6.879858971E-1;-1.607280731E0;9.552879333E-1
3.755886878E2;4.782400727E-1;-1.521576047E-1;-1.610803604E-1
3.756067139E2;4.909265041E-1;-3.138466477E-1;9.772539139E-1
3.756247501E2;-5.706477165E-2;-2.444993258E-1;4.529104233E-1
3.756427657E2;2.514688969E-1;6.438777447E-1;-5.650100708E-1
3.756608064E2;-2.017807961E-2;4.415482283E-2;-3.376235962E-1
3.756788360E2;4.445890784E-1;-7.035310268E-1;7.888603210E-1
3.756968657E2;5.930212140E-1;-4.132334590E-1;5.602855682E-1
3.757148956E2;4.833159149E-1;5.770049691E-1;-2.549349785E0
3.757329229E2;2.711727619E-1;-1.777006388E0;1.110840797E0
3.757509459E2;4.408034682E-1;3.157953024E-1;-2.053243637E0
3.757689846E2;8.119904995E-1;-6.454424858E-1;1.364623070E0
3.757870143E2;1.015886664E0;-1.745003462E-2;-1.162962914E0
3.758050443E2;7.933750153E-1;-1.002326488E0;1.337700844E0
3.758230735E2;7.244966030E-1;5.277706981E-1;-3.597692966E0
3.758411033E2;1.132410526E0;-7.573198080E-1;8.069305420E-1
3.758591295E2;3.729341924E-1;-8.456729650E-1;-2.517045498E0
3.758771665E2;5.853985548E-1;-8.775969744E-1;1.003999710E0
3.758951923E2;1.621499658E-1;5.651074648E-1;-1.517660141E0
3.759132225E2;1.820013821E-1;-9.287158251E-1;6.199760437E-1
3.759312480E2;6.192411184E-1;-1.634540558E-1;1.871871948E-2
3.759492795E2;5.448861718E-1;-1.306751966E-1;-2.106714249E-1
3.759673146E2;5.045223236E-1;-9.383088350E-2;1.320323944E-1
3.759853425E2;4.416299760E-1;2.754276991E-2;-1.722640991E-1
3.760033700E2;3.121927679E-1;-4.916650057E-2;6.994132996E-1
3.760213959E2;7.145450711E-1;3.234344125E-1;-1.193188667E0
3.760394303E2;4.453459680E-1;-9.179863334E-1;-2.613840103E-1
3.760574615E2;7.290691137E-1;-5.964702368E-1;-3.233833313E-1
3.760754901E2;1.390887022E0;-2.109732628E-1;2.322481155E0
3.760935201E2;3.960938454E-1;9.520010948E-1;5.229635239E-1
3.761115461E2;5.519663692E-1;1.227527618E0;-4.919414520E-1
3.761295822E2;-2.395633459E-1;4.580897689E-1;-5.178337097E-1
3.761476089E2;-4.512563944E-1;1.474263430E0;9.327888489E-3
3.761656387E2;-1.298896372E-1;-2.451064885E-1;1.779034615E0
3.761836685E2;3.515417576E-1;-2.119835317E-1;-2.208595276E-1
3.762016983E2;8.997246623E-2;-1.043964148E0;2.844091415E0
3.762197276E2;2.984341383E-1;-6.294608712E-1;1.196376801E0
3.762377578E2;4.430865645E-1;3.965026140E-1;8.668832779E-1
3.762557838E2;1.250245571E-1;-1.014887452E0;6.231613159E-1
3.762738173E2;4.238165617E-1;7.265764475E-1;8.426132202E-1
3.762918467E2;4.511977136E-1;1.730940104E0;-2.310418129E0
3.763098770E2;4.855546355E-2;1.100593567E0;-3.627004623E0
3.763279060E2;4.799694419E-1;-3.715005875E0;3.566161156E0
3.763459402E2;5.048591495E-1;-4.105319083E-1;2.603187561E-1
3.763639663E2;4.695419669E-1;-2.515405416E-1;5.769090652E-1
3.763819952E2;-1.986333132E-1;2.589172125E-1;-1.289398193E0
3.764000250E2;3.654998541E-1;-9.544152021E-2;6.805238724E-1
3.764180552E2;1.829053462E-2;-4.411113262E-2;-1.148129463E0
3.764360848E2;2.778659165E-1;-1.832247019E0;1.085642815E0
3.764541122E2;6.157457829E-2;-1.935141087E0;2.076663971E-1
3.764721468E2;9.921851754E-2;-1.091686606E0;-9.777574539E-1
3.764901708E2;-4.013451338E-1;-1.164475918E0;-8.883743286E-1
3.765082072E2;2.890950143E-1;-2.022318125E0;-4.334926605E-1
3.765262303E2;8.851141930E-1;-1.673181772E0;5.370159149E-1
3.765442629E2;7.289855480E-1;1.831351280E0;-2.088546753E0
3.765622931E2;8.504089713E-1;4.591974020E-1;1.002551079E0
3.765803226E2;-1.315985620E-1;1.006108522E0;-2.062785149E0
3.765983519E2;4.182478786E-2;1.991826296E-1;3.770866394E-1
3.766163710E2;-3.718509078E-1;1.140175581E0;-2.181257725E0
3.766344092E2;-3.881931901E-1;-9.463382959E-1;2.510375977E-1
3.766524447E2;-3.182985783E-1;-1.540992141E0;-6.074905396E-2
3.766704720E2;-1.420642287E-1;-1.904303670E0;4.202109337E0
3.766885015E2;2.594224215E-1;3.586709499E-3;1.657501221E0
3.767065228E2;1.892848164E-1;-4.220288992E-2;1.480252266E0
3.767245603E2;-6.267601848E-1;1.618593335E0;-2.162899971E0
3.767425916E2;4.661213160E-1;2.413566113E-1;5.843391418E-1
3.767606204E2;6.158872247E-1;-4.806134701E-1;-3.045701981E-1
3.767786504E2;1.140749097E0;1.478641033E-1;1.511355400E0
3.767966774E2;4.062526822E-1;1.212262869E0;-2.616030693E0
3.768147093E2;5.841749907E-1;3.101890683E-1;1.805944443E-1
3.768327398E2;2.222175747E-1;1.132059097E0;-2.550271034E0
3.768507693E2;3.032512665E-1;-1.158043623E0;1.462444305E0
3.768687988E2;7.524009943E-1;9.553654194E-1;-8.516998291E-1
3.768868173E2;8.532123566E-1;7.773934603E-1;2.397591591E0
3.769048584E2;6.999871135E-1;2.053483486E0;-2.584604263E0
3.769228798E2;1.060218215E0;-8.566115499E-1;1.389241219E0
3.769409177E2;1.284189105E0;-7.779279947E-1;-1.446885109E0
3.769589483E2;1.169863105E0;-2.226843119E0;1.615824699E0
3.769769773E2;1.021016717E0;-4.809400141E-1;-1.278614998E0
3.769950076E2;1.049050450E0;-9.454240799E-1;2.587871552E-1
3.770130372E2;8.162965775E-1;-2.092961073E0;-8.349990845E-1
3.770310670E2;9.400707483E-1;-1.182356954E0;3.122655869E0
3.770490965E2;4.481936693E-1;-1.127068520E0;-1.593351364E-1
3.770671263E2;3.156947196E-1;1.301589012E0;1.294422150E0
3.770851559E2;-3.443795443E-2;2.192006111E0;-4.376775742E0
3.771031864E2;4.561018348E-1;1.187099457E0;1.032049179E0
3.771212155E2;8.641779423E-1;7.430690527E-2;-3.189220428E0
3.771392453E2;1.010650396E0;-2.184891939E0;6.376457214E-1
3.771572752E2;1.257613659E0;-1.962018013E0;5.014953613E-1
3.771753052E2;9.878634214E-1;-1.419785261E0;2.683370590E0
3.771933346E2;7.564949989E-2;-1.618410945E-1;-1.976766586E-1
3.772113517E2;1.393775940E-1;8.649533391E-1;1.697473526E-1
3.772293837E2;8.115589619E-2;-1.282812953E-1;-2.020390034E0
3.772474166E2;4.982869029E-1;1.471423388E0;-3.435087204E-1
3.772654537E2;2.970124483E-1;9.450414777E-1;-2.917495728E0
3.772834837E2;7.173742056E-1;-1.682297230E0;1.902070045E0
3.773015132E2;8.050600886E-1;-9.814295173E-1;3.535056114E0
3.773195411E2;8.454891443E-1;1.318702936E0;-6.282874584E0
3.773375751E2;7.141218185E-1;-2.114549160E0;2.025637627E0
3.773556032E2;1.119984865E0;1.533005357E0;-1.143478394E0
3.773736323E2;1.790081859E0;4.210225344E-1;-7.227516174E-1
3.773916506E2;1.197546005E0;-2.638584375E-1;3.386995316E0
3.774096918E2;1.660511255E0;1.611445546E-1;1.330515862E0
3.774277218E2;1.826970696E0;6.784706712E-1;1.223728180E0
3.774457559E2;1.604188323E0;-9.528179765E-1;2.035829544E0
3.774637816E2;1.634518027E0;7.548081875E-1;6.664943695E-2
3.774818105E2;2.300060034E0;2.058268785E-1;2.136276245E0
3.774998382E2;1.644920826E0;1.329599619E0;2.465972900E-1
3.775178732E2;2.088017941E0;2.719590664E0;-1.387796402E0
3.775358970E2;1.810256481E0;3.665060401E-1;-1.593704224E0
3.775539303E2;2.528730869E0;-1.950370789E0;2.001344681E0
3.775719498E2;2.274732351E0;2.355076790E0;-1.717335701E0
3.775899901E2;2.224487782E0;-1.145851851E0;8.289976120E-1
3.776080195E2;1.757526755E0;1.060953140E0;1.966724396E-1
3.776260493E2;1.687096119E0;1.877990365E0;-2.044296265E-2
3.776440795E2;1.232886672E0;-2.535604537E-1;-1.146208763E0
3.776621021E2;1.395540357E0;-9.109320641E-1;1.076829910E0
3.776801383E2;1.470867753E0;-1.737030983E0;9.994421005E-1
3.776981689E2;1.337852240E0;-2.295213461E0;-3.654069901E-1
3.777161983E2;1.340808988E0;-2.523739815E0;2.576006889E0
3.777342280E2;1.073926091E0;-1.850386858E0;-1.080867767E0
3.777522579E2;6.222451925E-1;-1.751372337E0;1.011156082E0
3.777702872E2;6.514320970E-1;-2.860007286E-1;-7.412595749E-1
3.777883173E2;7.609825134E-1;4.050760865E-1;-3.381271362E-1
3.778063469E2;1.727104306E0;2.934134007E-1;8.416604996E-1
3.778243773E2;1.765913963E0;1.497177362E0;-8.418607712E-1
3.778424062E2;2.347361803E0;1.420384765E0;2.836172104E0
3.778604363E2;1.963382363E0;2.101317883E0;-2.546157837E0
3.778784658E2;1.966853619E0;-2.434112728E-1;-4.877634048E-1
3.778964963E2;1.924122572E0;2.241912603E0;-1.957210064E0
3.779145254E2;1.681565523E0;-1.835966587E0;1.500930786E-1
3.779325552E2;3.021810532E0;-4.820579290E-2;2.153867722E0
3.779505850E2;3.036419630E0;2.971158028E-1;4.073657990E-1
3.779686151E2;2.459444523E0;-7.535347939E-1;1.005537987E0
3.779866443E2;2.574367523E0;2.038650513E0;-1.444149971E0
3.780046746E2;1.483656764E0;3.132391572E-1;-2.007316589E0
3.780227042E2;2.616860151E0;2.963292599E-2;3.529850006E0
3.780407343E2;2.770757914E0;9.053348899E-1;1.294689178E-1
3.780587634E2;2.188879728E0;2.106387615E-1;-1.103429794E-1
3.780767925E2;3.046463490E0;3.791159093E-1;-2.126960754E-1
3.780948232E2;2.235536814E0;-4.152623713E-1;2.314891815E-1
3.781128531E2;2.371948004E0;9.245029092E-2;-8.819923401E-1
3.781308799E2;2.216077089E0;2.569302320E-1;6.818170547E-1
3.781489121E2;2.408330679E0;1.089482188E0;8.883209229E-1
3.781669329E2;2.420977592E0;2.168941259E0;-6.903190613E-1
3.781849724E2;1.936723113E0;8.246787190E-1;-2.599287033E-1
3.782030013E2;3.044158936E0;3.565885127E-1;1.643738747E0
3.782210318E2;2.540842533E0;3.763879240E-1;-5.296573639E-1
3.782390613E2;2.258356571E0;2.645519674E-1;-4.536361694E-1
3.782570911E2;2.917228699E0;4.950949550E-1;-1.482424736E0
3.782751213E2;2.732114553E0;-1.016644478E0;9.184188843E-1
3.782931501E2;2.988215923E0;-3.205584764E0;2.677708626E0
3.783111804E2;3.015850306E0;-6.250146627E-1;4.322640419E0
3.783292108E2;2.258182526E0;4.915610254E-1;-1.533370972E0
3.783472349E2;2.700135469E0;-1.104356527E0;4.094522476E0
3.783652671E2;2.239688396E0;1.322568536E0;-5.639762878E-1
3.783833018E2;2.871966124E0;-6.740546227E-1;3.024444580E0
3.784013287E2;3.042281389E0;1.113908172E0;-1.695278168E0
3.784193597E2;3.340811729E0;-1.037733197E0;1.475775719E0
3.784373885E2;3.467718124E0;4.425180852E-1;1.477556229E-1
3.784554152E2;3.078311920E0;2.874876857E-1;-5.621910095E-2
3.784734514E2;2.015042305E0;9.563758373E-1;9.487257004E-1
3.784914764E2;2.115050793E0;3.575906277E0;-7.098884583E-1
3.785095087E2;1.576595068E0;3.161776781E0;-2.147738457E0
3.785275256E2;2.610216141E0;-1.177515745E0;3.014246941E0
3.785455674E2;3.469569683E0;-1.548043489E-1;8.221597672E-1
3.785635967E2;3.839619160E0;-2.233156919E0;2.478917122E0
3.785816267E2;3.853122234E0;-1.083831549E0;4.314918518E-1
3.785996566E2;3.493546486E0;-8.399978876E-1;-1.010732651E-1
3.786176863E2;3.196788073E0;-1.079211473E0;8.931541443E-2
3.786357155E2;3.678888321E0;-2.115823984E0;5.443721771E0
3.786537455E2;3.631726503E0;2.153478146E0;6.717605591E-1
3.786717755E2;3.331943035E0;2.648510635E-1;3.676585197E0
3.786898055E2;3.024654388E0;4.717501640E0;-2.706267357E0
3.787078344E2;4.286192894E0;-1.804223418E0;4.595903397E0
3.787258611E2;2.725917339E0;4.778640747E0;3.352413177E-1
3.787438918E2;4.103791714E0;8.769866228E-1;-6.054111481E0
3.787619269E2;3.722105026E0;2.269848585E0;9.013230324E0
3.787799536E2;4.157290459E0;-6.023115635E0;7.212591171E-1
3.787979835E2;1.797840714E0;2.252755404E0;1.190396976E1
3.788160085E2;4.826547623E0;4.531421661E0;-1.477910042E0
3.788340433E2;2.668239594E0;-3.049035311E0;-3.388092995E0
3.788520613E2;2.727936029E0;1.405677199E0;8.415277481E0
3.788701025E2;3.518126965E0;-1.035740376E0;-1.120346737E1
3.788881324E2;3.085768223E0;-2.388617516E0;7.208139420E0
3.789061624E2;4.664619446E0;-2.384025812E0;5.356446266E0
3.789241913E2;3.841587067E0;-7.638698816E-1;-3.306809902E0
3.789422064E2;2.612955570E0;3.277630508E-1;1.169849396E0
3.789602512E2;2.326819420E0;3.412481248E-1;-4.708654404E0
3.789782814E2;2.675448656E0;3.731322527E0;7.642954826E0
3.789963105E2;3.576560020E0;-2.868808746E0;2.574663162E-1
3.790143407E2;2.212804317E0;-3.197966337E0;1.403595924E0
3.790323699E2;3.352328777E0;-1.394763470E0;1.864528656E0
3.790504001E2;2.383267164E0;2.547727585E0;4.377174377E-1
3.790684296E2;2.132146358E0;1.795804799E-1;2.344702721E0
3.790864595E2;3.283003330E0;-2.708720267E-1;3.278941154E0
3.791044893E2;3.070007324E0;2.208829880E0;-2.363003731E0
3.791225026E2;3.660316229E0;-5.602205992E-1;1.637108803E0
3.791405482E2;3.601455450E0;-3.908956647E-1;3.545316696E0
3.791585784E2;2.831403732E0;3.683610916E0;-3.193520546E0
3.791766082E2;3.260313749E0;2.526199818E-1;-1.430034637E-1
3.791946384E2;3.630417347E0;-2.138121128E-1;4.264708519E0
3.792126551E2;3.226377487E0;-7.468199730E-2;-7.378311157E-1
3.792306958E2;3.151310682E0;-1.330969691E0;3.514437675E0
3.792487286E2;3.746337891E0;1.079446554E0;1.808996201E-1
3.792667571E2;1.924632072E0;-1.513864994E0;4.007539749E-1
3.792847864E2;3.458838463E0;-1.565885544E-2;4.664418221E0
3.793028042E2;2.217976093E0;6.196150780E-1;-3.814984322E0
3.793208430E2;1.767372131E0;1.078886151E0;1.386871338E0
3.793388788E2;2.436614513E0;2.885928750E-1;-3.548974991E0
3.793569048E2;2.556082726E0;-4.706566334E0;4.146497726E0
3.793749351E2;4.400356293E0;-7.574502230E-1;5.754649162E0
3.793929649E2;3.787708044E0;1.000986099E0;3.173191071E0
3.794109949E2;1.526873231E0;7.827189565E-1;-2.615907192E0
3.794290236E2;2.575054169E0;2.115704298E0;2.326753616E0
3.794470541E2;2.382625103E0;1.505776644E-1;-1.423788071E-1
3.794650837E2;3.106785059E0;-1.517159224E0;3.510820389E0
3.794831136E2;3.485052109E0;-9.214324951E-1;2.278785706E0
3.795011428E2;2.812122345E0;1.198013067E0;-2.691451550E0
3.795191729E2;3.204652548E0;-2.577448368E0;-1.833952904E0
3.795372026E2;3.381077766E0;-1.198272467E0;3.450381279E0
3.795552322E2;3.792536736E0;-1.596619844E0;-3.188447952E0
3.795732618E2;3.220372200E0;1.743232608E-1;9.596919060E0
3.795912908E2;3.939375162E0;-1.430081129E-1;-1.144111633E0
3.796093223E2;1.292912006E0;-5.190843344E-1;2.191358566E0
3.796273517E2;2.640323400E0;1.125245810E0;1.959880829E0
3.796453806E2;1.311412930E0;9.858849049E-1;-1.315707207E0
3.796634104E2;2.745371342E0;3.100089431E-1;4.623311043E0
3.796814362E2;2.419994593E0;1.637709141E-1;7.716140747E-1
3.796994746E2;3.439344406E0;-7.926894426E-1;-8.014392853E-1
3.797174993E2;2.041835546E0;3.688529134E-1;1.524458885E0
3.797355293E2;3.368272781E0;-3.147422075E0;1.194651604E0
3.797535592E2;2.395509481E0;4.035750389E0;1.052435875E0
3.797715880E2;3.051549196E0;6.420109868E-1;-7.403469086E-1
3.797896194E2;2.341418028E0;-1.455549598E0;2.353419304E0
3.798076301E2;1.589701891E0;-4.933549464E-1;-6.006460190E-1
3.798256783E2;1.427862644E0;-6.300287247E-1;5.284840584E0
3.798437083E2;2.093278885E0;-4.124819636E-1;-4.110639572E0
3.798617363E2;7.512625456E-1;-8.669223785E-1;4.763645172E0
3.798797672E2;1.742905259E0;-1.593676448E0;1.262378693E-2
3.798977847E2;1.260025501E0;5.190302730E-1;-3.585879326E0
3.799158232E2;1.687135935E0;-1.257900238E0;3.773890495E0
3.799338559E2;1.418861985E0;8.174859881E-1;-1.230676651E0
3.799518859E2;1.900549769E0;-1.826576471E0;-2.598600388E0
3.799699156E2;3.249630928E-1;5.757534504E-1;4.831180573E-1
3.799879337E2;2.117468834E0;-1.486259460E0;-1.363600731E0
3.800059748E2;1.164542437E0;-1.698406219E0;4.575442314E0
3.800240048E2;9.172328115E-1;-5.128902197E-1;-2.863383770E0
3.800420347E2;-4.303796291E-1;-2.813766003E0;4.207525253E-1
3.800600645E2;-5.127031803E-1;-2.199365377E0;-1.319523811E0
3.800780804E2;-7.047757506E-1;-1.856162429E0;4.607148170E0
3.800961143E2;-9.090735316E-1;1.084056735E0;-4.260910034E0
3.801141574E2;2.082257271E-1;-2.792385578E0;2.835564613E0
3.801321832E2;4.808456898E-1;1.861717343E0;1.553943634E0
3.801502123E2;1.189346671E0;-3.983269334E-1;-2.598030090E0
3.801682460E2;1.070137620E0;2.940836668E0;3.026836395E0
3.801862704E2;6.155968904E-1;6.106594801E-1;-6.840335846E0
