"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.022564480E0,2.716064453E-3,-4.028320312E-3,-7.217407227E-3
1.027599880E0,2.822875977E-3,-3.738403320E-3,-7.888793945E-3
1.032635281E0,2.441406250E-3,-3.341674805E-3,-8.285522461E-3
1.037670681E0,3.829956055E-3,-2.655029297E-3,-8.285522461E-3
1.042706082E0,4.577636719E-3,-2.990722656E-3,-8.987426758E-3
1.047741482E0,3.860473633E-3,-3.341674805E-3,-8.636474609E-3
1.052776882E0,3.509521484E-3,-2.624511719E-3,-8.285522461E-3
1.057812283E0,2.777099609E-3,-3.005981445E-3,-7.553100586E-3
1.062847683E0,2.441406250E-3,-3.341674805E-3,-7.217407227E-3
1.067883084E0,3.936767578E-3,-3.341674805E-3,-7.965087891E-3
1.072918484E0,3.814697266E-3,-2.593994141E-3,-9.033203125E-3
1.077953884E0,3.509521484E-3,-3.051757812E-3,-8.575439453E-3
1.082989285E0,3.509521484E-3,-4.119873047E-3,-7.507324219E-3
1.088024685E0,3.509521484E-3,-4.409790039E-3,-7.995605469E-3
1.093060086E0,3.509521484E-3,-3.616333008E-3,-8.285522461E-3
1.098095486E0,2.700805664E-3,-4.943847656E-3,-8.285522461E-3
1.103130886E0,2.441406250E-3,-3.860473633E-3,-8.285522461E-3
1.108166287E0,2.441406250E-3,-4.165649414E-3,-8.285522461E-3
1.113201687E0,3.265380859E-3,-5.249023438E-3,-8.285522461E-3
1.118237087E0,3.509521484E-3,-4.638671875E-3,-9.124755859E-3
1.123272488E0,3.509521484E-3,-3.570556641E-3,-9.353637695E-3
1.128307888E0,4.348754883E-3,-4.196166992E-3,-8.499145508E-3
1.133343289E0,5.432128906E-3,-4.409790039E-3,-8.285522461E-3
1.138378689E0,3.890991211E-3,-3.540039062E-3,-9.155273438E-3
1.143414089E0,3.509521484E-3,-3.341674805E-3,-8.468627930E-3
1.148449490E0,2.609252930E-3,-2.456665039E-3,-7.385253906E-3
1.153484890E0,1.541137695E-3,-2.273559570E-3,-7.217407227E-3
1.158520291E0,2.273559570E-3,-3.189086914E-3,-7.217407227E-3
1.163555691E0,2.441406250E-3,-5.187988281E-3,-8.132934570E-3
1.168591091E0,1.510620117E-3,-4.562377930E-3,-9.201049805E-3
1.173626492E0,2.304077148E-3,-5.355834961E-3,-9.353637695E-3
1.178661892E0,3.387451172E-3,-4.531860352E-3,-8.392333984E-3
1.183697293E0,3.509521484E-3,-4.409790039E-3,-9.231567383E-3
1.188732693E0,1.571655273E-3,-3.448486328E-3,-9.353637695E-3
1.193768093E0,2.334594727E-3,-3.341674805E-3,-1.031494141E-2
1.198803494E0,4.394531250E-3,-3.341674805E-3,-8.453369141E-3
1.203838894E0,4.577636719E-3,-3.341674805E-3,-8.285522461E-3
1.208874295E0,2.578735352E-3,-4.348754883E-3,-9.277343750E-3
1.213909695E0,2.441406250E-3,-4.409790039E-3,-8.346557617E-3
1.218945095E0,2.441406250E-3,-4.409790039E-3,-8.285522461E-3
1.223980496E0,4.470825195E-3,-2.380371094E-3,-7.263183594E-3
1.229015896E0,3.540039062E-3,-2.273559570E-3,-8.239746094E-3
1.234051296E0,5.584716797E-3,-3.326416016E-3,-8.285522461E-3
1.239086697E0,3.540039062E-3,-5.447387695E-3,-8.285522461E-3
1.244122097E0,4.562377930E-3,-5.477905273E-3,-8.285522461E-3
1.249157498E0,4.577636719E-3,-4.425048828E-3,-9.338378906E-3
1.254192898E0,2.441406250E-3,-5.462646484E-3,-8.270263672E-3
1.259228298E0,2.441406250E-3,-2.304077148E-3,-7.232666016E-3
1.264263699E0,2.441406250E-3,-3.372192383E-3,-8.255004883E-3
1.269299099E0,2.471923828E-3,-4.409790039E-3,-7.293701172E-3
1.274334500E0,3.463745117E-3,-4.409790039E-3,-9.307861328E-3
1.279369900E0,2.487182617E-3,-4.364013672E-3,-8.224487305E-3
1.284405300E0,3.509521484E-3,-3.417968750E-3,-7.141113281E-3
1.289440701E0,3.509521484E-3,-4.486083984E-3,-6.286621094E-3
1.294476101E0,3.356933594E-3,-5.416870117E-3,-8.132934570E-3
1.299511502E0,1.449584961E-3,-4.333496094E-3,-6.149291992E-3
1.304546902E0,2.349853516E-3,-3.341674805E-3,-6.225585938E-3
1.309582302E0,1.663208008E-3,-3.448486328E-3,-7.308959961E-3
1.314617703E0,4.455566406E-3,-4.409790039E-3,-8.285522461E-3
1.319653103E0,3.616333008E-3,-4.531860352E-3,-8.392333984E-3
1.324688504E0,4.699707031E-3,-5.355834961E-3,-9.216308594E-3
1.329723904E0,5.371093750E-3,-4.409790039E-3,-8.285522461E-3
1.334759304E0,3.219604492E-3,-4.272460938E-3,-8.285522461E-3
1.339794705E0,1.373291016E-3,-3.341674805E-3,-8.285522461E-3
1.344830105E0,1.678466797E-3,-3.341674805E-3,-8.438110352E-3
1.349865505E0,3.677368164E-3,-3.524780273E-3,-9.353637695E-3
1.354900906E0,4.394531250E-3,-4.058837891E-3,-9.170532227E-3
1.359936306E0,3.509521484E-3,-2.456665039E-3,-8.102416992E-3
1.364971707E0,3.509521484E-3,-3.540039062E-3,-7.217407227E-3
1.370007107E0,3.509521484E-3,-4.211425781E-3,-7.217407227E-3
1.375042507E0,3.509521484E-3,-3.341674805E-3,-7.644653320E-3
1.380077908E0,3.723144531E-3,-3.570556641E-3,-8.895874023E-3
1.385113308E0,4.348754883E-3,-4.409790039E-3,-7.217407227E-3
1.390148709E0,3.738403320E-3,-4.653930664E-3,-7.675170898E-3
1.395184109E0,4.333496094E-3,-5.722045898E-3,-9.109497070E-3
1.400219509E0,2.990722656E-3,-6.042480469E-3,-8.529663086E-3
1.405254910E0,1.373291016E-3,-4.409790039E-3,-9.353637695E-3
1.410290310E0,1.632690430E-3,-4.409790039E-3,-9.353637695E-3
1.415325711E0,2.441406250E-3,-4.135131836E-3,-8.789062500E-3
1.420361111E0,2.441406250E-3,-3.631591797E-3,-7.492065430E-3
1.425396511E0,2.441406250E-3,-4.409790039E-3,-8.865356445E-3
1.430431912E0,2.441406250E-3,-4.409790039E-3,-9.796142578E-3
1.435467312E0,3.051757812E-3,-4.409790039E-3,-8.285522461E-3
1.440502712E0,4.577636719E-3,-4.409790039E-3,-8.605957031E-3
1.445538113E0,3.906250000E-3,-4.745483398E-3,-8.682250977E-3
1.450573513E0,2.777099609E-3,-5.477905273E-3,-6.866455078E-3
1.455608914E0,3.509521484E-3,-4.791259766E-3,-6.835937500E-3
1.460644314E0,2.792358398E-3,-4.058837891E-3,-8.636474609E-3
1.465679714E0,2.090454102E-3,-5.126953125E-3,-8.987426758E-3
1.470715115E0,3.128051758E-3,-4.409790039E-3,-8.285522461E-3
1.475750515E0,2.822875977E-3,-4.806518555E-3,-8.285522461E-3
1.480785916E0,3.890991211E-3,-5.477905273E-3,-7.888793945E-3
1.485821316E0,4.577636719E-3,-5.081176758E-3,-7.614135742E-3
1.490856716E0,3.753662109E-3,-5.233764648E-3,-8.682250977E-3
1.495892117E0,2.441406250E-3,-6.546020508E-3,-8.514404297E-3
1.500927517E0,2.441406250E-3,-6.546020508E-3,-7.629394531E-3
1.505962918E0,2.868652344E-3,-5.676269531E-3,-8.712768555E-3
1.510998318E0,3.051757812E-3,-4.409790039E-3,-8.453369141E-3
1.516033718E0,2.441406250E-3,-4.409790039E-3,-7.217407227E-3
1.521069119E0,1.968383789E-3,-3.494262695E-3,-7.675170898E-3
1.526104519E0,1.373291016E-3,-3.219604492E-3,-8.285522461E-3
1.531139920E0,1.846313477E-3,-4.409790039E-3,-8.758544922E-3
1.536175320E0,3.402709961E-3,-3.936767578E-3,-8.377075195E-3
1.541210720E0,4.577636719E-3,-3.341674805E-3,-7.705688477E-3
1.546246121E0,4.074096680E-3,-3.845214844E-3,-8.285522461E-3
1.551281521E0,4.013061523E-3,-4.409790039E-3,-8.789062500E-3
1.556316921E0,4.577636719E-3,-3.890991211E-3,-9.872436523E-3
1.561352322E0,4.043579102E-3,-3.875732422E-3,-9.887695312E-3
1.566387722E0,2.441406250E-3,-3.875732422E-3,-8.819580078E-3
1.571423123E0,1.907348633E-3,-3.341674805E-3,-7.736206055E-3
1.576458523E0,2.441406250E-3,-3.341674805E-3,-7.217407227E-3
1.581493923E0,2.441406250E-3,-3.341674805E-3,-7.766723633E-3
1.586529324E0,1.861572266E-3,-3.341674805E-3,-8.285522461E-3
1.591564724E0,2.517700195E-3,-3.341674805E-3,-8.285522461E-3
1.596600125E0,3.509521484E-3,-3.341674805E-3,-8.865356445E-3
1.601635525E0,4.089355469E-3,-3.936767578E-3,-9.353637695E-3
1.606670925E0,4.577636719E-3,-3.814697266E-3,-8.743286133E-3
1.611706326E0,3.952026367E-3,-2.120971680E-3,-8.285522461E-3
1.616741726E0,2.883911133E-3,-2.456665039E-3,-7.659912109E-3
1.621777127E0,3.067016602E-3,-3.982543945E-3,-7.217407227E-3
1.626812527E0,3.509521484E-3,-5.691528320E-3,-7.843017578E-3
1.631847927E0,4.806518555E-3,-5.905151367E-3,-8.285522461E-3
1.636883328E0,4.974365234E-3,-5.477905273E-3,-8.285522461E-3
1.641918728E0,3.906250000E-3,-4.821777344E-3,-7.614135742E-3
1.646954129E0,3.509521484E-3,-3.082275391E-3,-7.217407227E-3
1.651989529E0,2.822875977E-3,-2.960205078E-3,-7.888793945E-3
1.657024929E0,2.441406250E-3,-4.043579102E-3,-8.285522461E-3
1.662060330E0,1.739501953E-3,-4.409790039E-3,-8.285522461E-3
1.667095730E0,2.075195312E-3,-5.126953125E-3,-8.285522461E-3
1.672131130E0,2.441406250E-3,-4.760742188E-3,-8.285522461E-3
1.677166531E0,3.158569336E-3,-4.409790039E-3,-7.553100586E-3
1.682201931E0,2.761840820E-3,-3.677368164E-3,-7.217407227E-3
1.687237332E0,3.921508789E-3,-3.341674805E-3,-7.217407227E-3
1.692272732E0,4.577636719E-3,-2.593994141E-3,-6.454467773E-3
1.697308132E0,3.814697266E-3,-2.273559570E-3,-7.659912109E-3
1.702343533E0,2.731323242E-3,-3.814697266E-3,-8.285522461E-3
1.707378933E0,3.204345703E-3,-5.187988281E-3,-9.048461914E-3
1.712414334E0,3.509521484E-3,-5.477905273E-3,-1.013183594E-2
1.717449734E0,3.509521484E-3,-5.477905273E-3,-8.819580078E-3
1.722485134E0,1.907348633E-3,-4.684448242E-3,-8.285522461E-3
1.727520535E0,2.182006836E-3,-4.409790039E-3,-8.285522461E-3
1.732555935E0,2.441406250E-3,-4.409790039E-3,-7.461547852E-3
1.737591336E0,3.265380859E-3,-5.249023438E-3,-7.217407227E-3
1.742626736E0,2.670288086E-3,-2.136230469E-3,-8.041381836E-3
1.747662136E0,3.280639648E-3,-3.753662109E-3,-8.285522461E-3
1.752697537E0,1.800537109E-3,-1.861572266E-3,-8.285522461E-3
1.757732937E0,2.227783203E-3,-2.075195312E-3,-9.140014648E-3
1.762768337E0,3.311157227E-3,-4.898071289E-3,-8.468627930E-3
1.767803738E0,2.624511719E-3,-4.608154297E-3,-7.400512695E-3
1.772839138E0,3.326416016E-3,-4.409790039E-3,-6.317138672E-3
1.777874539E0,1.708984375E-3,-5.310058594E-3,-7.034301758E-3
1.782909939E0,3.173828125E-3,-5.477905273E-3,-7.217407227E-3
1.787945339E0,4.409790039E-3,-4.577636719E-3,-8.117675781E-3
1.792980740E0,4.577636719E-3,-3.494262695E-3,-8.285522461E-3
1.798016140E0,3.631591797E-3,-4.287719727E-3,-7.339477539E-3
1.803051541E0,3.509521484E-3,-3.479003906E-3,-7.217407227E-3
1.808086941E0,3.509521484E-3,-3.341674805E-3,-6.256103516E-3
1.813122341E0,2.548217773E-3,-4.302978516E-3,-6.149291992E-3
1.818157742E0,4.364013672E-3,-2.487182617E-3,-5.172729492E-3
1.823193142E0,4.577636719E-3,-3.250122070E-3,-6.042480469E-3
1.828228543E0,4.577636719E-3,-4.333496094E-3,-7.125854492E-3
1.833263943E0,3.585815430E-3,-4.409790039E-3,-1.017761230E-2
1.838299343E0,4.501342773E-3,-4.409790039E-3,-9.414672852E-3
1.843334744E0,5.584716797E-3,-2.395629883E-3,-8.331298828E-3
1.848370144E0,4.623413086E-3,-3.295898438E-3,-8.285522461E-3
1.853405545E0,3.540039062E-3,-3.341674805E-3,-7.247924805E-3
1.858440945E0,2.471923828E-3,-4.379272461E-3,-8.239746094E-3
1.863476345E0,3.479003906E-3,-4.409790039E-3,-7.232666016E-3
1.868511746E0,2.456665039E-3,-5.462646484E-3,-8.255004883E-3
1.873547146E0,2.441406250E-3,-3.372192383E-3,-6.164550781E-3
1.878582546E0,2.441406250E-3,-4.409790039E-3,-8.285522461E-3
1.883617947E0,3.494262695E-3,-5.477905273E-3,-7.202148438E-3
1.888653347E0,2.441406250E-3,-5.462646484E-3,-6.179809570E-3
1.893688748E0,2.487182617E-3,-4.394531250E-3,-8.255004883E-3
1.898724148E0,4.577636719E-3,-3.341674805E-3,-7.217407227E-3
1.903759548E0,4.577636719E-3,-3.387451172E-3,-7.247924805E-3
1.908794949E0,4.623413086E-3,-4.409790039E-3,-8.178710938E-3
1.913830349E0,5.584716797E-3,-4.470825195E-3,-6.149291992E-3
1.918865750E0,4.577636719E-3,-5.554199219E-3,-6.210327148E-3
1.923901150E0,4.577636719E-3,-6.469726562E-3,-7.369995117E-3
1.928936550E0,4.394531250E-3,-5.401611328E-3,-9.170532227E-3
1.933971951E0,2.441406250E-3,-4.516601562E-3,-7.217407227E-3
1.939007351E0,2.532958984E-3,-5.386352539E-3,-7.308959961E-3
1.944042752E0,3.387451172E-3,-4.302978516E-3,-8.392333984E-3
1.949078152E0,2.441406250E-3,-3.341674805E-3,-9.231567383E-3
1.954113552E0,2.563476562E-3,-3.341674805E-3,-8.285522461E-3
1.959148953E0,3.509521484E-3,-3.219604492E-3,-8.148193359E-3
1.964184353E0,3.509521484E-3,-2.426147461E-3,-7.217407227E-3
1.969219754E0,3.646850586E-3,-3.341674805E-3,-7.217407227E-3
1.974255154E0,4.409790039E-3,-3.341674805E-3,-7.217407227E-3
1.979290554E0,3.677368164E-3,-3.341674805E-3,-6.866455078E-3
1.984325955E0,4.577636719E-3,-3.707885742E-3,-5.249023438E-3
1.989361355E0,4.379272461E-3,-5.294799805E-3,-6.515502930E-3
1.994396755E0,3.311157227E-3,-4.226684570E-3,-8.087158203E-3
1.999432156E0,2.639770508E-3,-3.143310547E-3,-7.003784180E-3
2.004467556E0,3.723144531E-3,-2.502441406E-3,-6.576538086E-3
2.009502957E0,4.348754883E-3,-3.128051758E-3,-8.499145508E-3
2.014538357E0,3.265380859E-3,-2.746582031E-3,-9.109497070E-3
2.019573757E0,2.670288086E-3,-4.409790039E-3,-8.285522461E-3
2.024609158E0,3.997802734E-3,-4.165649414E-3,-8.026123047E-3
2.029644558E0,4.852294922E-3,-3.082275391E-3,-7.736206055E-3
2.034679959E0,2.441406250E-3,-2.273559570E-3,-9.078979492E-3
2.039715359E0,2.990722656E-3,-2.563476562E-3,-8.285522461E-3
2.044750759E0,4.577636719E-3,-3.631591797E-3,-8.285522461E-3
2.049786160E0,3.982543945E-3,-3.829956055E-3,-7.980346680E-3
2.054821560E0,2.731323242E-3,-2.578735352E-3,-7.507324219E-3
2.059856961E0,3.189086914E-3,-3.662109375E-3,-7.965087891E-3
2.064892361E0,2.441406250E-3,-4.409790039E-3,-7.217407227E-3
2.069927761E0,2.441406250E-3,-4.089355469E-3,-7.217407227E-3
2.074963162E0,2.777099609E-3,-3.005981445E-3,-7.217407227E-3
2.079998562E0,3.509521484E-3,-2.624511719E-3,-6.866455078E-3
2.085033962E0,3.509521484E-3,-3.707885742E-3,-6.500244141E-3
2.090069363E0,3.143310547E-3,-4.409790039E-3,-7.568359375E-3
2.095104763E0,2.807617188E-3,-4.791259766E-3,-8.651733398E-3
2.100140164E0,3.128051758E-3,-5.477905273E-3,-8.590698242E-3
2.105175564E0,2.441406250E-3,-5.874633789E-3,-7.217407227E-3
2.110210964E0,3.234863281E-3,-6.149291992E-3,-7.614135742E-3
2.115246365E0,4.165649414E-3,-4.272460938E-3,-8.285522461E-3
2.120281765E0,3.509521484E-3,-2.273559570E-3,-9.109497070E-3
2.125317166E0,3.509521484E-3,-2.273559570E-3,-9.552001953E-3
2.130352566E0,3.509521484E-3,-4.043579102E-3,-8.285522461E-3
2.135387966E0,3.509521484E-3,-6.103515625E-3,-8.728027344E-3
2.140423367E0,3.509521484E-3,-5.035400391E-3,-8.895874023E-3
2.145458767E0,3.036499023E-3,-4.409790039E-3,-8.285522461E-3
2.150494168E0,3.372192383E-3,-3.952026367E-3,-7.812500000E-3
2.155529568E0,4.089355469E-3,-2.395629883E-3,-7.217407227E-3
2.160564968E0,3.509521484E-3,-1.693725586E-3,-7.690429688E-3
2.165600369E0,3.005981445E-3,-2.777099609E-3,-8.773803711E-3
2.170635769E0,2.929687500E-3,-3.341674805E-3,-8.850097656E-3
2.175671170E0,2.990722656E-3,-3.860473633E-3,-8.789062500E-3
2.180706570E0,3.479003906E-3,-4.943847656E-3,-8.819580078E-3
2.185741970E0,3.509521484E-3,-5.477905273E-3,-8.285522461E-3
2.190777371E0,1.907348633E-3,-3.341674805E-3,-7.751464844E-3
2.195812771E0,2.456665039E-3,-1.754760742E-3,-7.217407227E-3
2.200848171E0,4.058837891E-3,-2.838134766E-3,-7.766723633E-3
2.205883572E0,4.013061523E-3,-2.792358398E-3,-8.285522461E-3
2.210918972E0,2.929687500E-3,-2.273559570E-3,-8.285522461E-3
2.215954373E0,2.441406250E-3,-2.853393555E-3,-8.850097656E-3
2.220989773E0,2.441406250E-3,-3.936767578E-3,-8.758544922E-3
2.226025173E0,2.441406250E-3,-4.409790039E-3,-8.285522461E-3
2.231060574E0,2.441406250E-3,-4.409790039E-3,-8.285522461E-3
2.236095974E0,3.051757812E-3,-5.035400391E-3,-8.285522461E-3
2.241131375E0,3.509521484E-3,-4.241943359E-3,-8.285522461E-3
2.246166775E0,2.243041992E-3,-2.090454102E-3,-8.285522461E-3
2.251202175E0,1.373291016E-3,-1.861572266E-3,-7.629394531E-3
2.256237576E0,2.014160156E-3,-2.929687500E-3,-7.858276367E-3
2.261272976E0,3.097534180E-3,-4.669189453E-3,-8.941650391E-3
2.266308377E0,3.509521484E-3,-5.477905273E-3,-8.682250977E-3
