"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.538893440E-1,2.994967997E-2,-3.544807434E-3,1.823854446E-2,3.524476549E-2
6.588637090E-1,1.109166443E-2,3.427696228E-2,-5.484914780E-2,6.562289370E-2
6.638380740E-1,-1.226522028E-2,2.932739258E-2,-1.408958435E-2,3.477136712E-2
6.688124400E-1,-2.595929801E-2,2.674865723E-2,2.832412720E-4,3.727540801E-2
6.737868050E-1,1.469342411E-2,1.948642731E-2,-3.496885300E-2,4.264314999E-2
6.787611700E-1,2.906267345E-2,1.232051849E-2,-3.866195679E-3,3.180222686E-2
6.837355350E-1,-1.087923348E-2,6.174564362E-2,-5.324840546E-2,8.225736995E-2
6.887099010E-1,2.977509797E-2,6.590938568E-2,-5.972528458E-2,9.379612571E-2
6.936842660E-1,-1.472891867E-2,-6.113052368E-4,-3.778505325E-2,4.055890764E-2
6.986586310E-1,1.894740760E-2,2.548694611E-2,-1.866340637E-3,3.181307756E-2
7.036329960E-1,3.335668147E-2,5.836868286E-2,-1.584959030E-2,6.907083936E-2
7.086073620E-1,1.224634051E-2,3.667545319E-2,7.972240448E-3,3.947934067E-2
7.135817270E-1,3.852520883E-2,1.996707916E-2,-2.494382858E-2,5.005067982E-2
7.185560920E-1,1.030507684E-2,-1.538848877E-2,2.269840240E-2,2.929535231E-2
7.235304570E-1,3.572106361E-3,-7.967948914E-3,-3.386497498E-2,3.497262764E-2
7.285048220E-1,2.760741115E-2,2.293014526E-2,-5.930280685E-2,6.931654646E-2
7.334791880E-1,3.730876744E-2,-1.487445831E-2,2.396059036E-2,4.676861692E-2
7.384535530E-1,5.638149381E-2,2.314567566E-2,-1.618862152E-2,6.306081678E-2
7.434279180E-1,6.834119558E-3,3.485774994E-2,1.476812363E-2,3.846901866E-2
7.484022830E-1,2.855558693E-2,-7.162094116E-4,-6.452560425E-3,2.928429677E-2
7.533766490E-1,3.834192455E-2,1.794815063E-3,1.972770691E-2,4.315677188E-2
7.583510140E-1,2.199910581E-2,4.441738129E-2,-6.755638123E-2,8.378979091E-2
7.633253790E-1,1.053825021E-3,6.069755554E-2,-7.807254791E-3,6.120667466E-2
7.682997440E-1,-2.676708996E-2,1.308250427E-2,4.901981354E-2,5.736350009E-2
7.733046270E-1,-7.192701101E-3,3.667831421E-2,1.804256439E-2,4.150382889E-2
7.783400280E-1,4.379302263E-4,1.051139832E-2,-3.391599655E-2,3.551022528E-2
7.832228400E-1,-1.554581523E-2,2.937221527E-2,-4.536867142E-2,5.623802759E-2
7.882277230E-1,-3.081873059E-3,1.264858246E-2,2.114820480E-2,2.483407228E-2
7.931715710E-1,2.145156264E-3,2.913093567E-2,-9.646415710E-3,3.076144412E-2
7.981459360E-1,4.040507972E-2,4.077625275E-2,-3.779888153E-2,6.873156990E-2
8.031508190E-1,2.405135334E-2,5.092620850E-3,4.520463943E-2,5.145737858E-2
8.081251840E-1,2.199399471E-2,5.114555359E-3,2.601242065E-2,3.444619730E-2
8.130995490E-1,3.495037556E-3,9.898185730E-3,-9.494304657E-3,1.415384009E-2
8.180739140E-1,8.761018515E-3,4.533004761E-2,3.555440903E-2,5.827250349E-2
8.230482790E-1,1.159331203E-2,-6.873130798E-3,-1.183223724E-2,1.793451000E-2
8.280226450E-1,-3.044356406E-2,-1.139068604E-2,-1.156187057E-2,3.449978510E-2
8.329970100E-1,-3.200642765E-2,7.735252380E-3,-2.309703827E-2,4.022087414E-2
8.379408580E-1,1.368103921E-2,-1.606941223E-3,-5.812025070E-2,5.973036611E-2
8.429152230E-1,-9.444609284E-3,-1.085090637E-2,5.352973938E-2,5.542901597E-2
8.478895880E-1,1.241298020E-2,2.717399597E-2,2.731370926E-2,4.047896797E-2
8.528639530E-1,1.048304141E-2,3.507614136E-3,-1.520824432E-2,1.880128212E-2
8.578383190E-1,2.518917620E-2,1.264572144E-3,-3.143596649E-2,4.030277571E-2
8.628126840E-1,6.775602698E-3,4.623317719E-2,-9.784698486E-3,4.774050470E-2
8.677870490E-1,-2.333304286E-2,2.945232391E-2,-1.427936554E-2,4.019664853E-2
8.727919320E-1,-6.072476506E-3,3.405570984E-2,5.208206177E-2,6.252365554E-2
8.777662970E-1,-7.869452238E-4,3.389835358E-2,2.346754074E-2,4.123642960E-2
8.827406620E-1,9.201109409E-3,5.455970764E-3,4.583835602E-3,1.163785118E-2
8.877150280E-1,-6.809562445E-3,-1.092624664E-2,2.406597137E-3,1.309750801E-2
8.926893930E-1,1.749333739E-2,-5.986213684E-3,1.197433472E-2,2.202807979E-2
8.976637580E-1,-1.742027700E-2,8.335113525E-3,-4.937982559E-2,5.302176293E-2
9.026381230E-1,-4.966296256E-2,1.332283020E-3,6.214809418E-2,7.956488194E-2
9.076124880E-1,1.759733260E-2,4.636192322E-2,4.060602188E-2,6.409323718E-2
9.125868540E-1,-3.042995930E-3,2.966213226E-2,2.744197845E-3,2.994382301E-2
9.175612190E-1,3.397464752E-6,-2.939033508E-2,4.073667526E-2,5.023214627E-2
9.225355840E-1,2.897076309E-2,4.656124115E-2,4.767560959E-2,7.266510883E-2
9.275404670E-1,1.027226448E-3,3.218078613E-2,-9.176731110E-3,3.347940537E-2
9.324843150E-1,-2.907200158E-2,3.682231903E-2,2.923488617E-3,4.700650211E-2
9.374586800E-1,9.584799409E-3,2.016162872E-2,5.456447601E-3,2.298113298E-2
9.424330450E-1,-1.109425724E-2,4.140853882E-2,-2.035856247E-2,4.745756733E-2
9.474074100E-1,-2.928610146E-2,2.468872070E-2,1.303052902E-2,4.045989811E-2
9.523817760E-1,1.170773804E-2,3.879547119E-2,1.781463623E-2,4.426647692E-2
9.573561410E-1,-1.373542845E-2,7.974624634E-3,2.733087540E-2,3.161065300E-2
9.623305060E-1,-4.368817806E-2,2.462100983E-2,-3.361701965E-3,5.026084030E-2
9.673353890E-1,1.160748303E-2,-8.481979370E-3,-1.260471344E-2,1.911953026E-2
9.722792370E-1,2.719834447E-3,8.240699768E-3,-2.913951874E-3,9.154110968E-3
9.772536020E-1,1.988177001E-2,7.443714142E-2,2.327203751E-2,8.048453598E-2
9.822584850E-1,-1.738817990E-2,2.445697784E-2,1.388406754E-2,3.306448089E-2
9.872328500E-1,-7.186070085E-3,6.693267822E-2,-1.735687256E-4,6.731755450E-2
9.922072150E-1,-2.071988583E-2,4.765987396E-2,2.479553223E-5,5.196900874E-2
9.971815800E-1,1.080049574E-2,2.212524414E-4,7.575845718E-2,7.652479007E-2
1.002155946E0,-5.102112889E-3,4.290008545E-2,-2.379465103E-2,4.932174272E-2
1.007130311E0,-2.799953520E-2,2.632141113E-4,4.976749420E-3,2.843960773E-2
1.012104676E0,-8.241519332E-3,2.409648895E-2,1.937103271E-2,3.199687999E-2
1.017079041E0,-2.405644953E-2,2.174568176E-2,-5.372095108E-2,6.274972529E-2
1.022053406E0,-3.262749314E-2,1.465415955E-2,3.426408768E-2,4.953105496E-2
1.027027772E0,-5.764597654E-2,5.607604980E-4,4.128360748E-2,7.090634182E-2
1.032002137E0,-2.115212381E-2,4.329681396E-2,-1.250743866E-3,4.820363888E-2
1.036976502E0,1.506358385E-2,-1.106548309E-2,4.159975052E-2,4.560587372E-2
1.041950867E0,1.086300611E-2,3.176784515E-2,6.043672562E-2,6.913608819E-2
1.046925233E0,-4.550516605E-4,8.107185364E-3,1.061010361E-2,1.336068206E-2
1.051899598E0,1.038759947E-4,2.009201050E-2,5.567216873E-2,5.918690774E-2
1.056873963E0,-2.765406668E-2,-1.010894775E-3,1.545333862E-2,3.169503095E-2
1.061848328E0,-1.737195253E-2,-3.073692322E-3,1.567220688E-2,2.359767759E-2
1.066822694E0,4.602193832E-3,4.281997681E-3,4.035949707E-3,7.470246465E-3
1.071797059E0,-6.570890546E-2,5.170631409E-2,1.846408844E-2,8.562783271E-2
1.076771424E0,-2.453356981E-2,1.139450073E-2,-5.456876755E-2,6.090550949E-2
1.081806824E0,1.153303683E-2,5.638027191E-2,6.655120850E-2,8.798186945E-2
1.086750672E0,-4.474581778E-2,2.072906494E-2,9.615421295E-3,5.024279718E-2
1.091694520E0,-3.773048520E-3,-4.295253754E-2,-4.356384277E-3,4.333744870E-2
1.096668885E0,-5.659133196E-3,4.822731018E-3,5.369663239E-3,9.171575999E-3
1.101673768E0,-1.932969689E-2,2.629280090E-3,-8.589744568E-3,2.131511219E-2
1.106648133E0,-2.346701920E-2,4.530429840E-2,-7.436656952E-2,9.018629112E-2
1.111591981E0,-2.995827794E-2,4.749298096E-2,-7.405757904E-3,5.663856378E-2
1.116596863E0,-4.582764208E-2,5.204677582E-2,9.455680847E-3,6.998892450E-2
1.121571229E0,-4.494746029E-2,1.877403259E-2,3.087043762E-2,5.766907668E-2
1.126545594E0,-5.106562376E-2,1.644706726E-2,9.590148926E-3,5.449931108E-2
1.131519959E0,-3.121723235E-2,4.012489319E-2,-3.509378433E-2,6.177456068E-2
1.136494324E0,-3.995680809E-2,3.763675690E-2,-5.107879639E-2,7.498076702E-2
1.141468690E0,-4.631379247E-2,9.202003479E-3,-2.680063248E-2,5.429473402E-2
1.146443055E0,-4.554148018E-2,-1.423549652E-2,2.329158783E-2,5.309589289E-2
1.151417420E0,-3.766855597E-2,9.774208069E-3,-4.973173141E-2,6.314824116E-2
1.156391785E0,-4.872567952E-2,3.590488434E-2,5.248355865E-2,8.011165017E-2
1.161366151E0,-2.900867164E-2,-1.374053955E-2,1.218795776E-2,3.433441090E-2
1.166340516E0,-9.450346231E-3,5.483627319E-3,1.707935333E-2,2.027519476E-2
1.171314881E0,-3.254504502E-2,5.997657776E-2,3.139734268E-2,7.511433260E-2
1.176289246E0,-4.836593568E-2,1.489257812E-2,7.852554321E-3,5.121245188E-2
1.181263612E0,-4.750062525E-2,1.973724365E-2,-2.968454361E-2,5.938889051E-2
1.186237977E0,-6.555244327E-2,3.634357452E-2,8.628845215E-3,7.544822859E-2
1.191212342E0,-4.337500036E-2,1.034069061E-2,-1.236534119E-2,4.627334223E-2
1.196186707E0,-5.683599412E-2,3.437995911E-3,3.055143356E-2,6.461841949E-2
1.201161072E0,-8.912031353E-2,3.433990479E-2,-1.425552368E-2,9.656541461E-2
1.206135438E0,-5.027881265E-2,-8.213043213E-3,-1.858663559E-2,5.422984513E-2
1.211109803E0,-6.838351488E-2,3.455066681E-2,2.194452286E-2,7.969702484E-2
1.216114686E0,-5.565747619E-2,7.225990295E-2,-1.567840576E-3,9.122338710E-2
1.221089051E0,-4.306474328E-2,2.467250824E-2,-3.641128540E-3,4.976507403E-2
1.226032899E0,-1.878637075E-2,-2.252101898E-2,-1.042127609E-2,3.112437979E-2
1.231007264E0,-6.078407168E-2,4.164600372E-2,-1.239776611E-2,7.471812097E-2
1.236012147E0,-6.230595708E-2,2.500057220E-2,-3.090620041E-2,7.390706409E-2
1.240955994E0,-7.088631392E-2,4.623985291E-2,6.165647507E-2,1.047115773E-1
1.245930360E0,-1.100806594E-1,8.289337158E-3,-6.372213364E-2,1.274636223E-1
1.250935242E0,-9.237912297E-2,2.024650574E-2,7.898807526E-3,9.490107753E-2
1.255909608E0,-4.892545938E-2,-3.286361694E-3,-6.740665436E-2,8.335561049E-2
1.260883973E0,-7.899096608E-2,3.715229034E-2,-3.344917297E-2,9.348108136E-2
1.265858338E0,-8.282008767E-2,3.240394592E-2,-2.338075638E-2,9.195565454E-2
1.270832703E0,-7.958099246E-2,8.749961853E-3,-3.235578537E-2,8.635156652E-2
1.275807069E0,-5.047321320E-2,-2.925872803E-3,5.930423737E-3,5.090457649E-2
1.280781434E0,-7.118487358E-2,1.856231689E-2,-4.813957214E-2,8.791623423E-2
1.285755799E0,-3.977683187E-2,2.334785461E-2,-1.678037643E-2,4.908054300E-2
1.290730164E0,-4.402384162E-2,2.805233002E-2,1.426601410E-2,5.411608826E-2
1.295704529E0,-7.422190905E-2,4.686164856E-2,-5.411481857E-2,1.031179881E-1
1.300678895E0,-7.822257280E-2,-2.418804169E-2,-2.986383438E-2,8.715320339E-2
1.305653260E0,-5.615818501E-2,4.934883118E-2,-6.246948242E-2,9.742425322E-2
1.310627625E0,-1.097903848E-1,3.495407104E-2,-4.284620285E-2,1.229288931E-1
1.315601990E0,-4.735374451E-2,3.722286224E-2,-6.585025787E-2,8.924222686E-2
1.320576356E0,-4.688200355E-2,3.945064545E-2,-6.980323792E-2,9.288039463E-2
1.325550721E0,-8.420345187E-2,2.983760834E-2,-2.653646469E-2,9.319167418E-2
1.330525086E0,-6.219488382E-2,1.796436310E-2,-5.914163589E-2,8.768497597E-2
1.335499451E0,-5.929934978E-2,-2.447795868E-2,-4.423809052E-2,7.792683747E-2
1.340473817E0,-8.478537202E-2,-1.701736450E-2,2.480840683E-2,8.996447661E-2
1.345448182E0,-6.990960240E-2,-1.964569092E-4,-7.198524475E-2,1.003457352E-1
1.350422547E0,-9.762257338E-2,5.427455902E-2,-9.241056442E-2,1.449676067E-1
1.355396912E0,-8.025941253E-2,1.386928558E-2,-6.440639496E-3,8.170319589E-2
1.360371278E0,-3.471896052E-2,4.929733276E-2,-1.566028595E-2,6.229669167E-2
1.365345643E0,-6.745621562E-2,3.247833252E-2,-1.774644852E-2,7.694231309E-2
1.370320008E0,-5.275511742E-2,2.996158600E-2,-3.869915009E-2,7.196126226E-2
1.375294373E0,-4.534882307E-2,2.744483948E-2,-2.847671509E-3,5.308337029E-2
1.380268738E0,-8.285504580E-2,2.022743225E-2,-3.811168671E-2,9.341631706E-2
1.385334656E0,-8.933821321E-2,5.792331696E-2,-3.059005737E-2,1.107798655E-1
1.390217469E0,-5.565926433E-2,2.684497833E-2,-5.618333817E-2,8.351750747E-2
1.395191834E0,-8.362260461E-2,1.731109619E-2,-4.138278961E-2,9.489441147E-2
1.400196717E0,-9.957662225E-2,7.836341858E-3,-5.741691589E-2,1.152111721E-1
1.405171082E0,-1.295859814E-1,3.850841522E-2,-4.270744324E-2,1.417721775E-1
1.410145447E0,-6.721782684E-2,7.596778870E-2,-3.289318085E-2,1.066363095E-1
1.415119813E0,-3.364983201E-2,4.700088501E-2,-5.151367188E-2,7.742772615E-2
1.420094178E0,-6.173595786E-2,1.357364655E-2,-5.579042435E-2,8.430980858E-2
1.425068543E0,-6.366759539E-2,1.581192017E-2,-3.172922134E-2,7.287196312E-2
1.430042908E0,-2.080821991E-2,2.981185913E-2,-9.287452698E-2,9.973668694E-2
1.435017274E0,-2.556744218E-2,3.663253784E-2,-1.893281937E-2,4.851895070E-2
1.439991639E0,-4.680064321E-2,4.573822021E-2,-1.321153641E-1,1.474338985E-1
1.444966004E0,-4.422619939E-2,4.056549072E-2,-6.972503662E-2,9.199508944E-2
1.449940369E0,-5.110061169E-2,1.180934906E-2,-8.577919006E-2,1.005425417E-1
1.454914735E0,-6.263899803E-2,1.874065399E-2,-5.679845810E-2,8.660785778E-2
1.459889100E0,-6.464436650E-2,1.149082184E-2,-4.403114319E-3,6.580517094E-2
1.464863465E0,-6.663307548E-2,4.281044006E-3,-7.049751282E-2,9.709888464E-2
1.469837830E0,-3.085613251E-2,1.131439209E-2,-4.159307480E-2,5.301037873E-2
1.474812196E0,-5.198508501E-2,6.487846375E-3,-7.194423676E-2,8.899727196E-2
1.479786561E0,-6.585660577E-2,3.468894958E-2,-2.421998978E-2,7.827530678E-2
1.484760926E0,-5.843836069E-2,2.722549438E-2,-7.370090485E-2,9.791880779E-2
1.489765809E0,-4.640766978E-2,3.164577484E-2,-1.109418869E-1,1.243512330E-1
1.494740174E0,-4.628357291E-2,3.041267395E-3,-8.170127869E-2,9.394954693E-2
1.499684022E0,-7.916179299E-2,-4.079818726E-3,-2.437734604E-2,8.293062999E-2
1.504688904E0,6.213814020E-3,3.598785400E-2,-4.553079605E-2,5.836771804E-2
1.509663270E0,-3.666606545E-2,4.501342773E-2,-7.833576202E-2,9.750436218E-2
1.514637635E0,-2.018022537E-2,3.271770477E-2,-5.657529831E-2,6.839922573E-2
1.519612000E0,-8.598089218E-3,3.232669830E-2,-2.319240570E-2,4.070417968E-2
1.524586365E0,-4.672983289E-2,2.013492584E-2,7.553100586E-3,5.144066338E-2
1.529560731E0,-1.840290427E-2,1.038646698E-2,-6.820917130E-2,7.140753903E-2
1.534535096E0,-4.222410917E-2,1.728343964E-2,-5.122852325E-2,6.859995828E-2
1.539509461E0,-3.990623355E-2,-2.072906494E-2,-6.035566330E-2,7.526624543E-2
1.544453309E0,-2.816811204E-2,2.651500702E-2,-3.404855728E-2,5.153438062E-2
1.549427674E0,-3.065851331E-2,-6.915092468E-3,-7.880640030E-2,8.484227525E-2
1.554402039E0,7.026910782E-3,2.132892609E-2,-4.998874664E-2,5.480123497E-2
1.559376404E0,8.955299854E-3,9.208679199E-3,-1.417980194E-1,1.423786342E-1
1.564350770E0,-1.039764285E-2,2.783679962E-2,3.385162354E-2,4.504365445E-2
1.569325135E0,-2.952408791E-2,2.274513245E-2,-1.616477966E-2,4.062404360E-2
1.574299500E0,2.472659945E-2,2.009677887E-2,2.740383148E-3,3.198116542E-2
1.579304383E0,1.474305987E-2,-2.266120911E-2,-7.293462753E-2,7.778398361E-2
1.584278748E0,1.657664776E-2,1.753616333E-2,-1.109075546E-2,2.655761909E-2
1.589253113E0,-9.957283735E-3,4.555511475E-2,-6.465911865E-3,4.707678828E-2
1.594227479E0,-3.385406733E-2,7.226943970E-3,-3.495216370E-2,4.919329569E-2
1.599201844E0,1.565629244E-2,1.639080048E-2,-1.603984833E-2,2.776786934E-2
1.604176209E0,1.989874244E-2,6.572723389E-3,-6.340694427E-2,6.678024577E-2
1.609150574E0,4.534584284E-2,-1.496696472E-2,3.125381470E-2,5.707062667E-2
1.614124940E0,2.804547548E-2,3.781318665E-3,1.415538788E-2,3.164209336E-2
1.619099305E0,5.092778802E-2,1.290988922E-2,8.978366852E-3,5.330024300E-2
1.624073670E0,3.821638227E-2,-1.346588135E-2,1.798295975E-2,4.433067420E-2
1.629048035E0,-9.752482176E-3,2.868652344E-3,-1.557826996E-2,1.860168191E-2
1.634022401E0,6.065037847E-2,-2.199172974E-3,1.248836517E-2,6.196179496E-2
1.639027283E0,5.303144455E-3,2.173423767E-3,-2.346706390E-2,2.415678373E-2
1.644001649E0,7.053226233E-3,-1.237297058E-2,-1.899051666E-2,2.373769417E-2
1.648945496E0,6.781181693E-2,-8.287429810E-4,-5.939865112E-2,9.015170040E-2
1.653950379E0,4.544335604E-2,-5.949020386E-3,-1.690626144E-2,4.884988360E-2
1.658924744E0,8.697447181E-2,7.381439209E-4,-9.992551804E-2,1.324772160E-1
1.663899110E0,4.081362486E-2,9.729385376E-3,-1.229381561E-2,4.372128562E-2
1.668873475E0,3.988757730E-2,-4.270935059E-2,-3.264427185E-3,5.853002593E-2
1.673847840E0,3.429880738E-2,-2.870559692E-4,-4.152154922E-2,5.385656542E-2
1.678822205E0,2.641600370E-2,1.111507416E-2,1.262664795E-2,3.131744504E-2
1.683796571E0,3.039106727E-2,-1.770877838E-2,4.948139191E-3,3.552044317E-2
1.688831971E0,4.138797522E-2,-6.188392639E-3,2.023220062E-3,4.189694637E-2
1.693745301E0,2.157962322E-2,-4.176139832E-3,-8.382797241E-4,2.199597680E-2
1.698719666E0,3.268709779E-2,-5.409622192E-2,-1.073884964E-2,6.411061129E-2
1.703694031E0,4.617381096E-2,-3.278255463E-2,-8.665513992E-2,1.035172932E-1
1.708668397E0,4.774022102E-2,-2.585029602E-2,-5.576562881E-2,7.782783477E-2
1.713642762E0,3.272935748E-2,-7.192611694E-3,-6.764745712E-2,7.549253579E-2
1.718617127E0,3.435251117E-2,-5.478572845E-2,-1.805400848E-2,6.713805395E-2
1.723591492E0,5.721262097E-2,-2.878189087E-3,-9.167337418E-2,1.080998404E-1
1.728565858E0,5.155569315E-2,2.737236023E-2,-2.065992355E-2,6.191985176E-2
1.733540223E0,1.756811142E-2,7.838249207E-3,4.509258270E-2,4.902466424E-2
1.738514588E0,5.938145518E-2,1.443290710E-2,-3.008842468E-3,6.118430485E-2
1.743488953E0,2.529379725E-2,-7.332801819E-3,-3.471851349E-3,2.656313072E-2
1.748463319E0,5.293014646E-2,3.245735168E-2,5.272150040E-2,8.145327916E-2
1.753437684E0,3.789174557E-2,-3.908920288E-2,2.102947235E-2,5.836085050E-2
1.758381531E0,3.233823180E-2,-8.574485779E-3,-4.585266113E-2,5.676045785E-2
1.763355897E0,6.695747375E-2,-4.203128815E-2,-4.606103897E-2,9.149618454E-2
1.768330262E0,3.283211589E-2,3.575706482E-2,8.594989777E-2,9.871119716E-2
1.773335145E0,5.804745853E-2,4.678058624E-2,-1.214265823E-2,7.553393171E-2
1.778278992E0,3.829307854E-2,-6.036758423E-3,6.228923798E-3,3.926323736E-2
1.783253358E0,1.399949193E-2,-1.120662689E-2,5.749130249E-2,6.022311950E-2
1.788258240E0,7.958731055E-2,-5.644607544E-2,5.877780914E-2,1.139084294E-1
1.793263123E0,3.363688290E-2,-1.866912842E-2,1.065254211E-3,3.848520513E-2
1.798206971E0,6.122651696E-2,4.710578918E-2,-4.252910614E-3,7.736749319E-2
1.803211854E0,-1.292909682E-2,-8.082389832E-3,-2.608442307E-2,3.021396526E-2
1.808155701E0,6.702026725E-2,2.687644958E-2,5.375194550E-2,9.001850592E-2
1.813160584E0,3.535249829E-2,1.668739319E-2,5.737829208E-2,6.943008447E-2
1.818134949E0,5.112199485E-2,1.134777069E-2,-2.867174149E-2,5.970175054E-2
1.823109315E0,1.953406632E-2,-2.699470520E-2,2.762985229E-2,4.328628644E-2
1.828083680E0,9.682071209E-2,-6.043434143E-3,4.328250885E-2,1.062268749E-1
1.833058045E0,4.361821711E-2,-1.125144958E-2,3.045415878E-2,5.437462431E-2
1.838032410E0,7.819944620E-2,-2.252578735E-3,-3.512859344E-3,7.831071241E-2
1.843006776E0,4.884845018E-2,-2.873611450E-2,-6.511211395E-3,5.704674606E-2
1.847981141E0,6.935907900E-2,-1.959037781E-2,-4.764080048E-3,7.222991902E-2
1.852955506E0,3.540587425E-2,-1.051998138E-2,1.689434052E-3,3.697431713E-2
1.857929871E0,9.849856794E-2,4.334545135E-2,4.352426529E-2,1.160825470E-1
1.862904237E0,6.189695001E-2,-4.721260071E-2,3.074312210E-2,8.369827741E-2
1.867878602E0,3.034627438E-2,-1.898765564E-2,6.265163422E-3,3.634115722E-2
1.872852967E0,6.515945494E-2,-4.056930542E-2,4.336643219E-2,8.816048180E-2
1.877827332E0,3.121174872E-2,2.533054352E-2,1.401376724E-2,4.256988801E-2
1.882801697E0,1.879151165E-2,-3.760337830E-3,9.346580505E-2,9.541026027E-2
1.887776063E0,3.717671335E-2,-2.078723907E-2,1.176214218E-2,4.418784123E-2
