"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.533094100E-1,8.548569679E-2,-2.398204803E-2,7.927608490E-2,1.190278985E-1
8.582837750E-1,9.372586012E-2,-3.847026825E-2,1.700954437E-1,1.979822173E-1
8.632886580E-1,7.133132219E-2,-3.862762451E-2,1.162109375E-1,1.417223797E-1
8.682630230E-1,9.877395630E-2,-8.126544952E-2,4.625320435E-2,1.360137002E-1
8.732373890E-1,1.188811064E-1,-5.542755127E-3,1.208467484E-1,1.696094814E-1
8.782422710E-1,1.128445864E-1,-5.322837830E-2,8.856201172E-2,1.530045452E-1
8.832166370E-1,1.022250056E-1,-4.617786407E-2,1.439352036E-1,1.824820258E-1
8.882215190E-1,8.464026451E-2,-3.442096710E-2,1.446037292E-1,1.710526699E-1
8.931958850E-1,1.096881628E-1,-4.163646698E-2,1.145906448E-1,1.640003181E-1
8.981702500E-1,6.137949228E-2,-2.754402161E-2,1.296806335E-1,1.460930591E-1
9.031751330E-1,1.031907797E-1,-4.657745361E-2,1.021995544E-1,1.525206384E-1
9.081494980E-1,9.274005890E-2,-4.180335999E-2,8.207893372E-2,1.307103316E-1
9.131543810E-1,1.437205076E-1,-3.233146667E-2,5.034446716E-2,1.556774660E-1
9.181287460E-1,1.163790822E-1,-4.175662994E-2,3.311634064E-2,1.280015583E-1
9.231641460E-1,8.223277330E-2,-3.453540802E-2,6.801223755E-2,1.121632198E-1
9.281079940E-1,5.311524868E-2,-3.447341919E-2,5.538368225E-2,8.412489841E-2
9.330823590E-1,1.139880419E-1,-4.149341583E-2,3.341484070E-2,1.258234033E-1
9.380872420E-1,7.056182623E-2,-1.066207886E-2,5.886268616E-2,9.250657851E-2
9.430616070E-1,9.130471945E-2,-2.255153656E-2,1.566696167E-2,9.534451889E-2
9.480359730E-1,5.759006739E-2,-3.197860718E-2,1.262712479E-1,1.424207682E-1
9.530408550E-1,5.485206842E-2,-5.548858643E-2,4.003047943E-2,8.769362530E-2
9.580152210E-1,7.814949751E-2,-4.103088379E-2,1.386308670E-1,1.643453518E-1
9.629895860E-1,7.297319174E-2,-1.724910736E-2,5.228519440E-2,9.141312800E-2
9.679944690E-1,8.441239595E-2,1.579952240E-2,7.998752594E-2,1.173587739E-1
9.729688340E-1,8.399492502E-2,-2.934646606E-2,1.428403854E-1,1.682846939E-1
9.779431990E-1,5.053281784E-2,-4.104804993E-2,1.162910461E-2,6.613428881E-2
9.829480820E-1,1.070351601E-1,-2.661991119E-2,1.105642319E-1,1.561716829E-1
9.879224470E-1,6.633341312E-2,-2.883243561E-2,3.635501862E-2,8.095133364E-2
9.929273300E-1,3.076201677E-2,-2.160453796E-2,5.025863647E-4,3.759401987E-2
9.979016950E-1,7.579058409E-2,-1.205253601E-2,9.823799133E-3,7.736913655E-2
1.002876060E0,3.792256117E-2,-2.141666412E-2,8.285331726E-2,9.360270471E-2
1.007880943E0,5.239981413E-2,-2.831745148E-2,3.018665314E-2,6.677464044E-2
1.012855309E0,6.679564714E-2,-3.041839600E-2,7.240295410E-2,1.030976482E-1
1.017860191E0,7.167661190E-2,-2.308082581E-2,8.591270447E-2,1.142420851E-1
1.022834557E0,8.361983299E-2,-6.381988525E-3,7.095813751E-2,1.098547383E-1
1.027808922E0,3.643608093E-2,-9.838390350E-2,1.151723862E-1,1.557936424E-1
1.032813805E0,7.694733143E-2,-3.148365021E-2,7.165527344E-2,1.097569599E-1
1.037788170E0,4.393547773E-2,-4.306125641E-2,1.040115356E-1,1.208428631E-1
1.042793053E0,5.371004343E-2,-3.566074371E-2,7.708072662E-2,1.004882870E-1
1.047767418E0,2.801179886E-2,-4.956626892E-2,1.093864441E-1,1.233161386E-1
1.052741783E0,6.393176317E-2,-1.956939697E-3,1.036815643E-1,1.218235065E-1
1.057746666E0,3.347390890E-2,-2.077007294E-2,5.561542511E-2,6.815404623E-2
1.062721031E0,1.032501459E-2,-3.940486908E-2,5.282688141E-2,6.670853793E-2
1.067695396E0,2.749013901E-2,-5.552768707E-2,3.117370605E-2,6.936015948E-2
1.072700279E0,9.159624577E-3,-2.897930145E-2,2.863693237E-2,4.175850250E-2
1.077674644E0,3.115344048E-2,-2.387428284E-2,9.696197510E-2,1.046046980E-1
1.082649010E0,-1.550060511E-2,-9.372711182E-3,4.196548462E-2,4.570796837E-2
1.087653893E0,8.986830711E-3,-6.342792511E-2,-1.490497589E-2,6.577251034E-2
1.092628258E0,3.086680174E-2,-5.329704285E-2,5.617332458E-2,8.335932234E-2
1.097633141E0,2.954006195E-3,-4.325008392E-2,1.571750641E-2,4.611221009E-2
1.102607506E0,2.481168509E-2,-2.852630615E-2,1.813697815E-2,4.193232447E-2
1.107581871E0,-2.189671993E-2,-3.752803802E-2,6.302452087E-2,7.655005038E-2
1.112586754E0,-3.987717628E-2,-1.106262207E-2,-3.429412842E-3,4.152507276E-2
1.117561119E0,2.250015736E-2,-3.671073914E-2,8.651924133E-2,9.664116395E-2
1.122535484E0,-9.995996952E-3,3.995895386E-3,4.121494293E-2,4.259763674E-2
1.127540367E0,2.396482229E-2,4.214286804E-3,5.054950714E-2,5.610103023E-2
1.132514732E0,8.070111275E-3,-2.861690521E-2,4.800415039E-2,5.646638305E-2
1.137519615E0,3.005129099E-2,-2.573871613E-2,2.899074554E-2,4.905124795E-2
1.142493980E0,3.056085110E-2,-2.288436890E-2,-6.384849548E-3,3.870951128E-2
1.147468346E0,-2.558761835E-2,-3.508567810E-3,-6.031990051E-3,2.652208825E-2
1.152473228E0,-8.017957211E-3,-4.328346252E-2,8.504867554E-3,4.483389943E-2
1.157447594E0,-9.437263012E-3,-4.967975616E-2,-2.665424347E-2,5.716282709E-2
1.162452476E0,-2.970254421E-2,-4.891681671E-2,4.236984253E-2,7.120603658E-2
1.167426842E0,-4.269760847E-2,-3.397560120E-2,3.294467926E-2,6.373993362E-2
1.172401207E0,-5.798798800E-2,-5.017280579E-3,-3.051757812E-5,5.820464575E-2
1.177406090E0,-7.314997911E-2,-1.172924042E-2,-2.331447601E-2,7.766633323E-2
1.182380455E0,-3.623718023E-2,-1.842975616E-2,5.268478394E-2,6.654679257E-2
1.187385338E0,-6.810826063E-2,-1.093292236E-2,5.012893677E-2,8.527118071E-2
1.192359703E0,-1.021057367E-1,-1.762199402E-2,7.597064972E-2,1.284821224E-1
1.197334068E0,-6.030344963E-2,8.813858032E-3,-5.889415741E-2,8.475088146E-2
1.202308434E0,-3.537690639E-2,-1.926517487E-2,2.453327179E-2,4.716517670E-2
1.207313316E0,-7.680004835E-2,-4.475116730E-2,3.881263733E-2,9.699141827E-2
1.212287682E0,-9.196400642E-2,-6.293296814E-3,-1.076316833E-2,9.280533312E-2
1.217262047E0,-4.094856977E-2,-2.955150604E-2,1.426696777E-3,5.051843564E-2
1.222266930E0,-8.484905958E-2,8.757591248E-3,-2.661132812E-2,8.935446884E-2
1.227302330E0,-9.769737720E-2,-3.349018097E-2,5.655670166E-2,1.177498630E-1
1.232215660E0,-9.860450029E-2,-1.869678497E-2,4.701137543E-2,1.108263807E-1
1.237251060E0,-9.481447935E-2,-4.410552979E-2,-1.904582977E-2,1.062912362E-1
1.242225426E0,-8.879244328E-2,-1.973724365E-2,1.459026337E-2,9.212237814E-2
1.247199791E0,-1.111983657E-1,-2.624130249E-2,-3.960609436E-3,1.143213406E-1
1.252204674E0,-1.074744463E-1,-1.382732391E-2,-3.495216370E-3,1.084166409E-1
1.257179039E0,-1.320815682E-1,-2.042102814E-2,-1.958465576E-2,1.350781914E-1
1.262153404E0,-8.092015982E-2,-3.637886047E-2,-2.371215820E-2,9.183550621E-2
1.267158287E0,-1.387892365E-1,-3.565597534E-2,1.943683624E-2,1.446084070E-1
1.272132652E0,-6.164854765E-2,2.645492554E-2,1.267910004E-2,6.827273314E-2
1.277137535E0,-7.485258579E-2,7.768630981E-3,4.608249664E-2,8.824317381E-2
1.282111900E0,-1.162591577E-1,-8.470535278E-3,-5.778789520E-2,1.301052748E-1
1.287086266E0,-1.195521355E-1,6.113052368E-3,2.096939087E-2,1.215310572E-1
1.292091148E0,-1.322531700E-1,-3.369235992E-2,-4.961490631E-2,1.452160977E-1
1.297065514E0,-1.212028265E-1,-1.181507111E-2,-4.646587372E-2,1.303410851E-1
1.302070396E0,-1.102494001E-1,-1.372718811E-2,-7.935523987E-3,1.113837442E-1
1.307044762E0,-5.218267441E-2,-1.328754425E-2,-2.802848816E-3,5.392074093E-2
1.312019127E0,-1.102885008E-1,-3.430366516E-3,-2.606391907E-2,1.133783432E-1
1.317024010E0,-1.372382045E-1,-1.255798340E-2,-3.970909119E-2,1.434184076E-1
1.321998375E0,-1.002136469E-1,-3.577709198E-2,3.407478333E-3,1.064630745E-1
1.326972740E0,-1.367083788E-1,2.489089966E-4,-2.932548523E-2,1.398185498E-1
1.331977623E0,-1.233934760E-1,-3.009891510E-2,-5.231285095E-2,1.373627642E-1
1.336951988E0,-1.173121333E-1,-8.261680603E-3,-2.317333221E-2,1.198640702E-1
1.341956871E0,-1.113224626E-1,-3.853702545E-2,-4.856300354E-2,1.274211847E-1
1.346931236E0,-1.337581873E-1,-4.498004913E-2,6.491661072E-3,1.412678277E-1
1.351905601E0,-9.232670069E-2,-8.905410767E-3,-3.336143494E-2,9.857236601E-2
1.356910484E0,-1.103553772E-1,-3.448963165E-2,-4.216861725E-2,1.230692336E-1
1.361884850E0,-9.992915392E-2,3.871917725E-3,8.111953735E-3,1.003326036E-1
1.366859215E0,-1.202557087E-1,-2.892398834E-2,-2.231311798E-2,1.256817720E-1
1.371864098E0,-6.494700909E-2,9.389877319E-3,-1.232528687E-2,6.676972728E-2
1.376838463E0,-9.510052204E-2,-2.341270447E-2,1.412868500E-2,9.895394769E-2
1.381812828E0,-8.249145746E-2,1.247119904E-2,-2.814674377E-2,8.804890996E-2
1.386817711E0,-7.948470116E-2,8.201599121E-4,-2.288532257E-2,8.271776332E-2
1.391792076E0,-6.942093372E-2,-1.071453094E-2,-5.541324615E-2,8.946896144E-2
1.396766441E0,-8.303463459E-2,-4.579639435E-2,-3.106212616E-2,9.978434726E-2
1.401771324E0,-8.241897821E-2,1.851463318E-2,-7.541751862E-2,1.132408130E-1
1.406745689E0,-1.219671965E-1,2.801418304E-2,3.368377686E-3,1.251884077E-1
1.411720055E0,-1.233704686E-1,1.146984100E-2,-3.653240204E-2,1.291760279E-1
1.416724937E0,-7.755088806E-2,-3.087997437E-2,-2.414131165E-2,8.689370509E-2
1.421668785E0,-6.757080555E-2,-2.093029022E-2,-6.140327454E-2,9.367098235E-2
1.426673668E0,-6.006121635E-2,-2.760791779E-2,-1.575756073E-2,6.795474637E-2
1.431648033E0,-6.674730778E-2,5.881309509E-3,-5.313682556E-2,8.551792285E-2
1.436622398E0,-5.217945576E-2,-3.443717957E-3,-1.235485077E-2,5.373264496E-2
1.441627281E0,-7.321506739E-2,3.683567047E-2,-7.369041443E-3,8.228982612E-2
1.446601646E0,-7.986408472E-2,1.778793335E-2,1.648235321E-2,8.346466659E-2
1.451606529E0,-1.030085087E-1,-1.524448395E-2,-1.014719009E-1,1.453949581E-1
1.456611412E0,-8.592498302E-2,6.244659424E-3,3.408908844E-2,9.265076594E-2
1.461585777E0,-5.961173773E-2,1.574707031E-2,-3.684711456E-2,7.182784523E-2
1.466560143E0,-6.418335438E-2,2.044963837E-2,-2.221393585E-2,7.093059731E-2
1.471565025E0,-5.219906569E-2,-7.957458496E-3,-6.202220917E-2,8.145439236E-2
1.476539391E0,-1.680427790E-2,-1.250743866E-2,-4.954051971E-2,5.378738580E-2
1.481544273E0,-5.021041632E-2,-2.646350861E-2,-1.827526093E-2,5.962707738E-2
1.486518639E0,-5.973392725E-2,-1.674270630E-2,-2.509307861E-2,6.691877818E-2
1.491493004E0,-5.499333143E-2,4.678726196E-3,-1.535701752E-2,5.728869843E-2
1.496467369E0,-3.371727467E-2,1.882266998E-2,-4.349708557E-2,5.816480009E-2
1.501472252E0,-3.155255318E-2,4.498481750E-3,-4.309940338E-2,5.360371743E-2
1.506446617E0,-5.308097601E-2,-1.915264130E-2,-3.798198700E-2,6.802238616E-2
1.511451500E0,-5.323970318E-2,3.530979156E-2,-2.107810974E-2,6.727208994E-2
1.516425865E0,-5.577945709E-2,-1.688671112E-2,-4.442024231E-2,7.327801016E-2
1.521400230E0,-1.622796059E-3,-2.532005310E-3,-5.338096619E-2,5.346561576E-2
1.526405113E0,-4.702121019E-2,1.406478882E-2,-6.699085236E-2,8.304569099E-2
1.531440514E0,-4.957687855E-2,4.466533661E-2,9.190559387E-3,6.735967312E-2
1.536353844E0,-9.716689587E-3,1.125240326E-2,-5.691623688E-2,5.882591823E-2
1.541358726E0,-2.451550961E-2,7.249641418E-2,-5.878543854E-2,9.650112986E-2
1.546333092E0,-1.789885759E-2,-1.314544678E-2,-1.055192947E-1,1.078308557E-1
1.551337975E0,-4.906332493E-2,-1.783561707E-2,-3.386306763E-2,6.222560918E-2
1.556312340E0,-1.622533798E-2,5.821228027E-3,-4.544639587E-2,4.860579375E-2
1.561286705E0,9.210944176E-3,-1.795387268E-2,-5.223560333E-2,5.599769006E-2
1.566291588E0,-1.024246216E-3,1.982021332E-2,-6.607437134E-2,6.899066954E-2
1.571265953E0,-4.088222980E-3,1.481151581E-2,-7.032966614E-2,7.198858595E-2
1.576240318E0,4.246681929E-2,2.164745331E-2,-9.579658508E-2,1.070001341E-1
1.581245201E0,-2.238541842E-2,1.187896729E-2,-5.733871460E-2,6.268927351E-2
1.586219566E0,1.240748167E-2,-1.678466797E-4,-5.932617188E-2,6.060996983E-2
1.591193932E0,-1.911669970E-2,2.050399780E-3,-2.825260162E-2,3.417399369E-2
1.596198814E0,-5.510687828E-3,-4.930496216E-4,-1.272974014E-1,1.274175780E-1
1.601173180E0,4.329741001E-2,-5.380630493E-3,-6.735706329E-2,8.025329198E-2
1.606147545E0,1.615327597E-2,5.114364624E-2,-4.568862915E-2,7.045602677E-2
1.611152428E0,3.417515755E-2,-2.975559235E-2,-5.022239685E-2,6.764337229E-2
1.616126793E0,1.900750399E-2,5.645751953E-3,-3.116035461E-2,3.693409567E-2
1.621131676E0,4.175633192E-2,-6.480216980E-3,-3.824996948E-2,5.699688266E-2
1.626106041E0,1.718109846E-2,-3.974533081E-2,-4.764175415E-2,6.437870925E-2
1.631080406E0,5.885940790E-2,-1.917839050E-3,3.746986389E-2,6.980042052E-2
1.636085289E0,3.642988205E-2,2.059936523E-4,1.509666443E-3,3.646173107E-2
1.641059654E0,8.503377438E-2,1.881885529E-2,-1.765155792E-2,8.886208188E-2
1.646034019E0,2.223950624E-2,-2.176094055E-2,-4.848003387E-2,5.760597066E-2
1.651038902E0,5.436044931E-2,-6.322860718E-4,-5.780887604E-2,7.935568275E-2
1.656013268E0,9.334349632E-2,4.862880707E-2,-4.584217072E-2,1.148010183E-1
1.660987633E0,8.719831705E-2,2.432537079E-2,-2.450847626E-2,9.378664920E-2
1.665992516E0,7.401847839E-2,7.304191589E-3,-6.472969055E-2,9.860030019E-2
1.670966881E0,8.453649282E-2,-4.874229431E-3,-6.686878204E-2,1.078962962E-1
1.675941246E0,7.122439146E-2,-9.873390198E-3,-1.091127396E-1,1.306751228E-1
1.680946129E0,7.916873693E-2,-2.904319763E-2,-4.955005646E-2,9.780799728E-2
1.685920494E0,1.248902082E-1,-3.156757355E-2,-4.954910278E-2,1.380188009E-1
1.690925377E0,1.301693916E-1,2.256202698E-2,-3.541469574E-2,1.367746916E-1
1.695899742E0,7.401281595E-2,1.484775543E-2,-3.558254242E-2,8.345340072E-2
1.700874107E0,9.853982925E-2,-2.821063995E-2,2.326869965E-2,1.051064724E-1
1.705848473E0,8.514451981E-2,2.117633820E-2,-2.457046509E-2,9.111385354E-2
1.710853355E0,6.484299898E-2,-4.315567017E-2,-8.854198456E-2,1.179267120E-1
1.715827721E0,8.722251654E-2,-1.257133484E-2,-1.001005173E-1,1.333638610E-1
1.720832603E0,9.760481119E-2,-2.001571655E-2,-5.255317688E-2,1.126461916E-1
1.725806969E0,1.055698395E-1,-1.320838928E-2,-3.011703491E-3,1.064355341E-1
1.730781334E0,6.628650427E-2,6.065368652E-4,-4.124736786E-2,7.807441252E-2
1.735786217E0,8.400541544E-2,-9.300231934E-3,1.997566223E-2,8.684717162E-2
1.740760582E0,9.449893236E-2,1.396942139E-2,1.464748383E-2,9.664233924E-2
1.745734947E0,5.767220259E-2,-7.783889771E-3,-1.185417175E-2,5.939017831E-2
1.750739830E0,8.488339186E-2,1.072788239E-2,-6.415557861E-2,1.069402447E-1
1.755714195E0,6.461364031E-2,-1.106452942E-2,-2.162075043E-2,6.902755373E-2
1.760719078E0,7.755637169E-2,-3.501796722E-2,-4.079151154E-2,9.436734727E-2
1.765693443E0,4.797369242E-2,-2.807998657E-2,-1.731300354E-2,5.822113793E-2
1.770667809E0,7.297319174E-2,-1.177883148E-2,-3.500938416E-3,7.400056860E-2
1.775672691E0,5.061864853E-2,1.378440857E-2,3.138351440E-2,6.113249933E-2
1.780647057E0,5.215668678E-2,-2.697372437E-2,-2.374744415E-2,6.333911024E-2
1.785621422E0,1.245501041E-1,-2.723789215E-2,3.019142151E-2,1.310196670E-1
1.790626305E0,5.466157198E-2,1.972961426E-2,-5.792713165E-2,8.205301769E-2
1.795600670E0,1.057285666E-1,1.910018921E-2,4.826068878E-2,1.177813275E-1
1.800605553E0,1.209853292E-1,-1.223468781E-2,2.370548248E-2,1.238914337E-1
1.805579918E0,8.420640230E-2,-2.444267273E-2,-2.899646759E-2,9.235235553E-2
1.810554283E0,7.134306431E-2,-3.184700012E-2,2.494144440E-2,8.201304707E-2
1.815559166E0,7.506936789E-2,-1.792526245E-2,-3.012847900E-2,8.285197810E-2
1.820533531E0,6.695079803E-2,-3.001403809E-2,1.448917389E-2,7.478761929E-2
1.825538414E0,6.362241507E-2,-4.672431946E-2,3.512859344E-2,8.640018406E-2
1.830512779E0,5.561649799E-2,-1.374626160E-2,1.307868958E-2,5.876399134E-2
1.835578697E0,6.185114384E-2,2.445220947E-3,7.148456573E-2,9.455996107E-2
1.840492027E0,7.276666164E-2,2.089786530E-2,9.055137634E-3,7.624764480E-2
1.845466393E0,3.637522459E-2,-4.111099243E-2,-1.278209686E-2,5.636180145E-2
1.850471275E0,3.810465336E-2,-4.131507874E-2,4.099559784E-2,6.956679798E-2
1.855445641E0,8.704125881E-2,-3.919315338E-2,-7.223129272E-3,9.573117363E-2
1.860420006E0,2.219891548E-2,1.248359680E-2,-7.429122925E-4,2.547908861E-2
