"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.911255940E-1,-1.434326172E-3,-4.440307617E-3,1.084899902E-2
5.961609950E-1,6.103515625E-4,-2.044677734E-3,8.255004883E-3
6.011963950E-1,-1.373291016E-3,1.011657715E-2,5.020141602E-3
6.062317950E-1,-5.401611328E-3,1.637268066E-2,2.548217773E-3
6.112671960E-1,-5.752563477E-3,1.005554199E-2,1.174926758E-3
6.163025960E-1,-2.258300781E-3,-5.294799805E-3,1.068115234E-4
6.213379970E-1,-3.967285156E-4,-1.028442383E-2,1.480102539E-3
6.263733970E-1,-1.815795898E-3,-3.051757812E-3,1.144409180E-3
6.314087970E-1,-5.645751953E-3,5.798339844E-3,6.103515625E-5
6.364441980E-1,-9.109497070E-3,1.017761230E-2,-1.861572266E-3
6.414795980E-1,-8.895874023E-3,9.963989258E-3,-1.434326172E-3
6.465149980E-1,-7.812500000E-3,6.240844727E-3,-2.105712891E-3
6.515503990E-1,-5.844116211E-3,1.022338867E-3,-1.403808594E-3
6.565857990E-1,-5.477905273E-3,-4.379272461E-3,-2.136230469E-3
6.616212000E-1,-5.477905273E-3,-9.780883789E-3,-3.219604492E-3
6.666566000E-1,-9.201049805E-3,-9.613037109E-3,-4.287719727E-3
6.716920000E-1,-1.353454590E-2,-3.051757812E-5,-4.440307617E-3
6.767274010E-1,-1.690673828E-2,7.904052734E-3,-6.347656250E-3
6.817628010E-1,-1.626586914E-2,5.798339844E-3,-6.576538086E-3
6.867982020E-1,-1.615905762E-2,-2.319335938E-3,-5.599975586E-3
6.918336020E-1,-1.615905762E-2,-1.101684570E-2,-6.500244141E-3
6.968690020E-1,-1.615905762E-2,-9.597778320E-3,-4.562377930E-3
7.019044030E-1,-1.921081543E-2,6.866455078E-4,-3.417968750E-3
7.069398030E-1,-1.936340332E-2,-1.876831055E-3,-3.372192383E-3
7.119752040E-1,-1.625061035E-2,-1.553344727E-2,-4.409790039E-3
7.170106040E-1,-1.510620117E-2,-2.009582520E-2,-3.372192383E-3
7.220460040E-1,-1.615905762E-2,-1.373291016E-2,-4.440307617E-3
7.270814050E-1,-2.046203613E-2,-6.210327148E-3,-7.675170898E-3
7.321168050E-1,-2.255249023E-2,-2.090454102E-3,-1.086425781E-2
7.371522060E-1,-2.146911621E-2,-6.423950195E-3,-1.191711426E-2
7.421876060E-1,-2.043151855E-2,-1.052856445E-2,-1.200866699E-2
7.472230060E-1,-2.043151855E-2,-1.034545898E-2,-1.411437988E-2
7.522584070E-1,-2.035522461E-2,-7.095336914E-3,-1.519775391E-2
7.572938070E-1,-1.899719238E-2,-4.409790039E-3,-1.618957520E-2
7.623292070E-1,-1.499938965E-2,-7.858276367E-3,-1.649475098E-2
7.673646080E-1,-1.391601562E-2,-1.278686523E-2,-1.927185059E-2
7.724000080E-1,-1.309204102E-2,-1.283264160E-2,-1.844787598E-2
7.774354090E-1,-1.417541504E-2,-5.020141602E-3,-1.980590820E-2
7.824708090E-1,-1.524353027E-2,3.494262695E-3,-2.259826660E-2
7.875062090E-1,-1.600646973E-2,3.265380859E-3,-2.275085449E-2
7.925416100E-1,-1.457214355E-2,-5.004882812E-3,-2.330017090E-2
7.975770100E-1,-1.152038574E-2,-1.518249512E-2,-2.153015137E-2
8.026124110E-1,-9.963989258E-3,-1.574707031E-2,-2.172851562E-2
8.076478110E-1,-1.144409180E-2,-8.895874023E-3,-2.299499512E-2
8.126832110E-1,-1.379394531E-2,-1.754760742E-3,-2.473449707E-2
8.177186120E-1,-1.199340820E-2,-2.868652344E-3,-2.449035645E-2
8.227540120E-1,-7.919311523E-3,-1.176452637E-2,-2.314758301E-2
8.277894130E-1,-5.752563477E-3,-1.934814453E-2,-2.125549316E-2
8.328248130E-1,-6.546020508E-3,-1.760864258E-2,-2.101135254E-2
8.378602130E-1,-6.546020508E-3,-7.583618164E-3,-2.346801758E-2
8.428956140E-1,-6.240844727E-3,-4.730224609E-4,-2.548217773E-2
8.479310140E-1,-3.875732422E-3,-5.523681641E-3,-2.537536621E-2
8.529664150E-1,2.197265625E-3,-1.675415039E-2,-2.719116211E-2
8.580018150E-1,7.675170898E-3,-2.232360840E-2,-2.827453613E-2
8.630372150E-1,8.041381836E-3,-1.696777344E-2,-2.970886230E-2
8.680726160E-1,6.958007812E-3,-8.331298828E-3,-3.076171875E-2
8.731080160E-1,6.637573242E-3,-6.027221680E-3,-2.969360352E-2
8.781434160E-1,8.514404297E-3,-1.261901855E-2,-2.821350098E-2
8.831788170E-1,1.135253906E-2,-2.044677734E-2,-2.645874023E-2
8.882142170E-1,1.268005371E-2,-2.359008789E-2,-2.621459961E-2
8.932496180E-1,1.223754883E-2,-1.925659180E-2,-2.687072754E-2
8.982850180E-1,1.115417480E-2,-1.080322266E-2,-2.731323242E-2
9.033204180E-1,1.007080078E-2,-4.730224609E-3,-2.746582031E-2
9.083558190E-1,1.087951660E-2,-4.119873047E-3,-2.592468262E-2
9.133912190E-1,1.364135742E-2,-6.072998047E-3,-2.569580078E-2
9.184266200E-1,1.580810547E-2,-1.039123535E-2,-2.636718750E-2
9.234620200E-1,1.695251465E-2,-1.318359375E-2,-2.630615234E-2
9.284974200E-1,1.747131348E-2,-1.269531250E-2,-2.633666992E-2
9.335328210E-1,2.014160156E-2,-1.159667969E-2,-2.526855469E-2
9.385682210E-1,2.337646484E-2,-1.159667969E-2,-2.418518066E-2
9.436036220E-1,2.330017090E-2,-9.368896484E-3,-2.310180664E-2
9.486390220E-1,2.114868164E-2,-5.050659180E-3,-2.316284180E-2
9.536744220E-1,1.898193359E-2,-1.312255859E-3,-2.366638184E-2
9.587098230E-1,1.861572266E-2,1.525878906E-4,-2.305603027E-2
9.637452230E-1,2.029418945E-2,-2.288818359E-3,-2.015686035E-2
9.687806230E-1,2.059936523E-2,-5.996704102E-3,-1.707458496E-2
9.738160240E-1,2.078247070E-2,-5.432128906E-3,-1.618957520E-2
9.788514240E-1,2.056884766E-2,-2.593994141E-4,-1.425170898E-2
9.838868250E-1,1.948547363E-2,6.240844727E-3,-1.298522949E-2
9.889222250E-1,1.705932617E-2,8.010864258E-3,-1.229858398E-2
9.939576250E-1,1.657104492E-2,6.240844727E-3,-1.121520996E-2
9.989930260E-1,1.904296875E-2,3.387451172E-3,-9.445190430E-3
1.004028426E0,2.157592773E-2,3.707885742E-3,-7.995605469E-3
1.009063827E0,2.229309082E-2,8.026123047E-3,-6.912231445E-3
1.014099227E0,2.229309082E-2,6.820678711E-3,-5.828857422E-3
1.019134627E0,2.377319336E-2,-4.882812500E-4,-5.508422852E-3
1.024170028E0,2.442932129E-2,-6.103515625E-3,-5.508422852E-3
1.029205428E0,2.442932129E-2,-4.241943359E-3,-6.271362305E-3
1.034240829E0,2.284240723E-2,4.013061523E-3,-7.354736328E-3
1.039276229E0,1.988220215E-2,8.956909180E-3,-1.004028320E-2
1.044311629E0,1.989746094E-2,7.324218750E-3,-1.165771484E-2
1.049347030E0,2.098083496E-2,-4.577636719E-5,-1.356506348E-2
1.054382430E0,2.038574219E-2,-9.536743164E-3,-1.487731934E-2
1.059417831E0,1.930236816E-2,-1.075744629E-2,-1.512145996E-2
1.064453231E0,1.647949219E-2,-5.340576172E-3,-1.512145996E-2
1.069488631E0,1.324462891E-2,-6.103515625E-4,-1.599121094E-2
1.074524032E0,1.177978516E-2,-7.476806641E-4,-1.618957520E-2
1.079559432E0,1.161193848E-2,-4.547119141E-3,-1.618957520E-2
1.084594832E0,1.344299316E-2,-1.252746582E-2,-1.251220703E-2
1.089630233E0,1.652526855E-2,-1.652526855E-2,-1.283264160E-2
1.094665633E0,1.600646973E-2,-1.506042480E-2,-1.391601562E-2
1.099701034E0,1.588439941E-2,-9.109497070E-3,-1.214599609E-2
1.104736434E0,1.780700684E-2,-8.392333984E-3,-1.191711426E-2
1.109771834E0,2.090454102E-2,-9.368896484E-3,-9.979248047E-3
1.114807235E0,2.319335938E-2,-1.243591309E-2,-1.075744629E-2
1.119842635E0,2.336120605E-2,-1.467895508E-2,-1.184082031E-2
1.124878036E0,2.539062500E-2,-1.582336426E-2,-1.191711426E-2
1.129913436E0,2.651977539E-2,-1.586914062E-2,-1.293945312E-2
1.134948836E0,2.967834473E-2,-2.005004883E-2,-1.193237305E-2
1.139984237E0,3.082275391E-2,-1.908874512E-2,-1.296997070E-2
1.145019637E0,3.083801270E-2,-1.266479492E-2,-1.512145996E-2
1.150055038E0,3.300476074E-2,-9.536743164E-3,-1.725769043E-2
1.155090438E0,3.627014160E-2,-1.504516602E-2,-1.715087891E-2
1.160125838E0,4.052734375E-2,-2.465820312E-2,-1.293945312E-2
1.165161239E0,4.258728027E-2,-3.062438965E-2,-1.191711426E-2
1.170196639E0,4.244995117E-2,-2.597045898E-2,-1.197814941E-2
1.175232040E0,4.028320312E-2,-1.647949219E-2,-1.289367676E-2
1.180267440E0,3.820800781E-2,-1.127624512E-2,-1.210021973E-2
1.185302840E0,3.713989258E-2,-1.991271973E-2,-1.394653320E-2
1.190338241E0,3.572082520E-2,-2.696228027E-2,-1.298522949E-2
1.195373641E0,3.115844727E-2,-1.910400391E-2,-1.322937012E-2
1.200409041E0,2.397155762E-2,-3.341674805E-3,-1.690673828E-2
1.205444442E0,1.344299316E-2,-5.493164062E-3,-2.793884277E-2
1.210479842E0,1.275634766E-2,-7.324218750E-3,-2.070617676E-2
1.215515243E0,1.783752441E-2,-7.507324219E-3,-1.705932617E-2
1.220550643E0,1.084899902E-2,-7.446289062E-3,-2.095031738E-2
1.225586043E0,7.537841797E-3,-2.243041992E-3,-1.832580566E-2
1.230621444E0,8.621215820E-3,1.373291016E-4,-1.853942871E-2
1.235656844E0,9.704589844E-3,-5.279541016E-3,-1.869201660E-2
1.240692245E0,1.054382324E-2,-1.019287109E-2,-1.641845703E-2
1.245727645E0,1.078796387E-2,-1.113891602E-2,-1.699829102E-2
1.250763045E0,1.107788086E-2,-4.394531250E-3,-1.538085938E-2
1.255798446E0,9.475708008E-3,1.770019531E-3,-1.214599609E-2
1.260833846E0,1.062011719E-2,3.356933594E-3,-7.751464844E-3
1.265869247E0,1.374816895E-2,3.356933594E-3,-1.388549805E-3
1.270904647E0,1.342773438E-2,2.410888672E-3,1.220703125E-3
1.275940047E0,1.300048828E-2,2.441406250E-3,2.304077148E-3
1.280975448E0,1.272583008E-2,8.987426758E-3,3.387451172E-3
1.286010848E0,1.089477539E-2,1.153564453E-2,3.753662109E-3
1.291046248E0,1.197814941E-2,9.353637695E-3,2.304077148E-3
1.296081649E0,1.191711426E-2,3.890991211E-3,9.002685547E-4
1.301117049E0,1.092529297E-2,-9.155273438E-4,9.002685547E-4
1.306152450E0,1.161193848E-2,-1.068115234E-4,-1.525878906E-3
1.311187850E0,1.161193848E-2,-1.724243164E-3,-1.220703125E-2
1.316223250E0,9.002685547E-3,3.677368164E-3,-2.043151855E-2
1.321258651E0,4.302978516E-3,1.475524902E-2,-1.770019531E-2
1.326294051E0,4.425048828E-3,7.934570312E-3,-2.104187012E-2
1.331329452E0,4.852294922E-3,4.074096680E-3,-2.378845215E-2
1.336364852E0,4.013061523E-3,-8.728027344E-3,-2.067565918E-2
1.341400252E0,6.668090820E-3,-3.063964844E-2,-1.782226562E-2
1.346435653E0,7.888793945E-3,-3.286743164E-2,-1.522827148E-2
1.351471053E0,5.264282227E-3,-1.199340820E-2,-1.452636719E-2
1.356506454E0,2.532958984E-3,7.583618164E-3,-1.565551758E-2
1.361541854E0,2.532958984E-3,7.507324219E-3,-1.620483398E-2
1.366577254E0,3.616333008E-3,-5.477905273E-3,-1.557922363E-2
1.371612655E0,5.264282227E-3,-1.559448242E-2,-1.405334473E-2
1.376648055E0,6.851196289E-3,-2.140808105E-2,-1.579284668E-2
1.381683456E0,6.729125977E-3,-2.334594727E-2,-1.904296875E-2
1.386718856E0,5.661010742E-3,-1.847839355E-2,-2.166748047E-2
1.391754256E0,3.326416016E-3,-7.965087891E-3,-2.383422852E-2
1.396789657E0,9.155273438E-5,-3.692626953E-3,-2.600097656E-2
1.401825057E0,9.155273438E-5,-1.062011719E-2,-2.816772461E-2
1.406860457E0,9.307861328E-4,-1.943969727E-2,-2.966308594E-2
1.411895858E0,-1.068115234E-3,-1.963806152E-2,-3.205871582E-2
1.416931258E0,-5.004882812E-3,-1.188659668E-2,-3.395080566E-2
1.421966659E0,-7.949829102E-3,-7.003784180E-3,-3.434753418E-2
1.427002059E0,-9.399414062E-3,-9.796142578E-3,-3.504943848E-2
1.432037459E0,-1.119995117E-2,-1.159667969E-2,-3.613281250E-2
1.437072860E0,-1.336669922E-2,-5.737304688E-3,-3.648376465E-2
1.442108260E0,-1.551818848E-2,1.419067383E-3,-3.721618652E-2
1.447143661E0,-1.388549805E-2,-2.731323242E-3,-3.602600098E-2
1.452179061E0,-1.063537598E-2,-1.448059082E-2,-3.463745117E-2
1.457214461E0,-9.750366211E-3,-1.800537109E-2,-3.434753418E-2
1.462249862E0,-1.135253906E-2,-6.820678711E-3,-3.353881836E-2
1.467285262E0,-1.351928711E-2,5.065917969E-3,-3.489685059E-2
1.472320663E0,-1.319885254E-2,5.966186523E-3,-3.623962402E-2
1.477356063E0,-8.773803711E-3,-5.416870117E-3,-3.480529785E-2
1.482391463E0,-5.065917969E-3,-2.032470703E-2,-3.092956543E-2
1.487426864E0,-4.409790039E-3,-2.076721191E-2,-2.920532227E-2
1.492462264E0,-8.773803711E-3,-7.949829102E-3,-2.900695801E-2
1.497497665E0,-1.417541504E-2,5.416870117E-3,-2.987670898E-2
1.502533065E0,-1.599121094E-2,5.828857422E-3,-3.276062012E-2
1.507568465E0,-1.342773438E-2,-5.447387695E-3,-3.327941895E-2
1.512603866E0,-1.110839844E-2,-1.379394531E-2,-3.234863281E-2
1.517639266E0,-1.176452637E-2,-1.387023926E-2,-3.126525879E-2
1.522674666E0,-1.379394531E-2,-9.933471680E-3,-3.303527832E-2
1.527710067E0,-1.596069336E-2,-7.537841797E-3,-3.520202637E-2
1.532745467E0,-1.615905762E-2,-5.386352539E-3,-3.637695312E-2
1.537780868E0,-1.518249512E-2,-1.235961914E-3,-4.043579102E-2
1.542816268E0,-1.309204102E-2,3.082275391E-3,-4.475402832E-2
1.547851668E0,-1.295471191E-2,8.422851562E-3,-4.705810547E-2
1.552887069E0,-1.295471191E-2,7.659912109E-3,-4.818725586E-2
1.557922469E0,-9.857177734E-3,-1.693725586E-3,-4.823303223E-2
1.562957870E0,-8.712768555E-3,-1.037597656E-2,-4.823303223E-2
1.567993270E0,-4.409790039E-3,-1.373291016E-2,-4.823303223E-2
1.573028670E0,-6.576538086E-3,-7.293701172E-3,-4.823303223E-2
1.578064071E0,-9.841918945E-3,-7.476806641E-4,-5.036926270E-2
1.583099471E0,-1.396179199E-2,8.621215820E-3,-5.032348633E-2
1.588134872E0,-1.170349121E-2,5.905151367E-3,-4.924011230E-2
1.593170272E0,-7.446289062E-3,-8.926391602E-3,-4.817199707E-2
1.598205672E0,-4.562377930E-3,-1.800537109E-2,-4.722595215E-2
1.603241073E0,-6.805419922E-3,-1.733398438E-2,-4.840087891E-2
1.608276473E0,-1.014709473E-2,-8.193969727E-3,-5.075073242E-2
1.613311873E0,-1.435852051E-2,5.416870117E-3,-5.451965332E-2
1.618347274E0,-1.673889160E-2,1.278686523E-2,-5.369567871E-2
1.623382674E0,-1.213073730E-2,1.556396484E-3,-5.464172363E-2
1.628418075E0,-6.698608398E-3,-1.052856445E-2,-5.448913574E-2
1.633453475E0,-8.117675781E-3,-9.063720703E-3,-5.323791504E-2
1.638488875E0,-1.100158691E-2,9.155273438E-5,-5.108642578E-2
1.643524276E0,-1.170349121E-2,5.493164062E-3,-4.891967773E-2
1.648559676E0,-1.081848145E-2,4.501342773E-3,-4.637145996E-2
1.653595077E0,-1.124572754E-2,-2.746582031E-4,-4.267883301E-2
1.658630477E0,-1.274108887E-2,-1.770019531E-3,-4.159545898E-2
1.663665877E0,-1.142883301E-2,-6.866455078E-4,-3.956604004E-2
1.668701278E0,-1.075744629E-2,2.136230469E-3,-3.541564941E-2
1.673736678E0,-1.533508301E-2,1.210021973E-2,-3.514099121E-2
1.678772079E0,-2.047729492E-2,2.340698242E-2,-3.405761719E-2
1.683807479E0,-2.278137207E-2,2.203369141E-2,-3.240966797E-2
1.688842879E0,-1.773071289E-2,7.064819336E-3,-2.885437012E-2
1.693878280E0,-1.081848145E-2,-9.277343750E-3,-2.548217773E-2
1.698913680E0,-1.213073730E-2,-1.809692383E-2,-2.537536621E-2
1.703949081E0,-1.782226562E-2,-8.728027344E-3,-2.720642090E-2
1.708984481E0,-2.435302734E-2,9.735107422E-3,-2.757263184E-2
1.714019881E0,-2.432250977E-2,8.193969727E-3,-2.577209473E-2
1.719055282E0,-1.890563965E-2,-1.475524902E-2,-2.253723145E-2
1.724090682E0,-1.324462891E-2,-2.790832520E-2,-1.966857910E-2
1.729126082E0,-1.188659668E-2,-1.924133301E-2,-1.872253418E-2
1.734161483E0,-1.356506348E-2,-1.464843750E-3,-1.980590820E-2
1.739196883E0,-1.573181152E-2,7.186889648E-3,-1.959228516E-2
1.744232284E0,-1.286315918E-2,-1.022338867E-3,-1.742553711E-2
1.749267684E0,-7.919311523E-3,-1.756286621E-2,-1.525878906E-2
1.754303084E0,-4.547119141E-3,-2.360534668E-2,-1.405334473E-2
1.759338485E0,-3.341674805E-3,-1.345825195E-2,-1.550292969E-2
1.764373885E0,-8.544921875E-4,-6.408691406E-4,-1.873779297E-2
1.769409286E0,2.502441406E-3,3.860473633E-3,-2.146911621E-2
1.774444686E0,3.067016602E-3,2.838134766E-3,-2.363586426E-2
1.779480086E0,4.669189453E-3,-3.967285156E-4,-2.473449707E-2
1.784515487E0,5.157470703E-3,-2.548217773E-3,-2.473449707E-2
1.789550887E0,2.441406250E-3,-1.373291016E-3,-2.528381348E-2
1.794586288E0,2.075195312E-3,3.021240234E-3,-2.636718750E-2
1.799621688E0,3.067016602E-3,6.652832031E-3,-2.862548828E-2
1.804657088E0,2.456665039E-3,5.828857422E-3,-3.067016602E-2
1.809692489E0,3.829956055E-3,2.578735352E-3,-3.051757812E-2
1.814727889E0,5.813598633E-3,-4.348754883E-3,-2.944946289E-2
1.819763290E0,5.630493164E-3,-1.091003418E-2,-2.836608887E-2
1.824798690E0,5.203247070E-3,-1.332092285E-2,-2.664184570E-2
1.829834090E0,7.812500000E-3,-2.029418945E-2,-2.383422852E-2
1.834869491E0,9.475708008E-3,-2.508544922E-2,-2.125549316E-2
1.839904891E0,9.475708008E-3,-1.731872559E-2,-2.113342285E-2
1.844940291E0,5.294799805E-3,-1.556396484E-3,-2.221679688E-2
1.849975692E0,2.288818359E-4,9.368896484E-3,-2.188110352E-2
1.855011092E0,-4.882812500E-4,9.735107422E-3,-1.936340332E-2
1.860046493E0,1.327514648E-3,3.555297852E-3,-1.832580566E-2
1.865081893E0,1.251220703E-3,2.700805664E-3,-1.980590820E-2
1.870117293E0,-1.358032227E-3,7.156372070E-3,-1.969909668E-2
1.875152694E0,-1.510620117E-3,7.919311523E-3,-2.015686035E-2
1.880188094E0,3.509521484E-4,2.914428711E-3,-1.889038086E-2
1.885223495E0,3.311157227E-3,-4.348754883E-3,-1.275634766E-2
1.890258895E0,4.135131836E-3,-9.490966797E-3,-8.422851562E-3
1.895294295E0,4.135131836E-3,-9.704589844E-3,-5.981445312E-3
1.900329696E0,2.456665039E-3,-3.051757812E-4,-3.829956055E-3
1.905365096E0,5.371093750E-3,5.661010742E-3,-2.517700195E-3
1.910400497E0,1.055908203E-2,-4.608154297E-3,2.853393555E-3
1.915435897E0,1.335144043E-2,-2.040100098E-2,6.729125977E-3
1.920471297E0,1.109313965E-2,-1.185607910E-2,9.078979492E-3
1.925506698E0,9.643554688E-3,7.583618164E-3,1.034545898E-2
1.930542098E0,1.129150391E-2,1.264953613E-2,1.234436035E-2
1.935577498E0,1.530456543E-2,1.876831055E-3,1.727294922E-2
1.940612899E0,1.493835449E-2,-9.231567383E-3,2.081298828E-2
1.945648299E0,1.576232910E-2,-6.729125977E-3,2.310180664E-2
1.950683700E0,1.683044434E-2,4.272460938E-3,2.238464355E-2
1.955719100E0,1.402282715E-2,1.622009277E-2,1.837158203E-2
1.960754500E0,1.177978516E-2,2.510070801E-2,1.898193359E-2
1.965789901E0,1.359558105E-2,2.279663086E-2,2.204895020E-2
1.970825301E0,1.979064941E-2,4.409790039E-3,2.328491211E-2
1.975860702E0,2.320861816E-2,-7.888793945E-3,2.537536621E-2
1.980896102E0,2.024841309E-2,-5.294799805E-3,2.754211426E-2
1.985931502E0,1.385498047E-2,1.158142090E-2,2.551269531E-2
1.990966903E0,9.490966797E-3,2.993774414E-2,2.441406250E-2
1.996002303E0,1.058959961E-2,2.882385254E-2,3.298950195E-2
2.001037704E0,1.802062988E-2,3.051757812E-3,3.939819336E-2
2.006073104E0,1.774597168E-2,-1.214599609E-2,4.168701172E-2
2.011108504E0,9.368896484E-3,4.928588867E-3,4.804992676E-2
2.016143905E0,7.507324219E-3,1.493835449E-2,5.093383789E-2
2.021179305E0,1.095581055E-2,-6.927490234E-3,4.838562012E-2
2.026214706E0,1.792907715E-2,-1.649475098E-2,5.636596680E-2
2.031250106E0,1.574707031E-2,3.601074219E-3,5.500793457E-2
2.036285506E0,2.746582031E-3,2.940368652E-2,5.027770996E-2
2.041320907E0,6.866455078E-4,3.102111816E-2,4.267883301E-2
2.046356307E0,8.117675781E-3,9.429931641E-3,4.389953613E-2
2.051391707E0,1.359558105E-2,-1.573181152E-2,4.548645020E-2
2.056427108E0,1.173400879E-2,-1.103210449E-2,4.269409180E-2
2.061462508E0,5.065917969E-3,1.525878906E-2,3.637695312E-2
2.066497909E0,-1.770019531E-3,3.822326660E-2,3.132629395E-2
2.071533309E0,-3.234863281E-3,3.350830078E-2,2.946472168E-2
2.076568709E0,2.822875977E-3,1.708984375E-2,3.378295898E-2
2.081604110E0,6.271362305E-3,2.227783203E-3,3.834533691E-2
2.086639510E0,4.852294922E-3,1.373291016E-4,4.280090332E-2
2.091674911E0,-1.892089844E-3,1.235961914E-2,4.463195801E-2
2.096710311E0,-8.148193359E-3,3.106689453E-2,4.948425293E-2
2.101745711E0,-9.475708008E-3,3.907775879E-2,5.487060547E-2
2.106781112E0,-8.117675781E-3,2.941894531E-2,5.760192871E-2
2.111816512E0,-5.645751953E-3,1.284790039E-2,6.193542480E-2
2.116851913E0,-3.341674805E-3,6.607055664E-3,6.498718262E-2
2.121887313E0,-3.997802734E-3,1.702880859E-2,6.532287598E-2
2.126922713E0,-6.149291992E-3,3.031921387E-2,6.672668457E-2
2.131958114E0,-8.316040039E-3,2.975463867E-2,6.819152832E-2
2.136993514E0,-8.666992188E-3,1.856994629E-2,6.892395020E-2
2.142028915E0,-5.813598633E-3,8.956909180E-3,7.070922852E-2
2.147064315E0,-5.584716797E-3,7.415771484E-3,7.139587402E-2
2.152099715E0,-9.613037109E-3,1.681518555E-2,7.180786133E-2
2.157135116E0,-1.544189453E-2,3.015136719E-2,7.205200195E-2
2.162170516E0,-2.064514160E-2,3.283691406E-2,7.098388672E-2
2.167205916E0,-2.214050293E-2,2.371215820E-2,7.165527344E-2
2.172241317E0,-1.969909668E-2,1.300048828E-2,7.398986816E-2
2.177276717E0,-1.908874512E-2,1.240539551E-2,7.646179199E-2
2.182312118E0,-2.294921875E-2,2.297973633E-2,7.936096191E-2
2.187347518E0,-2.421569824E-2,3.298950195E-2,7.994079590E-2
2.192382918E0,-2.264404297E-2,3.395080566E-2,8.145141602E-2
2.197418319E0,-2.099609375E-2,2.438354492E-2,8.470153809E-2
2.202453719E0,-1.991271973E-2,1.353454590E-2,8.793640137E-2
2.207489120E0,-2.044677734E-2,1.136779785E-2,9.063720703E-2
2.212524520E0,-2.316284180E-2,1.736450195E-2,9.169006348E-2
2.217559920E0,-2.583312988E-2,2.488708496E-2,9.114074707E-2
2.222595321E0,-2.569580078E-2,2.388000488E-2,9.062194824E-2
2.227630721E0,-2.235412598E-2,1.513671875E-2,9.181213379E-2
2.232666122E0,-1.922607422E-2,9.017944336E-3,9.275817871E-2
2.237701522E0,-1.768493652E-2,1.132202148E-2,9.153747559E-2
2.242736922E0,-1.974487305E-2,1.969909668E-2,8.937072754E-2
2.247772323E0,-2.085876465E-2,2.235412598E-2,8.784484863E-2
2.252807723E0,-1.716613770E-2,1.167297363E-2,8.807373047E-2
2.257843123E0,-1.376342773E-2,-1.861572266E-3,8.848571777E-2
2.262878524E0,-1.295471191E-2,-1.373291016E-4,9.053039551E-2
2.267913924E0,-1.435852051E-2,1.237487793E-2,9.169006348E-2
2.272949325E0,-1.438903809E-2,1.794433594E-2,9.451293945E-2
