"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.719362000E-1,-4.705535248E-2,-1.848316193E-2,5.877113342E-2,7.752341321E-2
7.768800480E-1,-3.895682842E-2,-8.681297302E-3,5.853843689E-2,7.085017993E-2
7.818849310E-1,-5.218863115E-2,3.408908844E-2,3.706550598E-2,7.252289918E-2
7.868898140E-1,-2.046478167E-2,3.407382965E-2,6.541967392E-2,7.654780788E-2
7.918641790E-1,-2.203643322E-2,-3.673934937E-2,4.871034622E-2,6.486973108E-2
7.968385440E-1,-4.956138879E-2,8.684158325E-3,2.267217636E-2,5.518852639E-2
8.018129090E-1,-4.619531706E-2,4.426765442E-2,8.180618286E-2,1.038551111E-1
8.067872750E-1,-4.519775882E-2,8.717536926E-3,1.531219482E-2,4.851078399E-2
8.117616400E-1,-3.474615514E-2,1.595401764E-2,6.739997864E-2,7.748924504E-2
8.167360050E-1,-2.677268907E-2,1.132678986E-2,6.240081787E-2,6.883992388E-2
8.217103700E-1,-2.594726533E-2,3.036403656E-2,-3.906726837E-3,4.013100807E-2
8.266847360E-1,-5.110979080E-2,2.091598511E-2,4.836654663E-2,7.340989022E-2
8.316591010E-1,-3.125751391E-2,6.805419922E-3,1.755952835E-2,3.649223139E-2
8.366334660E-1,-8.007772267E-2,1.407718658E-2,6.493330002E-2,1.040525939E-1
8.416078310E-1,-8.838219941E-2,1.182651520E-2,7.647895813E-2,1.174747235E-1
8.465821960E-1,-4.460893571E-2,2.609920502E-2,6.429767609E-2,8.249434404E-2
8.515565620E-1,-6.486450881E-2,3.791236877E-2,-3.037738800E-2,8.104034742E-2
8.565309270E-1,-8.030121028E-2,-9.427070618E-3,6.689119339E-2,1.049361034E-1
8.615052920E-1,-4.375290126E-2,-1.862430573E-2,3.113317490E-2,5.683709802E-2
8.664796570E-1,-9.483510256E-2,6.217956543E-4,2.641010284E-2,9.844580661E-2
8.714540230E-1,-6.278688461E-2,1.740741730E-2,2.888393402E-2,7.127055984E-2
8.764283880E-1,-4.276268929E-2,1.026153564E-3,-2.529144287E-2,4.969263194E-2
8.814027530E-1,-5.601322651E-2,2.725124359E-2,-1.142501831E-3,6.230102031E-2
8.863771180E-1,-8.099655062E-2,2.257061005E-2,5.585432053E-2,1.009434434E-1
8.913514840E-1,-5.618526787E-2,1.560878754E-2,3.840923309E-3,5.843946668E-2
8.963258490E-1,-4.813498259E-2,3.705120087E-2,-9.945392609E-3,6.155224503E-2
9.013002140E-1,-7.558032870E-2,2.286720276E-2,4.951000214E-2,9.320158454E-2
9.063050970E-1,-6.738585234E-2,3.000736237E-2,1.872014999E-2,7.610347500E-2
9.112794620E-1,-4.980012029E-2,3.470611572E-2,4.245233536E-2,7.407271581E-2
9.162538270E-1,-8.424790949E-2,-7.638931274E-4,1.169395447E-2,8.505905217E-2
9.212281930E-1,-7.358364016E-2,6.084442139E-2,-6.365966797E-2,1.147569128E-1
9.261720400E-1,-8.192101866E-2,-7.905960083E-4,-3.213739395E-2,8.800278649E-2
9.311769230E-1,-4.290031642E-2,1.126766205E-2,-8.735656738E-4,4.436395467E-2
9.361512880E-1,-9.855990112E-2,2.792644501E-2,1.829957962E-2,1.040615926E-1
9.410951360E-1,-7.116030157E-2,1.845932007E-2,-3.353071213E-2,8.080126034E-2
9.460695010E-1,-7.473770529E-2,2.557563782E-2,9.469985962E-3,7.955827095E-2
9.510438660E-1,-6.416729093E-2,4.443550110E-2,-4.230976105E-2,8.878102760E-2
9.560182320E-1,-7.724513859E-2,6.505012512E-3,-1.809549332E-2,7.960259733E-2
9.609925970E-1,-1.185210869E-1,1.977920532E-3,5.968093872E-3,1.186877346E-1
9.659669620E-1,-3.670385480E-2,1.873397827E-2,3.927373886E-2,5.692592962E-2
9.709413270E-1,-7.827156782E-2,1.408576965E-2,5.103158951E-2,9.449375833E-2
9.759156930E-1,-1.100618616E-1,-1.172924042E-2,2.261209488E-2,1.129712144E-1
9.808900580E-1,-1.886846125E-2,-1.861572266E-3,2.047109604E-2,2.790250982E-2
9.858949410E-1,-7.244522125E-2,5.565643311E-3,5.375909805E-2,9.038432989E-2
9.908693060E-1,-5.004142970E-2,3.413486481E-2,3.006315231E-2,6.762489785E-2
9.958436710E-1,-8.922952414E-2,-1.290321350E-3,1.362037659E-2,9.027229677E-2
1.000818036E0,-9.983555228E-2,3.708839417E-3,-3.247261047E-4,9.990494700E-2
1.005761884E0,-2.541532367E-2,1.810741425E-2,2.597427368E-2,4.060147807E-2
1.010736249E0,-5.545670539E-2,1.586341858E-2,-3.056383133E-2,6.527818937E-2
1.015741132E0,-7.342782617E-2,4.906845093E-2,2.906370163E-2,9.297342246E-2
1.020715497E0,-7.708879560E-2,1.353931427E-2,5.750560760E-2,9.712306803E-2
1.025689862E0,-7.368299365E-2,3.259849548E-2,1.489400864E-2,8.193703042E-2
1.030664228E0,-5.625817925E-2,5.385875702E-2,3.637266159E-2,8.595765790E-2
1.035638593E0,-4.375007749E-2,4.084587097E-3,3.637695312E-2,5.704415702E-2
1.040612958E0,-5.967290699E-2,3.498363495E-2,1.277542114E-2,7.034146664E-2
1.045587323E0,-5.185229331E-2,-4.901885986E-4,6.724405289E-2,8.491562433E-2
1.050561689E0,-5.590486526E-2,3.744888306E-2,5.980873108E-2,9.002697993E-2
1.055536054E0,-5.518252403E-2,2.311897278E-2,3.116416931E-2,6.745964208E-2
1.060571454E0,-4.735565931E-2,-1.231384277E-2,-6.094980240E-2,7.816052459E-2
1.065484784E0,-7.502927631E-2,6.875991821E-3,-2.950239182E-2,8.091392149E-2
1.070459150E0,-6.470558792E-2,9.385108948E-3,-4.316473007E-2,7.834594629E-2
1.075433515E0,-7.330695540E-2,1.183319092E-2,1.405286789E-2,7.557391887E-2
1.080407880E0,-5.114404857E-2,2.130317688E-2,5.422019958E-2,7.752012057E-2
1.085382245E0,-4.097358882E-2,4.251670837E-2,2.562189102E-2,6.436603741E-2
1.090356611E0,-7.104282081E-2,2.342414856E-2,2.322769165E-2,7.832814809E-2
1.095330976E0,-3.712645173E-2,3.043651581E-2,4.303932190E-3,4.820040192E-2
1.100305341E0,-2.707781643E-2,-5.080223083E-3,2.805328369E-2,3.931925145E-2
1.105279706E0,-5.964851379E-2,2.343368530E-2,-2.865457535E-2,7.020090806E-2
1.110254071E0,-7.783028483E-2,-1.910686493E-2,3.077793121E-2,8.584815999E-2
1.115228437E0,-4.161301255E-2,-4.659652710E-3,-1.653480530E-2,4.501949537E-2
1.120233320E0,-6.241562217E-2,1.674938202E-2,-1.151990891E-2,6.564266898E-2
1.125207685E0,-4.291603714E-2,2.855682373E-2,-2.068567276E-2,5.554435600E-2
1.130182050E0,-6.366825849E-2,2.372264862E-2,2.449178696E-2,7.222367219E-2
1.135125898E0,-2.998066694E-2,2.126789093E-2,1.969575882E-2,4.170235593E-2
1.140130780E0,-8.369453251E-3,3.767967224E-2,-2.051830292E-2,4.371276933E-2
1.145105146E0,-3.649068624E-2,6.702423096E-3,1.508903503E-2,4.005211150E-2
1.150079511E0,-2.420813590E-2,2.083396912E-2,-2.749919891E-2,4.214610366E-2
1.155053876E0,-1.436822116E-2,1.834392548E-2,-4.846334457E-2,5.377398208E-2
1.160028241E0,-7.311223447E-2,4.184055328E-2,-3.148365021E-2,8.992914410E-2
1.165002607E0,-3.458411247E-2,-1.039600372E-2,-3.825092316E-2,5.260485577E-2
1.169976972E0,-1.765215397E-2,1.556396484E-3,-5.201864243E-2,5.495416335E-2
1.174951337E0,-6.939368695E-2,2.047061920E-2,-6.682872772E-3,7.265804035E-2
1.179925702E0,-2.389599383E-2,3.918743134E-2,-2.314949036E-2,5.140595490E-2
1.184900068E0,-2.831816673E-2,4.356575012E-2,-1.735210419E-3,5.198946149E-2
1.189874433E0,-6.346178800E-2,2.428054810E-2,-6.078338623E-2,9.116777717E-2
1.194818280E0,-5.349279195E-2,1.457786560E-2,-1.550054550E-2,5.756960888E-2
1.199792646E0,-2.706785500E-2,-3.517436981E-2,-4.141235352E-2,6.070327907E-2
1.204797529E0,-5.563527346E-3,7.569313049E-3,-9.880065918E-4,9.445818842E-3
1.209771894E0,-3.092259169E-3,1.222896576E-2,-4.819011688E-2,4.981362299E-2
1.214746259E0,-3.847623616E-2,1.685047150E-2,3.483295441E-2,5.456824948E-2
1.219720624E0,-9.855754673E-3,3.793716431E-2,-5.990314484E-2,7.158736688E-2
1.224664472E0,-2.718299627E-3,9.256362915E-3,2.316665649E-2,2.509508678E-2
1.229699872E0,1.978404820E-3,1.622200012E-2,-1.012277603E-2,1.922337036E-2
1.234674237E0,2.313531935E-2,2.078914642E-2,-5.019140244E-2,5.904751044E-2
1.239648603E0,1.575253904E-3,2.765846252E-2,-7.331848145E-3,2.865707541E-2
1.244622968E0,-5.521415919E-2,-7.415676117E-2,4.433155060E-3,9.256069072E-2
1.249597333E0,-1.239236444E-2,4.258155823E-3,-8.306980133E-2,8.409693502E-2
1.254541181E0,1.792334020E-3,1.122474670E-2,-1.874256134E-2,2.192010505E-2
1.259546064E0,-2.894189954E-2,3.937816620E-2,1.672172546E-2,5.165161783E-2
1.264520429E0,-3.345403075E-2,1.768589020E-2,-5.202436447E-2,6.433115407E-2
1.269494794E0,4.561729729E-3,3.392314911E-2,-1.871919632E-2,3.901278937E-2
1.274469159E0,-2.491027117E-4,1.463699341E-2,-1.871347427E-2,2.375916134E-2
1.279443525E0,-4.281448573E-2,-1.157093048E-2,1.670074463E-2,4.739073213E-2
1.284417890E0,1.411303133E-2,4.908561707E-3,-9.580135345E-3,1.774966548E-2
1.289392255E0,-6.398043782E-2,1.414966583E-2,-5.691289902E-2,8.679163290E-2
1.294366620E0,2.554953098E-4,-2.652168274E-3,-5.428028107E-2,5.434563632E-2
1.299340986E0,-3.044570982E-2,4.208087921E-2,-3.512048721E-2,6.269920465E-2
1.304315351E0,1.932254434E-2,-1.978397369E-2,-5.152797699E-2,5.847990037E-2
1.309289716E0,-2.577144653E-2,2.981185913E-2,-6.307792664E-2,7.437566288E-2
1.314264081E0,4.997305572E-3,1.764011383E-2,-3.673744202E-2,4.105832833E-2
1.319238446E0,-1.170659810E-2,7.969856262E-3,1.304006577E-2,1.925113927E-2
1.324212812E0,7.207810879E-3,5.267429352E-2,-1.075582504E-1,1.199804608E-1
1.329187177E0,-1.883006096E-2,-1.868057251E-2,4.428768158E-2,5.162299608E-2
1.334161542E0,2.144997567E-2,2.150535583E-2,-8.138179779E-3,3.144537734E-2
1.339135907E0,3.060616553E-2,2.592754364E-2,3.582000732E-3,4.027164780E-2
1.344110273E0,1.838506758E-2,-5.097389221E-3,-1.319408417E-3,1.912419738E-2
1.349084638E0,-1.967539638E-2,9.007453918E-3,4.341697693E-2,4.851071361E-2
1.354059003E0,3.936424851E-2,8.810997009E-3,-9.027481079E-3,4.133609977E-2
1.359033368E0,2.475514263E-2,2.278041840E-2,-1.146411896E-2,3.554139238E-2
1.364068769E0,1.267796010E-2,2.246856689E-2,1.916599274E-2,3.213879973E-2
1.368982099E0,1.722688973E-2,-8.524894714E-3,2.121782303E-2,2.862927826E-2
1.373956464E0,1.696529984E-2,5.043888092E-2,-2.159976959E-2,5.743215261E-2
1.378930829E0,2.542413771E-3,2.625274658E-2,4.211378098E-2,4.969145922E-2
1.383905195E0,3.080587089E-2,3.293609619E-2,-1.747798920E-2,4.836598205E-2
1.388879560E0,6.594135612E-2,-5.655288696E-4,-4.116535187E-2,7.773781875E-2
1.393853925E0,2.753073722E-2,3.934764862E-2,-3.401899338E-2,5.885126043E-2
1.398828290E0,2.484288812E-2,1.517295837E-2,-3.352165222E-3,2.930229970E-2
1.403802655E0,8.119704574E-2,1.010417938E-2,5.305194855E-2,9.751699300E-2
1.408777021E0,3.555770218E-2,2.630329132E-2,5.702924728E-2,7.217027341E-2
1.413781904E0,9.156271815E-3,-1.249313354E-4,-3.109121323E-2,3.241167168E-2
1.418756269E0,2.776066959E-2,2.564048767E-2,5.861759186E-2,6.974318217E-2
1.423730634E0,2.971166372E-2,-7.600784302E-4,1.300239563E-2,3.244106923E-2
1.428704999E0,1.514775306E-2,2.261066437E-2,7.160663605E-2,7.660422242E-2
1.433648847E0,4.321618378E-2,1.041984558E-2,2.304077148E-3,4.451427293E-2
1.438653730E0,1.439040154E-2,4.319858551E-2,-1.918840408E-2,4.941048773E-2
1.443628095E0,2.591489255E-2,-3.051948547E-2,4.350662231E-3,4.027342687E-2
1.448602460E0,7.518354803E-2,1.444530487E-2,8.675861359E-2,1.157077774E-1
1.453576825E0,6.030691415E-2,3.544998169E-2,9.055137634E-4,6.996031054E-2
1.458520673E0,3.842764348E-2,2.319240570E-2,8.331823349E-2,9.463878432E-2
1.463495038E0,3.563944995E-2,-1.022911072E-2,2.574491501E-2,4.513984656E-2
1.468469404E0,3.759558499E-2,-5.582809448E-3,5.365657806E-2,6.575427090E-2
1.473443769E0,4.895769060E-2,-8.057594299E-3,3.437519073E-3,4.973526749E-2
1.478418134E0,6.962218136E-2,1.073360443E-2,1.047134399E-1,1.262036565E-1
1.483392499E0,2.632851899E-2,-6.040573120E-3,3.518533707E-2,4.435862239E-2
1.488366864E0,2.111867070E-2,-1.089286804E-2,3.938817978E-2,4.600088622E-2
1.493371747E0,3.956159204E-2,5.518913269E-3,6.477499008E-2,7.610109926E-2
1.498346112E0,4.138477892E-2,-2.069377899E-2,1.441383362E-2,4.846329554E-2
1.503320478E0,2.902934700E-2,2.650928497E-2,2.115058899E-2,4.464070555E-2
1.508294843E0,4.984476417E-2,1.192474365E-2,4.196929932E-2,6.624290235E-2
1.513269208E0,3.743901104E-2,-1.672172546E-2,8.855581284E-2,9.758805069E-2
1.518243573E0,4.160970449E-2,-9.701728821E-3,2.855443954E-2,5.138917267E-2
1.523217939E0,4.097913951E-2,-4.525089264E-2,1.623821259E-2,6.317129655E-2
1.528192304E0,2.614495903E-2,2.570152283E-2,3.999710083E-3,3.687987038E-2
1.533166669E0,5.392982066E-2,1.818466187E-2,1.335229874E-1,1.451464627E-1
1.538141034E0,4.373977333E-2,-1.523494720E-2,9.672880173E-2,1.072461303E-1
1.543115400E0,4.073088616E-2,2.243995667E-2,6.496095657E-2,7.989044137E-2
1.548089765E0,6.611932814E-2,2.673435211E-2,4.995584488E-2,8.707512604E-2
1.553064130E0,5.352740735E-2,-9.157180786E-3,7.754039764E-2,9.466546659E-2
1.558038495E0,5.288847536E-2,1.611709595E-4,3.179359436E-2,6.170939510E-2
1.563012861E0,4.758980125E-2,2.834796906E-2,7.620573044E-2,9.421098601E-2
1.567987226E0,1.396822184E-2,2.089118958E-2,2.346515656E-2,3.438264963E-2
1.572961591E0,4.197582603E-2,-7.768630981E-3,6.792163849E-2,8.022263130E-2
1.577966474E0,1.545602828E-2,1.578330994E-3,3.410816193E-2,3.747994996E-2
1.582910321E0,6.465256214E-2,-1.035690308E-2,4.075860977E-2,7.712641249E-2
1.587884687E0,6.623229384E-2,-3.161525726E-2,5.446052551E-2,9.139031720E-2
1.592889570E0,1.591581106E-2,8.657455444E-3,3.261327744E-2,3.730804795E-2
1.597863935E0,1.556564867E-2,1.316738129E-2,4.633188248E-2,5.061929160E-2
1.602838300E0,3.879341483E-2,-2.013015747E-2,2.216720581E-2,4.900548222E-2
1.607812665E0,3.588169813E-2,1.056480408E-2,9.980678558E-3,3.871337354E-2
1.612787030E0,2.827303857E-2,-2.271080017E-2,2.624750137E-2,4.476691281E-2
1.617761396E0,4.197283089E-2,1.040649414E-2,3.532266617E-2,5.583640746E-2
1.622735761E0,6.736157089E-2,-2.286720276E-2,3.485488892E-2,7.921712868E-2
1.627710126E0,6.893879175E-2,5.490303040E-3,-1.284551620E-2,7.033994400E-2
1.632684491E0,4.933385551E-2,-1.359844208E-2,4.371595383E-2,6.730402325E-2
1.637658857E0,2.515079826E-2,5.397796631E-4,-2.763843536E-2,3.737294643E-2
1.642633222E0,5.067016929E-2,1.696014404E-2,1.117429733E-1,1.238612313E-1
1.647607587E0,3.346157074E-2,1.439952850E-2,7.297277451E-2,8.156009414E-2
1.652581952E0,1.635069400E-2,-3.065013885E-2,-3.631734848E-2,5.025660162E-2
1.657556318E0,3.245018423E-2,-2.341270447E-2,3.467941284E-2,5.295121209E-2
1.662530683E0,-3.451488912E-3,7.369995117E-3,9.564304352E-2,9.598865234E-2
1.667566083E0,4.122248292E-2,-5.414676666E-2,7.407188416E-3,6.845459720E-2
1.672479413E0,4.780555516E-2,2.899169922E-3,3.324031830E-2,5.829832803E-2
1.677453779E0,6.854616106E-2,-2.312946320E-2,-2.609777451E-2,7.690671035E-2
1.682428144E0,-7.709316909E-3,1.009273529E-2,1.422739029E-2,1.907132684E-2
1.687402509E0,5.590332299E-2,3.125572205E-2,3.535842896E-2,7.315955290E-2
1.692376874E0,7.185697556E-2,9.773254395E-3,3.981542587E-2,8.272973815E-2
1.697351239E0,2.722613513E-3,2.727508545E-4,-3.602409363E-2,3.612786098E-2
1.702325605E0,3.563716263E-2,-9.189605713E-3,-3.102445602E-2,4.813494661E-2
1.707299970E0,4.705280811E-2,-4.930019379E-2,2.581548691E-2,7.287602639E-2
1.712274335E0,3.006660938E-2,4.079437256E-2,3.030061722E-2,5.904497638E-2
1.717248700E0,2.976569533E-2,7.449150085E-3,8.911752701E-2,9.425189693E-2
1.722223066E0,3.480955958E-3,2.728462219E-3,5.776882172E-2,5.793788331E-2
1.727197431E0,6.714206934E-2,-3.029918671E-2,1.957368851E-2,7.621828830E-2
1.732171796E0,-6.619632244E-3,-6.419181824E-3,3.360319138E-2,3.484537124E-2
1.737146161E0,-1.367180049E-2,-1.340484619E-2,8.295011520E-2,8.513124951E-2
1.742120527E0,4.777677357E-2,5.634307861E-3,4.926729202E-2,6.885950611E-2
1.747094892E0,4.257823527E-2,-1.091384888E-2,4.416656494E-2,6.231134467E-2
1.752069257E0,1.143121719E-2,5.723953247E-3,3.699302673E-3,1.330868918E-2
1.757043622E0,4.427337646E-2,-6.124496460E-3,2.019691467E-2,4.904647472E-2
1.762017987E0,-1.287024468E-2,-1.313304901E-2,2.241897583E-2,2.899535569E-2
1.766992353E0,6.019756198E-3,-2.006340027E-2,1.520538330E-2,2.588399460E-2
1.771966718E0,2.952997386E-2,3.914070129E-2,1.510810852E-2,5.130564099E-2
1.776941083E0,3.155951947E-2,8.150100708E-3,4.097843170E-2,5.236085633E-2
1.781915448E0,2.171854675E-2,1.284599304E-2,3.125047684E-2,4.016599448E-2
1.786889814E0,2.375689894E-2,2.462387085E-2,1.929330826E-2,3.928049142E-2
1.791864179E0,1.872195303E-2,3.158283234E-2,2.631998062E-2,4.517441979E-2
1.796838544E0,3.974058479E-2,1.723957062E-2,5.453348160E-2,6.964493872E-2
1.801812909E0,3.910616040E-3,-1.666069031E-3,5.423641205E-2,5.440273059E-2
1.806787275E0,6.040109694E-2,-6.251335144E-3,5.394220352E-2,8.122273711E-2
1.811761640E0,3.379625827E-2,5.685806274E-3,6.068134308E-2,6.969032116E-2
1.816736005E0,4.988305271E-2,-6.122589111E-3,-2.946996689E-2,5.826048398E-2
1.821710370E0,9.193040431E-3,5.773544312E-3,2.040290833E-2,2.311113313E-2
1.826684736E0,2.790116519E-2,-5.558681488E-2,-1.509475708E-2,6.400172419E-2
1.831659101E0,3.231023997E-2,-2.673435211E-2,1.579904556E-2,4.481391559E-2
1.836663984E0,3.427594155E-2,1.842212677E-2,4.174089432E-2,5.706590210E-2
1.841638349E0,5.493216217E-3,-1.939773560E-2,6.985235214E-2,7.270349834E-2
1.846612714E0,4.307135940E-2,1.393413544E-2,8.053779602E-3,4.598005542E-2
1.851556562E0,1.185597479E-2,-4.904747009E-3,-2.721500397E-2,3.008782349E-2
1.856561445E0,4.224208742E-2,1.890468597E-2,5.347967148E-2,7.072380337E-2
1.861535810E0,2.519060671E-2,1.178836823E-2,-1.290416718E-2,3.066023194E-2
1.866510175E0,-1.170575619E-3,-2.119541168E-2,1.573848724E-2,2.642566375E-2
1.871484540E0,3.400247544E-2,-1.373481750E-2,-4.550790787E-2,5.844470230E-2
1.876458905E0,4.289130121E-2,-1.635551453E-3,-1.656818390E-2,4.600916720E-2
1.881433271E0,2.108406276E-2,2.686786652E-2,-1.858234406E-2,3.888088816E-2
1.886407636E0,1.128102839E-2,-1.334285736E-2,5.360603333E-3,1.827647428E-2
