"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.397730600E-1,-1.469421387E-2,-1.513671875E-2,-6.042480469E-3
7.448084600E-1,-1.254272461E-2,-2.078247070E-2,-3.067016602E-3
7.498438600E-1,-8.728027344E-3,-2.262878418E-2,-1.480102539E-3
7.548792610E-1,-6.088256836E-3,-1.786804199E-2,-1.251220703E-3
7.599146610E-1,-5.615234375E-3,-2.929687500E-3,-2.929687500E-3
7.649500610E-1,-6.484985352E-3,1.780700684E-2,-5.950927734E-3
7.699854620E-1,-6.683349609E-3,2.978515625E-2,-8.316040039E-3
7.750208620E-1,-5.813598633E-3,2.809143066E-2,-1.048278809E-2
7.800562630E-1,-5.615234375E-3,1.664733887E-2,-1.086425781E-2
7.850916630E-1,-5.615234375E-3,5.523681641E-3,-1.174926758E-2
7.901270630E-1,-6.530761719E-3,-1.632690430E-3,-1.193237305E-2
7.951624640E-1,-7.614135742E-3,-4.425048828E-3,-1.284790039E-2
8.001978640E-1,-8.697509766E-3,-5.645751953E-3,-1.393127441E-2
8.052332650E-1,-9.765625000E-3,-4.837036133E-3,-1.499938965E-2
8.102686650E-1,-1.181030273E-2,7.629394531E-5,-1.800537109E-2
8.153040650E-1,-1.684570312E-2,1.123046875E-2,-2.122497559E-2
8.203394660E-1,-2.029418945E-2,2.311706543E-2,-2.250671387E-2
8.253748660E-1,-2.156066895E-2,3.007507324E-2,-2.458190918E-2
8.304102670E-1,-2.064514160E-2,2.854919434E-2,-2.673339844E-2
8.354456670E-1,-1.956176758E-2,2.032470703E-2,-2.890014648E-2
8.404810670E-1,-1.849365234E-2,9.643554688E-3,-2.697753906E-2
8.455164680E-1,-1.638793945E-2,-1.113891602E-3,-2.688598633E-2
8.505518680E-1,-1.315307617E-2,-1.303100586E-2,-2.688598633E-2
8.555872680E-1,-1.203918457E-2,-1.536560059E-2,-2.688598633E-2
8.606226690E-1,-8.819580078E-3,-1.110839844E-2,-2.688598633E-2
8.656580690E-1,-8.834838867E-3,-2.426147461E-3,-2.577209473E-2
8.706934700E-1,-9.918212891E-3,9.414672852E-3,-2.258300781E-2
8.757288700E-1,-1.095581055E-2,2.209472656E-2,-2.154541016E-2
8.807642700E-1,-1.092529297E-2,2.493286133E-2,-2.154541016E-2
8.857996710E-1,-9.796142578E-3,1.832580566E-2,-2.143859863E-2
8.908350710E-1,-7.705688477E-3,7.522583008E-3,-1.945495605E-2
8.958704720E-1,-6.622314453E-3,-2.792358398E-3,-2.061462402E-2
9.009058720E-1,-5.783081055E-3,-5.691528320E-3,-2.291870117E-2
9.059412720E-1,-7.949829102E-3,-4.333496094E-3,-2.725219727E-2
9.109766730E-1,-1.020812988E-2,9.155273438E-5,-3.157043457E-2
9.160120730E-1,-1.342773438E-2,5.020141602E-3,-3.575134277E-2
9.210474740E-1,-1.641845703E-2,6.088256836E-3,-3.910827637E-2
9.260828740E-1,-1.777648926E-2,8.544921875E-3,-4.371643066E-2
9.311182740E-1,-2.072143555E-2,1.965332031E-2,-5.017089844E-2
9.361536750E-1,-2.133178711E-2,2.456665039E-2,-5.587768555E-2
9.411890750E-1,-1.899719238E-2,1.957702637E-2,-5.679321289E-2
9.462244760E-1,-1.577758789E-2,1.239013672E-2,-5.661010742E-2
9.512598760E-1,-1.309204102E-2,1.408386230E-2,-5.590820312E-2
9.562952760E-1,-1.251220703E-2,2.375793457E-2,-5.639648438E-2
9.613306770E-1,-9.475708008E-3,3.140258789E-2,-5.444335938E-2
9.663660770E-1,-7.751464844E-3,2.943420410E-2,-5.268859863E-2
9.714014770E-1,-7.064819336E-3,2.221679688E-2,-4.884338379E-2
9.764368780E-1,-4.318237305E-3,8.651733398E-3,-4.693603516E-2
9.814722780E-1,-2.731323242E-3,-3.479003906E-3,-4.559326172E-2
9.865076790E-1,5.035400391E-4,-1.560974121E-2,-4.370117188E-2
9.915430790E-1,2.929687500E-3,-2.203369141E-2,-4.179382324E-2
9.965784790E-1,1.770019531E-3,-1.622009277E-2,-3.805541992E-2
1.001613880E0,-2.227783203E-3,-2.716064453E-3,-3.590393066E-2
1.006649280E0,-5.783081055E-3,1.177978516E-2,-3.404235840E-2
1.011684681E0,-9.140014648E-3,2.250671387E-2,-3.265380859E-2
1.016720081E0,-1.087951660E-2,2.593994141E-2,-3.050231934E-2
1.021755481E0,-1.275634766E-2,2.249145508E-2,-2.969360352E-2
1.026790882E0,-1.133728027E-2,1.318359375E-2,-3.149414062E-2
1.031826282E0,-9.536743164E-3,3.097534180E-3,-3.257751465E-2
1.036861683E0,-7.720947266E-3,-4.043579102E-3,-3.402709961E-2
1.041897083E0,-5.615234375E-3,-6.835937500E-3,-3.543090820E-2
1.046932483E0,-4.440307617E-3,-6.057739258E-3,-3.581237793E-2
1.051967884E0,-1.205444336E-3,-4.699707031E-3,-3.689575195E-2
1.057003284E0,7.934570312E-4,-3.875732422E-3,-3.713989258E-2
1.062038685E0,7.934570312E-4,8.392333984E-4,-3.564453125E-2
1.067074085E0,1.220703125E-3,9.902954102E-3,-3.479003906E-2
1.072109485E0,1.861572266E-3,1.870727539E-2,-3.543090820E-2
1.077144886E0,2.777099609E-3,2.122497559E-2,-3.450012207E-2
1.082180286E0,5.401611328E-3,1.457214355E-2,-3.141784668E-2
1.087215686E0,6.713867188E-3,7.736206055E-3,-2.806091309E-2
1.092251087E0,6.622314453E-3,7.934570312E-3,-2.540588379E-2
1.097286487E0,7.202148438E-3,9.750366211E-3,-2.217102051E-2
1.102321888E0,6.683349609E-3,4.577636719E-3,-1.893615723E-2
1.107357288E0,5.599975586E-3,-6.729125977E-3,-1.464843750E-2
1.112392688E0,4.531860352E-3,-1.538085938E-2,-1.033020020E-2
1.117428089E0,2.899169922E-3,-1.371765137E-2,-7.629394531E-3
1.122463489E0,1.296997070E-3,-3.921508789E-3,-5.462646484E-3
1.127498890E0,7.934570312E-4,9.628295898E-3,-3.311157227E-3
1.132534290E0,2.136230469E-4,2.529907227E-2,-5.798339844E-4
1.137569690E0,-8.697509766E-4,3.677368164E-2,8.850097656E-4
1.142605091E0,-1.342773438E-3,3.538513184E-2,8.850097656E-4
1.147640491E0,4.730224609E-4,1.759338379E-2,8.850097656E-4
1.152675892E0,3.707885742E-3,-7.812500000E-3,1.510620117E-3
1.157711292E0,6.317138672E-3,-1.985168457E-2,1.953125000E-3
1.162746692E0,7.843017578E-3,-1.045227051E-2,1.312255859E-3
1.167782093E0,6.958007812E-3,7.431030273E-3,-4.119873047E-4
1.172817493E0,7.446289062E-3,2.113342285E-2,-5.798339844E-4
1.177852893E0,8.941650391E-3,2.587890625E-2,-1.831054688E-4
1.182888294E0,1.000976562E-2,2.490234375E-2,-8.544921875E-4
1.187923694E0,1.248168945E-2,2.204895020E-2,-5.493164062E-4
1.192959095E0,1.431274414E-2,1.597595215E-2,5.340576172E-4
1.197994495E0,1.681518555E-2,9.155273438E-3,1.602172852E-3
1.203029895E0,1.860046387E-2,-2.410888672E-3,3.417968750E-3
1.208065296E0,2.191162109E-2,-2.091979980E-2,5.584716797E-3
1.213100696E0,2.471923828E-2,-3.536987305E-2,7.736206055E-3
1.218136097E0,2.307128906E-2,-3.204345703E-2,9.124755859E-3
1.223171497E0,1.982116699E-2,-1.380920410E-2,1.176452637E-2
1.228206897E0,1.660156250E-2,3.814697266E-3,1.263427734E-2
1.233242298E0,1.416015625E-2,1.127624512E-2,1.263427734E-2
1.238277698E0,1.361083984E-2,8.346557617E-3,1.344299316E-2
1.243313099E0,9.536743164E-3,2.975463867E-3,1.452636719E-2
1.248348499E0,7.431030273E-3,-7.781982422E-4,1.643371582E-2
1.253383899E0,5.523681641E-3,-7.369995117E-3,1.690673828E-2
1.258419300E0,3.372192383E-3,-1.152038574E-2,1.945495605E-2
1.263454700E0,1.205444336E-3,-5.310058594E-3,2.011108398E-2
1.268490101E0,-9.155273438E-5,-1.525878906E-4,1.924133301E-2
1.273525501E0,-2.746582031E-4,3.265380859E-3,2.081298828E-2
1.278560901E0,-2.746582031E-4,1.159667969E-3,2.117919922E-2
1.283596302E0,6.256103516E-4,-1.174926758E-3,1.937866211E-2
1.288631702E0,7.934570312E-4,1.235961914E-3,1.995849609E-2
1.293667102E0,-1.373291016E-4,4.470825195E-3,2.011108398E-2
1.298702503E0,1.586914062E-3,2.090454102E-3,2.011108398E-2
1.303737903E0,9.155273438E-4,-2.075195312E-3,2.200317383E-2
1.308773304E0,1.739501953E-3,-1.617431641E-3,2.224731445E-2
1.313808704E0,8.850097656E-4,6.256103516E-3,2.322387695E-2
1.318844104E0,1.770019531E-3,1.388549805E-2,2.233886719E-2
1.323879505E0,4.821777344E-3,1.155090332E-2,2.423095703E-2
1.328914905E0,7.064819336E-3,-7.171630859E-4,2.740478516E-2
1.333950306E0,8.209228516E-3,-1.673889160E-2,2.861022949E-2
1.338985706E0,7.232666016E-3,-2.369689941E-2,3.175354004E-2
1.344021106E0,7.202148438E-3,-2.188110352E-2,3.392028809E-2
1.349056507E0,7.202148438E-3,-1.235961914E-2,3.610229492E-2
1.354091907E0,8.255004883E-3,4.730224609E-4,3.825378418E-2
1.359127308E0,6.134033203E-3,1.239013672E-2,3.933715820E-2
1.364162708E0,3.982543945E-3,1.556396484E-2,3.826904297E-2
1.369198108E0,1.876831055E-3,1.225280762E-2,3.613281250E-2
1.374233509E0,2.868652344E-3,4.806518555E-3,3.613281250E-2
1.379268909E0,7.019042969E-4,3.509521484E-4,3.610229492E-2
1.384304310E0,-1.403808594E-3,-7.202148438E-3,3.506469727E-2
1.389339710E0,-2.532958984E-3,-1.437377930E-2,3.495788574E-2
1.394375110E0,-4.699707031E-3,-1.489257812E-2,3.292846680E-2
1.399410511E0,-6.851196289E-3,-6.576538086E-3,3.302001953E-2
1.404445911E0,-8.926391602E-3,1.153564453E-2,3.390502930E-2
1.409481311E0,-9.796142578E-3,2.561950684E-2,3.283691406E-2
1.414516712E0,-8.499145508E-3,2.857971191E-2,3.198242188E-2
1.419552112E0,-5.249023438E-3,1.893615723E-2,3.280639648E-2
1.424587513E0,-2.014160156E-3,2.197265625E-3,3.199768066E-2
1.429622913E0,1.068115234E-3,-9.552001953E-3,3.308105469E-2
1.434658313E0,3.082275391E-3,-1.324462891E-2,3.416442871E-2
1.439693714E0,4.165649414E-3,-1.240539551E-2,3.524780273E-2
1.444729114E0,5.065917969E-3,-6.149291992E-3,3.649902344E-2
1.449764515E0,4.684448242E-3,4.104614258E-3,3.826904297E-2
1.454799915E0,3.326416016E-3,1.065063477E-2,3.848266602E-2
1.459835315E0,5.065917969E-3,1.217651367E-2,3.892517090E-2
1.464870716E0,5.508422852E-3,1.065063477E-2,3.654479980E-2
1.469906116E0,7.659912109E-3,6.469726562E-3,3.353881836E-2
1.474941517E0,9.811401367E-3,-8.239746094E-4,3.138732910E-2
1.479976917E0,1.147460938E-2,-8.316040039E-3,2.897644043E-2
1.485012317E0,1.119995117E-2,-1.907348633E-2,2.626037598E-2
1.490047718E0,9.567260742E-3,-2.769470215E-2,2.462768555E-2
1.495083118E0,6.042480469E-3,-2.641296387E-2,2.110290527E-2
1.500118518E0,2.044677734E-3,-1.535034180E-2,1.679992676E-2
1.505153919E0,-1.205444336E-3,-4.684448242E-3,1.278686523E-2
1.510189319E0,-4.440307617E-3,1.586914062E-3,1.019287109E-2
1.515224720E0,-6.683349609E-3,3.509521484E-3,8.789062500E-3
1.520260120E0,-6.683349609E-3,2.777099609E-3,5.935668945E-3
1.525295520E0,-6.683349609E-3,2.410888672E-3,1.968383789E-3
1.530330921E0,-7.049560547E-3,2.593994141E-4,-1.831054688E-4
1.535366321E0,-8.880615234E-3,-4.058837891E-3,-1.831054688E-4
1.540401722E0,-1.095581055E-2,-6.835937500E-3,-5.645751953E-4
1.545437122E0,-1.135253906E-2,-4.089355469E-3,-1.632690430E-3
1.550472522E0,-1.243591309E-2,3.875732422E-3,-2.319335938E-3
1.555507923E0,-1.351928711E-2,9.597778320E-3,-1.892089844E-3
1.560543323E0,-1.374816895E-2,7.263183594E-3,-8.239746094E-4
1.565578724E0,-1.133728027E-2,-2.502441406E-3,-1.052856445E-3
1.570614124E0,-7.934570312E-3,-1.274108887E-2,-2.761840820E-3
1.575649524E0,-5.783081055E-3,-1.600646973E-2,-3.387451172E-3
1.580684925E0,-4.547119141E-3,-1.257324219E-2,-3.387451172E-3
1.585720325E0,-3.585815430E-3,-6.576538086E-3,-3.387451172E-3
1.590755726E0,-1.922607422E-3,-1.983642578E-4,-3.875732422E-3
1.595791126E0,-2.365112305E-3,5.859375000E-3,-5.462646484E-3
1.600826526E0,-4.516601562E-3,6.561279297E-3,-6.072998047E-3
1.605861927E0,-5.096435547E-3,3.326416016E-3,-6.561279297E-3
1.610897327E0,-4.547119141E-3,9.155273438E-5,-8.728027344E-3
1.615932727E0,-4.547119141E-3,-2.593994141E-3,-1.087951660E-2
1.620968128E0,-5.676269531E-3,-4.196166992E-3,-1.304626465E-2
1.626003528E0,-7.827758789E-3,-5.844116211E-3,-1.577758789E-2
1.631038929E0,-9.979248047E-3,-7.995605469E-3,-1.841735840E-2
1.636074329E0,-1.037597656E-2,-1.016235352E-2,-2.058410645E-2
1.641109729E0,-1.109313965E-2,-9.323120117E-3,-2.273559570E-2
1.646145130E0,-1.263427734E-2,-7.308959961E-3,-2.487182617E-2
1.651180530E0,-1.371765137E-2,-5.615234375E-3,-2.642822266E-2
1.656215931E0,-1.416015625E-2,-4.074096680E-3,-2.813720703E-2
1.661251331E0,-1.159667969E-2,-4.928588867E-3,-2.966308594E-2
1.666286731E0,-9.246826172E-3,-7.736206055E-3,-3.009033203E-2
1.671322132E0,-8.163452148E-3,-8.316040039E-3,-3.009033203E-2
1.676357532E0,-7.080078125E-3,-5.889892578E-3,-3.009033203E-2
1.681392933E0,-5.310058594E-3,-2.639770508E-3,-3.146362305E-2
1.686428333E0,-3.158569336E-3,1.281738281E-3,-3.152465820E-2
1.691463733E0,-2.410888672E-3,3.479003906E-3,-3.115844727E-2
1.696499134E0,-9.765625000E-4,3.845214844E-3,-2.970886230E-2
1.701534534E0,-2.746582031E-4,1.647949219E-3,-2.828979492E-2
1.706569935E0,4.577636719E-4,-3.067016602E-3,-2.795410156E-2
1.711605335E0,3.051757812E-5,-6.210327148E-3,-2.795410156E-2
1.716640735E0,-2.746582031E-4,-3.799438477E-3,-2.870178223E-2
1.721676136E0,-2.609252930E-3,-2.441406250E-4,-3.056335449E-2
1.726711536E0,-5.065917969E-3,-3.295898438E-3,-3.115844727E-2
1.731746936E0,-4.821777344E-3,-1.026916504E-2,-3.115844727E-2
1.736782337E0,-5.355834961E-3,-1.138305664E-2,-3.195190430E-2
1.741817737E0,-7.263183594E-3,-5.386352539E-3,-3.222656250E-2
1.746853138E0,-9.414672852E-3,2.975463867E-3,-3.305053711E-2
1.751888538E0,-9.063720703E-3,5.737304688E-3,-3.245544434E-2
1.756923938E0,-7.980346680E-3,1.708984375E-3,-3.306579590E-2
1.761959339E0,-7.751464844E-3,-5.386352539E-3,-3.500366211E-2
1.766994739E0,-6.011962891E-3,-1.033020020E-2,-3.717041016E-2
1.772030140E0,-4.745483398E-3,-1.110839844E-2,-3.668212891E-2
1.777065540E0,-3.662109375E-3,-5.767822266E-3,-3.738403320E-2
1.782100940E0,-4.394531250E-3,-1.998901367E-3,-3.756713867E-2
1.787136341E0,0.000000000E0,1.235961914E-3,-3.665161133E-2
1.792171741E0,2.639770508E-3,1.708984375E-3,-3.556823730E-2
1.797207142E0,3.860473633E-3,-1.678466797E-4,-3.260803223E-2
1.802242542E0,4.943847656E-3,1.464843750E-3,-3.126525879E-2
1.807277942E0,4.089355469E-3,3.631591797E-3,-3.018188477E-2
1.812313343E0,4.959106445E-3,8.682250977E-3,-2.717590332E-2
1.817348743E0,5.065917969E-3,1.016235352E-2,-2.589416504E-2
1.822384143E0,2.075195312E-3,1.522827148E-2,-2.581787109E-2
1.827419544E0,3.845214844E-3,1.359558105E-2,-2.481079102E-2
1.832454944E0,6.011962891E-3,3.356933594E-3,-2.575683594E-2
1.837490345E0,8.163452148E-3,-8.468627930E-3,-2.479553223E-2
1.842525745E0,7.232666016E-3,-1.000976562E-2,-2.371215820E-2
1.847561145E0,6.149291992E-3,-1.708984375E-3,-2.471923828E-2
1.852596546E0,4.013061523E-3,1.010131836E-2,-2.580261230E-2
1.857631946E0,2.929687500E-3,1.342773438E-2,-2.581787109E-2
1.862667347E0,1.861572266E-3,1.126098633E-2,-2.688598633E-2
1.867702747E0,1.876831055E-3,1.480102539E-3,-2.796936035E-2
1.872738147E0,2.899169922E-3,-1.031494141E-2,-2.903747559E-2
1.877773548E0,1.815795898E-3,-2.053833008E-2,-3.004455566E-2
1.882808948E0,7.324218750E-4,-1.478576660E-2,-2.896118164E-2
1.887844349E0,-5.187988281E-4,-6.713867188E-4,-2.795410156E-2
1.892879749E0,-4.547119141E-3,1.388549805E-2,-2.787780762E-2
1.897915149E0,-4.730224609E-3,2.037048340E-2,-2.670288086E-2
1.902950550E0,-6.790161133E-3,2.636718750E-2,-2.455139160E-2
1.907985950E0,-7.446289062E-3,2.639770508E-2,-2.270507812E-2
1.913021351E0,-4.440307617E-3,1.582336426E-2,-2.368164062E-2
1.918056751E0,-3.356933594E-3,-1.678466797E-3,-2.354431152E-2
1.923092151E0,-2.151489258E-3,-1.138305664E-2,-2.247619629E-2
1.928127552E0,0.000000000E0,-1.268005371E-2,-2.139282227E-2
1.933162952E0,2.319335938E-3,-7.720947266E-3,-2.030944824E-2
1.938198352E0,5.401611328E-3,1.083374023E-3,-1.922607422E-2
1.943233753E0,7.202148438E-3,1.023864746E-2,-1.834106445E-2
1.948269153E0,7.003784180E-3,1.596069336E-2,-1.834106445E-2
1.953304554E0,6.500244141E-3,1.698303223E-2,-1.870727539E-2
1.958339954E0,8.895874023E-3,1.156616211E-2,-2.026367188E-2
1.963375354E0,1.101684570E-2,2.731323242E-3,-1.895141602E-2
1.968410755E0,9.338378906E-3,-1.968383789E-3,-1.679992676E-2
1.973446155E0,9.094238281E-3,-3.402709961E-3,-1.513671875E-2
1.978481556E0,8.270263672E-3,-1.815795898E-3,-1.487731934E-2
1.983516956E0,7.736206055E-3,2.212524414E-3,-1.353454590E-2
1.988552356E0,5.569458008E-3,8.148193359E-3,-1.136779785E-2
1.993587757E0,3.417968750E-3,1.303100586E-2,-8.926391602E-3
1.998623157E0,1.556396484E-3,1.890563965E-2,-5.706787109E-3
2.003658558E0,-1.373291016E-4,2.261352539E-2,-2.151489258E-3
2.008693958E0,-2.105712891E-3,2.285766602E-2,2.487182617E-3
2.013729358E0,-7.019042969E-4,1.756286621E-2,7.217407227E-3
2.018764759E0,1.464843750E-3,9.658813477E-3,1.011657715E-2
2.023800159E0,2.929687500E-3,2.777099609E-3,1.193237305E-2
2.028835560E0,2.929687500E-3,9.918212891E-4,1.263427734E-2
2.033870960E0,2.929687500E-3,3.189086914E-3,1.301574707E-2
2.038906360E0,3.677368164E-3,8.255004883E-3,1.408386230E-2
2.043941761E0,4.669189453E-3,1.591491699E-2,1.477050781E-2
2.048977161E0,4.394531250E-3,2.279663086E-2,1.518249512E-2
2.054012561E0,5.477905273E-3,2.206420898E-2,1.626586914E-2
2.059047962E0,6.134033203E-3,1.452636719E-2,1.733398438E-2
2.064083362E0,5.249023438E-3,5.050659180E-3,1.841735840E-2
2.069118763E0,3.540039062E-3,1.525878906E-3,1.815795898E-2
2.074154163E0,2.456665039E-3,4.150390625E-3,1.644897461E-2
2.079189563E0,1.861572266E-3,6.912231445E-3,1.538085938E-2
2.084224964E0,-6.103515625E-5,8.590698242E-3,1.429748535E-2
2.089260364E0,-2.914428711E-3,7.217407227E-3,1.370239258E-2
2.094295765E0,-3.479003906E-3,3.906250000E-3,1.420593262E-2
2.099331165E0,-3.479003906E-3,2.777099609E-3,1.579284668E-2
2.104366565E0,-3.479003906E-3,5.386352539E-3,1.744079590E-2
2.109401966E0,-4.013061523E-3,1.239013672E-2,1.904296875E-2
2.114437366E0,-4.547119141E-3,2.046203613E-2,2.174377441E-2
2.119472767E0,-4.547119141E-3,2.635192871E-2,2.442932129E-2
2.124508167E0,-4.547119141E-3,2.896118164E-2,2.545166016E-2
2.129543567E0,-3.982543945E-3,2.832031250E-2,2.603149414E-2
2.134578968E0,-2.899169922E-3,2.320861816E-2,2.770996094E-2
2.139614368E0,-1.220703125E-3,1.266479492E-2,2.986145020E-2
2.144649768E0,9.307861328E-4,1.556396484E-3,3.079223633E-2
2.149685169E0,1.861572266E-3,-4.440307617E-3,3.266906738E-2
2.154720569E0,5.950927734E-4,-3.250122070E-3,3.463745117E-2
2.159755970E0,-2.212524414E-3,4.272460938E-3,3.572082520E-2
2.164791370E0,-5.447387695E-3,1.397705078E-2,3.483581543E-2
2.169826770E0,-8.010864258E-3,2.102661133E-2,3.334045410E-2
2.174862171E0,-1.017761230E-2,2.037048340E-2,3.091430664E-2
2.179897571E0,-1.028442383E-2,1.263427734E-2,2.972412109E-2
2.184932972E0,-9.201049805E-3,3.616333008E-3,2.903747559E-2
2.189968372E0,-8.819580078E-3,-7.781982422E-4,2.725219727E-2
2.195003772E0,-8.819580078E-3,-1.495361328E-3,2.580261230E-2
2.200039173E0,-8.819580078E-3,2.151489258E-3,2.400207520E-2
2.205074573E0,-8.819580078E-3,8.285522461E-3,2.258300781E-2
2.210109974E0,-1.109313965E-2,1.400756836E-2,2.224731445E-2
2.215145374E0,-1.354980469E-2,1.863098145E-2,2.073669434E-2
2.220180774E0,-1.339721680E-2,2.372741699E-2,1.934814453E-2
2.225216175E0,-1.152038574E-2,2.362060547E-2,1.904296875E-2
2.230251575E0,-1.095581055E-2,1.829528809E-2,1.824951172E-2
2.235286976E0,-9.353637695E-3,1.261901855E-2,1.878356934E-2
2.240322376E0,-6.362915039E-3,8.041381836E-3,1.986694336E-2
2.245357776E0,-5.615234375E-3,5.386352539E-3,2.095031738E-2
2.250393177E0,-5.615234375E-3,7.415771484E-3,2.035522461E-2
2.255428577E0,-5.615234375E-3,1.484680176E-2,2.011108398E-2
2.260463977E0,-7.354736328E-3,2.355957031E-2,2.185058594E-2
2.265499378E0,-8.636474609E-3,2.256774902E-2,2.313232422E-2
2.270534778E0,-6.164550781E-3,1.402282715E-2,2.421569824E-2
2.275570179E0,-3.829956055E-3,8.789062500E-3,2.438354492E-2
2.280605579E0,-5.294799805E-3,1.263427734E-2,2.258300781E-2
2.285640979E0,-7.461547852E-3,2.078247070E-2,2.224731445E-2
2.290676380E0,-6.835937500E-3,1.641845703E-2,2.133178711E-2
2.295711780E0,-6.683349609E-3,6.210327148E-3,2.212524414E-2
