"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.966578250E-1,-1.048706055E0,9.610031128E0,-8.418701172E0
3.016932260E-1,-1.083908081E0,9.601287842E0,-8.554779053E0
3.067286260E-1,-1.048858643E0,9.649612427E0,-8.426010132E0
3.117640260E-1,-1.032470703E0,9.612106323E0,-8.471038818E0
3.167994270E-1,-9.903564453E-1,9.630203247E0,-8.485641479E0
3.218348270E-1,-1.070266724E0,9.613311768E0,-8.440917969E0
3.268702270E-1,-1.126953125E0,9.593826294E0,-8.318054199E0
3.319056280E-1,-1.100051880E0,9.572326660E0,-8.298934937E0
3.369410280E-1,-1.064270020E0,9.646881104E0,-8.289352417E0
3.419764290E-1,-1.019088745E0,9.552215576E0,-8.478897095E0
3.470118290E-1,-1.000915527E0,9.597213745E0,-8.486434937E0
3.520472290E-1,-9.932861328E-1,9.592529297E0,-8.417114258E0
3.570826300E-1,-1.025772095E0,9.615676880E0,-8.454650879E0
3.621180300E-1,-9.364929199E-1,9.613739014E0,-8.370223999E0
3.671534310E-1,-9.145050049E-1,9.628021240E0,-8.602981567E0
3.721888310E-1,-9.447784424E-1,9.554626465E0,-8.529525757E0
3.772242310E-1,-8.931579590E-1,9.587890625E0,-8.554412842E0
3.822596320E-1,-9.878845215E-1,9.600860596E0,-8.419967651E0
3.872950320E-1,-9.126586914E-1,9.576812744E0,-8.367263794E0
3.923304330E-1,-8.719635010E-1,9.599838257E0,-8.408996582E0
3.973658330E-1,-7.951660156E-1,9.606430054E0,-8.367233276E0
4.024012330E-1,-7.978973389E-1,9.604583740E0,-8.625198364E0
4.074366340E-1,-8.767242432E-1,9.612625122E0,-8.571441650E0
4.124720340E-1,-8.364868164E-1,9.644592285E0,-8.483673096E0
4.175074350E-1,-8.895416260E-1,9.574005127E0,-8.452331543E0
4.225428350E-1,-6.889038086E-1,9.584274292E0,-8.581436157E0
4.275782350E-1,-6.421356201E-1,9.620361328E0,-8.365158081E0
4.326136360E-1,-6.828460693E-1,9.666717529E0,-8.406906128E0
4.376490360E-1,-7.808532715E-1,9.648483276E0,-8.587783813E0
4.426844360E-1,-7.923889160E-1,9.621398926E0,-8.664962769E0
4.477198370E-1,-7.809143066E-1,9.654708862E0,-8.451400757E0
4.527552370E-1,-7.312622070E-1,9.611831665E0,-8.338760376E0
4.577906380E-1,-6.749725342E-1,9.620376587E0,-8.548843384E0
4.628260380E-1,-6.653900146E-1,9.601715088E0,-8.628814697E0
4.678614380E-1,-6.165771484E-1,9.607864380E0,-8.660263062E0
4.728968390E-1,-6.502990723E-1,9.560684204E0,-8.542922974E0
4.779322390E-1,-6.571502686E-1,9.583694458E0,-8.458648682E0
4.829676400E-1,-5.769042969E-1,9.614120483E0,-8.399261475E0
4.880030400E-1,-5.190124512E-1,9.632598877E0,-8.532943726E0
4.930384400E-1,-5.068817139E-1,9.654022217E0,-8.532318115E0
4.980738410E-1,-6.088867188E-1,9.628372192E0,-8.575424194E0
5.031092410E-1,-6.492004395E-1,9.628601074E0,-8.461730957E0
5.081446420E-1,-5.329132080E-1,9.658615112E0,-8.539779663E0
5.131800420E-1,-4.577331543E-1,9.652511597E0,-8.636505127E0
5.182154420E-1,-4.445190430E-1,9.648361206E0,-8.684326172E0
5.232508430E-1,-5.135650635E-1,9.647232056E0,-8.536437988E0
5.282862430E-1,-4.512481689E-1,9.663955688E0,-8.562606812E0
5.333216430E-1,-5.163116455E-1,9.658325195E0,-8.472656250E0
5.383570440E-1,-5.402679443E-1,9.686798096E0,-8.460968018E0
5.433924440E-1,-5.281372070E-1,9.686508179E0,-8.578704834E0
5.484278450E-1,-4.722747803E-1,9.681259155E0,-8.748901367E0
5.534632450E-1,-4.959106445E-1,9.659362793E0,-8.741531372E0
5.584986450E-1,-5.310974121E-1,9.619949341E0,-8.677581787E0
5.635340460E-1,-4.693908691E-1,9.619445801E0,-8.706283569E0
5.685694460E-1,-4.068145752E-1,9.619903564E0,-8.702850342E0
5.736048470E-1,-3.881225586E-1,9.632400513E0,-8.681900024E0
5.786402470E-1,-4.874267578E-1,9.628311157E0,-8.663497925E0
5.836756470E-1,-5.385284424E-1,9.591842651E0,-8.659637451E0
5.887110480E-1,-5.300903320E-1,9.603286743E0,-8.638031006E0
5.937464480E-1,-4.691925049E-1,9.639877319E0,-8.633880615E0
5.987818490E-1,-4.494171143E-1,9.656585693E0,-8.652816772E0
6.038172490E-1,-4.321289062E-1,9.638351440E0,-8.729385376E0
6.088526490E-1,-4.338073730E-1,9.641860962E0,-8.817077637E0
6.138880500E-1,-4.098663330E-1,9.653015137E0,-8.798171997E0
6.189234500E-1,-4.332122803E-1,9.614456177E0,-8.763488770E0
6.239588510E-1,-4.891357422E-1,9.596130371E0,-8.689529419E0
6.289942510E-1,-4.381561279E-1,9.608139038E0,-8.613998413E0
6.340296510E-1,-3.570861816E-1,9.621444702E0,-8.644287109E0
6.390650520E-1,-3.056030273E-1,9.643783569E0,-8.730148315E0
6.441004520E-1,-3.136749268E-1,9.665924072E0,-8.801651001E0
6.491358520E-1,-3.693695068E-1,9.647430420E0,-8.796844482E0
6.541712530E-1,-4.171905518E-1,9.646041870E0,-8.741058350E0
6.592066530E-1,-3.910064697E-1,9.706832886E0,-8.765106201E0
6.642420540E-1,-3.012084961E-1,9.699813843E0,-8.716583252E0
6.692774540E-1,-2.622833252E-1,9.689300537E0,-8.634735107E0
6.743128540E-1,-2.785797119E-1,9.677215576E0,-8.688323975E0
6.793482550E-1,-3.005065918E-1,9.677261353E0,-8.824768066E0
6.843836550E-1,-3.258056641E-1,9.654663086E0,-8.859283447E0
6.894190560E-1,-2.540435791E-1,9.648376465E0,-8.744445801E0
6.944544560E-1,-2.288513184E-1,9.649459839E0,-8.732833862E0
6.994898560E-1,-2.963104248E-1,9.674362183E0,-8.840454102E0
7.045252570E-1,-3.501892090E-1,9.664764404E0,-8.738418579E0
7.095606570E-1,-2.933807373E-1,9.655838013E0,-8.647399902E0
7.145960580E-1,-1.890411377E-1,9.668228149E0,-8.666259766E0
7.196314580E-1,-1.846618652E-1,9.649520874E0,-8.801116943E0
7.246668580E-1,-2.180480957E-1,9.658874512E0,-8.841918945E0
7.297022590E-1,-2.143249512E-1,9.627548218E0,-8.701950073E0
7.347376590E-1,-1.801757812E-1,9.606735229E0,-8.605728149E0
7.397730600E-1,-1.730346680E-1,9.625671387E0,-8.692443848E0
7.448084600E-1,-2.159423828E-1,9.634582520E0,-8.746704102E0
7.498438600E-1,-2.308044434E-1,9.629638672E0,-8.699569702E0
7.548792610E-1,-2.443542480E-1,9.602005005E0,-8.654174805E0
7.599146610E-1,-1.406250000E-1,9.653091431E0,-8.587417603E0
7.649500610E-1,-1.295471191E-1,9.674224854E0,-8.539505005E0
7.699854620E-1,-7.197570801E-2,9.662109375E0,-8.662826538E0
7.750208620E-1,-2.627563477E-2,9.682434082E0,-8.669952393E0
7.800562630E-1,-7.510375977E-2,9.643829346E0,-8.643020630E0
7.850916630E-1,-1.622619629E-1,9.679214478E0,-8.618652344E0
7.901270630E-1,-1.705017090E-1,9.636779785E0,-8.643295288E0
7.951624640E-1,-1.509246826E-1,9.710372925E0,-8.662612915E0
8.001978640E-1,-9.199523926E-2,9.729461670E0,-8.644104004E0
8.052332650E-1,-1.678771973E-1,9.684112549E0,-8.569564819E0
8.102686650E-1,-2.194824219E-1,9.665206909E0,-8.592102051E0
8.153040650E-1,-2.306518555E-1,9.678756714E0,-8.509902954E0
8.203394660E-1,-2.944488525E-1,9.686904907E0,-8.526733398E0
8.253748660E-1,-2.320251465E-1,9.647827148E0,-8.489486694E0
8.304102670E-1,-2.421264648E-1,9.658004761E0,-8.508544922E0
8.354456670E-1,-3.264617920E-1,9.598236084E0,-8.543869019E0
8.404810670E-1,-2.743682861E-1,9.642532349E0,-8.550399780E0
8.455164680E-1,-3.291473389E-1,9.640090942E0,-8.536849976E0
8.505518680E-1,-2.729187012E-1,9.618896484E0,-8.414840698E0
8.555872680E-1,-2.647552490E-1,9.651412964E0,-8.431350708E0
8.606226690E-1,-2.813262939E-1,9.661346436E0,-8.348281860E0
8.656580690E-1,-3.791961670E-1,9.628128052E0,-8.317962646E0
8.706934700E-1,-4.007873535E-1,9.638366699E0,-8.371719360E0
8.757288700E-1,-4.249572754E-1,9.680938721E0,-8.478240967E0
8.807642700E-1,-4.472045898E-1,9.624053955E0,-8.453399658E0
8.857996710E-1,-3.774719238E-1,9.641372681E0,-8.560546875E0
8.908350710E-1,-4.048004150E-1,9.621536255E0,-8.358718872E0
8.958704720E-1,-5.110626221E-1,9.635482788E0,-8.371429443E0
9.009058720E-1,-3.703308105E-1,9.676223755E0,-8.334655762E0
9.059412720E-1,-4.703369141E-1,9.711257935E0,-8.406082153E0
9.109766730E-1,-4.458160400E-1,9.684219360E0,-8.445693970E0
9.160120730E-1,-3.796234131E-1,9.676849365E0,-8.498550415E0
9.210474740E-1,-5.421142578E-1,9.684082031E0,-8.383712769E0
9.260828740E-1,-4.747009277E-1,9.650482178E0,-8.284713745E0
9.311182740E-1,-4.853668213E-1,9.613464355E0,-8.409454346E0
9.361536750E-1,-6.360778809E-1,9.635986328E0,-8.445022583E0
9.411890750E-1,-6.627502441E-1,9.601715088E0,-8.398590088E0
9.462244760E-1,-7.300262451E-1,9.611358643E0,-8.326049805E0
9.512598760E-1,-7.250366211E-1,9.595657349E0,-8.331466675E0
9.562952760E-1,-6.697082520E-1,9.579772949E0,-8.354324341E0
9.613306770E-1,-6.568298340E-1,9.602493286E0,-8.497940063E0
9.663660770E-1,-7.013854980E-1,9.646942139E0,-8.451843262E0
9.714014770E-1,-7.764587402E-1,9.576660156E0,-8.430221558E0
9.764368780E-1,-7.718353271E-1,9.564483643E0,-8.444778442E0
9.814722780E-1,-6.692199707E-1,9.592651367E0,-8.478179932E0
9.865076790E-1,-6.735534668E-1,9.579055786E0,-8.456192017E0
9.915430790E-1,-6.909484863E-1,9.594390869E0,-8.410415649E0
9.965784790E-1,-7.401123047E-1,9.605072021E0,-8.380676270E0
1.001613880E0,-6.846923828E-1,9.692276001E0,-8.371414185E0
1.006649280E0,-7.189483643E-1,9.642303467E0,-8.372924805E0
1.011684681E0,-6.932830811E-1,9.660522461E0,-8.459121704E0
1.016720081E0,-7.247619629E-1,9.678634644E0,-8.359954834E0
1.021755481E0,-7.557220459E-1,9.614074707E0,-8.393157959E0
1.026790882E0,-7.465820312E-1,9.600997925E0,-8.415527344E0
1.031826282E0,-7.907562256E-1,9.592971802E0,-8.404281616E0
1.036861683E0,-7.914123535E-1,9.577423096E0,-8.347381592E0
1.041897083E0,-7.587585449E-1,9.608139038E0,-8.361831665E0
1.046932483E0,-7.235717773E-1,9.637908936E0,-8.447082520E0
1.051967884E0,-7.503204346E-1,9.606994629E0,-8.532196045E0
1.057003284E0,-8.118438721E-1,9.571258545E0,-8.472091675E0
1.062038685E0,-9.049530029E-1,9.570892334E0,-8.417602539E0
1.067074085E0,-9.341888428E-1,9.568603516E0,-8.493804932E0
1.072109485E0,-9.136810303E-1,9.580612183E0,-8.480972290E0
1.077144886E0,-8.631591797E-1,9.612075806E0,-8.468643188E0
1.082180286E0,-8.988952637E-1,9.631088257E0,-8.420150757E0
1.087215686E0,-9.496459961E-1,9.597747803E0,-8.339035034E0
1.092251087E0,-9.003601074E-1,9.593353271E0,-8.450531006E0
1.097286487E0,-8.848876953E-1,9.592346191E0,-8.578872681E0
1.102321888E0,-9.069519043E-1,9.583419800E0,-8.501541138E0
1.107357288E0,-9.338836670E-1,9.615753174E0,-8.493209839E0
1.112392688E0,-1.033523560E0,9.601837158E0,-8.491104126E0
1.117428089E0,-1.056808472E0,9.567291260E0,-8.490188599E0
1.122463489E0,-1.061050415E0,9.588470459E0,-8.445800781E0
1.127498890E0,-1.094451904E0,9.603912354E0,-8.389862061E0
1.132534290E0,-1.104232788E0,9.595596313E0,-8.433715820E0
1.137569690E0,-1.075744629E0,9.621047974E0,-8.492950439E0
1.142605091E0,-9.946594238E-1,9.616775513E0,-8.551330566E0
1.147640491E0,-1.001495361E0,9.581100464E0,-8.613815308E0
1.152675892E0,-1.036911011E0,9.575027466E0,-8.457046509E0
1.157711292E0,-1.093383789E0,9.558395386E0,-8.312835693E0
1.162746692E0,-1.100585938E0,9.586196899E0,-8.400360107E0
1.167782093E0,-1.049728394E0,9.612274170E0,-8.405410767E0
1.172817493E0,-1.065078735E0,9.606933594E0,-8.444015503E0
1.177852893E0,-1.167129517E0,9.592178345E0,-8.543746948E0
1.182888294E0,-1.260162354E0,9.554687500E0,-8.498214722E0
1.187923694E0,-1.206909180E0,9.542205811E0,-8.449203491E0
1.192959095E0,-1.169189453E0,9.560470581E0,-8.453750610E0
1.197994495E0,-1.112518311E0,9.558929443E0,-8.494491577E0
1.203029895E0,-1.073791504E0,9.599609375E0,-8.561141968E0
1.208065296E0,-1.089035034E0,9.637374878E0,-8.508026123E0
1.213100696E0,-1.154556274E0,9.643005371E0,-8.537857056E0
1.218136097E0,-1.234634399E0,9.603332520E0,-8.441223145E0
1.223171497E0,-1.160781860E0,9.599609375E0,-8.447982788E0
1.228206897E0,-1.113540649E0,9.618148804E0,-8.467926025E0
1.233242298E0,-1.044326782E0,9.605575562E0,-8.469055176E0
1.238277698E0,-1.127609253E0,9.626388550E0,-8.467880249E0
1.243313099E0,-1.102203369E0,9.595245361E0,-8.556198120E0
1.248348499E0,-1.171844482E0,9.551513672E0,-8.635452271E0
1.253383899E0,-1.093093872E0,9.617095947E0,-8.476745605E0
1.258419300E0,-1.096557617E0,9.616775513E0,-8.346191406E0
1.263454700E0,-1.070510864E0,9.574996948E0,-8.454559326E0
1.268490101E0,-1.031021118E0,9.571945190E0,-8.534896851E0
1.273525501E0,-1.035766602E0,9.612457275E0,-8.565444946E0
1.278560901E0,-1.054183960E0,9.561294556E0,-8.563690186E0
1.283596302E0,-1.008972168E0,9.569610596E0,-8.538330078E0
1.288631702E0,-9.311218262E-1,9.613906860E0,-8.493301392E0
1.293667102E0,-8.966217041E-1,9.602340698E0,-8.546051025E0
1.298702503E0,-8.972625732E-1,9.611984253E0,-8.572067261E0
1.303737903E0,-8.620758057E-1,9.638992310E0,-8.618606567E0
1.308773304E0,-8.851013184E-1,9.597518921E0,-8.528457642E0
1.313808704E0,-7.521667480E-1,9.579345703E0,-8.564834595E0
1.318844104E0,-7.078857422E-1,9.636810303E0,-8.580535889E0
1.323879505E0,-8.175048828E-1,9.618041992E0,-8.682983398E0
1.328914905E0,-8.018646240E-1,9.589294434E0,-8.733505249E0
1.333950306E0,-7.278289795E-1,9.589813232E0,-8.799652100E0
1.338985706E0,-6.988677979E-1,9.615142822E0,-8.644729614E0
1.344021106E0,-6.295013428E-1,9.606994629E0,-8.620437622E0
1.349056507E0,-6.264801025E-1,9.646301270E0,-8.631317139E0
1.354091907E0,-6.758728027E-1,9.616485596E0,-8.772613525E0
1.359127308E0,-5.741119385E-1,9.611358643E0,-8.743423462E0
1.364162708E0,-5.547790527E-1,9.611724854E0,-8.773696899E0
1.369198108E0,-5.063323975E-1,9.671936035E0,-8.668243408E0
1.374233509E0,-4.442901611E-1,9.603988647E0,-8.722335815E0
1.379268909E0,-3.937377930E-1,9.689376831E0,-8.735305786E0
1.384304310E0,-4.066772461E-1,9.673065186E0,-8.711486816E0
1.389339710E0,-3.942413330E-1,9.623260498E0,-8.736953735E0
1.394375110E0,-4.591064453E-1,9.626129150E0,-8.701644897E0
1.399410511E0,-5.465393066E-1,9.665054321E0,-8.621292114E0
1.404445911E0,-5.231628418E-1,9.652435303E0,-8.668121338E0
1.409481311E0,-4.457550049E-1,9.655700684E0,-8.643493652E0
1.414516712E0,-2.969665527E-1,9.627624512E0,-8.793197632E0
1.419552112E0,-3.294982910E-1,9.641906738E0,-8.737243652E0
1.424587513E0,-3.495483398E-1,9.621475220E0,-8.646972656E0
1.429622913E0,-4.526672363E-1,9.627243042E0,-8.709976196E0
1.434658313E0,-4.224700928E-1,9.636840820E0,-8.654861450E0
1.439693714E0,-4.076690674E-1,9.637680054E0,-8.671920776E0
1.444729114E0,-3.016052246E-1,9.662933350E0,-8.560119629E0
1.449764515E0,-2.891693115E-1,9.655151367E0,-8.569488525E0
1.454799915E0,-3.626556396E-1,9.636642456E0,-8.564941406E0
1.459835315E0,-3.425750732E-1,9.627639771E0,-8.584625244E0
1.464870716E0,-3.719787598E-1,9.605102539E0,-8.553100586E0
1.469906116E0,-3.440399170E-1,9.608337402E0,-8.593109131E0
1.474941517E0,-2.936096191E-1,9.645324707E0,-8.541091919E0
1.479976917E0,-1.527862549E-1,9.670516968E0,-8.570510864E0
1.485012317E0,-1.698455811E-1,9.698715210E0,-8.611129761E0
1.490047718E0,-1.744995117E-1,9.701904297E0,-8.431762695E0
1.495083118E0,-3.313751221E-1,9.663131714E0,-8.447311401E0
1.500118518E0,-2.284851074E-1,9.676345825E0,-8.562484741E0
1.505153919E0,-2.406463623E-1,9.668334961E0,-8.428909302E0
1.510189319E0,-2.147827148E-1,9.714447021E0,-8.350875854E0
1.515224720E0,-3.231658936E-1,9.677520752E0,-8.394683838E0
1.520260120E0,-3.513488770E-1,9.645477295E0,-8.496902466E0
1.525295520E0,-2.592163086E-1,9.679626465E0,-8.549942017E0
1.530330921E0,-2.046966553E-1,9.675643921E0,-8.519546509E0
1.535366321E0,-1.656188965E-1,9.675384521E0,-8.488128662E0
1.540401722E0,-2.268829346E-1,9.668670654E0,-8.458068848E0
1.545437122E0,-2.068023682E-1,9.660095215E0,-8.459014893E0
1.550472522E0,-1.887359619E-1,9.654739380E0,-8.476135254E0
1.555507923E0,-2.138671875E-1,9.676254272E0,-8.488662720E0
1.560543323E0,-2.808074951E-1,9.663253784E0,-8.521087646E0
1.565578724E0,-2.826385498E-1,9.661895752E0,-8.538253784E0
1.570614124E0,-2.103271484E-1,9.670104980E0,-8.563888550E0
1.575649524E0,-1.734619141E-1,9.656311035E0,-8.512725830E0
1.580684925E0,-2.084503174E-1,9.637695312E0,-8.469863892E0
1.585720325E0,-2.529754639E-1,9.638458252E0,-8.481277466E0
1.590755726E0,-2.492370605E-1,9.632400513E0,-8.470916748E0
1.595791126E0,-2.015228271E-1,9.640914917E0,-8.459350586E0
1.600826526E0,-2.348937988E-1,9.650405884E0,-8.492279053E0
1.605861927E0,-2.869567871E-1,9.651901245E0,-8.526245117E0
1.610897327E0,-3.326873779E-1,9.624298096E0,-8.505462646E0
1.615932727E0,-3.172149658E-1,9.646942139E0,-8.570861816E0
1.620968128E0,-2.703704834E-1,9.692382812E0,-8.591079712E0
1.626003528E0,-2.633972168E-1,9.673065186E0,-8.572509766E0
1.631038929E0,-2.920074463E-1,9.673568726E0,-8.593383789E0
1.636074329E0,-2.999572754E-1,9.688583374E0,-8.583007812E0
1.641109729E0,-2.847595215E-1,9.662155151E0,-8.571563721E0
1.646145130E0,-2.944488525E-1,9.649002075E0,-8.595565796E0
1.651180530E0,-3.948822021E-1,9.611572266E0,-8.574371338E0
1.656215931E0,-4.059295654E-1,9.622650146E0,-8.539779663E0
1.661251331E0,-3.384094238E-1,9.657546997E0,-8.528213501E0
1.666286731E0,-3.077392578E-1,9.646728516E0,-8.534637451E0
1.671322132E0,-3.566284180E-1,9.658264160E0,-8.557373047E0
1.676357532E0,-4.013671875E-1,9.645294189E0,-8.576293945E0
1.681392933E0,-4.105529785E-1,9.607391357E0,-8.569290161E0
1.686428333E0,-4.215698242E-1,9.635070801E0,-8.565612793E0
1.691463733E0,-3.918457031E-1,9.621887207E0,-8.507339478E0
1.696499134E0,-3.982696533E-1,9.628311157E0,-8.528213501E0
1.701534534E0,-3.984985352E-1,9.635040283E0,-8.570861816E0
1.706569935E0,-4.212646484E-1,9.655883789E0,-8.546173096E0
1.711605335E0,-4.420166016E-1,9.679458618E0,-8.479812622E0
1.716640735E0,-4.320220947E-1,9.615692139E0,-8.520446777E0
1.721676136E0,-3.765563965E-1,9.658203125E0,-8.607879639E0
1.726711536E0,-4.188385010E-1,9.658859253E0,-8.631546021E0
1.731746936E0,-4.638366699E-1,9.619338989E0,-8.612060547E0
1.736782337E0,-4.915161133E-1,9.612564087E0,-8.511947632E0
1.741817737E0,-4.924774170E-1,9.641113281E0,-8.488876343E0
1.746853138E0,-5.166168213E-1,9.656814575E0,-8.511367798E0
1.751888538E0,-5.521697998E-1,9.692611694E0,-8.528503418E0
1.756923938E0,-5.978088379E-1,9.631561279E0,-8.548645020E0
1.761959339E0,-5.863647461E-1,9.642471313E0,-8.560653687E0
1.766994739E0,-5.812530518E-1,9.614471436E0,-8.539199829E0
1.772030140E0,-5.557861328E-1,9.657531738E0,-8.547653198E0
1.777065540E0,-6.158599854E-1,9.622802734E0,-8.504928589E0
1.782100940E0,-5.805053711E-1,9.587539673E0,-8.477722168E0
1.787136341E0,-6.144104004E-1,9.607177734E0,-8.450042725E0
1.792171741E0,-5.908355713E-1,9.566055298E0,-8.493225098E0
1.797207142E0,-6.549377441E-1,9.598663330E0,-8.460937500E0
1.802242542E0,-7.386779785E-1,9.631744385E0,-8.489273071E0
1.807277942E0,-7.629089355E-1,9.637298584E0,-8.517089844E0
1.812313343E0,-7.753601074E-1,9.648345947E0,-8.478576660E0
1.817348743E0,-7.173004150E-1,9.634109497E0,-8.410903931E0
1.822384143E0,-7.166137695E-1,9.646087646E0,-8.312179565E0
1.827419544E0,-8.391265869E-1,9.609283447E0,-8.309875488E0
1.832454944E0,-7.129211426E-1,9.640319824E0,-8.494598389E0
1.837490345E0,-7.665557861E-1,9.655960083E0,-8.345916748E0
1.842525745E0,-7.578430176E-1,9.638229370E0,-8.306640625E0
1.847561145E0,-7.852783203E-1,9.591094971E0,-8.321685791E0
1.852596546E0,-7.742156982E-1,9.634597778E0,-8.256256104E0
1.857631946E0,-7.859039307E-1,9.628051758E0,-8.366638184E0
1.862667347E0,-9.526519775E-1,9.623535156E0,-8.475402832E0
1.867702747E0,-9.621124268E-1,9.666870117E0,-8.628143311E0
1.872738147E0,-9.595489502E-1,9.580932617E0,-8.445175171E0
1.877773548E0,-8.588562012E-1,9.602264404E0,-8.417572021E0
1.882808948E0,-9.014282227E-1,9.614135742E0,-8.424346924E0
1.887844349E0,-9.851074219E-1,9.621810913E0,-8.426803589E0
1.892879749E0,-1.053863525E0,9.596267700E0,-8.496520996E0
1.897915149E0,-1.067840576E0,9.585922241E0,-8.345291138E0
1.902950550E0,-1.025238037E0,9.598983765E0,-8.405761719E0
1.907985950E0,-1.037124634E0,9.640258789E0,-8.535156250E0
1.913021351E0,-1.024154663E0,9.594726562E0,-8.510269165E0
1.918056751E0,-1.006637573E0,9.555603027E0,-8.396514893E0
1.923092151E0,-1.019546509E0,9.569778442E0,-8.458129883E0
1.928127552E0,-1.029663086E0,9.583770752E0,-8.465576172E0
1.933162952E0,-1.047851562E0,9.530227661E0,-8.426452637E0
1.938198352E0,-8.704681396E-1,9.624496460E0,-8.570846558E0
1.943233753E0,-9.569396973E-1,9.613754272E0,-8.359558105E0
1.948269153E0,-9.787750244E-1,9.591171265E0,-8.527587891E0
1.953304554E0,-9.738159180E-1,9.593338013E0,-8.493377686E0
1.958339954E0,-9.539489746E-1,9.580322266E0,-8.537078857E0
1.963375354E0,-9.717254639E-1,9.596481323E0,-8.557952881E0
1.968410755E0,-9.867858887E-1,9.587203979E0,-8.473754883E0
1.973446155E0,-1.001937866E0,9.594696045E0,-8.484680176E0
1.978481556E0,-9.693908691E-1,9.597518921E0,-8.568618774E0
1.983516956E0,-9.386444092E-1,9.608932495E0,-8.567214966E0
1.988552356E0,-9.718933105E-1,9.619796753E0,-8.494522095E0
1.993587757E0,-9.536437988E-1,9.617614746E0,-8.526565552E0
1.998623157E0,-9.915008545E-1,9.585418701E0,-8.459304810E0
2.003658558E0,-9.907684326E-1,9.606719971E0,-8.408813477E0
2.008693958E0,-1.035827637E0,9.625946045E0,-8.532409668E0
2.013729358E0,-1.057418823E0,9.590469360E0,-8.571014404E0
