"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.218521394E0,-2.082519531E-1,9.548049927E0,-9.423797607E0
1.223556794E0,-2.115020752E-1,9.506851196E0,-9.469192505E0
1.228592194E0,-2.010650635E-1,9.535766602E0,-9.491683960E0
1.233627595E0,-2.005462646E-1,9.554077148E0,-9.483413696E0
1.238662995E0,-1.861267090E-1,9.530197144E0,-9.442321777E0
1.243698395E0,-1.857604980E-1,9.531066895E0,-9.470626831E0
1.248733796E0,-1.816864014E-1,9.562423706E0,-9.456130981E0
1.253769196E0,-1.789703369E-1,9.561050415E0,-9.420562744E0
1.258804597E0,-1.611633301E-1,9.561950684E0,-9.490692139E0
1.263839997E0,-1.696624756E-1,9.563751221E0,-9.482635498E0
1.268875397E0,-1.760559082E-1,9.560058594E0,-9.492050171E0
1.273910798E0,-1.541595459E-1,9.558990479E0,-9.466217041E0
1.278946198E0,-2.011871338E-1,9.555191040E0,-9.436645508E0
1.283981599E0,-1.587829590E-1,9.559997559E0,-9.419784546E0
1.289016999E0,-1.456451416E-1,9.557449341E0,-9.467941284E0
1.294052399E0,-1.972961426E-1,9.522842407E0,-9.451141357E0
1.299087800E0,-1.954498291E-1,9.562484741E0,-9.423461914E0
1.304123200E0,-1.891784668E-1,9.581100464E0,-9.413314819E0
1.309158601E0,-2.092437744E-1,9.562042236E0,-9.430969238E0
1.314194001E0,-1.534271240E-1,9.556884766E0,-9.425308228E0
1.319229401E0,-1.477813721E-1,9.563003540E0,-9.473236084E0
1.324264802E0,-1.847686768E-1,9.546447754E0,-9.461654663E0
1.329300202E0,-1.271667480E-1,9.557846069E0,-9.470855713E0
1.334335603E0,-1.840057373E-1,9.543441772E0,-9.438507080E0
1.339371003E0,-1.705017090E-1,9.551315308E0,-9.478836060E0
1.344406403E0,-1.899566650E-1,9.529067993E0,-9.392486572E0
1.349441804E0,-1.354980469E-1,9.528045654E0,-9.469253540E0
1.354477204E0,-1.804809570E-1,9.551406860E0,-9.429748535E0
1.359512604E0,-1.860961914E-1,9.535278320E0,-9.483367920E0
1.364548005E0,-1.692962646E-1,9.551986694E0,-9.407806396E0
1.369583405E0,-1.438903809E-1,9.575073242E0,-9.450866699E0
1.374618806E0,-1.758728027E-1,9.544631958E0,-9.475769043E0
1.379654206E0,-1.534118652E-1,9.542007446E0,-9.450393677E0
1.384689606E0,-1.670684814E-1,9.535568237E0,-9.450775146E0
1.389725007E0,-1.693267822E-1,9.542648315E0,-9.453353882E0
1.394760407E0,-1.981201172E-1,9.545379639E0,-9.399627686E0
1.399795808E0,-1.733703613E-1,9.526321411E0,-9.448471069E0
1.404831208E0,-1.850280762E-1,9.536529541E0,-9.468872070E0
1.409866608E0,-1.557312012E-1,9.569625854E0,-9.407531738E0
1.414902009E0,-1.605682373E-1,9.574508667E0,-9.443878174E0
1.419937409E0,-1.687316895E-1,9.553527832E0,-9.451370239E0
1.424972810E0,-1.874237061E-1,9.557540894E0,-9.469985962E0
1.430008210E0,-1.567535400E-1,9.525650024E0,-9.454788208E0
1.435043610E0,-1.668243408E-1,9.540542603E0,-9.424270630E0
1.440079011E0,-1.779937744E-1,9.562576294E0,-9.406494141E0
1.445114411E0,-1.827697754E-1,9.601409912E0,-9.426635742E0
1.450149812E0,-1.713104248E-1,9.604187012E0,-9.444610596E0
1.455185212E0,-1.497497559E-1,9.559951782E0,-9.448425293E0
1.460220612E0,-1.729888916E-1,9.576080322E0,-9.481643677E0
1.465256013E0,-1.698455811E-1,9.540557861E0,-9.485504150E0
1.470291413E0,-1.677551270E-1,9.528823853E0,-9.427673340E0
1.475326813E0,-2.019195557E-1,9.507781982E0,-9.418823242E0
1.480362214E0,-1.736602783E-1,9.560394287E0,-9.410766602E0
1.485397614E0,-1.844635010E-1,9.585739136E0,-9.443191528E0
1.490433015E0,-1.838378906E-1,9.578475952E0,-9.461791992E0
1.495468415E0,-1.750335693E-1,9.567871094E0,-9.423324585E0
1.500503815E0,-1.793365479E-1,9.520294189E0,-9.465103149E0
1.505539216E0,-2.053222656E-1,9.538726807E0,-9.462738037E0
1.510574616E0,-2.046661377E-1,9.545959473E0,-9.417175293E0
1.515610017E0,-1.929168701E-1,9.546279907E0,-9.462692261E0
1.520645417E0,-1.810302734E-1,9.550994873E0,-9.471572876E0
1.525680817E0,-1.675262451E-1,9.550994873E0,-9.432540894E0
1.530716218E0,-1.795959473E-1,9.552825928E0,-9.464279175E0
1.535751618E0,-1.952972412E-1,9.538574219E0,-9.457855225E0
1.540787019E0,-2.032165527E-1,9.548355103E0,-9.448776245E0
1.545822419E0,-2.153472900E-1,9.554656982E0,-9.428985596E0
1.550857819E0,-1.790313721E-1,9.549468994E0,-9.417938232E0
1.555893220E0,-1.636352539E-1,9.557327271E0,-9.445220947E0
1.560928620E0,-1.813964844E-1,9.541595459E0,-9.441085815E0
1.565964020E0,-1.933441162E-1,9.553253174E0,-9.405014038E0
1.570999421E0,-2.001800537E-1,9.564163208E0,-9.414474487E0
1.576034821E0,-1.882324219E-1,9.556259155E0,-9.460693359E0
1.581070222E0,-2.068634033E-1,9.558029175E0,-9.427932739E0
1.586105622E0,-2.068634033E-1,9.528686523E0,-9.404266357E0
1.591141022E0,-1.828155518E-1,9.529876709E0,-9.410339355E0
1.596176423E0,-2.122802734E-1,9.536834717E0,-9.424377441E0
1.601211823E0,-1.964263916E-1,9.552429199E0,-9.456710815E0
1.606247224E0,-1.728057861E-1,9.548950195E0,-9.435089111E0
1.611282624E0,-1.897430420E-1,9.534637451E0,-9.440048218E0
1.616318024E0,-1.935577393E-1,9.523864746E0,-9.415817261E0
1.621353425E0,-2.121429443E-1,9.567123413E0,-9.454666138E0
1.626388825E0,-2.087249756E-1,9.562179565E0,-9.487762451E0
1.631424226E0,-2.019805908E-1,9.546279907E0,-9.415115356E0
1.636459626E0,-1.851043701E-1,9.537445068E0,-9.422348022E0
1.641495026E0,-1.864166260E-1,9.563873291E0,-9.430160522E0
1.646530427E0,-1.942138672E-1,9.591339111E0,-9.394241333E0
1.651565827E0,-1.956329346E-1,9.561279297E0,-9.429077148E0
1.656601228E0,-2.146453857E-1,9.547088623E0,-9.423828125E0
1.661636628E0,-2.042999268E-1,9.533065796E0,-9.390151978E0
1.666672028E0,-2.389984131E-1,9.545852661E0,-9.374221802E0
1.671707429E0,-2.056884766E-1,9.548217773E0,-9.422531128E0
1.676742829E0,-1.816253662E-1,9.548934937E0,-9.438491821E0
1.681778229E0,-1.846313477E-1,9.541931152E0,-9.408340454E0
1.686813630E0,-2.014160156E-1,9.511245728E0,-9.446304321E0
1.691849030E0,-2.420654297E-1,9.525604248E0,-9.440048218E0
1.696884431E0,-2.425079346E-1,9.548156738E0,-9.455825806E0
1.701919831E0,-2.148590088E-1,9.497817993E0,-9.453903198E0
1.706955231E0,-1.754150391E-1,9.556594849E0,-9.442611694E0
1.711990632E0,-1.921081543E-1,9.584976196E0,-9.436752319E0
1.717026032E0,-2.081756592E-1,9.556228638E0,-9.431930542E0
1.722061433E0,-2.247467041E-1,9.524307251E0,-9.433456421E0
1.727096833E0,-1.815032959E-1,9.548797607E0,-9.371475220E0
1.732132233E0,-2.135925293E-1,9.558364868E0,-9.443023682E0
1.737167634E0,-2.104492188E-1,9.556777954E0,-9.388641357E0
1.742203034E0,-2.255554199E-1,9.565536499E0,-9.406082153E0
1.747238435E0,-2.152709961E-1,9.502746582E0,-9.416595459E0
1.752273835E0,-1.848754883E-1,9.575134277E0,-9.378082275E0
1.757309235E0,-2.394714355E-1,9.564086914E0,-9.409103394E0
1.762344636E0,-2.150115967E-1,9.533172607E0,-9.384063721E0
1.767380036E0,-1.813507080E-1,9.542327881E0,-9.414688110E0
1.772415437E0,-1.885833740E-1,9.552139282E0,-9.445159912E0
1.777450837E0,-1.969299316E-1,9.575592041E0,-9.406600952E0
1.782486237E0,-2.474822998E-1,9.571777344E0,-9.371200562E0
1.787521638E0,-2.346649170E-1,9.534439087E0,-9.416122437E0
1.792557038E0,-2.501373291E-1,9.564804077E0,-9.400939941E0
1.797592438E0,-2.113189697E-1,9.546630859E0,-9.444931030E0
1.802627839E0,-2.287597656E-1,9.571289062E0,-9.436508179E0
1.807663239E0,-2.321929932E-1,9.572845459E0,-9.442733765E0
1.812698640E0,-2.766113281E-1,9.546554565E0,-9.455444336E0
1.817734040E0,-2.214813232E-1,9.545532227E0,-9.420898438E0
1.822769440E0,-2.338562012E-1,9.565933228E0,-9.431671143E0
1.827804841E0,-2.194366455E-1,9.549118042E0,-9.425308228E0
1.832840241E0,-2.175445557E-1,9.548599243E0,-9.388366699E0
1.837875642E0,-2.157135010E-1,9.552520752E0,-9.451614380E0
1.842911042E0,-2.529602051E-1,9.536743164E0,-9.442626953E0
1.847946442E0,-2.413787842E-1,9.555618286E0,-9.383605957E0
1.852981843E0,-2.366943359E-1,9.555938721E0,-9.410324097E0
1.858017243E0,-2.433471680E-1,9.539321899E0,-9.407958984E0
1.863052644E0,-2.180480957E-1,9.548522949E0,-9.416900635E0
1.868088044E0,-1.998596191E-1,9.533416748E0,-9.390899658E0
1.873123444E0,-2.278442383E-1,9.542953491E0,-9.405166626E0
1.878158845E0,-2.274017334E-1,9.551269531E0,-9.410415649E0
1.883194245E0,-2.081451416E-1,9.566452026E0,-9.429000854E0
1.888229645E0,-1.875457764E-1,9.562072754E0,-9.433715820E0
1.893265046E0,-2.169494629E-1,9.561508179E0,-9.431961060E0
1.898300446E0,-2.718658447E-1,9.562789917E0,-9.452285767E0
1.903335847E0,-2.461700439E-1,9.566009521E0,-9.450683594E0
1.908371247E0,-2.076568604E-1,9.542922974E0,-9.481338501E0
1.913406647E0,-2.166137695E-1,9.530868530E0,-9.440902710E0
1.918442048E0,-2.286529541E-1,9.526840210E0,-9.425094604E0
1.923477448E0,-2.342681885E-1,9.526351929E0,-9.429336548E0
1.928512849E0,-2.275543213E-1,9.537017822E0,-9.429931641E0
1.933548249E0,-2.257385254E-1,9.559692383E0,-9.428115845E0
1.938583649E0,-2.323608398E-1,9.539016724E0,-9.437759399E0
1.943619050E0,-2.337188721E-1,9.523895264E0,-9.424575806E0
1.948654450E0,-2.412414551E-1,9.522811890E0,-9.460464478E0
1.953689851E0,-2.382507324E-1,9.544586182E0,-9.478546143E0
1.958725251E0,-2.152099609E-1,9.558120728E0,-9.432678223E0
1.963760651E0,-2.167053223E-1,9.551849365E0,-9.451614380E0
1.968796052E0,-2.384338379E-1,9.562484741E0,-9.448013306E0
1.973831452E0,-2.370300293E-1,9.580581665E0,-9.440750122E0
1.978866853E0,-2.265777588E-1,9.548614502E0,-9.434844971E0
1.983902253E0,-2.124481201E-1,9.531753540E0,-9.433731079E0
1.988937653E0,-2.201232910E-1,9.531311035E0,-9.441604614E0
1.993973054E0,-2.629699707E-1,9.549423218E0,-9.478912354E0
1.999008454E0,-2.466583252E-1,9.556793213E0,-9.471176147E0
2.004043854E0,-2.250518799E-1,9.534881592E0,-9.421371460E0
