"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.998751530E-1,-9.002685547E-4,-2.319335938E-3,-2.197265625E-3
7.049105540E-1,-2.136230469E-4,-2.319335938E-3,-1.525878906E-3
7.099459540E-1,-2.136230469E-4,-1.907348633E-3,-1.525878906E-3
7.149813540E-1,-6.408691406E-4,-1.251220703E-3,-1.525878906E-3
7.200167550E-1,-8.544921875E-4,-1.693725586E-3,-2.395629883E-3
7.250521550E-1,-2.136230469E-4,-2.319335938E-3,-3.204345703E-3
7.300875560E-1,-1.144409180E-3,-2.792358398E-3,-2.593994141E-3
7.351229560E-1,-1.876831055E-3,-2.914428711E-3,-2.593994141E-3
7.401583560E-1,-1.281738281E-3,-1.342773438E-3,-1.602172852E-3
7.451937570E-1,-1.281738281E-3,-7.019042969E-4,-9.613037109E-4
7.502291570E-1,-1.281738281E-3,-2.288818359E-3,-2.029418945E-3
7.552645580E-1,-1.281738281E-3,-3.387451172E-3,-2.593994141E-3
7.602999580E-1,-1.281738281E-3,-2.853393555E-3,-1.495361328E-3
7.653353580E-1,-1.846313477E-3,-2.319335938E-3,-4.577636719E-4
7.703707590E-1,-1.220703125E-3,-2.899169922E-3,-1.022338867E-3
7.754061590E-1,-2.136230469E-4,-3.387451172E-3,-1.525878906E-3
7.804415600E-1,-8.239746094E-4,-2.792358398E-3,-1.525878906E-3
7.854769600E-1,-1.281738281E-3,-1.708984375E-3,-2.136230469E-3
7.905123600E-1,-6.561279297E-4,-1.251220703E-3,-1.953125000E-3
7.955477610E-1,-8.697509766E-4,-1.907348633E-3,-1.525878906E-3
8.005831610E-1,-1.937866211E-3,-4.287719727E-3,-2.166748047E-3
8.056185620E-1,-2.349853516E-3,-5.523681641E-3,-1.922607422E-3
8.106539620E-1,-1.678466797E-3,-5.523681641E-3,-8.392333984E-4
8.156893620E-1,-1.281738281E-3,-5.523681641E-3,-4.577636719E-4
8.207247630E-1,-1.998901367E-3,-4.119873047E-3,-1.159667969E-3
8.257601630E-1,-1.632690430E-3,-4.119873047E-3,-1.525878906E-3
8.307955630E-1,-2.761840820E-3,-2.990722656E-3,-2.258300781E-3
8.358309640E-1,-2.685546875E-3,-1.586914062E-3,-1.846313477E-3
8.408663640E-1,-2.349853516E-3,-1.251220703E-3,-1.525878906E-3
8.459017650E-1,-1.586914062E-3,-1.251220703E-3,-1.525878906E-3
8.509371650E-1,-5.035400391E-4,-2.044677734E-3,-1.525878906E-3
8.559725650E-1,-2.136230469E-4,-3.128051758E-3,7.629394531E-5
8.610079660E-1,-2.136230469E-4,-3.387451172E-3,-1.983642578E-4
8.660433660E-1,-1.052856445E-3,-2.563476562E-3,-4.577636719E-4
8.710787670E-1,-1.281738281E-3,-1.495361328E-3,-4.577636719E-4
8.761141670E-1,-1.281738281E-3,-1.251220703E-3,-4.577636719E-4
8.811495670E-1,-1.281738281E-3,-1.251220703E-3,-4.577636719E-4
8.861849680E-1,-4.119873047E-4,-2.136230469E-3,-1.327514648E-3
8.912203680E-1,-1.998901367E-3,-2.319335938E-3,-1.525878906E-3
8.962557690E-1,-1.449584961E-3,-2.319335938E-3,-2.426147461E-3
9.012911690E-1,-2.212524414E-3,-1.403808594E-3,-1.663208008E-3
9.063265690E-1,-1.419067383E-3,-2.197265625E-3,-1.525878906E-3
9.113619700E-1,-1.281738281E-3,-3.265380859E-3,-1.525878906E-3
9.163973700E-1,-1.281738281E-3,-1.480102539E-3,-1.525878906E-3
9.214327700E-1,-3.204345703E-4,-2.227783203E-3,-1.525878906E-3
9.264681710E-1,-1.205444336E-3,-2.319335938E-3,-1.525878906E-3
9.315035710E-1,-1.281738281E-3,-1.327514648E-3,-1.525878906E-3
9.365389720E-1,-2.746582031E-4,7.781982422E-4,-2.532958984E-3
9.415743720E-1,-2.136230469E-4,-1.525878906E-4,-1.556396484E-3
9.466097720E-1,-1.251220703E-3,-1.831054688E-4,-4.882812500E-4
9.516451730E-1,-2.288818359E-4,-1.251220703E-3,-4.577636719E-4
9.566805730E-1,-1.281738281E-3,-1.251220703E-3,-4.577636719E-4
9.617159740E-1,-1.281738281E-3,-1.251220703E-3,-4.577636719E-4
9.667513740E-1,-1.678466797E-4,-1.251220703E-3,-4.730224609E-4
9.717867740E-1,1.876831055E-3,-1.220703125E-3,-1.525878906E-3
9.768221750E-1,8.544921875E-4,-2.441406250E-4,-1.571655273E-3
9.818575750E-1,8.544921875E-4,-1.190185547E-3,-2.517700195E-3
9.868929760E-1,8.544921875E-4,-1.831054688E-4,-1.358032227E-3
9.919283760E-1,9.460449219E-4,-1.831054688E-4,5.187988281E-4
9.969637760E-1,1.922607422E-3,-1.831054688E-4,-4.577636719E-4
1.001999177E0,1.800537109E-3,-3.051757812E-4,-3.356933594E-4
1.007034577E0,7.171630859E-4,-1.129150391E-3,4.882812500E-4
1.012069978E0,-2.136230469E-4,-4.577636719E-5,-3.051757812E-4
1.017105378E0,-6.103515625E-5,5.645751953E-4,6.103515625E-4
1.022140778E0,1.022338867E-3,-1.251220703E-3,4.425048828E-4
1.027176179E0,1.922607422E-3,-1.251220703E-3,-4.577636719E-4
1.032211579E0,1.922607422E-3,-1.449584961E-3,-2.593994141E-4
1.037246979E0,1.922607422E-3,-2.120971680E-3,8.239746094E-4
1.042282380E0,1.693725586E-3,-1.480102539E-3,1.464843750E-3
1.047317780E0,6.103515625E-4,-2.090454102E-3,3.814697266E-4
1.052353181E0,3.051757812E-5,-1.007080078E-3,-4.577636719E-4
1.057388581E0,8.544921875E-4,-1.831054688E-4,-4.577636719E-4
1.062423981E0,1.129150391E-3,-1.831054688E-4,-1.678466797E-4
1.067459382E0,1.922607422E-3,-1.831054688E-4,6.103515625E-4
1.072494782E0,1.617431641E-3,-1.831054688E-4,3.204345703E-4
1.077530183E0,8.544921875E-4,-1.831054688E-4,1.831054688E-4
1.082565583E0,8.544921875E-4,-1.831054688E-4,1.678466797E-3
1.087600983E0,5.035400391E-4,-1.831054688E-4,1.678466797E-3
1.092636384E0,-2.136230469E-4,-5.493164062E-4,1.678466797E-3
1.097671784E0,1.525878906E-4,-8.850097656E-4,1.312255859E-3
1.102707185E0,8.544921875E-4,-1.831054688E-4,1.007080078E-3
1.107742585E0,1.251220703E-3,-5.950927734E-4,1.281738281E-3
1.112777985E0,1.922607422E-3,-1.251220703E-3,1.983642578E-4
1.117813386E0,1.922607422E-3,-1.251220703E-3,3.967285156E-4
1.122848786E0,1.922607422E-3,-1.251220703E-3,1.251220703E-3
1.127884187E0,1.922607422E-3,-1.708984375E-3,1.525878906E-3
1.132919587E0,1.922607422E-3,-1.403808594E-3,2.746582031E-3
1.137954987E0,1.922607422E-3,-1.831054688E-4,1.312255859E-3
1.142990388E0,1.922607422E-3,-6.866455078E-4,5.340576172E-4
1.148025788E0,9.002685547E-4,-7.476806641E-4,1.678466797E-3
1.153061188E0,2.899169922E-4,-1.831054688E-4,2.197265625E-3
1.158096589E0,1.373291016E-3,-7.171630859E-4,1.693725586E-3
1.163131989E0,1.922607422E-3,-1.251220703E-3,2.243041992E-3
1.168167390E0,3.036499023E-3,-1.251220703E-3,2.700805664E-3
1.173202790E0,4.058837891E-3,-1.251220703E-3,1.678466797E-3
1.178238190E0,3.463745117E-3,-1.846313477E-3,1.098632812E-3
1.183273591E0,2.990722656E-3,-1.724243164E-3,1.525878906E-5
1.188308991E0,2.990722656E-3,-4.577636719E-5,1.525878906E-4
1.193344392E0,2.365112305E-3,2.593994141E-4,6.103515625E-4
1.198379792E0,1.281738281E-3,-8.239746094E-4,1.251220703E-3
1.203415192E0,8.544921875E-4,-1.907348633E-3,1.678466797E-3
1.208450593E0,1.510620117E-3,-2.319335938E-3,1.678466797E-3
1.213485993E0,1.235961914E-3,-1.647949219E-3,1.007080078E-3
1.218521394E0,2.227783203E-3,-1.251220703E-3,-7.629394531E-5
1.223556794E0,2.990722656E-3,-5.493164062E-4,2.593994141E-4
1.228592194E0,2.258300781E-3,5.340576172E-4,2.059936523E-3
1.233627595E0,1.174926758E-3,-5.950927734E-4,2.014160156E-3
1.238662995E0,1.586914062E-3,-5.187988281E-4,1.678466797E-3
1.243698395E0,1.922607422E-3,-1.831054688E-4,1.678466797E-4
1.248733796E0,1.922607422E-3,-1.831054688E-4,-1.220703125E-3
1.253769196E0,2.700805664E-3,-9.765625000E-4,-1.525878906E-3
1.258804597E0,2.990722656E-3,-1.251220703E-3,-7.171630859E-4
1.263839997E0,2.990722656E-3,3.662109375E-4,1.174926758E-3
1.268875397E0,2.990722656E-3,4.577636719E-5,2.517700195E-3
1.273910798E0,2.151489258E-3,6.408691406E-4,1.083374023E-3
1.278946198E0,1.922607422E-3,3.051757812E-5,-2.288818359E-4
1.283981599E0,1.052856445E-3,6.713867188E-4,-4.577636719E-4
1.289016999E0,8.544921875E-4,8.850097656E-4,4.272460938E-4
1.294052399E0,2.624511719E-3,-1.525878906E-5,6.103515625E-4
1.299087800E0,2.075195312E-3,7.171630859E-4,-1.190185547E-3
1.304123200E0,1.922607422E-3,-4.577636719E-5,3.204345703E-4
1.309158601E0,9.918212891E-4,7.324218750E-4,6.103515625E-4
1.314194001E0,8.544921875E-4,8.850097656E-4,-3.204345703E-4
1.319229401E0,1.800537109E-3,8.850097656E-4,-1.403808594E-3
1.324264802E0,9.460449219E-4,-9.155273438E-5,4.272460938E-4
1.329300202E0,8.544921875E-4,-1.831054688E-4,6.103515625E-4
1.334335603E0,8.544921875E-4,8.087158203E-4,-3.814697266E-4
1.339371003E0,1.861572266E-3,-1.373291016E-4,5.645751953E-4
1.344406403E0,1.922607422E-3,-1.205444336E-3,-3.967285156E-4
1.349441804E0,1.922607422E-3,-1.251220703E-3,-1.480102539E-3
1.354477204E0,-1.831054688E-4,8.392333984E-4,-4.730224609E-4
1.359512604E0,8.392333984E-4,1.937866211E-3,-1.510620117E-3
1.364548005E0,8.544921875E-4,-1.831054688E-4,-4.577636719E-4
1.369583405E0,8.544921875E-4,-1.678466797E-4,-4.730224609E-4
1.374618806E0,8.544921875E-4,9.155273438E-4,-1.525878906E-3
1.379654206E0,7.934570312E-4,1.953125000E-3,-1.419067383E-3
1.384689606E0,-2.746582031E-4,1.831054688E-3,5.645751953E-4
1.389725007E0,-1.220703125E-3,-1.831054688E-4,-5.950927734E-4
1.394760407E0,-1.373291016E-4,-1.068115234E-4,-2.593994141E-3
1.399795808E0,7.476806641E-4,9.765625000E-4,-2.593994141E-3
1.404831208E0,-3.356933594E-4,1.831054688E-3,-2.700805664E-3
1.409866608E0,-1.281738281E-3,8.850097656E-4,-3.524780273E-3
1.414902009E0,-1.144409180E-3,8.850097656E-4,-2.441406250E-3
1.419937409E0,7.629394531E-5,1.022338867E-3,-1.525878906E-3
1.424972810E0,2.075195312E-3,1.617431641E-3,-1.525878906E-3
1.430008210E0,2.456665039E-3,-1.525878906E-5,-1.525878906E-3
1.435043610E0,-3.051757812E-5,1.068115234E-3,-1.907348633E-3
1.440079011E0,8.544921875E-4,1.739501953E-3,-3.234863281E-3
1.445114411E0,8.544921875E-4,8.850097656E-4,-1.296997070E-3
1.450149812E0,1.083374023E-3,8.850097656E-4,-6.866455078E-4
1.455185212E0,1.678466797E-3,8.850097656E-4,-1.754760742E-3
1.460220612E0,5.950927734E-4,8.850097656E-4,-2.334594727E-3
1.465256013E0,6.103515625E-5,5.950927734E-4,-1.235961914E-3
1.470291413E0,8.544921875E-4,-4.730224609E-4,-1.022338867E-3
1.475326813E0,1.144409180E-3,-9.613037109E-4,-2.593994141E-3
1.480362214E0,1.922607422E-3,-1.831054688E-4,-2.899169922E-3
1.485397614E0,2.243041992E-3,-1.831054688E-4,-3.326416016E-3
1.490433015E0,2.304077148E-3,1.525878906E-4,-2.243041992E-3
1.495468415E0,8.544921875E-4,1.678466797E-4,-1.876831055E-3
1.500503815E0,8.544921875E-4,-1.251220703E-3,-2.212524414E-3
1.505539216E0,8.544921875E-4,-8.850097656E-4,-1.892089844E-3
1.510574616E0,8.544921875E-4,-1.831054688E-4,-2.593994141E-3
1.515610017E0,4.425048828E-4,-1.831054688E-4,-2.990722656E-3
1.520645417E0,-6.408691406E-4,-1.831054688E-4,-3.234863281E-3
1.525680817E0,-8.544921875E-4,-6.256103516E-4,-2.593994141E-3
1.530716218E0,-2.136230469E-4,-1.251220703E-3,-3.036499023E-3
1.535751618E0,-2.136230469E-4,-7.934570312E-4,-4.119873047E-3
1.540787019E0,2.441406250E-4,-1.831054688E-4,-3.784179688E-3
1.545822419E0,8.544921875E-4,-6.713867188E-4,-3.067016602E-3
1.550857819E0,8.544921875E-4,-2.746582031E-4,-3.662109375E-3
1.555893220E0,8.544921875E-4,1.388549805E-3,-3.143310547E-3
1.560928620E0,1.373291016E-3,1.419067383E-3,-2.593994141E-3
1.565964020E0,1.373291016E-3,8.850097656E-4,-2.593994141E-3
1.570999421E0,2.899169922E-4,3.204345703E-4,-2.029418945E-3
1.576034821E0,-1.342773438E-3,-1.831054688E-4,-2.075195312E-3
1.581070222E0,-1.205444336E-3,-7.629394531E-4,-2.593994141E-3
1.586105622E0,-8.087158203E-4,-6.713867188E-4,-3.768920898E-3
1.591141022E0,-1.281738281E-3,-1.831054688E-4,-4.119873047E-3
1.596176423E0,-1.907348633E-3,-1.831054688E-4,-3.662109375E-3
1.601211823E0,-4.730224609E-4,-1.831054688E-4,-3.021240234E-3
1.606247224E0,1.983642578E-4,-1.831054688E-4,-3.875732422E-3
1.611282624E0,-8.697509766E-4,-1.831054688E-4,-5.371093750E-3
1.616318024E0,-6.256103516E-4,-8.544921875E-4,-5.126953125E-3
1.621353425E0,-2.136230469E-4,-1.937866211E-3,-4.043579102E-3
1.626388825E0,-2.136230469E-4,-1.632690430E-3,-5.050659180E-3
1.631424226E0,-2.136230469E-4,1.525878906E-4,-5.081176758E-3
1.636459626E0,-2.136230469E-4,1.525878906E-4,-3.280639648E-3
1.641495026E0,-2.136230469E-4,-9.307861328E-4,-2.593994141E-3
1.646530427E0,-9.613037109E-4,2.288818359E-4,-2.593994141E-3
1.651565827E0,-5.187988281E-4,8.850097656E-4,-3.356933594E-3
1.656601228E0,-2.136230469E-4,-6.713867188E-4,-4.425048828E-3
1.661636628E0,5.645751953E-4,-1.251220703E-3,-4.730224609E-3
1.666672028E0,4.577636719E-5,-4.577636719E-4,-4.730224609E-3
1.671707429E0,5.950927734E-4,-1.007080078E-3,-3.906250000E-3
1.676742829E0,8.544921875E-4,-1.251220703E-3,-4.486083984E-3
1.681778229E0,8.544921875E-4,-4.119873047E-4,-4.730224609E-3
1.686813630E0,-1.525878906E-5,-1.052856445E-3,-3.860473633E-3
1.691849030E0,-1.098632812E-3,-1.251220703E-3,-2.777099609E-3
1.696884431E0,-4.119873047E-4,-3.814697266E-4,-4.348754883E-3
1.701919831E0,-1.113891602E-3,-1.831054688E-4,-3.829956055E-3
1.706955231E0,-3.814697266E-4,-1.831054688E-4,-4.562377930E-3
1.711990632E0,7.019042969E-4,-1.113891602E-3,-3.799438477E-3
1.717026032E0,8.544921875E-4,-2.197265625E-3,-3.662109375E-3
1.722061433E0,-1.068115234E-4,-2.319335938E-3,-2.700805664E-3
1.727096833E0,-2.136230469E-4,-2.319335938E-3,-4.516601562E-3
1.732132233E0,-2.136230469E-4,-2.319335938E-3,-4.730224609E-3
1.737167634E0,-1.205444336E-3,-1.342773438E-3,-4.730224609E-3
1.742203034E0,-2.899169922E-4,-2.593994141E-4,-2.716064453E-3
1.747238435E0,7.934570312E-4,-1.205444336E-3,-2.593994141E-3
1.752273835E0,8.544921875E-4,-1.251220703E-3,-1.556396484E-3
1.757309235E0,8.544921875E-4,-2.136230469E-4,-2.563476562E-3
1.762344636E0,1.907348633E-3,-1.831054688E-4,-1.525878906E-3
1.767380036E0,1.922607422E-3,-1.251220703E-3,-2.593994141E-3
1.772415437E0,1.907348633E-3,-1.251220703E-3,-3.662109375E-3
1.777450837E0,8.544921875E-4,-1.235961914E-3,-3.662109375E-3
1.782486237E0,8.544921875E-4,-2.288818359E-4,-3.570556641E-3
1.787521638E0,9.002685547E-4,-1.205444336E-3,-1.525878906E-3
1.792557038E0,1.983642578E-3,-1.220703125E-4,-1.525878906E-3
1.797592438E0,2.990722656E-3,7.171630859E-4,-1.525878906E-3
1.802627839E0,2.883911133E-3,-1.358032227E-3,-1.617431641E-3
1.807663239E0,1.922607422E-3,-2.120971680E-3,-2.593994141E-3
1.812698640E0,1.922607422E-3,-3.051757812E-4,-2.593994141E-3
1.817734040E0,1.785278320E-3,-1.388549805E-3,-2.593994141E-3
1.822769440E0,9.918212891E-4,-2.182006836E-3,-2.441406250E-3
1.827804841E0,2.075195312E-3,-9.460449219E-4,-1.525878906E-3
1.832840241E0,2.990722656E-3,7.019042969E-4,-1.693725586E-3
1.837875642E0,2.792358398E-3,-3.814697266E-4,-2.395629883E-3
1.842911042E0,1.922607422E-3,-1.449584961E-3,-1.525878906E-3
1.847946442E0,1.922607422E-3,-2.120971680E-3,-1.312255859E-3
1.852981843E0,2.136230469E-3,-1.480102539E-3,-2.288818359E-4
1.858017243E0,3.219604492E-3,-2.319335938E-3,8.544921875E-4
1.863052644E0,3.540039062E-3,-2.319335938E-3,1.434326172E-3
1.868088044E0,2.182006836E-3,-1.785278320E-3,7.629394531E-5
1.873123444E0,2.990722656E-3,-1.831054688E-4,-9.613037109E-4
1.878158845E0,2.990722656E-3,1.068115234E-4,6.103515625E-4
1.883194245E0,2.990722656E-3,2.593994141E-4,3.051757812E-4
1.888229645E0,2.990722656E-3,-1.251220703E-3,-4.577636719E-4
1.893265046E0,3.311157227E-3,-1.251220703E-3,-7.781982422E-4
1.898300446E0,4.058837891E-3,-1.251220703E-3,-1.174926758E-3
1.903335847E0,4.058837891E-3,-9.002685547E-4,2.746582031E-4
1.908371247E0,4.058837891E-3,-9.307861328E-4,1.312255859E-3
1.913406647E0,3.662109375E-3,-1.937866211E-3,2.288818359E-4
1.918442048E0,2.578735352E-3,-8.544921875E-4,-4.577636719E-5
1.923477448E0,2.334594727E-3,-1.831054688E-4,1.037597656E-3
1.928512849E0,3.402709961E-3,-1.831054688E-4,1.266479492E-3
1.933548249E0,4.058837891E-3,-6.256103516E-4,6.103515625E-4
1.938583649E0,3.601074219E-3,-1.251220703E-3,1.678466797E-4
1.943619050E0,3.906250000E-3,-1.251220703E-3,-9.155273438E-4
1.948654450E0,4.150390625E-3,-1.739501953E-3,-1.037597656E-3
1.953689851E0,3.479003906E-3,-1.831054688E-3,-4.577636719E-4
1.958725251E0,4.058837891E-3,-7.476806641E-4,6.103515625E-5
1.963760651E0,3.540039062E-3,-7.019042969E-4,1.068115234E-4
1.968796052E0,3.509521484E-3,-7.324218750E-4,-4.577636719E-4
1.973831452E0,2.960205078E-3,-1.831054688E-4,6.408691406E-4
1.978866853E0,2.471923828E-3,-7.476806641E-4,2.243041992E-3
1.983902253E0,4.135131836E-3,-6.866455078E-4,2.746582031E-3
1.988937653E0,5.126953125E-3,3.967285156E-4,2.746582031E-3
1.993973054E0,4.516601562E-3,1.480102539E-3,2.151489258E-3
1.999008454E0,3.433227539E-3,7.171630859E-4,1.068115234E-3
2.004043854E0,2.990722656E-3,-1.831054688E-4,1.876831055E-3
2.009079255E0,3.631591797E-3,-1.831054688E-4,2.105712891E-3
2.014114655E0,4.699707031E-3,-8.392333984E-4,1.037597656E-3
2.019150056E0,2.441406250E-3,-5.950927734E-4,1.953125000E-3
2.024185456E0,1.525878906E-3,-1.831054688E-4,2.746582031E-3
2.029220856E0,1.922607422E-3,-1.831054688E-4,2.746582031E-3
2.034256257E0,1.205444336E-3,-1.831054688E-4,2.746582031E-3
2.039291657E0,1.571655273E-3,-1.831054688E-4,2.746582031E-3
2.044327058E0,1.922607422E-3,1.281738281E-3,3.494262695E-3
2.049362458E0,1.922607422E-3,1.205444336E-3,3.814697266E-3
2.054397858E0,3.433227539E-3,8.850097656E-4,3.814697266E-3
2.059433259E0,3.280639648E-3,1.068115234E-4,1.495361328E-3
2.064468659E0,2.990722656E-3,-1.831054688E-4,6.103515625E-4
2.069504060E0,3.784179688E-3,-1.831054688E-4,1.419067383E-3
2.074539460E0,3.234863281E-3,-1.831054688E-4,3.326416016E-3
2.079574860E0,2.990722656E-3,6.408691406E-4,2.990722656E-3
2.084610261E0,2.990722656E-3,8.850097656E-4,2.746582031E-3
2.089645661E0,2.120971680E-3,1.525878906E-5,1.892089844E-3
2.094681062E0,1.922607422E-3,6.866455078E-4,1.678466797E-3
2.099716462E0,1.922607422E-3,8.850097656E-4,2.563476562E-3
2.104751862E0,1.022338867E-3,-1.525878906E-5,2.746582031E-3
2.109787263E0,1.754760742E-3,1.632690430E-3,1.846313477E-3
2.114822663E0,2.838134766E-3,2.868652344E-3,2.609252930E-3
2.119858063E0,2.990722656E-3,3.021240234E-3,4.623413086E-3
2.124893464E0,2.029418945E-3,3.021240234E-3,2.975463867E-3
2.129928864E0,9.460449219E-4,3.021240234E-3,1.785278320E-3
2.134964265E0,8.544921875E-4,3.997802734E-3,2.670288086E-3
2.139999665E0,1.831054688E-3,2.105712891E-3,3.738403320E-3
2.145035065E0,2.929687500E-3,1.953125000E-3,3.814697266E-3
2.150070466E0,2.990722656E-3,2.960205078E-3,3.814697266E-3
2.155105866E0,9.155273438E-4,3.021240234E-3,3.814697266E-3
2.160141267E0,8.544921875E-4,4.043579102E-3,3.814697266E-3
2.165176667E0,1.907348633E-3,4.089355469E-3,3.814697266E-3
2.170212067E0,1.907348633E-3,3.021240234E-3,3.829956055E-3
2.175247468E0,-1.831054688E-4,2.990722656E-3,5.950927734E-3
2.180282868E0,1.922607422E-3,1.907348633E-3,5.950927734E-3
2.185318269E0,1.815795898E-3,8.850097656E-4,5.905151367E-3
2.190353669E0,-1.678466797E-4,9.307861328E-4,4.837036133E-3
2.195389069E0,7.781982422E-4,1.953125000E-3,3.890991211E-3
2.200424470E0,-2.136230469E-4,1.861572266E-3,4.806518555E-3
2.205459870E0,-2.136230469E-4,8.850097656E-4,3.723144531E-3
2.210495270E0,-2.136230469E-4,8.850097656E-4,2.975463867E-3
2.215530671E0,-9.155273438E-5,1.007080078E-3,4.760742188E-3
2.220566071E0,8.544921875E-4,1.800537109E-3,3.967285156E-3
2.225601472E0,9.918212891E-4,5.798339844E-4,4.592895508E-3
2.230636872E0,1.922607422E-3,-1.251220703E-3,2.746582031E-3
2.235672272E0,1.922607422E-3,-1.251220703E-3,2.746582031E-3
2.240707673E0,1.724243164E-3,-1.068115234E-3,2.944946289E-3
2.245743073E0,1.052856445E-3,-1.831054688E-4,3.814697266E-3
2.250778474E0,1.693725586E-3,3.051757812E-5,4.043579102E-3
2.255813874E0,6.103515625E-4,8.850097656E-4,4.882812500E-3
2.260849274E0,1.525878906E-5,1.113891602E-3,5.126953125E-3
2.265884675E0,8.544921875E-4,1.953125000E-3,6.210327148E-3
2.270920075E0,5.798339844E-4,1.678466797E-3,6.484985352E-3
2.275955476E0,-2.136230469E-4,8.850097656E-4,4.608154297E-3
2.280990876E0,-2.136230469E-4,5.798339844E-4,3.524780273E-3
2.286026276E0,-2.136230469E-4,1.220703125E-4,3.067016602E-3
