time,theta_noisy,theta,theta_dot
0.0,0.0,0.0,0.0
0.10050251256281408,-0.0897690209834616,0.0009967057783560578,0.019405199145904148
0.20100502512562815,0.0899700508967594,0.002819296305545979,0.0164599562053961
0.30150753768844224,-0.07777810823109015,0.0036359213486857654,0.0004017444888024973
0.4020100502512563,-0.07783513289118046,0.004872506762859575,0.024321692309637162
0.5025125628140704,0.07112290619541428,0.009644169364481451,0.06923905085812057
0.6030150753768845,0.019346965195292994,0.01805076731651771,0.09525987424985745
0.7035175879396985,-0.011764069309718808,0.026572204628404927,0.0717032248233865
0.8040201005025126,-0.008174873980530586,0.030384050732457688,0.0038152524864021784
0.9045226130653267,0.05231201929852927,0.027112538020867178,-0.0670400751759348
1.0050251256281408,-0.027997034110340425,0.018005411288503994,-0.11371143186409398
1.105527638190955,-0.09554408873929268,0.0034051140301940585,-0.17186598601482742
1.206030150753769,-0.057397918786861686,-0.014154095507932335,-0.17349306627925107
1.306532663316583,0.005861464954990268,-0.03001426104309535,-0.1380063998276302
1.407035175879397,0.05658734781675755,-0.040247076409277466,-0.06435178329573828
1.5075376884422111,-0.0582243759481465,-0.04273610124433783,0.012302854858215353
1.6080402010050252,-0.09723863561212762,-0.03930194876441316,0.05574946495003523
1.7085427135678393,-0.020625114890876862,-0.03140800393394503,0.10290295976436069
1.8090452261306533,0.08241469492919387,-0.017337903627536407,0.17190360072538952
1.9095477386934674,-0.08117467303619523,0.0013335365534713102,0.19279108047478827
2.0100502512562817,0.04381378466432302,0.019068057037269125,0.1540134751042124
2.1105527638190957,0.08088570926559784,0.03032969575062067,0.0699053513519026
2.21105527638191,0.063959678679303,0.03341724242064972,-0.010096748287254301
2.311557788944724,0.06003274404685233,0.027738588053379497,-0.1044520206961871
2.412060301507538,0.07072483538879382,0.011680345283334172,-0.21368994273436429
2.512562814070352,-0.01733581589607433,-0.015096264802553412,-0.31262703086132704
2.613065326633166,-0.11640635461026308,-0.04953121711035987,-0.36437237788906185
2.71356783919598,0.00937194119152221,-0.08639389265176316,-0.36470578790924746
2.814070351758794,-0.16322656370219774,-0.12218307150788907,-0.34516949511942047
2.9145728643216082,-0.06252530870761797,-0.15562819528210453,-0.3059643396463399
3.0150753768844223,-0.18219539208336674,-0.18007523905491757,-0.17074696937848233
3.1155778894472363,-0.1062846205987306,-0.18774117027850046,0.016858914954802354
3.2160804020100504,-0.2207081268994322,-0.1772729913181488,0.19255616265696918
3.3165829145728645,-0.2449772093865044,-0.14886003470484535,0.3659311340310694
3.4170854271356785,-0.12510926630279337,-0.10536138897615335,0.4936717832652191
3.5175879396984926,-0.03609531970751972,-0.0509688866337416,0.5739060074306124
3.6180904522613067,-0.030309083008430028,0.00678054631362786,0.5621719496813714
3.7185929648241207,0.09601083758482559,0.0593889043207195,0.4742156617011209
3.819095477386935,0.07080188435904874,0.1001678523463537,0.3317694159186535
3.919597989949749,0.15616897342673786,0.1253434280913436,0.17477489000604018
4.020100502512563,0.09636766014550169,0.1367344094880004,0.057028997089314686
4.120603015075377,0.1259792517400141,0.13794518161323954,-0.03474553404505115
4.2211055276381915,0.17236777282994353,0.12964213761416546,-0.12272401141079238
4.3216080402010055,0.1282912074064045,0.11472611103664303,-0.17988944626425468
4.42211055276382,-0.003276845694397859,0.09254112129340504,-0.26284766519431685
4.522613065326634,0.010135152310968357,0.061909737832167314,-0.34148631109974176
4.623115577889448,0.06975489018439683,0.025167247778891306,-0.37564313347920253
4.723618090452262,0.06812222580158413,-0.01120729417436651,-0.3504928849791417
4.824120603015076,0.03371655435668824,-0.04542611680503995,-0.3228869500001215
4.92462311557789,-0.13877474357662828,-0.07464996331344587,-0.2462229293941906
5.025125628140704,-0.02680435278828179,-0.0930195893223676,-0.11706921542667051
5.125628140703518,-0.15242462399340326,-0.09802535774886234,0.01396073725753066
5.226130653266332,-0.13828014789895143,-0.09081602761093922,0.13362017509346796
5.326633165829146,0.023866848192021048,-0.07088988241669957,0.26075439220551505
5.42713567839196,0.05342107962400642,-0.03921431147338814,0.36051998018148873
5.527638190954774,0.09912267659361555,-0.00028094859547962616,0.4001684739903098
5.628140703517588,-0.0028987998432126807,0.03896221316569835,0.37590432246224786
5.728643216080402,0.00646224066058422,0.07442969454705456,0.33204345372441807
5.8291457286432165,0.09599277863508564,0.10553681001432444,0.2780051587450632
5.9296482412060305,0.20501482360424797,0.12907880083144407,0.19124058900392887
6.030150753768845,0.19636078815952718,0.14404239119239612,0.10897230802884882
6.130653266331659,0.2502187594168129,0.15114192497210177,0.027380572414395416
6.231155778894473,0.11090211119821167,0.14921136770089583,-0.06005413794887668
6.331658291457287,0.19120456589417192,0.13989370656244868,-0.1240022235890913
6.432160804020101,0.05386824000918318,0.12484472297378012,-0.16720762518528634
6.532663316582915,0.1786741643175147,0.10734181849809044,-0.18253993640277685
6.633165829145729,0.10042683074724859,0.08805945860709086,-0.2085926690822974
6.733668341708543,0.14903610869948675,0.06498913173074489,-0.24984715904819266
6.834170854271357,-0.00638391628640949,0.0381656240301629,-0.2875884202290262
6.934673366834171,0.070999802994956,0.007574216959613006,-0.3089830773296371
7.035175879396985,0.05020516310660934,-0.022340054356691844,-0.2839869300041772
7.135678391959799,-0.07984382931023361,-0.04892920480903615,-0.24408009378459466
7.236180904522613,-0.10770671187341246,-0.07066373818580945,-0.1755320253152285
7.336683417085427,-0.1384638194229215,-0.08288057921748719,-0.06514050124481897
7.437185929648241,-0.10769009761697261,-0.08372173575771577,0.04403963997977222
7.5376884422110555,-0.07297466185717826,-0.07500562734087408,0.11516446095984206
7.63819095477387,-0.10969614478747992,-0.06222135183915952,0.1308502959983253
7.738693467336684,0.040035187851434346,-0.04916993241342451,0.14147709301784678
7.839195979899498,0.0259348344693629,-0.03312516175618244,0.17489523533469312
7.939698492462312,0.01751476605289257,-0.014603097437606908,0.19143709930797115
8.040201005025127,-0.07833434636773273,0.004860881786504888,0.19514328048446833
8.14070351758794,-0.045516929613031026,0.024410170049323377,0.19791608452067014
8.241206030150755,0.13529962419233915,0.04464609829812331,0.20534661746897157
8.341708542713569,0.14274679905444654,0.06550671827332293,0.21263582465470998
8.442211055276383,0.09133525429719705,0.08704963387516254,0.21072836621547067
8.542713567839197,0.07969914430501103,0.10700783321464917,0.18174167132680144
8.643216080402011,0.12240031509911745,0.12294990971475078,0.13365636662393623
8.743718592964825,0.2325334990650978,0.13354932810367098,0.0761138750080175
8.84422110552764,0.09296182635938124,0.1384370782667783,0.029245692410557095
8.944723618090453,0.19638869168799095,0.13946801851836454,-0.019953721939184998
9.045226130653267,0.23241300706914464,0.1336689466132057,-0.09934686140434619
9.145728643216081,0.1557664989925771,0.1191725315681747,-0.19694925308949243
9.246231155778895,0.015741079004957345,0.0937901250738577,-0.3138385560637981
9.34673366834171,0.10766940203659331,0.05672386731263396,-0.4159415432879635
9.447236180904524,-0.07496503594174808,0.012068423706729503,-0.45748660122820245
9.547738693467338,0.006179592605422564,-0.033554874349802574,-0.44887977840148047
9.648241206030152,-0.13628535125689983,-0.0763938996849103,-0.3831367186608179
9.748743718592966,-0.15843898399253503,-0.10931091134485028,-0.27980483145954
9.84924623115578,-0.15611124854606506,-0.13267503845773201,-0.18512227409261747
9.949748743718594,-0.23061310106362076,-0.14615537972360043,-0.08023816903990597
10.050251256281408,-0.11169601903324088,-0.1481544980258353,0.04955216131055655
10.150753768844222,-0.22697464538365036,-0.1356052988761416,0.20663740087440632
10.251256281407036,-0.01901887025002899,-0.10700913089645195,0.35791196323637403
10.35175879396985,-0.14640233721902057,-0.06541718083387726,0.454065937129799
10.452261306532664,-0.016898418233013274,-0.01728792615403722,0.5033258705307392
10.552763819095478,0.08851918345439311,0.03441120852701976,0.5171132079643963
10.653266331658292,0.044625529827249114,0.08502940363107238,0.4831021034393812
10.753768844221106,0.15467538215331783,0.13035268300013722,0.4171117966447129
10.85427135678392,0.09077757777353516,0.16826914973674956,0.339083521410485
10.954773869346734,0.11890290285300549,0.1970536190398176,0.21689904952790018
11.055276381909549,0.19198539905150633,0.21002257978586328,0.026817381373070968
11.155778894472363,0.10397958147118617,0.20183669932894288,-0.19151283677301523
11.256281407035177,0.1504223575434344,0.17309584281137902,-0.3618256836649527
11.35678391959799,0.17967447854459928,0.1309676986781684,-0.4692733430635441
