"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.883078300E-1,4.277038574E-2,-6.170654297E-2,1.632690430E-3
8.933432300E-1,4.382324219E-2,-6.163024902E-2,-1.602172852E-3
8.983786310E-1,4.597473145E-2,-6.163024902E-2,-3.784179688E-3
9.034140310E-1,4.597473145E-2,-6.269836426E-2,-5.966186523E-3
9.084494310E-1,4.704284668E-2,-6.269836426E-2,-1.028442383E-2
9.134848320E-1,4.708862305E-2,-6.285095215E-2,-1.348876953E-2
9.185202320E-1,4.811096191E-2,-6.637573242E-2,-1.564025879E-2
9.235556320E-1,4.817199707E-2,-7.504272461E-2,-1.788330078E-2
9.285910330E-1,4.936218262E-2,-8.337402344E-2,-2.096557617E-2
9.336264330E-1,5.120849609E-2,-8.685302734E-2,-2.214050293E-2
9.386618340E-1,5.035400391E-2,-8.265686035E-2,-2.430725098E-2
9.436972340E-1,5.131530762E-2,-7.991027832E-2,-2.632141113E-2
9.487326340E-1,5.131530762E-2,-8.056640625E-2,-2.742004395E-2
9.537680350E-1,5.131530762E-2,-7.839965820E-2,-2.850341797E-2
9.588034350E-1,5.166625977E-2,-7.623291016E-2,-2.976989746E-2
9.638388360E-1,5.325317383E-2,-7.406616211E-2,-3.155517578E-2
9.688742360E-1,5.279541016E-2,-7.168579102E-2,-3.196716309E-2
9.739096360E-1,5.496215820E-2,-6.910705566E-2,-3.390502930E-2
9.789450370E-1,5.735778809E-2,-6.910705566E-2,-3.475952148E-2
9.839804370E-1,6.010437012E-2,-6.962585449E-2,-3.500366211E-2
9.890158380E-1,6.146240234E-2,-7.070922852E-2,-3.582763672E-2
9.940512380E-1,6.333923340E-2,-6.854248047E-2,-3.610229492E-2
9.990866380E-1,6.382751465E-2,-6.576538086E-2,-3.718566895E-2
1.004122039E0,6.274414062E-2,-6.239318848E-2,-3.858947754E-2
1.009157439E0,6.263732910E-2,-6.163024902E-2,-4.010009766E-2
1.014192840E0,6.413269043E-2,-6.163024902E-2,-4.110717773E-2
1.019228240E0,6.413269043E-2,-6.269836426E-2,-4.400634766E-2
1.024263640E0,6.413269043E-2,-6.521606445E-2,-4.580688477E-2
1.029299041E0,6.373596191E-2,-6.668090820E-2,-4.727172852E-2
1.034334441E0,6.265258789E-2,-6.884765625E-2,-4.904174805E-2
1.039369841E0,6.156921387E-2,-7.101440430E-2,-5.053710938E-2
1.044405242E0,6.135559082E-2,-7.405090332E-2,-5.227661133E-2
1.049440642E0,6.153869629E-2,-7.658386230E-2,-5.291748047E-2
1.054476043E0,6.092834473E-2,-7.705688477E-2,-5.337524414E-2
1.059511443E0,6.092834473E-2,-7.621765137E-2,-5.398559570E-2
1.064546843E0,6.042480469E-2,-7.101440430E-2,-5.348205566E-2
1.069582244E0,5.934143066E-2,-6.294250488E-2,-5.342102051E-2
1.074617644E0,5.879211426E-2,-5.635070801E-2,-5.398559570E-2
1.079653045E0,5.770874023E-2,-5.308532715E-2,-5.398559570E-2
1.084688445E0,5.775451660E-2,-5.258178711E-2,-5.453491211E-2
1.089723845E0,5.822753906E-2,-5.590820312E-2,-5.448913574E-2
1.094759246E0,5.830383301E-2,-6.250000000E-2,-5.281066895E-2
1.099794646E0,5.998229980E-2,-6.770324707E-2,-5.123901367E-2
1.104830047E0,6.152343750E-2,-6.910705566E-2,-5.078125000E-2
1.109865447E0,6.135559082E-2,-6.723022461E-2,-5.140686035E-2
1.114900847E0,6.092834473E-2,-6.333923340E-2,-5.184936523E-2
1.119936248E0,6.092834473E-2,-5.705261230E-2,-5.119323730E-2
1.124971648E0,6.025695801E-2,-5.081176758E-2,-5.078125000E-2
1.130007048E0,5.986022949E-2,-4.745483398E-2,-5.009460449E-2
1.135042449E0,5.915832520E-2,-4.598999023E-2,-5.039978027E-2
1.140077849E0,5.734252930E-2,-4.705810547E-2,-5.004882812E-2
1.145113250E0,5.738830566E-2,-5.068969727E-2,-4.971313477E-2
1.150148650E0,5.473327637E-2,-5.650329590E-2,-4.896545410E-2
1.155184050E0,5.268859863E-2,-6.224060059E-2,-5.015563965E-2
1.160219451E0,5.314636230E-2,-6.842041016E-2,-5.078125000E-2
1.165255146E0,5.107116699E-2,-7.334899902E-2,-5.078125000E-2
1.170290547E0,4.943847656E-2,-7.041931152E-2,-4.997253418E-2
1.175325947E0,4.753112793E-2,-6.419372559E-2,-4.971313477E-2
1.180361347E0,4.620361328E-2,-5.851745605E-2,-4.971313477E-2
1.185396748E0,4.341125488E-2,-5.395507812E-2,-4.885864258E-2
1.190432148E0,4.190063477E-2,-5.136108398E-2,-4.777526855E-2
1.195467549E0,4.257202148E-2,-5.183410645E-2,-4.580688477E-2
1.200502949E0,4.006958008E-2,-5.113220215E-2,-4.183959961E-2
1.205538349E0,3.956604004E-2,-5.004882812E-2,-4.025268555E-2
1.210573750E0,3.956604004E-2,-5.174255371E-2,-4.010009766E-2
1.215609150E0,3.956604004E-2,-5.484008789E-2,-3.915405273E-2
1.220644551E0,3.860473633E-2,-5.332946777E-2,-3.807067871E-2
1.225679951E0,3.849792480E-2,-5.114746094E-2,-3.601074219E-2
1.230715351E0,3.652954102E-2,-4.702758789E-2,-3.483581543E-2
1.235750752E0,3.636169434E-2,-4.267883301E-2,-3.375244141E-2
1.240786152E0,3.736877441E-2,-4.037475586E-2,-3.164672852E-2
1.245821552E0,3.640747070E-2,-4.026794434E-2,-2.951049805E-2
1.250856953E0,3.530883789E-2,-4.132080078E-2,-2.836608887E-2
1.255892353E0,3.315734863E-2,-4.240417480E-2,-2.835083008E-2
1.260927754E0,3.100585938E-2,-4.348754883E-2,-2.728271484E-2
1.265963154E0,2.992248535E-2,-4.566955566E-2,-2.830505371E-2
1.270998554E0,2.883911133E-2,-4.885864258E-2,-2.616882324E-2
1.276033955E0,2.770996094E-2,-4.978942871E-2,-2.508544922E-2
1.281069355E0,2.540588379E-2,-4.762268066E-2,-2.407836914E-2
1.286104756E0,2.108764648E-2,-4.560852051E-2,-2.398681641E-2
1.291140156E0,1.702880859E-2,-4.571533203E-2,-2.270507812E-2
1.296175556E0,1.573181152E-2,-4.646301270E-2,-1.934814453E-2
1.301210957E0,1.248168945E-2,-4.405212402E-2,-1.553344727E-2
1.306246357E0,9.231567383E-3,-3.999328613E-2,-1.553344727E-2
1.311281758E0,6.301879883E-3,-3.784179688E-2,-1.492309570E-2
1.316317158E0,5.386352539E-3,-3.549194336E-2,-1.074218750E-2
1.321352558E0,5.187988281E-3,-3.205871582E-2,-7.675170898E-3
1.326387959E0,4.119873047E-3,-2.793884277E-2,-5.722045898E-3
1.331423359E0,3.036499023E-3,-2.552795410E-2,-3.997802734E-3
1.336458760E0,2.410888672E-3,-2.638244629E-2,-3.356933594E-4
1.341494160E0,3.005981445E-3,-2.590942383E-2,1.220703125E-3
1.346529560E0,1.922607422E-3,-2.400207520E-2,3.952026367E-3
1.351564961E0,1.113891602E-3,-2.317810059E-2,5.050659180E-3
1.356600361E0,5.340576172E-4,-2.317810059E-2,6.408691406E-3
1.361635761E0,-1.632690430E-3,-2.317810059E-2,8.575439453E-3
1.366671162E0,-3.479003906E-3,-2.349853516E-2,1.042175293E-2
1.371706562E0,-5.233764648E-3,-2.359008789E-2,1.116943359E-2
1.376741963E0,-7.781982422E-3,-2.177429199E-2,1.152038574E-2
1.381777363E0,-8.865356445E-3,-2.069091797E-2,1.296997070E-2
1.386812763E0,-1.033020020E-2,-1.997375488E-2,1.475524902E-2
1.391848164E0,-1.249694824E-2,-2.037048340E-2,1.583862305E-2
1.396883564E0,-1.547241211E-2,-2.023315430E-2,1.611328125E-2
1.401918965E0,-1.895141602E-2,-1.890563965E-2,1.670837402E-2
1.406954365E0,-2.243041992E-2,-1.979064941E-2,1.908874512E-2
1.411989765E0,-2.604675293E-2,-2.059936523E-2,2.062988281E-2
1.417025166E0,-2.758789062E-2,-1.905822754E-2,2.325439453E-2
1.422060566E0,-3.024291992E-2,-1.783752441E-2,2.505493164E-2
1.427095967E0,-3.150939941E-2,-1.884460449E-2,2.655029297E-2
1.432131367E0,-3.247070312E-2,-1.692199707E-2,2.825927734E-2
1.437166767E0,-3.520202637E-2,-9.887695312E-3,2.932739258E-2
1.442202168E0,-3.681945801E-2,-2.838134766E-3,3.094482422E-2
1.447237568E0,-3.790283203E-2,8.697509766E-4,3.146362305E-2
1.452272968E0,-4.013061523E-2,8.087158203E-4,3.260803223E-2
1.457308369E0,-4.278564453E-2,-2.746582031E-4,3.359985352E-2
1.462343769E0,-4.374694824E-2,-1.358032227E-3,3.541564941E-2
1.467379170E0,-4.374694824E-2,-1.815795898E-3,3.680419922E-2
1.472414570E0,-4.438781738E-2,7.629394531E-5,3.555297852E-2
1.477449970E0,-4.547119141E-2,2.029418945E-3,3.532409668E-2
1.482485371E0,-4.588317871E-2,4.440307617E-3,3.640747070E-2
1.487520771E0,-4.588317871E-2,7.675170898E-3,3.749084473E-2
1.492556172E0,-4.658508301E-2,1.301574707E-2,3.787231445E-2
1.497591572E0,-4.766845703E-2,1.739501953E-2,3.646850586E-2
1.502626972E0,-5.018615723E-2,1.774597168E-2,3.646850586E-2
1.507662373E0,-5.197143555E-2,1.519775391E-2,3.680419922E-2
1.512697773E0,-5.305480957E-2,1.043701172E-2,3.831481934E-2
1.517733174E0,-5.413818359E-2,5.798339844E-3,3.971862793E-2
1.522768574E0,-5.599975586E-2,3.799438477E-3,4.000854492E-2
1.527803974E0,-5.816650391E-2,5.905151367E-3,4.000854492E-2
1.532839375E0,-5.952453613E-2,1.078796387E-2,4.083251953E-2
1.537874775E0,-6.060791016E-2,1.783752441E-2,4.107666016E-2
1.542910176E0,-6.335449219E-2,2.204895020E-2,4.025268555E-2
1.547945576E0,-6.489562988E-2,2.442932129E-2,4.086303711E-2
1.552980976E0,-6.597900391E-2,2.835083008E-2,4.107666016E-2
1.558016377E0,-6.971740723E-2,3.002929688E-2,3.932189941E-2
1.563051777E0,-7.225036621E-2,2.752685547E-2,4.074096680E-2
1.568087177E0,-7.443237305E-2,2.243041992E-2,4.200744629E-2
1.573122578E0,-7.380676270E-2,1.702880859E-2,4.122924805E-2
1.578157978E0,-7.272338867E-2,1.255798340E-2,4.014587402E-2
1.583193379E0,-7.066345215E-2,1.013183594E-2,3.808593750E-2
1.588228779E0,-6.851196289E-2,9.933471680E-3,3.787231445E-2
1.593264179E0,-7.029724121E-2,1.487731934E-2,3.886413574E-2
1.598299580E0,-6.945800781E-2,2.429199219E-2,3.593444824E-2
1.603334980E0,-7.040405273E-2,3.407287598E-2,3.573608398E-2
1.608370381E0,-7.148742676E-2,4.173278809E-2,3.367614746E-2
1.613405781E0,-7.257080078E-2,4.406738281E-2,3.150939941E-2
1.618441181E0,-7.258605957E-2,4.304504395E-2,3.146362305E-2
1.623476582E0,-7.260131836E-2,4.090881348E-2,3.039550781E-2
1.628511982E0,-7.365417480E-2,4.080200195E-2,3.042602539E-2
1.633547383E0,-7.360839844E-2,3.634643555E-2,3.152465820E-2
1.638582783E0,-7.254028320E-2,2.998352051E-2,3.253173828E-2
1.643618183E0,-7.151794434E-2,2.645874023E-2,3.253173828E-2
1.648653584E0,-7.171630859E-2,3.416442871E-2,3.253173828E-2
1.653688984E0,-7.365417480E-2,4.249572754E-2,3.244018555E-2
1.658724385E0,-7.365417480E-2,4.766845703E-2,3.158569336E-2
1.663759785E0,-7.392883301E-2,5.078125000E-2,3.240966797E-2
1.668795185E0,-7.565307617E-2,5.235290527E-2,3.132629395E-2
1.673830586E0,-7.423400879E-2,5.001831055E-2,3.056335449E-2
1.678865986E0,-7.170104980E-2,4.660034180E-2,3.146362305E-2
1.683901386E0,-7.278442383E-2,4.205322266E-2,3.146362305E-2
1.688936787E0,-7.345581055E-2,3.749084473E-2,3.083801270E-2
1.693972187E0,-7.214355469E-2,3.663635254E-2,2.804565430E-2
1.699007588E0,-7.022094727E-2,3.781127930E-2,2.719116211E-2
1.704042988E0,-6.964111328E-2,4.376220703E-2,2.618408203E-2
1.709078388E0,-7.019042969E-2,5.133056641E-2,2.265930176E-2
1.714113789E0,-6.883239746E-2,5.776977539E-2,2.101135254E-2
1.719149189E0,-6.724548340E-2,5.982971191E-2,1.864624023E-2
1.724184590E0,-6.724548340E-2,5.812072754E-2,1.802062988E-2
1.729219990E0,-6.692504883E-2,5.520629883E-2,1.618957520E-2
1.734255390E0,-6.584167480E-2,5.372619629E-2,1.477050781E-2
1.739290791E0,-6.439208984E-2,5.191040039E-2,1.295471191E-2
1.744326191E0,-6.297302246E-2,4.650878906E-2,1.150512695E-2
1.749361592E0,-6.297302246E-2,4.304504395E-2,9.719848633E-3
1.754396992E0,-6.257629395E-2,4.383850098E-2,8.636474609E-3
1.759432392E0,-6.190490723E-2,4.725646973E-2,7.553100586E-3
1.764467793E0,-6.147766113E-2,5.354309082E-2,6.469726562E-3
1.769503193E0,-6.129455566E-2,6.111145020E-2,5.386352539E-3
1.774538593E0,-6.053161621E-2,6.500244141E-2,3.845214844E-3
1.779573994E0,-5.775451660E-2,6.155395508E-2,2.624511719E-3
1.784609394E0,-5.607604980E-2,5.603027344E-2,2.136230469E-3
1.789644795E0,-5.398559570E-2,5.372619629E-2,1.052856445E-3
1.794680195E0,-5.229187012E-2,5.528259277E-2,4.882812500E-4
1.799715595E0,-5.175781250E-2,5.799865723E-2,-1.113891602E-3
1.804750996E0,-4.957580566E-2,5.906677246E-2,-3.265380859E-3
1.809786396E0,-4.747009277E-2,5.906677246E-2,-4.333496094E-3
1.814821797E0,-4.638671875E-2,5.963134766E-2,-5.996704102E-3
1.819857197E0,-4.530334473E-2,5.894470215E-2,-9.353637695E-3
1.824892597E0,-4.360961914E-2,5.738830566E-2,-1.185607910E-2
1.829927998E0,-4.144287109E-2,5.754089355E-2,-1.293945312E-2
1.834963398E0,-4.054260254E-2,5.926513672E-2,-1.466369629E-2
1.839998799E0,-3.924560547E-2,6.274414062E-2,-1.617431641E-2
1.845034199E0,-3.775024414E-2,6.573486328E-2,-1.792907715E-2
1.850069599E0,-3.733825684E-2,6.788635254E-2,-2.075195312E-2
1.855105000E0,-3.596496582E-2,7.283020020E-2,-2.262878418E-2
1.860140400E0,-3.306579590E-2,7.722473145E-2,-2.514648438E-2
1.865175801E0,-3.054809570E-2,7.682800293E-2,-2.621459961E-2
1.870211201E0,-2.838134766E-2,7.244873047E-2,-2.694702148E-2
1.875246601E0,-2.622985840E-2,6.930541992E-2,-2.651977539E-2
1.880282002E0,-2.404785156E-2,6.867980957E-2,-2.697753906E-2
1.885317402E0,-2.110290527E-2,6.631469727E-2,-2.648925781E-2
1.890352802E0,-1.866149902E-2,6.147766113E-2,-2.700805664E-2
1.895388203E0,-1.567077637E-2,5.848693848E-2,-2.728271484E-2
1.900423603E0,-1.490783691E-2,5.966186523E-2,-2.728271484E-2
1.905459004E0,-1.322937012E-2,6.266784668E-2,-2.642822266E-2
1.910494404E0,-1.277160645E-2,6.677246094E-2,-2.792358398E-2
1.915529804E0,-1.277160645E-2,6.672668457E-2,-2.922058105E-2
1.920565205E0,-1.188659668E-2,6.385803223E-2,-3.118896484E-2
1.925600605E0,-9.902954102E-3,5.880737305E-2,-3.155517578E-2
1.930636006E0,-9.567260742E-3,5.891418457E-2,-3.338623047E-2
1.935671406E0,-8.636474609E-3,5.624389648E-2,-3.649902344E-2
1.940706806E0,-5.661010742E-3,5.015563965E-2,-3.593444824E-2
1.945742207E0,-3.372192383E-3,4.270935059E-2,-3.871154785E-2
1.950777607E0,-2.182006836E-3,3.901672363E-2,-4.098510742E-2
1.955813008E0,-1.098632812E-3,4.174804688E-2,-4.315185547E-2
1.960848408E0,-3.051757812E-3,5.105590820E-2,-4.531860352E-2
1.965883808E0,-2.151489258E-3,6.077575684E-2,-4.644775391E-2
1.970919209E0,-1.068115234E-3,6.430053711E-2,-4.753112793E-2
1.975954609E0,1.083374023E-3,6.018066406E-2,-4.862976074E-2
1.980990010E0,3.250122070E-3,5.265808105E-2,-4.757690430E-2
1.986025410E0,3.280639648E-3,4.077148438E-2,-4.862976074E-2
1.991060810E0,6.576538086E-3,3.009033203E-2,-4.757690430E-2
1.996096211E0,1.193237305E-2,2.488708496E-2,-4.751586914E-2
2.001131611E0,1.504516602E-2,2.493286133E-2,-4.644775391E-2
2.006167011E0,1.612854004E-2,2.622985840E-2,-4.528808594E-2
2.011202412E0,1.713562012E-2,3.099060059E-2,-4.338073730E-2
2.016237812E0,1.722717285E-2,4.057312012E-2,-4.437255859E-2
2.021273213E0,1.843261719E-2,4.777526855E-2,-4.437255859E-2
2.026308613E0,2.059936523E-2,5.171203613E-2,-4.437255859E-2
2.031344013E0,2.276611328E-2,5.235290527E-2,-4.437255859E-2
2.036379414E0,2.476501465E-2,4.969787598E-2,-4.420471191E-2
2.041414814E0,2.603149414E-2,4.341125488E-2,-4.330444336E-2
2.046450215E0,2.799987793E-2,3.239440918E-2,-4.348754883E-2
2.051485615E0,2.908325195E-2,2.085876465E-2,-4.394531250E-2
2.056521015E0,3.016662598E-2,1.246643066E-2,-4.223632812E-2
2.061556416E0,3.102111816E-2,9.445190430E-3,-4.246520996E-2
2.066591816E0,3.126525879E-2,8.804321289E-3,-4.330444336E-2
2.071627217E0,3.181457520E-2,1.367187500E-2,-4.330444336E-2
2.076662617E0,3.045654297E-2,1.988220215E-2,-4.301452637E-2
2.081698017E0,2.946472168E-2,2.439880371E-2,-4.223632812E-2
2.086733418E0,3.102111816E-2,2.439880371E-2,-4.161071777E-2
2.091768818E0,3.068542480E-2,1.765441895E-2,-3.976440430E-2
2.096804218E0,2.893066406E-2,8.270263672E-3,-3.868103027E-2
2.101839619E0,2.709960938E-2,3.204345703E-4,-3.796386719E-2
2.106875019E0,2.781677246E-2,-5.447387695E-3,-3.796386719E-2
2.111910420E0,2.703857422E-2,-8.621215820E-3,-3.756713867E-2
2.116945820E0,2.607727051E-2,-8.102416992E-3,-3.729248047E-2
2.121981220E0,2.674865723E-2,-4.852294922E-3,-3.796386719E-2
2.127016621E0,2.630615234E-2,-1.159667969E-3,-3.752136230E-2
2.132052021E0,2.612304688E-2,3.158569336E-3,-3.599548340E-2
2.137087422E0,2.766418457E-2,8.407592773E-3,-3.428649902E-2
2.142122822E0,2.935791016E-2,1.254272461E-2,-3.369140625E-2
2.147158222E0,3.092956543E-2,1.165771484E-2,-3.417968750E-2
2.152193623E0,3.308105469E-2,7.431030273E-3,-3.375244141E-2
2.157229023E0,3.524780273E-2,4.074096680E-3,-3.158569336E-2
2.162264424E0,3.636169434E-2,2.975463867E-3,-3.102111816E-2
2.167299824E0,3.691101074E-2,1.342773438E-3,-3.044128418E-2
2.172335224E0,3.742980957E-2,-1.373291016E-3,-2.941894531E-2
2.177370625E0,3.742980957E-2,-5.218505859E-3,-2.766418457E-2
2.182406025E0,3.681945801E-2,-8.956909180E-3,-2.621459961E-2
2.187441426E0,3.636169434E-2,-9.765625000E-3,-2.560424805E-2
2.192476826E0,3.697204590E-2,-8.682250977E-3,-2.389526367E-2
2.197512226E0,3.550720215E-2,-5.676269531E-3,-2.108764648E-2
2.202547627E0,3.356933594E-2,-1.998901367E-3,-1.980590820E-2
2.207583027E0,3.248596191E-2,-9.155273438E-5,-1.846313477E-2
2.212618427E0,2.934265137E-2,3.204345703E-4,-1.766967773E-2
2.217653828E0,2.711486816E-2,-2.487182617E-3,-1.766967773E-2
2.222689228E0,2.745056152E-2,-8.239746094E-3,-1.551818848E-2
2.227724629E0,2.781677246E-2,-1.473999023E-2,-1.300048828E-2
2.232760029E0,2.781677246E-2,-1.826477051E-2,-1.158142090E-2
2.237795429E0,2.476501465E-2,-1.663208008E-2,-1.200866699E-2
2.242830830E0,2.276611328E-2,-1.106262207E-2,-1.155090332E-2
2.247866230E0,2.247619629E-2,-6.927490234E-3,-9.674072266E-3
2.252901631E0,2.247619629E-2,-6.896972656E-3,-8.316040039E-3
2.257937031E0,2.165222168E-2,-7.980346680E-3,-5.584716797E-3
2.262972431E0,2.056884766E-2,-1.072692871E-2,-4.013061523E-3
2.268007832E0,2.117919922E-2,-1.823425293E-2,-2.075195312E-3
2.273043232E0,2.313232422E-2,-2.777099609E-2,9.155273438E-5
2.278078633E0,2.354431152E-2,-3.486633301E-2,2.258300781E-3
2.283114033E0,2.175903320E-2,-3.244018555E-2,5.310058594E-3
2.288149433E0,1.957702637E-2,-2.354431152E-2,6.744384766E-3
2.293184834E0,1.741027832E-2,-1.657104492E-2,8.758544922E-3
2.298220234E0,1.618957520E-2,-1.196289062E-2,1.091003418E-2
