"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.444845880E-1,-5.414733887E-1,9.558029175E0,-8.635681152E0
3.495199880E-1,-5.141754150E-1,9.586624146E0,-8.757934570E0
3.545553880E-1,-3.826141357E-1,9.607666016E0,-8.847579956E0
3.595907890E-1,-3.694000244E-1,9.589935303E0,-8.837448120E0
3.646261890E-1,-3.942260742E-1,9.585678101E0,-8.832199097E0
3.696615900E-1,-4.667205811E-1,9.621917725E0,-8.744369507E0
3.746969900E-1,-4.474487305E-1,9.612930298E0,-8.659866333E0
3.797323900E-1,-4.532470703E-1,9.605789185E0,-8.689727783E0
3.847677910E-1,-4.548187256E-1,9.602188110E0,-8.747131348E0
3.898031910E-1,-4.588317871E-1,9.580215454E0,-8.709747314E0
3.948385910E-1,-4.252319336E-1,9.603195190E0,-8.763214111E0
3.998739920E-1,-4.006805420E-1,9.583816528E0,-8.798065186E0
4.049093920E-1,-4.128570557E-1,9.585800171E0,-8.787460327E0
4.099447930E-1,-3.918609619E-1,9.589675903E0,-8.780395508E0
4.149801930E-1,-3.618011475E-1,9.601470947E0,-8.782150269E0
4.200155930E-1,-3.304595947E-1,9.625671387E0,-8.727371216E0
4.250509940E-1,-3.388671875E-1,9.593872070E0,-8.706298828E0
4.300863940E-1,-3.894958496E-1,9.590591431E0,-8.710098267E0
4.351217950E-1,-3.583679199E-1,9.600463867E0,-8.694839478E0
4.401571950E-1,-2.867736816E-1,9.606994629E0,-8.671432495E0
4.451925950E-1,-2.653045654E-1,9.568664551E0,-8.694656372E0
4.502279960E-1,-2.129974365E-1,9.555999756E0,-8.680389404E0
4.552633960E-1,-2.211456299E-1,9.551132202E0,-8.770385742E0
4.602987970E-1,-1.844482422E-1,9.580993652E0,-8.663299561E0
4.653341970E-1,-1.869049072E-1,9.582397461E0,-8.750610352E0
4.703695970E-1,-1.755828857E-1,9.591888428E0,-8.705444336E0
4.754049980E-1,-2.050628662E-1,9.559509277E0,-8.645248413E0
4.804403980E-1,-1.070404053E-1,9.581634521E0,-8.620407104E0
4.854757980E-1,-1.388702393E-1,9.611877441E0,-8.629425049E0
4.905111990E-1,-1.315612793E-1,9.587280273E0,-8.588302612E0
4.955465990E-1,-9.140014648E-2,9.599487305E0,-8.591995239E0
5.005820000E-1,-8.190917969E-2,9.597595215E0,-8.553222656E0
5.056174000E-1,-6.195068359E-2,9.599227905E0,-8.563339233E0
5.106528000E-1,-2.272033691E-2,9.584121704E0,-8.538604736E0
5.156882010E-1,-4.612731934E-2,9.616088867E0,-8.491928101E0
5.207236010E-1,1.724243164E-3,9.634338379E0,-8.484191895E0
5.257590020E-1,8.895874023E-3,9.619110107E0,-8.438095093E0
5.307944020E-1,9.033203125E-2,9.597595215E0,-8.417770386E0
5.358298020E-1,6.652832031E-2,9.629989624E0,-8.337371826E0
5.408652030E-1,6.903076172E-2,9.597030640E0,-8.377105713E0
5.459006030E-1,1.431121826E-1,9.589752197E0,-8.419860840E0
5.509360040E-1,1.830596924E-1,9.581359863E0,-8.428543091E0
5.559714040E-1,1.903839111E-1,9.610946655E0,-8.406143188E0
5.610068040E-1,1.996459961E-1,9.601837158E0,-8.365753174E0
5.660422050E-1,1.994323730E-1,9.602706909E0,-8.315414429E0
5.710776050E-1,1.769866943E-1,9.612503052E0,-8.438644409E0
5.761130060E-1,2.629241943E-1,9.599700928E0,-8.405349731E0
5.811484060E-1,2.418670654E-1,9.601272583E0,-8.339630127E0
5.861838060E-1,3.012237549E-1,9.596755981E0,-8.308654785E0
5.912192070E-1,3.633880615E-1,9.597061157E0,-8.301330566E0
5.962546070E-1,3.786926270E-1,9.606414795E0,-8.311737061E0
6.012900070E-1,4.032745361E-1,9.588577271E0,-8.284439087E0
6.063254080E-1,4.490814209E-1,9.628448486E0,-8.342636108E0
6.113608080E-1,4.655914307E-1,9.620758057E0,-8.286865234E0
6.163962090E-1,4.582824707E-1,9.586868286E0,-8.284683228E0
6.214316090E-1,4.845886230E-1,9.603454590E0,-8.249191284E0
6.264670090E-1,5.289611816E-1,9.604965210E0,-8.187286377E0
6.315024100E-1,5.488739014E-1,9.591690063E0,-8.213211060E0
6.365378100E-1,5.554504395E-1,9.601989746E0,-8.208633423E0
6.415732110E-1,5.751953125E-1,9.626052856E0,-8.187271118E0
6.466086110E-1,6.043395996E-1,9.611709595E0,-8.170547485E0
6.516440110E-1,6.065826416E-1,9.632919312E0,-8.149505615E0
6.566794120E-1,6.703948975E-1,9.611755371E0,-8.113983154E0
6.617148120E-1,6.495666504E-1,9.585296631E0,-8.066589355E0
6.667502130E-1,6.938476562E-1,9.582504272E0,-8.084487915E0
6.717856130E-1,7.433471680E-1,9.570236206E0,-8.110122681E0
6.768210130E-1,7.720031738E-1,9.604553223E0,-8.116210938E0
6.818564140E-1,8.013458252E-1,9.602386475E0,-8.139923096E0
6.868918140E-1,8.005981445E-1,9.601119995E0,-8.101165771E0
6.919272150E-1,8.623657227E-1,9.622802734E0,-8.114837646E0
6.969626150E-1,8.890075684E-1,9.644546509E0,-8.123840332E0
7.019980150E-1,8.594970703E-1,9.636047363E0,-8.075820923E0
7.070334160E-1,9.202423096E-1,9.598037720E0,-8.088821411E0
7.120688160E-1,9.500274658E-1,9.577087402E0,-8.077423096E0
7.171042160E-1,9.161987305E-1,9.582641602E0,-8.001541138E0
7.221396170E-1,9.247894287E-1,9.592269897E0,-7.952224731E0
7.271750170E-1,9.753875732E-1,9.581237793E0,-7.978591919E0
7.322104180E-1,9.775695801E-1,9.595001221E0,-8.009292603E0
7.372458180E-1,9.693603516E-1,9.586135864E0,-8.036117554E0
7.422812180E-1,1.012817383E0,9.590606689E0,-7.975067139E0
7.473166190E-1,1.023300171E0,9.605865479E0,-7.948272705E0
7.523520190E-1,1.019668579E0,9.589141846E0,-7.991394043E0
7.573874200E-1,1.021148682E0,9.591964722E0,-8.002105713E0
7.624228200E-1,1.044891357E0,9.624526978E0,-7.909866333E0
7.674582200E-1,1.033950806E0,9.623260498E0,-7.890350342E0
7.724936210E-1,1.044662476E0,9.588958740E0,-7.930404663E0
7.775290210E-1,1.080902100E0,9.594573975E0,-7.893920898E0
7.825644220E-1,1.109924316E0,9.628448486E0,-7.976486206E0
7.875998220E-1,1.116668701E0,9.608566284E0,-8.013717651E0
7.926352220E-1,1.147857666E0,9.593002319E0,-7.974288940E0
7.976706230E-1,1.140670776E0,9.607681274E0,-8.018371582E0
8.027060230E-1,1.113372803E0,9.599746704E0,-7.924057007E0
8.077414230E-1,1.142059326E0,9.571533203E0,-7.944076538E0
8.127768240E-1,1.144973755E0,9.572799683E0,-7.941497803E0
8.178122240E-1,1.140289307E0,9.564605713E0,-7.912002563E0
8.228476250E-1,1.141632080E0,9.612136841E0,-7.969467163E0
8.278830250E-1,1.155517578E0,9.610336304E0,-7.940551758E0
8.329184250E-1,1.135482788E0,9.616302490E0,-7.972061157E0
8.379538260E-1,1.146087646E0,9.606597900E0,-7.971786499E0
8.429892260E-1,1.169418335E0,9.588088989E0,-7.971817017E0
8.480246270E-1,1.158767700E0,9.605606079E0,-7.986480713E0
8.530600270E-1,1.168853760E0,9.623489380E0,-7.951507568E0
8.580954270E-1,1.151657104E0,9.619293213E0,-7.933303833E0
8.631308280E-1,1.192199707E0,9.592727661E0,-8.000396729E0
8.681662280E-1,1.188171387E0,9.568161011E0,-8.005706787E0
8.732016290E-1,1.107482910E0,9.586090088E0,-8.029907227E0
8.782370290E-1,1.119659424E0,9.601043701E0,-8.087905884E0
8.832724290E-1,1.173095703E0,9.633728027E0,-8.120803833E0
8.883078300E-1,1.129302979E0,9.607467651E0,-8.043685913E0
8.933432300E-1,1.149002075E0,9.625396729E0,-8.067062378E0
8.983786310E-1,1.151657104E0,9.601837158E0,-8.057876587E0
9.034140310E-1,1.062423706E0,9.606506348E0,-8.007064819E0
9.084494310E-1,1.160003662E0,9.599090576E0,-8.131362915E0
9.134848320E-1,1.122772217E0,9.587951660E0,-8.125717163E0
9.185202320E-1,1.115158081E0,9.598648071E0,-8.201904297E0
9.235556320E-1,1.100860596E0,9.621597290E0,-8.137634277E0
9.285910330E-1,1.087097168E0,9.569183350E0,-8.093307495E0
9.336264330E-1,1.055313110E0,9.601837158E0,-8.142822266E0
9.386618340E-1,1.027526855E0,9.606765747E0,-8.155761719E0
9.436972340E-1,1.058761597E0,9.640090942E0,-8.135848999E0
9.487326340E-1,1.023086548E0,9.584823608E0,-8.125717163E0
9.537680350E-1,1.028259277E0,9.576583862E0,-8.205810547E0
9.588034350E-1,9.778900146E-1,9.557388306E0,-8.204666138E0
9.638388360E-1,9.691162109E-1,9.632339478E0,-8.197982788E0
9.688742360E-1,9.396209717E-1,9.632263184E0,-8.240173340E0
9.739096360E-1,9.644775391E-1,9.628494263E0,-8.242935181E0
9.789450370E-1,9.077911377E-1,9.585693359E0,-8.231643677E0
9.839804370E-1,8.783111572E-1,9.593246460E0,-8.236190796E0
9.890158380E-1,8.505401611E-1,9.614944458E0,-8.248886108E0
9.940512380E-1,8.597869873E-1,9.616790771E0,-8.263763428E0
9.990866380E-1,8.567199707E-1,9.607086182E0,-8.329116821E0
1.004122039E0,8.004608154E-1,9.627853394E0,-8.336212158E0
1.009157439E0,7.584075928E-1,9.584625244E0,-8.292984009E0
1.014192840E0,7.142181396E-1,9.587142944E0,-8.290176392E0
1.019228240E0,7.223968506E-1,9.620071411E0,-8.291152954E0
1.024263640E0,6.919097900E-1,9.636230469E0,-8.286026001E0
1.029299041E0,6.651000977E-1,9.607498169E0,-8.330612183E0
1.034334441E0,6.907196045E-1,9.596786499E0,-8.411483765E0
1.039369841E0,6.522979736E-1,9.609817505E0,-8.479858398E0
1.044405242E0,5.858001709E-1,9.613677979E0,-8.467330933E0
1.049440642E0,5.408020020E-1,9.607589722E0,-8.438903809E0
1.054476043E0,5.328674316E-1,9.592376709E0,-8.426437378E0
1.059511443E0,5.220184326E-1,9.594345093E0,-8.387573242E0
1.064546843E0,4.817199707E-1,9.603546143E0,-8.420211792E0
1.069582244E0,4.783325195E-1,9.584899902E0,-8.416839600E0
1.074617644E0,4.760894775E-1,9.592254639E0,-8.434356689E0
1.079653045E0,4.565887451E-1,9.576721191E0,-8.484054565E0
1.084688445E0,4.541320801E-1,9.579833984E0,-8.494491577E0
1.089723845E0,4.066009521E-1,9.593170166E0,-8.502532959E0
1.094759246E0,3.493194580E-1,9.596603394E0,-8.523956299E0
1.099794646E0,3.378448486E-1,9.582946777E0,-8.524917603E0
1.104830047E0,3.032684326E-1,9.591934204E0,-8.506072998E0
1.109865447E0,2.896270752E-1,9.612747192E0,-8.505630493E0
1.114900847E0,3.066253662E-1,9.592269897E0,-8.513946533E0
1.119936248E0,2.748718262E-1,9.613067627E0,-8.570388794E0
1.124971648E0,2.354888916E-1,9.599411011E0,-8.575561523E0
1.130007048E0,2.088775635E-1,9.602478027E0,-8.586776733E0
1.135042449E0,2.073211670E-1,9.603607178E0,-8.582656860E0
1.140077849E0,1.921844482E-1,9.576248169E0,-8.640899658E0
1.145113250E0,1.517639160E-1,9.616821289E0,-8.648208618E0
1.150148650E0,1.709136963E-1,9.639923096E0,-8.627975464E0
1.155184050E0,1.987762451E-1,9.634826660E0,-8.646423340E0
1.160219451E0,1.336059570E-1,9.606933594E0,-8.641555786E0
1.165255146E0,5.906677246E-2,9.598831177E0,-8.645111084E0
1.170290547E0,9.089660645E-2,9.590469360E0,-8.599700928E0
1.175325947E0,6.468200684E-2,9.580245972E0,-8.666076660E0
1.180361347E0,8.363342285E-2,9.581756592E0,-8.707839966E0
1.185396748E0,5.821228027E-2,9.613159180E0,-8.702972412E0
1.190432148E0,2.447509766E-2,9.632431030E0,-8.742980957E0
1.195467549E0,3.816223145E-2,9.588195801E0,-8.739242554E0
1.200502949E0,4.240417480E-2,9.562042236E0,-8.824203491E0
1.205538349E0,7.284545898E-2,9.589431763E0,-8.859283447E0
1.210573750E0,2.456665039E-2,9.576156616E0,-8.862442017E0
1.215609150E0,-2.763366699E-2,9.598327637E0,-8.851989746E0
1.220644551E0,2.551269531E-2,9.595474243E0,-8.831481934E0
1.225679951E0,2.639770508E-3,9.611968994E0,-8.820465088E0
1.230715351E0,6.118774414E-3,9.594009399E0,-8.813018799E0
1.235750752E0,2.902221680E-2,9.563278198E0,-8.843719482E0
1.240786152E0,1.239013672E-2,9.593048096E0,-8.877456665E0
1.245821552E0,2.050781250E-2,9.610549927E0,-8.901748657E0
1.250856953E0,-2.243041992E-3,9.609024048E0,-8.935394287E0
1.255892353E0,1.846313477E-2,9.623168945E0,-8.919662476E0
1.260927754E0,5.915832520E-2,9.599639893E0,-8.886322021E0
1.265963154E0,7.545471191E-2,9.629776001E0,-8.900650024E0
1.270998554E0,6.048583984E-2,9.598617554E0,-8.907592773E0
1.276033955E0,2.990722656E-2,9.646118164E0,-8.903182983E0
1.281069355E0,2.122497559E-2,9.625381470E0,-8.868423462E0
1.286104756E0,5.738830566E-2,9.585525513E0,-8.959671021E0
1.291140156E0,8.224487305E-3,9.589935303E0,-8.953079224E0
1.296175556E0,2.534484863E-2,9.591659546E0,-8.933944702E0
1.301210957E0,4.072570801E-2,9.608810425E0,-8.949722290E0
1.306246357E0,2.597045898E-2,9.615509033E0,-8.917785645E0
1.311281758E0,1.618957520E-2,9.551818848E0,-8.979110718E0
1.316317158E0,4.136657715E-2,9.581161499E0,-8.932815552E0
1.321352558E0,2.539062500E-2,9.583938599E0,-8.924621582E0
1.326387959E0,3.306579590E-2,9.578903198E0,-8.960098267E0
1.331423359E0,1.771545410E-2,9.582321167E0,-8.917541504E0
1.336458760E0,8.590698242E-3,9.580413818E0,-8.950500488E0
1.341494160E0,6.230163574E-2,9.587966919E0,-8.941619873E0
1.346529560E0,6.819152832E-2,9.606857300E0,-8.997055054E0
1.351564961E0,5.621337891E-2,9.593750000E0,-8.979461670E0
1.356600361E0,7.371520996E-2,9.604354858E0,-8.965164185E0
1.361635761E0,7.687377930E-2,9.575531006E0,-8.973693848E0
1.366671162E0,4.248046875E-2,9.593811035E0,-8.965667725E0
1.371706562E0,2.796936035E-2,9.588592529E0,-8.986526489E0
1.376741963E0,3.674316406E-2,9.601943970E0,-8.977340698E0
1.381777363E0,4.478454590E-2,9.585037231E0,-8.937255859E0
1.386812763E0,4.986572266E-2,9.586975098E0,-8.966644287E0
1.391848164E0,5.906677246E-2,9.614364624E0,-8.978698730E0
1.396883564E0,5.725097656E-2,9.598678589E0,-8.947280884E0
1.401918965E0,4.869079590E-2,9.575225830E0,-8.915634155E0
1.406954365E0,5.262756348E-2,9.570892334E0,-8.921157837E0
1.411989765E0,4.879760742E-2,9.553756714E0,-8.870773315E0
1.417025166E0,4.969787598E-2,9.582260132E0,-8.960159302E0
1.422060566E0,5.245971680E-2,9.624771118E0,-9.017471313E0
1.427095967E0,-3.437805176E-2,9.605789185E0,-8.923263550E0
1.432131367E0,-3.924560547E-2,9.623046875E0,-8.903549194E0
1.437166767E0,5.371093750E-2,9.616256714E0,-8.931640625E0
1.442202168E0,1.079711914E-1,9.595718384E0,-8.931732178E0
1.447237568E0,1.013946533E-1,9.609893799E0,-8.915954590E0
1.452272968E0,1.166839600E-1,9.622772217E0,-8.933090210E0
1.457308369E0,1.269073486E-1,9.620040894E0,-8.941848755E0
1.462343769E0,1.524658203E-1,9.617874146E0,-8.866134644E0
1.467379170E0,1.077117920E-1,9.601379395E0,-8.822616577E0
1.472414570E0,1.135406494E-1,9.590896606E0,-8.928207397E0
1.477449970E0,1.904144287E-1,9.601486206E0,-8.926254272E0
1.482485371E0,1.931304932E-1,9.588317871E0,-8.829513550E0
1.487520771E0,1.578979492E-1,9.613250732E0,-8.806564331E0
1.492556172E0,2.064666748E-1,9.615097046E0,-8.840927124E0
1.497591572E0,2.115783691E-1,9.594741821E0,-8.804046631E0
1.502626972E0,1.858825684E-1,9.593139648E0,-8.767105103E0
1.507662373E0,1.690063477E-1,9.622497559E0,-8.809890747E0
1.512697773E0,2.475433350E-1,9.601654053E0,-8.814743042E0
1.517733174E0,2.657318115E-1,9.568756104E0,-8.824768066E0
1.522768574E0,2.659606934E-1,9.610015869E0,-8.803680420E0
1.527803974E0,2.845306396E-1,9.588897705E0,-8.782730103E0
1.532839375E0,3.316040039E-1,9.610046387E0,-8.735656738E0
1.537874775E0,3.538970947E-1,9.595108032E0,-8.705429077E0
1.542910176E0,3.715667725E-1,9.621200562E0,-8.726745605E0
1.547945576E0,3.662719727E-1,9.622894287E0,-8.662628174E0
1.552980976E0,3.308715820E-1,9.618942261E0,-8.674392700E0
1.558016377E0,3.587646484E-1,9.624404907E0,-8.699264526E0
1.563051777E0,4.621582031E-1,9.617630005E0,-8.692947388E0
1.568087177E0,4.967193604E-1,9.616119385E0,-8.639984131E0
1.573122578E0,4.828338623E-1,9.595367432E0,-8.656417847E0
1.578157978E0,4.803924561E-1,9.579696655E0,-8.632766724E0
1.583193379E0,5.640563965E-1,9.588745117E0,-8.622726440E0
1.588228779E0,5.536346436E-1,9.574691772E0,-8.587203979E0
1.593264179E0,5.275421143E-1,9.595321655E0,-8.539825439E0
1.598299580E0,5.457153320E-1,9.585891724E0,-8.518447876E0
1.603334980E0,5.629730225E-1,9.667160034E0,-8.512725830E0
1.608370381E0,6.352233887E-1,9.573959351E0,-8.542510986E0
1.613405781E0,6.258087158E-1,9.598922729E0,-8.457015991E0
1.618441181E0,6.565399170E-1,9.604217529E0,-8.498245239E0
1.623476582E0,5.969848633E-1,9.566619873E0,-8.519607544E0
1.628511982E0,7.828369141E-1,9.606948853E0,-8.515258789E0
1.633547383E0,6.959533691E-1,9.618423462E0,-8.525802612E0
1.638582783E0,7.230682373E-1,9.564010620E0,-8.443145752E0
1.643618183E0,6.772613525E-1,9.569305420E0,-8.316894531E0
1.648653584E0,6.445159912E-1,9.581024170E0,-8.344940186E0
1.653688984E0,7.513885498E-1,9.585906982E0,-8.357833862E0
1.658724385E0,8.054809570E-1,9.574829102E0,-8.331909180E0
1.663759785E0,7.465972900E-1,9.600418091E0,-8.304138184E0
1.668795185E0,7.848510742E-1,9.564331055E0,-8.348114014E0
1.673830586E0,7.350616455E-1,9.604415894E0,-8.258010864E0
1.678865986E0,7.795257568E-1,9.578018188E0,-8.239578247E0
1.683901386E0,7.455444336E-1,9.630523682E0,-8.208709717E0
1.688936787E0,7.815399170E-1,9.595718384E0,-8.213531494E0
1.693972187E0,8.180847168E-1,9.589843750E0,-8.219833374E0
1.699007588E0,7.914123535E-1,9.616638184E0,-8.219741821E0
1.704042988E0,8.066558838E-1,9.590866089E0,-8.182418823E0
1.709078388E0,8.314514160E-1,9.610168457E0,-8.185913086E0
1.714113789E0,8.148956299E-1,9.608703613E0,-8.220199585E0
1.719149189E0,8.283081055E-1,9.594024658E0,-8.157180786E0
1.724184590E0,8.527069092E-1,9.602127075E0,-8.112503052E0
1.729219990E0,8.449554443E-1,9.621246338E0,-8.155654907E0
1.734255390E0,8.358306885E-1,9.613647461E0,-8.120147705E0
1.739290791E0,8.719787598E-1,9.617691040E0,-8.089218140E0
1.744326191E0,9.248199463E-1,9.620269775E0,-8.136322021E0
1.749361592E0,8.762664795E-1,9.609054565E0,-8.102432251E0
1.754396992E0,8.478393555E-1,9.581878662E0,-8.096572876E0
1.759432392E0,8.640136719E-1,9.608963013E0,-8.068710327E0
1.764467793E0,8.741607666E-1,9.635162354E0,-8.012680054E0
1.769503193E0,8.717498779E-1,9.617279053E0,-8.018859863E0
1.774538593E0,8.677215576E-1,9.598434448E0,-8.078231812E0
1.779573994E0,8.392944336E-1,9.598129272E0,-8.030364990E0
1.784609394E0,7.982177734E-1,9.584259033E0,-7.935592651E0
1.789644795E0,8.271331787E-1,9.605148315E0,-7.905868530E0
1.794680195E0,8.747100830E-1,9.626968384E0,-7.951156616E0
1.799715595E0,8.777160645E-1,9.595718384E0,-7.940078735E0
1.804750996E0,8.629150391E-1,9.601547241E0,-7.910415649E0
1.809786396E0,8.779144287E-1,9.588943481E0,-7.864395142E0
1.814821797E0,9.074707031E-1,9.577545166E0,-7.848022461E0
1.819857197E0,9.379425049E-1,9.602096558E0,-7.846282959E0
1.824892597E0,9.408111572E-1,9.600128174E0,-7.872848511E0
1.829927998E0,9.078826904E-1,9.590133667E0,-7.880142212E0
1.834963398E0,8.793487549E-1,9.570907593E0,-7.849395752E0
1.839998799E0,8.565368652E-1,9.596405029E0,-7.860397339E0
1.845034199E0,8.088378906E-1,9.587219238E0,-7.856109619E0
1.850069599E0,8.129577637E-1,9.586502075E0,-7.797119141E0
1.855105000E0,8.464813232E-1,9.589340210E0,-7.825546265E0
1.860140400E0,8.421630859E-1,9.586761475E0,-7.892150879E0
1.865175801E0,8.447875977E-1,9.576202393E0,-7.882736206E0
1.870211201E0,8.394470215E-1,9.590682983E0,-7.853317261E0
1.875246601E0,8.165893555E-1,9.589370728E0,-7.804031372E0
1.880282002E0,8.157501221E-1,9.602355957E0,-7.870742798E0
1.885317402E0,8.306579590E-1,9.598449707E0,-7.852325439E0
1.890352802E0,8.154602051E-1,9.601821899E0,-7.816299438E0
1.895388203E0,7.906494141E-1,9.620605469E0,-7.812133789E0
1.900423603E0,8.073272705E-1,9.601516724E0,-7.808975220E0
1.905459004E0,8.173980713E-1,9.638015747E0,-7.749526978E0
1.910494404E0,7.897033691E-1,9.613082886E0,-7.839355469E0
1.915529804E0,7.729187012E-1,9.586624146E0,-7.802520752E0
1.920565205E0,7.707977295E-1,9.574844360E0,-7.786895752E0
1.925600605E0,7.667541504E-1,9.603500366E0,-7.752243042E0
1.930636006E0,7.599029541E-1,9.598754883E0,-7.805328369E0
1.935671406E0,7.067260742E-1,9.588729858E0,-7.858886719E0
1.940706806E0,7.565460205E-1,9.581192017E0,-7.875640869E0
1.945742207E0,6.863708496E-1,9.636215210E0,-7.853347778E0
1.950777607E0,7.151794434E-1,9.605072021E0,-7.852966309E0
1.955813008E0,7.250823975E-1,9.599609375E0,-7.866470337E0
1.960848408E0,6.985778809E-1,9.594955444E0,-7.831451416E0
1.965883808E0,7.129516602E-1,9.599243164E0,-7.808853149E0
1.970919209E0,6.259765625E-1,9.580993652E0,-7.918685913E0
1.975954609E0,6.208496094E-1,9.582763672E0,-7.959808350E0
1.980990010E0,6.970062256E-1,9.582794189E0,-7.929336548E0
1.986025410E0,5.898284912E-1,9.585250854E0,-7.903259277E0
1.991060810E0,5.863494873E-1,9.591430664E0,-7.914199829E0
1.996096211E0,6.310272217E-1,9.558334351E0,-7.972412109E0
2.001131611E0,5.387115479E-1,9.597076416E0,-7.925354004E0
2.006167011E0,5.144500732E-1,9.598037720E0,-7.934677124E0
2.011202412E0,4.624023438E-1,9.609252930E0,-7.880401611E0
2.016237812E0,5.078887939E-1,9.591476440E0,-7.927978516E0
2.021273213E0,5.531768799E-1,9.645751953E0,-8.004959106E0
2.026308613E0,4.705200195E-1,9.615814209E0,-8.016571045E0
2.031344013E0,4.812622070E-1,9.610168457E0,-7.994247437E0
2.036379414E0,4.620513916E-1,9.584259033E0,-8.010406494E0
2.041414814E0,4.828186035E-1,9.572036743E0,-8.069030762E0
2.046450215E0,4.407043457E-1,9.600128174E0,-8.042938232E0
2.051485615E0,4.492797852E-1,9.590438843E0,-8.098007202E0
2.056521015E0,3.739471436E-1,9.589248657E0,-8.080307007E0
2.061556416E0,3.478851318E-1,9.613204956E0,-8.114471436E0
2.066591816E0,3.406219482E-1,9.607360840E0,-8.074584961E0
2.071627217E0,3.303985596E-1,9.601867676E0,-8.112014771E0
