"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.149416324E0;-7.336094975E-3;7.493138313E-3;6.612777710E-3
2.167453983E0;-2.675294876E-3;1.236748695E-2;1.138496399E-2
2.185488223E0;-2.212122083E-3;2.571821213E-3;1.142311096E-2
2.203527531E0;-2.304941416E-3;2.456545830E-3;6.651878357E-3
2.221566837E0;-2.396315336E-3;7.064223289E-3;1.890182495E-3
2.239606876E0;-7.063105702E-3;1.661026478E-2;6.681442261E-3
2.257646671E0;-1.971796155E-3;2.188205719E-3;1.909255981E-3
2.275675907E0;-2.186328173E-3;6.746292114E-3;1.937866211E-3
2.293720097E0;-2.148464322E-3;-2.992510796E-3;1.961708069E-3
2.311759281E0;2.678766847E-3;1.782298088E-3;-2.821922302E-3
2.329799503E0;-2.000093460E-3;6.608009338E-3;1.959800720E-3
2.347828312E0;2.780809999E-3;6.594061852E-3;-2.823829651E-3
2.365868351E0;-1.951768994E-3;1.799702644E-3;6.749153137E-3
2.383912724E0;-6.726160645E-3;6.731987000E-3;-7.628440857E-3
2.401952090E0;-2.116441727E-3;1.828312874E-3;1.957893372E-3
2.419987675E0;-2.353698015E-3;1.602888107E-3;1.986503601E-3
2.438031437E0;-2.430081367E-3;1.104795933E-2;6.788253784E-3
2.456063907E0;-2.323284745E-3;6.249070168E-3;2.005577087E-3
2.474102725E0;-2.285137773E-3;1.238584518E-3;2.038002014E-3
2.492133121E0;-7.257446647E-3;6.008744240E-3;6.822586060E-3
2.510184452E0;-7.214844227E-3;1.088190079E-2;-2.759933472E-3
2.528223698E0;-2.391338348E-3;1.064932346E-2;6.844520569E-3
2.546256778E0;2.320840955E-3;1.014113426E-3;2.066612244E-3
2.564294864E0;-2.433955669E-3;1.109242439E-3;-2.731323242E-3
2.582326603E0;-2.494975924E-3;1.099467278E-3;2.054214478E-3
2.600377262E0;2.210035920E-3;1.248598099E-3;2.032279968E-3
2.618416813E0;-7.096514106E-3;1.078248024E-3;2.059936523E-3
2.636449283E0;-7.046073675E-3;1.121640205E-3;-2.731323242E-3
2.654489566E0;-1.176169515E-2;-3.720402718E-3;6.849288940E-3
2.672529178E0;-2.044960856E-3;5.888938904E-3;-2.725601196E-3
2.690568852E0;-1.892283559E-3;5.821347237E-3;6.856918335E-3
2.708610050E0;-2.328038216E-3;5.915045738E-3;6.837844849E-3
2.726641239E0;-2.381473780E-3;1.173138618E-3;-2.739906311E-3
2.744681278E0;-6.773009896E-3;5.732774734E-3;2.082824707E-3
2.762724124E0;-6.562218070E-3;-3.842592239E-3;6.872177124E-3
2.780760868E0;1.293747127E-2;-7.035505772E-2;-7.464408875E-3
2.798800968E0;-1.360713094E-1;-1.842039824E-1;2.460479736E-4
2.816836124E0;-9.845851362E-2;-3.607414961E-1;4.449844360E-3
2.834873599E0;2.166357636E-2;-1.147750616E-1;-2.708435059E-2
2.852916019E0;-1.892699748E-1;-2.543697357E-1;1.806125641E-1
2.870953862E0;-3.479139209E-1;-2.389595509E-1;-2.148704529E-1
2.888989445E0;8.656345606E-1;1.803761721E-1;2.400255203E-1
2.907032657E0;-2.634157538E-1;-4.704058170E-2;4.397106171E-2
2.925065555E0;-7.608972788E-1;6.405472755E-3;-4.394855499E-1
2.943109806E0;-4.401155114E-1;3.904160261E-1;2.037897110E-1
2.961146793E0;-1.364679217E0;5.038478374E-1;-8.480358124E-2
2.979188114E0;-2.060887337E0;-5.719983578E-2;1.519594193E-1
2.997224186E0;-2.014291048E0;4.282019138E-1;-7.171850204E-1
3.015258731E0;-1.370102525E0;5.646542311E-1;3.252410889E-1
3.033298099E0;-8.719316125E-1;7.212690115E-1;1.337890625E-1
3.051340092E0;-7.193171382E-1;7.213274240E-1;-7.576646805E-1
3.069378910E0;-8.578450084E-1;4.524538517E-1;9.453773499E-2
3.087418705E0;-6.444600821E-1;5.679318905E-1;-2.260780334E-2
3.105451725E0;-6.151214838E-1;3.421324492E-1;-1.662235260E-1
3.123487125E0;-2.161952853E-1;3.611205816E-1;-2.255792618E-1
3.141534794E0;3.590211868E-1;4.822432995E-1;2.665519714E-3
3.159570865E0;8.782520294E-1;4.153455496E-1;4.253387451E-4
3.177613224E0;9.926029444E-1;3.932852745E-1;-2.836112976E-1
3.195632816E0;1.024638891E0;3.163269758E-1;-1.307487488E-3
3.213684635E0;1.013360500E0;4.466807842E-1;2.466869354E-2
3.231729496E0;8.602376580E-1;3.750393391E-1;-1.040506363E-1
3.249764835E0;9.829049706E-1;4.150632620E-1;-1.110830307E-1
3.267803653E0;9.228529930E-1;4.107091427E-1;1.836109161E-2
3.285841678E0;8.221077919E-1;4.226480722E-1;-9.168624878E-3
3.303880558E0;6.910125613E-1;4.231632948E-1;-1.711111069E-1
3.321919132E0;5.091130733E-1;3.895092010E-1;-8.816719055E-3
3.339957767E0;3.334601521E-1;3.556821346E-1;-9.315490723E-3
3.357995792E0;1.964904964E-1;3.599882126E-1;-1.329669952E-1
3.376034793E0;-4.869535565E-2;3.753186464E-1;-1.760873795E-1
3.394073429E0;-8.541068435E-2;4.837714434E-1;-7.896614075E-2
3.412112430E0;-1.980245411E-1;5.555722713E-1;-1.357192993E-1
3.430138492E0;-3.242079616E-1;6.071616411E-1;-2.252445221E-1
3.448188846E0;-2.412356436E-1;5.424492359E-1;5.174255371E-2
3.466227420E0;1.618821621E-1;4.459692240E-1;4.161338806E-1
3.484266361E0;-3.898535669E-1;4.736211300E-1;-2.482776642E-1
3.502304386E0;-6.998939514E-1;6.292783022E-1;-1.998329163E-1
3.520343448E0;1.617531776E-1;5.742751360E-1;2.375679016E-1
3.538381473E0;-4.777155519E-1;5.422303677E-1;-1.314802170E-1
3.556420658E0;4.081147313E-1;7.881644964E-1;7.924270630E-2
3.574443485E0;-1.165788651E0;2.508827448E-1;-7.504634857E-1
3.592494999E0;1.016098261E-2;6.742551327E-1;7.942285538E-1
3.610535648E0;-1.110246181E0;1.563450933E0;-1.496094704E0
3.682690433E0;1.325854778E0;1.869567990E0;-1.275444031E-2
3.700728946E0;8.278502822E-1;1.967811465E0;-2.357101440E-1
3.718766178E0;4.288203120E-1;2.367145061E0;-4.103755951E-2
3.736806644E0;-1.629233956E-1;2.368163347E0;-9.946718216E-1
3.754844791E0;4.170617461E-1;3.060314178E0;-3.127479553E-2
3.772882938E0;8.610273600E-1;2.144285679E0;5.035619736E-1
3.790921512E0;1.228451252E0;2.767546654E0;-1.338488579E0
3.808945072E0;-1.419949532E-2;2.698272705E0;-6.943225861E-1
3.826997379E0;4.028453231E-1;2.317415476E0;2.338068962E0
3.845038334E0;1.533148885E-1;3.325495243E0;-2.569594860E0
3.863075382E0;9.643351436E-1;1.299407959E0;3.024559021E-1
3.881114139E0;3.088644743E-1;3.324710369E0;-7.382030487E-1
3.899153080E0;4.286429882E-1;2.186361790E0;-1.003711700E0
3.917191593E0;-1.288221478E-1;2.674180031E0;2.396862984E0
3.935229374E0;1.574869156E0;1.705908060E0;-9.366827011E-1
3.953265323E0;1.339327097E-1;3.327980518E0;-2.537655830E0
3.971308231E0;1.133524776E-1;2.088742971E0;-1.967267990E-1
3.989344486E0;-1.578961372E0;2.993145466E0;-3.342552185E-1
4.007383976E0;-4.753740430E-1;3.510852814E0;-2.735386372E0
4.025423038E0;-2.942604303E0;1.529216647E0;1.289282799E0
4.043456913E0;-1.252965927E0;2.195906878E0;1.123784065E0
4.061497257E0;-3.026190281E0;1.370551586E0;-7.073450089E-1
4.079541264E0;-1.401208162E0;3.820109367E-2;-1.048327446E0
4.097576542E0;-2.043879271E0;-1.697812080E-1;1.278410912E0
4.115615421E0;1.426806450E-1;-9.886237979E-1;3.752813339E-1
4.133654178E0;-1.165020466E-2;-8.446830511E-1;-1.140913963E0
4.151692386E0;3.643543124E-1;-1.515069008E0;2.399143219E0
4.169730899E0;1.445771694E0;1.055727839E0;-1.532335281E0
4.187753544E0;1.051556349E0;7.553439140E-1;7.796745300E-1
4.205808292E0;1.338408232E0;2.795541048E0;-2.268859863E0
4.223846439E0;-1.470291615E-2;1.561102509E0;1.929443359E0
4.241885196E0;4.071404040E-1;2.731283903E0;-6.675872803E-1
4.259923954E0;-1.443285465E0;4.434955597E0;4.319868088E-1
4.277957218E0;-1.629218578E0;6.839029789E-1;-8.467760086E-1
4.296000370E0;-7.465826273E-1;3.513351440E0;8.126640320E-1
4.314039310E0;-2.446535110E0;-1.261613607E0;-1.133587837E0
4.332077701E0;-1.842944384E0;1.486931205E0;5.714006424E-1
4.350116702E0;-5.099196911E0;-1.030707836E0;-3.341827393E-1
4.368154728E0;-2.636402607E0;-2.673445940E-1;1.618615150E0
4.386193546E0;-1.531602025E0;-1.268541813E-1;-2.299144268E0
4.404232120E0;-2.671166182E0;2.400015593E-1;2.166749001E0
4.422269474E0;-1.167363644E0;-2.701223850E0;-1.557981491E0
4.440307438E0;-5.992328525E-1;-1.080517054E0;2.818547249E0
4.458349369E0;-5.052151680E-1;-1.575658798E0;-1.807588577E0
4.476386234E0;1.353561997E0;-2.997318983E0;1.123008728E0
4.494425174E0;1.737790406E-1;-1.060572982E0;1.558227539E-1
4.512448428E0;9.257720709E-1;-1.006919742E0;-1.368767738E0
4.530504154E0;-2.698338330E-1;-1.025571346E0;6.642150879E-1
4.548540348E0;1.018324137E0;-1.264545321E0;7.156944275E-2
4.566579044E0;6.223250628E-1;6.297814846E-2;-1.754699230E0
4.584617130E0;1.355545282E0;-7.843474746E-1;1.988459587E0
4.602655948E0;9.379364848E-1;2.265095711E-2;-8.699817657E-1
4.620694522E0;3.865275979E-1;-2.069942236E0;2.844754219E0
4.638732487E0;-7.870904356E-2;1.512257457E0;-1.271948814E0
4.656753910E0;5.462332964E-1;-3.739423752E-1;-1.141624451E0
4.674810001E0;8.014594913E-1;2.458695173E-1;9.046030045E-1
4.692848758E0;3.762471676E-1;1.366595030E-1;-1.812440395E0
4.710887210E0;8.320537210E-1;-3.350136280E-1;7.727909088E-1
4.728925419E0;-9.892796278E-1;2.158387184E0;-1.437608719E0
4.746964054E0;3.119107783E-1;-1.476447821E0;2.748310089E0
4.765002872E0;5.313825607E-1;-1.375557303E0;-6.758213043E-1
4.783041507E0;-2.452155948E-2;2.660192251E-1;6.114387512E-2
4.801079471E0;4.140070081E-1;-2.048549652E-1;-1.680094719E0
4.819115115E0;7.417215109E-1;8.227816820E-1;5.943813324E-1
4.837159611E0;-1.330913067E0;4.077965021E-1;-3.910007477E-1
4.855195255E0;-1.007183075E0;-1.036369562E0;6.842098236E-1
4.873229923E0;-1.827352524E0;2.254375458E0;-7.491436005E-1
4.891272037E0;-1.316058993E0;1.422674656E0;-2.667880535E0
4.909309268E0;-1.934890985E0;-7.278299928E-1;1.860485077E0
4.927351078E0;-2.859882116E0;1.150450230E0;-3.173933029E-1
4.945387638E0;-2.665653229E0;-1.344244123E0;4.866304398E-1
4.963426395E0;-2.225551605E0;1.886145353E0;4.879894257E-1
4.981464786E0;-2.416386366E0;-7.885482907E-1;-2.802378654E0
4.999503604E0;-1.870516539E-1;-8.310916424E-1;1.245164871E0
5.017541385E0;1.024167180E0;-2.688781023E-1;-5.792140961E-1
5.035568851E0;-1.503980160E-1;-1.236121416E0;7.093935013E-1
5.053618717E0;2.414776087E-1;-5.547916889E-1;-1.912698746E-1
5.071657779E0;-1.574386716E0;-6.885084510E-1;1.969088554E0
5.089695682E0;-4.064296722E0;-1.298917532E0;-2.352113724E-1
5.107734806E0;-4.838053226E0;1.645817995E0;5.984210968E-1
5.125760868E0;-3.736240864E0;6.007089615E-1;-2.770713806E0
5.143809025E0;-2.462965488E0;-1.217727065E0;3.026299477E0
5.161852421E0;-1.855538607E0;-3.276554108E0;-2.920044422E0
5.179888370E0;5.839471817E-1;-1.671159983E0;4.577462196E0
5.197926944E0;-4.889203310E-1;-4.260349274E-2;-1.313935280E0
5.215965518E0;-1.213828683E0;-4.013504028E0;-1.703928947E0
5.234003849E0;-1.467865705E0;-5.631320477E-1;4.066741943E0
5.252042301E0;-2.489229918E0;1.086764336E0;-2.208746910E0
5.270080570E0;-8.267006874E-1;2.347499728E-1;3.689357758E0
5.288119877E0;-1.192545891E0;3.030258179E0;-3.292409420E0
5.306157291E0;-1.649995565E0;-1.702857018E-2;2.569900513E0
5.324184513E0;-1.320586085E0;-9.633532166E-1;1.339133263E0
5.342234989E0;-7.517194748E-2;1.698937178E0;1.617736816E-1
5.360262699E0;6.691763401E-1;1.059169412E0;9.780578613E-1
5.378311405E0;-1.739640832E0;1.040906191E0;1.377313614E0
5.396350223E0;1.189133644E0;5.027598143E-1;-8.665628433E-1
5.414389103E0;-2.725053072E0;3.211137056E-1;6.982517242E-2
5.432427677E0;-3.587351799E0;1.532713175E0;-4.035015106E-1
5.450465702E0;-1.953115821E0;3.994196653E-2;1.218269348E0
5.468504337E0;-1.881611347E-1;-8.391262889E-1;1.975211143E0
5.486542911E0;-1.724683762E0;-3.922632635E-1;-1.227469444E0
5.504581241E0;-1.693171024E0;2.048170090E0;2.591930389E0
5.522619449E0;-1.877014518E0;-2.571695566E0;3.722476959E-2
5.540658451E0;-5.008559227E-1;2.381225109E0;9.406509399E-1
5.558695866E0;-1.346333027E-1;1.246457934E0;-1.890348911E0
5.576736149E0;1.660766602E-1;2.052570105E0;3.204735756E0
5.594758975E0;-9.550881386E-2;2.499604940E0;-1.492738247E0
5.612815006E0;-1.820629597E0;2.665568113E0;-1.727226257E0
5.630850711E0;-1.779879332E0;2.314409018E0;3.796311378E0
5.648889652E0;-1.111233234E0;6.201041937E-1;-8.240795135E-2
5.666924381E0;-1.095315933E0;1.596996069E0;8.160753250E-1
5.684969242E0;-2.081810951E0;1.857932806E0;4.312639236E-1
5.703004520E0;-2.078244686E-1;2.080763340E0;-6.575279236E-1
5.721043399E0;-6.423211098E-1;-9.593385458E-1;1.798707008E0
5.739081241E0;2.069795132E-1;8.980855346E-1;2.414806366E0
5.757116703E0;3.612756729E-2;1.902153015E0;-3.351937294E0
5.775161686E0;8.379802704E-1;3.456724286E-1;1.172371864E0
5.793193790E0;-4.122302532E-1;1.339318514E0;4.550981522E-1
5.811235416E0;-2.206774235E0;-6.980348825E-1;-5.129677296E0
5.829274173E0;-3.897488117E-1;-1.614593506E0;4.713619232E0
5.847312381E0;-3.253936768E-3;-9.260594845E-1;-1.162047386E0
5.865351261E0;1.339570045E0;-1.287463427E0;-1.488628387E0
5.883389530E0;-3.450133801E-1;4.558137655E-1;1.997127533E0
5.901427860E0;1.252396107E-1;-1.494079590E0;-1.106082916E0
5.919466312E0;7.706582546E-1;3.092152119E0;-1.482718468E0
5.937504825E0;-1.095405817E0;-1.814753056E0;1.420172691E0
5.955543094E0;-8.737819195E-1;1.052821875E-1;2.545199394E0
5.973564029E0;-1.806488276E0;1.851259470E-1;-2.073534489E0
5.991619511E0;-1.173135877E0;1.240873933E-1;3.793597221E0
6.009659733E0;-1.003200769E0;8.470841050E-1;-2.620089054E0
6.027696903E0;5.005226135E-1;-9.089511633E-1;-5.483007431E-1
6.045735538E0;-2.499651909E-1;4.322116971E-1;6.023378372E-1
6.063774295E0;2.491118908E-1;-1.592841744E-1;-9.371042252E-1
6.081812992E0;-6.909723282E-1;-1.666870832E0;2.207773209E0
6.099850651E0;-4.620370865E-1;-3.009519577E-1;-1.932370663E0
6.117886417E0;-1.262893796E0;1.096040130E0;-5.883502960E-1
6.135927799E0;-1.699415565E0;-4.911865234E0;4.696576118E0
6.153966861E0;-2.833674192E0;2.850006580E0;-7.426147461E-1
6.172004276E0;-2.576387167E0;-4.718021750E-1;-8.942356110E-1
6.190043582E0;-3.603027582E0;4.011245966E-1;1.632013321E0
6.208077091E0;-2.577650547E-1;4.375470281E-1;6.887931824E-1
6.226120548E0;-8.874201775E-1;3.337142467E0;-2.031949997E0
6.244158634E0;8.818378448E-1;7.879144549E-1;1.760451317E0
6.262197574E0;-5.103802681E-2;-5.277280807E-1;2.898511887E0
6.280235782E0;7.346427441E-1;2.111962318E0;-3.983807564E0
6.298274356E0;-3.325724602E-1;-2.167677641E0;2.641410828E0
6.316312382E0;6.507728100E-1;2.258765221E0;9.694404602E-1
6.334351200E0;-7.143642902E-1;-3.430430889E-1;-1.525267601E0
6.352389347E0;-2.861912251E-1;-1.919326186E-1;2.542714119E0
6.370427738E0;-1.260647774E-1;-2.174278498E-1;6.550559998E-1
6.388466800E0;-4.845761061E-1;1.552804828E0;-2.786359787E-1
6.406505130E0;-5.825370550E-1;-4.657367468E-1;-1.289268494E0
6.424543583E0;-3.135120869E-1;8.175704479E-1;3.469362259E-1
6.442582218E0;-6.642162800E-1;-4.449321032E-1;-4.640789032E-1
6.460619999E0;-4.978275299E-2;4.515393972E-1;4.221720695E0
6.478657963E0;5.922458172E-1;3.321284294E0;-3.491919518E0
6.496698063E0;-3.811930418E-1;-2.463792562E-1;2.377157211E0
6.514733097E0;1.547166586E0;3.926002502E0;1.343402863E-1
6.532776676E0;1.996530294E-1;9.892109632E-1;-4.911399841E0
6.550812687E0;1.018365741E0;-4.291881323E-1;4.243745804E0
6.568851017E0;7.801518440E-1;2.491488695E0;-1.884142876E0
6.586889652E0;8.159364462E-1;1.513677835E-1;-2.757107735E0
6.604922855E0;2.999322414E-1;-3.764530182E0;3.223886490E-1
6.622970951E0;-4.509774446E-1;2.149773836E0;2.895355225E-3
6.641005008E0;-6.853734851E-1;4.776337147E-1;-2.142143250E0
6.659043643E0;-7.346104383E-1;-3.166614056E0;5.840301514E0
6.677081669E0;7.623749971E-1;9.276323318E-1;-8.182935715E-1
6.695120060E0;-8.428694010E-1;1.703612685E0;-3.659627438E0
6.713155216E0;-6.006362438E-1;-4.921454191E-1;1.189065933E0
6.731202274E0;-5.949771404E-2;-6.543508768E-1;-1.170134544E0
6.749235477E0;5.526540279E-1;-2.762343884E0;1.285358429E0
6.767274112E0;-4.487324357E-1;3.110702038E-1;1.100077629E0
6.785312442E0;-1.455571651E-1;1.416504502E0;-2.007306099E0
6.803351200E0;-7.547740936E-1;-1.235230327E0;1.567088127E0
6.821371036E0;7.034122944E-2;-5.822846889E-1;9.266843796E-1
6.839427189E0;-1.168620825E0;1.715038419E0;-4.801970482E0
6.857467166E0;-1.353314519E-1;-1.921891093E0;1.166037560E0
6.875505069E0;-5.399667025E-1;-2.692136288E0;3.967025757E0
6.893543033E0;-3.210235238E-1;-1.528801918E-1;-1.992201805E0
6.911581791E0;-7.063411474E-1;-7.466885448E-1;1.007047653E0
6.929620243E0;-2.856910229E-3;1.692423820E-1;-2.854261398E-1
6.947659122E0;-3.218567967E-1;5.861504078E-1;-5.369119644E-1
6.965696903E0;-6.670315862E-1;1.938868046E0;5.626821518E-1
6.983732486E0;2.383182645E-1;6.237279177E-1;-4.265031815E-1
7.001777042E0;7.530648112E-1;2.953306437E-1;2.386387825E0
7.019812747E0;7.701891065E-1;-5.839511156E-1;-5.685272217E-1
7.037850712E0;5.843446851E-1;2.648928881E0;-2.041259289E0
7.055886905E0;3.380160332E-1;6.769225597E-1;1.868432045E0
7.073927860E0;-9.124952555E-2;-3.432115316E-1;-2.223121166E0
7.091966678E0;1.183490157E-1;-1.154662609E0;-1.002965927E0
7.110004581E0;6.595910192E-1;9.011608362E-1;1.856876373E0
7.128043338E0;8.440269232E-1;2.785937786E-1;-1.434489250E0
7.146081669E0;7.076737285E-1;-1.148706675E0;-9.969387054E-1
7.164120365E0;-3.709262609E-1;-7.431161404E-2;1.735652924E0
