"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.596578992E0,-2.099070698E-2,-3.767967224E-3,-4.908895493E-2,5.352133082E-2
4.601553357E0,-3.013707697E-2,8.187294006E-3,-7.213306427E-2,7.860314340E-2
4.606527722E0,-2.508912981E-2,5.547142029E-2,-9.023904800E-2,1.088559998E-1
4.611502088E0,-1.763217151E-2,4.096794128E-2,-6.336927414E-2,7.749148721E-2
4.616506970E0,1.105447114E-2,5.727386475E-2,-1.028184891E-1,1.182122608E-1
4.621481336E0,-1.486254483E-2,2.383136749E-2,-2.632236481E-2,3.849280718E-2
4.626455701E0,-4.063459486E-2,4.790306091E-3,-5.437850952E-2,6.805247703E-2
4.631430066E0,-1.423979551E-2,2.430915833E-3,-7.511997223E-2,7.649634864E-2
4.636404431E0,7.279440761E-3,-4.649162292E-3,-9.099340439E-2,9.140243219E-2
4.641378797E0,-2.087622881E-3,3.788185120E-2,-7.135152817E-2,8.081109696E-2
4.646353162E0,-3.266169876E-2,3.050708771E-2,-5.420732498E-2,7.025598229E-2
4.651358045E0,-6.307117641E-3,-1.691627502E-2,-9.619474411E-2,9.787425038E-2
4.656332410E0,-2.031316608E-2,3.283786774E-2,-3.868961334E-2,5.466110550E-2
4.661306775E0,-1.536335796E-2,5.387115479E-2,-4.065179825E-2,6.921490292E-2
4.666281140E0,-1.039303094E-2,-3.147602081E-2,-5.201387405E-2,6.167818149E-2
4.671255506E0,-7.759511471E-3,1.367855072E-2,-7.749605179E-2,7.907560187E-2
4.676229871E0,-4.056748003E-2,6.464958191E-3,-7.215547562E-2,8.302968615E-2
4.681234754E0,2.411380410E-3,-7.286071777E-4,-1.497793198E-2,1.518828727E-2
4.686209119E0,2.847705036E-2,1.576328278E-2,-4.559183121E-2,5.601819842E-2
4.691183484E0,-9.434945881E-3,2.979660034E-2,-7.826089859E-2,8.427113292E-2
4.696157849E0,-3.288260102E-2,2.718925476E-2,-4.220104218E-2,6.001207366E-2
4.701223767E0,-2.062744647E-2,1.042079926E-2,-8.672666550E-2,8.975298944E-2
4.706106580E0,-1.313788444E-2,2.447986603E-2,-3.173732758E-2,4.217968480E-2
4.711111463E0,-5.750209093E-3,6.910896301E-2,-5.274438858E-2,8.712682824E-2
4.716085828E0,-3.858030587E-2,1.656341553E-2,-3.819322586E-2,5.675834068E-2
4.721060193E0,-7.432669401E-3,2.243995667E-3,-3.790140152E-2,3.868845213E-2
4.726034558E0,-1.907966286E-2,1.400947571E-2,-1.013474464E-1,1.040749914E-1
4.731008923E0,-2.342656255E-3,-1.213169098E-2,-6.281089783E-2,6.401464559E-2
4.736013806E0,-1.402588189E-2,-1.212978363E-2,-1.756525040E-2,2.554202488E-2
4.740988172E0,-4.256986082E-3,4.688739777E-2,6.059169769E-3,4.746855315E-2
4.745962537E0,-3.940037638E-2,-3.132820129E-3,-8.613061905E-2,9.476649069E-2
4.750936902E0,-2.234419435E-2,1.556396484E-3,-2.175569534E-2,3.122492067E-2
4.755911267E0,-1.019625366E-2,1.564884186E-2,-5.127429962E-3,1.936854094E-2
4.760916150E0,4.217721522E-3,4.852867126E-2,-4.054498672E-2,6.337757536E-2
4.765890515E0,-1.685255766E-2,8.554458618E-4,-1.903963089E-2,2.544106978E-2
4.770864881E0,-2.119822055E-2,2.437686920E-2,-2.459526062E-3,3.239823413E-2
4.775839246E0,-1.896515489E-3,2.879810333E-2,-4.505681992E-2,5.350742516E-2
4.780813611E0,2.668151259E-2,7.196426392E-3,-4.719543457E-2,5.469095640E-2
4.785787976E0,-2.054736763E-2,1.408100128E-2,-3.989982605E-2,4.703684760E-2
4.790762341E0,9.772181511E-4,2.002716064E-3,5.079269409E-3,5.546602986E-3
4.795736707E0,3.172531724E-2,-2.413845062E-2,6.148767471E-2,7.327956532E-2
4.800711072E0,7.949829102E-3,8.952140808E-3,1.592254639E-2,1.992154841E-2
4.805685437E0,2.447647601E-2,1.657485962E-3,-3.272056580E-3,2.474977762E-2
4.810659802E0,-4.177983850E-2,-2.208137512E-2,3.684520721E-3,4.739955406E-2
4.815695203E0,-1.771126688E-2,1.587867737E-3,-1.221656799E-3,1.782421790E-2
4.820669568E0,-7.962450385E-3,2.502250671E-2,-1.085758209E-2,2.841502327E-2
4.825643933E0,8.761651814E-3,1.987552643E-2,-3.965377808E-3,2.208002071E-2
4.830618298E0,3.004245460E-2,-2.299785614E-2,7.604742050E-2,8.493915840E-2
4.835592664E0,-1.025407761E-2,1.242351532E-2,4.368782043E-3,1.669059906E-2
4.840567029E0,-6.633028388E-4,5.040168762E-3,3.004455566E-2,3.047160312E-2
4.845571912E0,1.125971973E-2,-2.302169800E-3,3.547191620E-3,1.202762830E-2
4.850546277E0,1.604641229E-2,-3.550910950E-2,-5.100440979E-2,6.418593321E-2
4.855520642E0,1.134551316E-2,2.600288391E-2,-2.481794357E-2,3.769351355E-2
4.860495007E0,-9.860202670E-3,-1.212120056E-2,-1.183986664E-3,1.567000077E-2
4.865469373E0,4.479296505E-3,1.984596252E-3,6.943988800E-2,6.961250437E-2
4.870443738E0,3.047703952E-2,8.852005005E-3,5.680561066E-2,6.506984964E-2
4.875448621E0,1.852978021E-2,-1.736736298E-2,1.361227036E-2,2.881444005E-2
4.880422986E0,1.145309955E-2,1.092624664E-2,3.827571869E-3,1.628516691E-2
4.885397351E0,1.619838923E-2,-4.837703705E-2,-1.770353317E-2,5.400130197E-2
4.890371716E0,4.682529718E-2,-1.038360596E-2,-8.342266083E-3,4.868286281E-2
4.895376599E0,1.580299437E-2,8.428573608E-3,1.276826859E-2,2.199554880E-2
4.900350964E0,2.990915626E-2,-1.066398621E-2,5.733537674E-2,6.554100744E-2
4.905325330E0,6.046178192E-2,1.997375488E-2,1.655054092E-2,6.579132437E-2
4.910299695E0,3.878790885E-2,-3.230285645E-2,2.562713623E-2,5.661030400E-2
4.915274060E0,3.377855569E-2,-1.096725464E-2,4.643154144E-2,5.845647560E-2
4.920248425E0,1.931780577E-2,1.021099091E-2,8.125162125E-2,8.413838547E-2
4.925253308E0,3.799419105E-2,2.176856995E-2,7.093000412E-2,8.335763118E-2
4.930227673E0,4.475790262E-2,1.908779144E-2,6.427288055E-3,4.908078709E-2
4.935202039E0,2.313845605E-2,2.265930176E-3,2.744150162E-2,3.596607567E-2
4.940176404E0,4.416377097E-2,3.275585175E-2,7.183599472E-2,9.046432793E-2
4.945150769E0,3.435211629E-2,1.576042175E-2,2.613401413E-2,4.595046770E-2
4.950125134E0,3.643044829E-2,-1.761722565E-2,-1.682710648E-2,4.382574260E-2
4.955130017E0,1.014462113E-2,-8.208274841E-3,1.968383789E-3,1.319710758E-2
4.960104382E0,1.475945115E-2,-3.597259521E-3,5.601739883E-2,5.804076711E-2
4.965078748E0,3.351920843E-2,-2.971267700E-2,4.824161530E-2,6.583034220E-2
4.970053113E0,-4.511006176E-3,-2.964401245E-2,4.289054871E-2,5.233274137E-2
4.975027478E0,4.034442455E-2,2.945804596E-2,3.760957718E-2,6.252942795E-2
4.980001843E0,2.577272058E-2,-1.811790466E-2,6.311130524E-2,7.053742584E-2
4.985006726E0,4.911649227E-2,1.257991791E-2,1.025381088E-1,1.143885829E-1
4.989981091E0,1.329724491E-2,7.615089417E-3,1.416683197E-2,2.086876702E-2
4.994955457E0,1.319557428E-2,-3.509712219E-2,1.384687424E-2,3.997082802E-2
4.999929822E0,1.206941903E-3,-2.320003510E-2,7.013320923E-2,7.388075104E-2
5.004965222E0,3.429144621E-3,-1.376628876E-2,4.332828522E-2,4.559177600E-2
5.009909070E0,1.514217257E-2,2.675056458E-3,7.812547684E-2,7.962431443E-2
5.014883435E0,2.682802081E-2,-6.947517395E-3,5.602836609E-2,6.250750759E-2
5.019857800E0,3.603626788E-2,7.343292236E-5,4.360818863E-2,5.657112435E-2
5.024832166E0,2.463907003E-4,-2.407073975E-3,9.738779068E-2,9.741784481E-2
5.029806531E0,3.788121790E-2,-3.081321716E-2,3.035593033E-2,5.749716104E-2
5.034780896E0,4.385799170E-3,1.655483246E-2,8.663177490E-2,8.830833559E-2
5.039785779E0,8.988410234E-3,-7.328033447E-3,4.088306427E-2,4.249607672E-2
5.044760144E0,3.010265529E-2,1.149940491E-2,4.039192200E-2,5.167120602E-2
5.049734509E0,3.452283889E-2,1.366615295E-2,2.340650558E-2,4.389139603E-2
5.054708875E0,1.053413749E-2,-1.015186310E-2,-2.879619598E-3,1.491041871E-2
5.059713757E0,1.506566256E-2,1.345825195E-2,3.245210648E-2,3.822614222E-2
5.064688123E0,5.441881716E-3,1.798820496E-2,3.916358948E-2,4.343934087E-2
5.069662488E0,-1.741297543E-3,-1.294803619E-2,5.523633957E-2,5.676034679E-2
5.074636853E0,2.649868280E-2,-1.527976990E-2,7.356166840E-2,7.966787693E-2
5.079611218E0,-2.109963447E-2,-1.283168793E-2,8.234357834E-2,8.596692203E-2
5.084585584E0,-4.561007023E-3,-4.109096527E-2,6.036520004E-2,7.316575420E-2
5.089590466E0,-2.359507233E-2,2.294635773E-2,4.329061508E-2,5.438143181E-2
5.094564832E0,7.051609457E-3,-2.923679352E-2,-2.559995651E-2,3.949522838E-2
5.099539197E0,-3.003925085E-4,-1.254940033E-2,1.228284836E-2,1.756263215E-2
5.104513562E0,-2.819329500E-3,8.740425110E-3,1.136116982E-1,1.139822864E-1
5.109487927E0,3.714767098E-2,1.568984985E-2,6.774187088E-2,7.883579085E-2
5.114492810E0,8.318856359E-3,-3.405570984E-3,-1.378059387E-3,9.093972318E-3
5.119467175E0,-1.319415867E-3,-3.456115723E-3,5.754756927E-2,5.766635348E-2
5.124441541E0,5.621105433E-3,-3.487586975E-3,9.476375580E-2,9.499436563E-2
5.129415906E0,2.895735949E-2,2.484798431E-2,6.326436996E-2,7.388052179E-2
5.134420789E0,-2.818132937E-2,-1.308917999E-2,5.807018280E-2,6.586091472E-2
5.139395154E0,3.551197052E-2,-8.200645447E-3,6.710863113E-2,7.636700209E-2
5.144369519E0,-5.229346454E-3,2.023315430E-2,1.703262329E-2,2.695991197E-2
5.149343884E0,-2.670205384E-2,-1.768493652E-2,1.691961288E-2,3.622195411E-2
5.154318250E0,2.522685379E-2,1.346588135E-3,6.163263321E-2,6.660922555E-2
5.159323132E0,3.897324950E-2,-5.746841431E-3,-1.205539703E-2,4.119797277E-2
5.164297498E0,-1.692228019E-3,-8.040428162E-3,1.876020432E-2,2.048065884E-2
5.169271863E0,5.238369852E-2,-1.501560211E-2,6.822967529E-2,8.732015099E-2
5.174246228E0,-4.956930876E-3,-1.721191406E-2,2.994680405E-2,3.489458729E-2
5.179220593E0,2.788117528E-2,-5.243778229E-2,3.919363022E-2,7.115631803E-2
5.184194959E0,6.178349257E-3,1.413440704E-2,-6.494426727E-2,6.675111470E-2
5.189199841E0,1.295597851E-2,9.335517883E-3,8.827686310E-3,1.824657006E-2
5.194174207E0,-1.636967063E-3,-4.846572876E-3,2.535724640E-2,2.586810536E-2
5.199148572E0,-2.316489816E-2,4.714965820E-3,-6.681156158E-2,7.087050283E-2
5.204122937E0,4.077032208E-4,-7.067680359E-3,6.837558746E-2,6.874110334E-2
5.209097302E0,-2.176471055E-3,3.312110901E-2,-2.189207077E-2,3.976188691E-2
5.214071668E0,4.717370123E-2,6.899833679E-3,1.136684418E-2,4.901194690E-2
5.219076550E0,8.739538491E-3,-4.028987885E-2,-3.111314774E-2,5.164960631E-2
5.224050916E0,-3.412581980E-3,4.975318909E-3,4.242753983E-2,4.285435392E-2
5.229025281E0,8.192881942E-3,-3.041553497E-2,5.867767334E-2,6.659802873E-2
5.233999646E0,1.503145695E-2,1.710891724E-2,3.702354431E-2,4.346725872E-2
5.238974011E0,9.984903038E-3,1.230525970E-2,8.467674255E-3,1.796717040E-2
5.243978894E0,1.909708232E-2,2.800941467E-3,-4.348134995E-2,4.757280336E-2
5.248953259E0,1.161095500E-2,2.644252777E-2,-2.887725830E-2,4.084014689E-2
5.253927625E0,3.485475481E-2,5.076408386E-3,2.180576324E-3,3.528992445E-2
5.258901990E0,3.527209163E-3,5.132675171E-3,4.714393616E-2,4.755350960E-2
5.263876355E0,1.490537077E-2,-2.077770233E-2,2.327728271E-2,3.457911049E-2
5.268881238E0,2.151080966E-2,-1.104354858E-2,-1.452827454E-2,2.820896415E-2
5.273855603E0,3.277903050E-2,-1.085281372E-2,1.877117157E-2,3.930146675E-2
5.278829968E0,-1.980737597E-2,8.240699768E-3,-1.663780212E-2,2.714880725E-2
5.283804334E0,8.353859186E-3,-5.852699280E-3,4.741716385E-2,4.850183996E-2
5.288778699E0,-1.564618200E-2,-2.218914032E-2,-2.597379684E-2,3.757391491E-2
5.293783582E0,1.012906432E-2,-1.712417603E-2,-1.610708237E-2,2.559830953E-2
5.298757947E0,5.004428327E-3,-1.684284210E-2,5.974674225E-2,6.227679216E-2
5.303732312E0,1.410011202E-2,-2.366542816E-2,-3.501749039E-2,4.455435200E-2
5.308767713E0,8.993051946E-3,2.150249481E-2,-2.984809875E-2,3.787005764E-2
5.313681043E0,2.283913642E-2,-3.755378723E-2,-2.706098557E-2,5.161598616E-2
5.318655408E0,2.949090302E-2,1.721096039E-2,1.586055756E-2,3.764953923E-2
5.323660291E0,2.195915580E-2,-3.470420837E-2,-1.711177826E-2,4.449044344E-2
5.328634656E0,5.460125953E-2,1.773548126E-2,-5.917692184E-2,8.244848644E-2
5.333609021E0,1.135733724E-2,2.726840973E-2,7.719516754E-3,3.053106970E-2
5.338583386E0,1.568454504E-2,8.336067200E-3,-6.276130676E-3,1.883838596E-2
5.343588269E0,1.761894673E-2,2.495098114E-2,-3.906393051E-2,4.958799664E-2
5.348562634E0,4.552519321E-2,-1.050567627E-2,-2.908992767E-2,5.503759027E-2
5.353537000E0,3.072881699E-2,2.516937256E-2,-5.010604858E-3,4.003577987E-2
5.358511365E0,2.075125277E-2,1.572608948E-3,-2.829217911E-2,3.512171677E-2
5.363485730E0,1.555243134E-2,4.660892487E-2,2.177238464E-2,5.374296913E-2
5.368460095E0,1.748412102E-2,-1.969623566E-2,-7.732105255E-2,8.168342154E-2
5.373464978E0,5.643442273E-4,2.311801910E-2,-2.689838409E-2,3.547230411E-2
5.378439343E0,-1.140166819E-2,-7.661819458E-3,1.782417297E-3,1.385202246E-2
5.383413709E0,2.155739069E-2,6.665229797E-3,-1.934766769E-2,2.972336836E-2
5.388388074E0,5.414641649E-2,-9.755134583E-3,-2.370166779E-2,5.990631123E-2
5.393362439E0,2.983596921E-2,-1.419639587E-2,-1.852655411E-2,3.788081205E-2
5.398336804E0,1.991651207E-2,-2.568244934E-2,-5.352401733E-2,6.261849638E-2
5.403341687E0,4.076560587E-2,5.378723145E-3,-5.660057068E-3,4.150664441E-2
5.408316052E0,2.605945617E-2,1.251602173E-2,-1.728582382E-2,3.368301888E-2
5.413290418E0,5.629562587E-2,5.430221558E-3,-2.881526947E-2,6.347444015E-2
5.418264783E0,7.447746396E-2,3.383159637E-2,-4.814624786E-3,8.194296897E-2
5.423239148E0,3.347940743E-2,1.004409790E-2,1.187992096E-2,3.691730145E-2
5.428213513E0,1.163633168E-2,1.946258545E-2,-3.062963486E-2,3.810998529E-2
5.433218396E0,1.595921814E-2,-1.602745056E-2,-6.331729889E-2,6.723582493E-2
5.438192761E0,2.503970265E-2,2.671623230E-2,-4.375076294E-2,5.705149459E-2
5.443167127E0,4.112638533E-2,4.311847687E-2,-5.505990982E-2,8.113061252E-2
5.448141492E0,6.416100264E-2,-9.092330933E-3,-2.853107452E-2,7.080485121E-2
5.453115857E0,3.984881192E-2,5.264282227E-4,-2.197265625E-3,3.991281642E-2
5.458120740E0,1.338272542E-2,-1.737594604E-3,-4.925918579E-2,5.107429842E-2
5.463095105E0,-1.057225466E-2,2.194309235E-2,-2.752447128E-2,3.675416153E-2
5.468069470E0,2.230041474E-2,1.235866547E-2,-6.501054764E-2,6.983134263E-2
5.473043836E0,8.091124147E-2,1.229667664E-2,-2.192544937E-2,8.472639838E-2
5.478018201E0,2.107644081E-2,-1.371097565E-2,-1.458215714E-2,2.906624360E-2
5.482992566E0,5.856251717E-2,-2.297782898E-2,3.046894073E-2,6.989925172E-2
5.487966931E0,2.019843459E-2,-2.982711792E-2,-5.943250656E-2,6.949716944E-2
5.492941297E0,2.460405231E-2,5.070209503E-2,-3.530406952E-2,6.650142220E-2
5.497915662E0,3.602386266E-2,-2.289581299E-2,-1.848316193E-2,4.651412912E-2
5.502890027E0,4.928916693E-3,-1.090145111E-2,-3.485059738E-2,3.684698080E-2
5.507864392E0,3.311246634E-2,1.991844177E-2,-7.227611542E-2,8.195740729E-2
5.512869275E0,4.448591918E-2,1.511287689E-2,-9.517574310E-2,1.061405584E-1
5.517843640E0,6.238833070E-3,-6.176948547E-3,-6.123209000E-2,6.185827816E-2
5.522818006E0,4.152734578E-2,3.397941589E-3,-6.770086288E-2,7.949511488E-2
5.527822888E0,1.276089996E-2,2.941703796E-2,-7.647562027E-2,8.292601031E-2
5.532797254E0,1.016086340E-2,-2.035903931E-2,-4.981994629E-2,5.477007098E-2
5.537771619E0,2.880776674E-2,5.769062042E-2,-1.155242920E-1,1.323025213E-1
5.542776502E0,1.661115512E-2,3.120613098E-2,-3.664493561E-3,3.554126613E-2
5.547750867E0,2.106631175E-2,4.941940308E-3,-2.492713928E-2,3.300870396E-2
5.552725232E0,3.020557016E-2,-9.301185608E-3,-1.768589020E-2,3.621711245E-2
5.557699597E0,-1.502993330E-2,-4.541397095E-3,-3.175020218E-2,3.542031227E-2
5.562704480E0,-1.265858114E-2,1.668262482E-2,-2.211761475E-2,3.045880052E-2
5.567678845E0,2.279254794E-2,2.322196960E-3,-8.574247360E-2,8.875057532E-2
5.572653211E0,2.494602278E-2,-1.661968231E-2,-5.202960968E-2,6.004663335E-2
5.577627576E0,-5.946617573E-3,3.071212769E-2,-9.129524231E-3,3.258750160E-2
5.582601941E0,4.129678756E-2,6.853103638E-3,-2.793598175E-2,5.032701828E-2
5.587576306E0,7.806345820E-4,2.057075500E-3,5.321502686E-3,5.758414782E-3
5.592550672E0,7.764399052E-4,-3.385543823E-4,-3.251504898E-2,3.252608012E-2
5.597525037E0,2.911905199E-2,-3.538131714E-4,-2.518606186E-2,3.850171535E-2
5.602499402E0,-2.539969608E-2,-1.223182678E-2,1.269292831E-2,3.091718902E-2
5.607473767E0,-3.906775266E-3,-5.146026611E-3,-4.891252518E-2,4.933740571E-2
5.612539685E0,1.034658402E-2,-2.644824982E-2,3.299236298E-3,2.859102446E-2
5.617453015E0,1.742845401E-2,1.144504547E-2,-3.462076187E-2,4.041456702E-2
5.622427381E0,-5.582142994E-2,1.363277435E-2,-2.262926102E-2,6.175733180E-2
5.627432263E0,1.317283511E-2,-2.430725098E-2,3.177785873E-2,4.212123385E-2
5.632406629E0,-9.820237756E-4,5.137634277E-2,-2.521419525E-2,5.723852382E-2
5.637380994E0,2.511062846E-2,3.198719025E-2,8.621215820E-4,4.067514296E-2
5.642355359E0,1.555228606E-2,8.038520813E-3,-1.104736328E-2,2.070110272E-2
5.647329724E0,-8.090019226E-3,-1.573085785E-2,7.224082947E-4,1.770395926E-2
5.652334607E0,4.409985989E-2,7.867813110E-4,2.414512634E-2,5.028323571E-2
5.657308972E0,4.632220417E-2,-1.736640930E-3,-3.055047989E-2,5.551661321E-2
5.662283338E0,2.729523554E-2,5.016326904E-4,3.090190887E-2,4.123359663E-2
5.667257703E0,-8.052293211E-3,7.482528687E-3,-4.029798508E-2,4.177026769E-2
5.672232068E0,-3.365805000E-2,-3.280639648E-2,2.364683151E-2,5.261460463E-2
5.677236951E0,2.325899899E-3,1.930236816E-2,-5.002975464E-3,2.007538270E-2
5.682211316E0,-2.126492560E-3,2.501487732E-3,-9.833812714E-3,1.036741453E-2
5.687185681E0,7.621593773E-3,-1.621246338E-5,8.955955505E-3,1.176002098E-2
5.692160047E0,-1.812002063E-2,1.879215240E-2,7.723760605E-2,8.152992044E-2
5.697134412E0,-2.478833497E-2,-3.101348877E-2,1.748037338E-2,4.338042749E-2
5.702139295E0,1.103971153E-2,-2.145099640E-2,1.715707779E-2,2.960381387E-2
5.707113660E0,1.821621507E-2,-3.793334961E-2,6.168889999E-2,7.467455984E-2
5.712088025E0,-5.825459957E-4,-2.326011658E-3,2.797651291E-2,2.807908411E-2
5.717062390E0,-1.443322003E-2,9.379386902E-3,4.175567627E-2,4.516444663E-2
5.722036756E0,4.873827100E-3,4.483222961E-3,2.711868286E-2,2.791552326E-2
5.727041638E0,2.399107069E-2,1.617145538E-2,5.511856079E-2,6.225064807E-2
5.732016004E0,-1.606120169E-2,1.123905182E-2,7.347583771E-3,2.093479097E-2
5.736990369E0,5.521743000E-2,-7.835388184E-3,5.437183380E-2,7.788872957E-2
5.741964734E0,1.969723403E-2,1.575851440E-2,3.493404388E-2,4.308943289E-2
5.746939099E0,-2.972519398E-2,6.148338318E-3,2.751207352E-2,4.096710156E-2
5.751913464E0,-8.265450597E-4,1.299858093E-3,3.898620605E-2,3.901662556E-2
5.756918347E0,1.373021305E-2,-3.548622131E-3,5.739402771E-2,5.912009714E-2
5.761892713E0,-5.859881639E-5,3.427505493E-3,6.146049500E-2,6.155602061E-2
5.766867078E0,2.637719363E-2,-1.796150208E-2,8.440303802E-2,9.023438773E-2
5.771841443E0,1.472793519E-2,-2.497005463E-2,1.750373840E-2,3.386438485E-2
5.776846326E0,3.172256052E-3,5.827903748E-3,-2.053833008E-2,2.158357415E-2
5.781820691E0,2.480370551E-2,-8.520126343E-3,3.610849380E-2,4.462779050E-2
5.786795056E0,-3.240689635E-3,-2.510833740E-2,4.035186768E-2,4.763616170E-2
5.791769422E0,-5.229151249E-2,-6.110191345E-3,4.697132111E-2,7.055523881E-2
5.796743787E0,-5.136788636E-2,-1.085662842E-2,-2.433824539E-2,5.786947657E-2
5.801718152E0,1.090319455E-2,1.984500885E-2,2.297449112E-2,3.225726693E-2
5.806723035E0,-1.706252992E-2,-4.001617432E-3,2.504205704E-2,3.056546237E-2
5.811697400E0,-7.029235363E-3,2.662372589E-2,1.290416718E-2,3.040970997E-2
5.816671765E0,-1.360340416E-2,1.450347900E-2,9.056949615E-2,9.272667977E-2
5.821646131E0,-8.325576782E-3,-4.470729828E-2,6.138801575E-2,7.639729200E-2
5.826620496E0,2.282945812E-2,2.799987793E-3,2.300691605E-2,3.253217293E-2
5.831594861E0,-1.940723509E-2,-2.000808716E-3,6.522989273E-2,6.808511522E-2
5.836599744E0,4.820510745E-3,-6.761550903E-3,4.336547852E-2,4.415337610E-2
5.841574109E0,1.697048545E-2,-2.060890198E-3,8.303308487E-2,8.477462962E-2
5.846548474E0,2.665883303E-2,-2.808666229E-2,4.447174072E-2,5.896854840E-2
5.851522839E0,-1.502618194E-3,-2.086734772E-2,1.564788818E-2,2.612585820E-2
5.856497205E0,2.958451211E-2,2.406120300E-2,-5.854606628E-3,3.858058146E-2
5.861471570E0,2.502430975E-2,-1.400470734E-2,-1.301479340E-2,3.149178867E-2
5.866476453E0,2.994682640E-2,-1.636505127E-2,-1.542043686E-2,3.744886096E-2
5.871450818E0,1.829631627E-2,-1.396465302E-2,3.465175629E-3,2.327604272E-2
5.876425183E0,-1.452787966E-2,-5.169487000E-2,5.526685715E-2,7.705740957E-2
5.881399548E0,-2.822859585E-2,7.692337036E-3,6.417369843E-2,7.052864129E-2
5.886373914E0,1.247785985E-2,-2.543640137E-2,2.820587158E-2,3.997847787E-2
5.891348279E0,3.395561874E-2,7.438659668E-4,6.810092926E-2,7.610042015E-2
5.896353162E0,-6.132483482E-3,2.434635162E-2,1.324176788E-2,2.838479536E-2
5.901327527E0,2.960404009E-2,3.594970703E-2,-1.519489288E-2,4.898637969E-2
5.906301892E0,-5.299097300E-2,-3.986549377E-2,2.744770050E-2,7.176821773E-2
5.911276257E0,-1.203341037E-2,-2.060699463E-2,-1.994132996E-2,3.109835740E-2
5.916311658E0,-3.272086382E-2,3.213882446E-3,-1.500368118E-2,3.613992831E-2
5.921224988E0,-1.314707100E-3,-2.039623260E-2,1.126165390E-1,1.144561908E-1
5.926229871E0,-3.860692680E-2,-3.674697876E-2,8.571338654E-2,1.009337400E-1
5.931204236E0,4.662118852E-3,-2.699565887E-2,3.306770325E-2,4.294151777E-2
5.936178601E0,-3.267958015E-2,-2.676773071E-2,3.515243530E-2,5.495598306E-2
5.941152966E0,-2.962616086E-2,1.765251160E-3,2.539157867E-2,3.905838945E-2
5.946127332E0,-3.012187779E-3,8.795738220E-3,2.748966217E-2,2.901930069E-2
5.951101697E0,-4.271566868E-2,-1.255893707E-2,5.964279175E-3,4.492135213E-2
5.956106580E0,-4.436276853E-2,-3.371715546E-2,8.142709732E-2,9.866749202E-2
5.961080945E0,-1.293050498E-2,-2.397155762E-2,5.149841309E-4,2.724148935E-2
5.966055310E0,-5.320206285E-3,2.822303772E-2,5.723953247E-2,6.404067872E-2
5.971029675E0,-4.854932427E-3,-6.399154663E-2,2.570629120E-3,6.422691448E-2
5.976004041E0,-1.858237386E-2,3.585815430E-4,4.514026642E-2,4.881676814E-2
5.980978406E0,-1.333086193E-2,-7.037925720E-2,1.653862000E-2,7.351515269E-2
5.985983289E0,-1.047570258E-2,-3.635406494E-3,4.674434662E-3,1.203357239E-2
5.990957654E0,-2.886643261E-2,-2.010631561E-2,-4.781723022E-3,3.550210887E-2
5.995932019E0,-2.118307352E-2,-1.755523682E-2,2.597045898E-2,3.783349949E-2
6.000906384E0,-4.195551574E-2,-8.621215820E-4,3.522205353E-2,5.478687443E-2
6.005880750E0,-2.009022236E-2,-1.499557495E-2,4.911804199E-2,5.514586432E-2
6.010855115E0,-2.438424528E-2,-6.656646729E-4,6.292343140E-2,6.748624116E-2
6.015859998E0,-5.224673450E-2,1.762390137E-3,6.483697891E-2,8.328662029E-2
6.020834363E0,-2.553512901E-2,1.363277435E-2,4.315376282E-2,5.196289633E-2
6.025808728E0,-6.082221866E-3,2.304363251E-2,-2.320051193E-2,3.326057991E-2
6.030783093E0,-2.460546046E-2,-1.011466980E-2,-1.661300659E-3,2.665511489E-2
6.035757459E0,-3.350698203E-2,-1.937103271E-2,1.736354828E-2,4.241989583E-2
6.040731824E0,-2.344987541E-2,-9.645462036E-3,2.445268631E-2,3.522592032E-2
6.045736707E0,-1.592582464E-2,-3.304862976E-2,-4.169368744E-2,5.553564074E-2
6.050711072E0,-3.440124542E-2,-1.376724243E-2,6.017208099E-3,3.753917212E-2
6.055685437E0,-2.201573551E-2,-2.295398712E-2,4.627466202E-2,5.615089028E-2
6.060659802E0,-3.342066705E-2,5.743980408E-3,4.375743866E-2,5.535926061E-2
6.065634168E0,2.455390990E-3,-4.839706421E-2,-8.285522461E-3,4.916253300E-2
6.070608533E0,3.344267607E-4,6.459236145E-3,-1.981687546E-2,2.084567403E-2
6.075582898E0,-4.154838622E-3,6.546020508E-3,2.773666382E-2,2.879992341E-2
6.080557263E0,-1.575903594E-2,1.910209656E-3,-2.188873291E-2,2.703909657E-2
6.085562146E0,-1.541739702E-2,-1.450824738E-2,1.857566833E-2,2.816453136E-2
6.090536511E0,-2.683758736E-2,1.880073547E-2,2.095842361E-2,3.889703420E-2
6.095510877E0,2.017714083E-3,1.170349121E-2,1.623964310E-2,2.011886887E-2
6.100485242E0,-4.489981383E-2,4.646301270E-3,-2.679824829E-4,4.514037231E-2
6.105459607E0,-3.720446676E-2,7.089614868E-3,-2.135896683E-2,4.348149549E-2
6.110433972E0,-2.253654599E-2,-9.352684021E-3,-2.119064331E-3,2.449201987E-2
6.115438855E0,8.534617722E-3,-2.563762665E-2,1.698732376E-2,3.191702944E-2
