"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.313969324E2;5.104797777E1;1.376830643E1;1.123239530E2;6.618646622E0;2.881283569E2;4.164956570E0;3.000000000E0
2.323969334E2;5.104799682E1;1.376821384E1;1.124704890E2;6.641562462E0;2.877106018E2;4.164909363E0;3.000000000E0
2.333971824E2;5.104801513E1;1.376812092E1;1.125342907E2;6.687336445E0;2.869526062E2;4.164861679E0;3.000000000E0
2.343969754E2;5.104803184E1;1.376803035E1;1.125457351E2;6.651208878E0;2.878559570E2;4.727797508E0;3.000000000E0
2.353970884E2;5.104804891E1;1.376793881E1;1.126047397E2;6.697114468E0;2.878402710E2;5.009927750E0;3.000000000E0
2.363970414E2;5.104806562E1;1.376784778E1;1.126508910E2;6.715565681E0;2.867261963E2;4.038359642E0;3.000000000E0
2.373970424E2;5.104808131E1;1.376775461E1;1.127569140E2;6.603323936E0;2.843937073E2;4.778749466E0;3.000000000E0
2.383970614E2;5.104809626E1;1.376766516E1;1.127433790E2;6.604673386E0;2.836217346E2;5.010123730E0;3.000000000E0
2.393970834E2;5.104810915E1;1.376757181E1;1.127665086E2;6.544588089E0;2.832505798E2;4.138045788E0;3.000000000E0
2.403971114E2;5.104812229E1;1.376748355E1;1.128448860E2;6.547446251E0;2.831087646E2;4.109828949E0;3.000000000E0
2.413971284E2;5.104813553E1;1.376739266E1;1.129229049E2;6.542058468E0;2.851045532E2;4.109796524E0;3.000000000E0
2.423971374E2;5.104815177E1;1.376730469E1;1.126864342E2;6.555953503E0;2.843721619E2;5.089518547E0;3.000000000E0
2.433971844E2;5.104816722E1;1.376721565E1;1.127049629E2;6.442243576E0;2.852536316E2;5.026385784E0;3.000000000E0
2.443971984E2;5.104818260E1;1.376712909E1;1.127298255E2;6.281824112E0;2.844755554E2;4.109700203E0;3.000000000E0
2.453972414E2;5.104819720E1;1.376704568E1;1.127430587E2;6.209428310E0;2.839914551E2;4.109667301E0;3.000000000E0
2.463972294E2;5.104821003E1;1.376695623E1;1.129634261E2;6.344321728E0;2.837807312E2;4.109634876E0;3.000000000E0
2.473972424E2;5.104822457E1;1.376686447E1;1.129552444E2;6.378259659E0;2.852648315E2;4.996115685E0;3.000000000E0
2.483972894E2;5.104824098E1;1.376677592E1;1.127322252E2;6.439080715E0;2.850892944E2;4.109570026E0;3.000000000E0
2.493973064E2;5.104825333E1;1.376668544E1;1.124233230E2;6.561184406E0;2.839239197E2;4.197285652E0;3.000000000E0
2.503973464E2;5.104826845E1;1.376659519E1;1.122847889E2;6.629967690E0;2.835935059E2;4.197213173E0;3.000000000E0
2.513973534E2;5.104828421E1;1.376650294E1;1.123273341E2;6.513355255E0;2.852037964E2;4.197140694E0;3.000000000E0
2.523973474E2;5.104830605E1;1.376641925E1;1.127070052E2;6.669523716E0;2.982086792E2;4.109441757E0;3.000000000E0
2.533974094E2;5.104833149E1;1.376633427E1;1.126037858E2;6.278254032E0;2.955533142E2;4.040207863E0;3.000000000E0
2.543973934E2;5.104835255E1;1.376625227E1;1.124632848E2;5.896129608E0;2.862959595E2;4.109378338E0;3.000000000E0
2.553974124E2;5.104836475E1;1.376616825E1;1.123299146E2;6.045662403E0;2.833895569E2;4.996445656E0;3.000000000E0
2.563974604E2;5.104837585E1;1.376608048E1;1.124298912E2;6.062876701E0;2.830549927E2;4.996487141E0;3.000000000E0
2.573974594E2;5.104838821E1;1.376599244E1;1.123844802E2;6.173365593E0;2.842987976E2;4.109282017E0;3.000000000E0
2.583974794E2;5.104840169E1;1.376590631E1;1.123723234E2;6.230421066E0;2.852647095E2;4.109249592E0;3.000000000E0
2.593975144E2;5.104841647E1;1.376582103E1;1.121967764E2;6.077562809E0;2.858370056E2;4.109217644E0;3.000000000E0
2.603975294E2;5.104843184E1;1.376573758E1;1.120042232E2;5.989601612E0;2.839506531E2;4.109185696E0;3.000000000E0
2.613975474E2;5.104844333E1;1.376564919E1;1.119935301E2;6.134347916E0;2.801339417E2;4.109154224E0;3.000000000E0
2.623975854E2;5.104845070E1;1.376556080E1;1.119451694E2;6.227515221E0;2.795853577E2;4.109121799E0;3.000000000E0
2.633976004E2;5.104845989E1;1.376547125E1;1.121560305E2;6.290840626E0;2.835168457E2;4.109089851E0;3.000000000E0
2.643976104E2;5.104847396E1;1.376538425E1;1.120886744E2;6.242406368E0;2.835762634E2;4.109057903E0;3.000000000E0
2.653976274E2;5.104848649E1;1.376529630E1;1.120260145E2;6.353600502E0;2.821410828E2;3.968216181E0;3.000000000E0
2.663976574E2;5.104849997E1;1.376520808E1;1.119260589E2;6.383094788E0;2.847111206E2;4.108994007E0;3.000000000E0
2.673976934E2;5.104851776E1;1.376512019E1;1.118952965E2;6.341238499E0;2.909192505E2;4.125788689E0;3.000000000E0
2.683976964E2;5.104853846E1;1.376503669E1;1.119187548E2;6.257099628E0;2.916912537E2;4.108930588E0;3.000000000E0
2.693977154E2;5.104855664E1;1.376494674E1;1.119337332E2;6.242924213E0;2.847719116E2;4.108899117E0;3.000000000E0
2.703977484E2;5.104856713E1;1.376485562E1;1.120719788E2;6.413389683E0;2.780976257E2;4.108867645E0;3.000000000E0
2.713977884E2;5.104857280E1;1.376476014E1;1.122841189E2;6.536184311E0;2.791256104E2;4.108835220E0;3.000000000E0
2.723979264E2;5.104858231E1;1.376466707E1;1.125429589E2;6.524909496E0;2.820654297E2;5.027528763E0;3.000000000E0
2.733978174E2;5.104859376E1;1.376457479E1;1.125124049E2;6.518311977E0;2.833849182E2;4.797878742E0;3.000000000E0
2.743978244E2;5.104860786E1;1.376448255E1;1.123599754E2;6.669950485E0;2.838209839E2;5.027603626E0;3.000000000E0
2.753978734E2;5.104862480E1;1.376439293E1;1.121908534E2;6.695969105E0;2.851527405E2;5.027639866E0;3.000000000E0
2.763978594E2;5.104864216E1;1.376430193E1;1.121743980E2;6.678227425E0;2.856030579E2;5.027676582E0;3.000000000E0
2.773979004E2;5.104865854E1;1.376420977E1;1.122495393E2;6.546620369E0;2.850536194E2;5.027713299E0;3.000000000E0
2.783979234E2;5.104867484E1;1.376411853E1;1.123223789E2;6.584737301E0;2.860656738E2;5.027750015E0;3.000000000E0
2.793979304E2;5.104869127E1;1.376402703E1;1.123546508E2;6.599716187E0;2.855689392E2;5.027786255E0;3.000000000E0
2.803979454E2;5.104870809E1;1.376393540E1;1.124298093E2;6.625892162E0;2.859654846E2;4.797922611E0;3.000000000E0
2.813979874E2;5.104872628E1;1.376384440E1;1.123598025E2;6.655983925E0;2.857127380E2;4.797928333E0;3.000000000E0
2.823979794E2;5.104874245E1;1.376374820E1;1.122741856E2;6.762651920E0;2.846105652E2;4.126224041E0;3.000000000E0
2.833980354E2;5.104875648E1;1.376365246E1;1.124269443E2;6.629232883E0;2.849900208E2;4.172755241E0;3.000000000E0
2.843980254E2;5.104877140E1;1.376356180E1;1.126086709E2;6.549185276E0;2.846557617E2;4.172784805E0;3.000000000E0
2.853980654E2;5.104878680E1;1.376346865E1;1.127652458E2;6.671423912E0;2.850209045E2;4.108393669E0;3.000000000E0
2.863980754E2;5.104880070E1;1.376337213E1;1.128845161E2;6.906437397E0;2.845459290E2;5.028035641E0;3.000000000E0
2.873980934E2;5.104881630E1;1.376327736E1;1.129014336E2;6.876419067E0;2.837850037E2;5.028070450E0;3.000000000E0
2.883981204E2;5.104883016E1;1.376318217E1;1.129765717E2;6.743312359E0;2.838674011E2;4.797963619E0;3.000000000E0
2.893981344E2;5.104884338E1;1.376308736E1;1.130396929E2;6.661211014E0;2.841931458E2;5.028140545E0;3.000000000E0
2.903981674E2;5.104885866E1;1.376299686E1;1.130705506E2;6.701759815E0;2.836339417E2;5.028175354E0;3.000000000E0
2.913981814E2;5.104887408E1;1.376290477E1;1.129367177E2;6.757483959E0;2.846835938E2;4.797977924E0;3.000000000E0
2.923982444E2;5.104888962E1;1.376280973E1;1.131084095E2;6.744606495E0;2.833175964E2;4.797980309E0;3.000000000E0
2.933982544E2;5.104890318E1;1.376271721E1;1.130969502E2;6.704223633E0;2.832539978E2;4.797985077E0;3.000000000E0
2.943982884E2;5.104892046E1;1.376262253E1;1.131252114E2;6.590281487E0;2.850433960E2;4.997919083E0;3.000000000E0
2.953982754E2;5.104893626E1;1.376253506E1;1.130766043E2;6.634552479E0;2.856707764E2;4.108080864E0;3.000000000E0
2.963983364E2;5.104895248E1;1.376244438E1;1.129707616E2;6.686359406E0;2.836690979E2;5.028380394E0;3.000000000E0
2.973983034E2;5.104896630E1;1.376234937E1;1.129960651E2;6.773331642E0;2.823375854E2;5.028414249E0;3.000000000E0
2.983983244E2;5.104898009E1;1.376225728E1;1.129394950E2;6.692027092E0;2.834843750E2;4.798002243E0;3.000000000E0
2.993983404E2;5.104899347E1;1.376216647E1;1.129489978E2;6.604629993E0;2.837095642E2;4.798006058E0;3.000000000E0
3.003983704E2;5.104900734E1;1.376207628E1;1.128624482E2;6.520514011E0;2.830171509E2;4.798007965E0;3.000000000E0
3.013983954E2;5.104901956E1;1.376198244E1;1.129284550E2;6.420289040E0;2.813113098E2;5.028547287E0;3.000000000E0
3.023984194E2;5.104903072E1;1.376189074E1;1.129625865E2;6.489556313E0;2.811904602E2;4.107863426E0;3.000000000E0
3.033984524E2;5.104904230E1;1.376180016E1;1.131949922E2;6.247845173E0;2.827971191E2;5.028614044E0;3.000000000E0
3.043985184E2;5.104905617E1;1.376171273E1;1.133057369E2;6.101441383E0;2.849510498E2;4.798018456E0;3.000000000E0
3.053984814E2;5.104907134E1;1.376162892E1;1.133565239E2;6.028050423E0;2.856377258E2;4.798020363E0;3.000000000E0
3.063985264E2;5.104908536E1;1.376154549E1;1.132689824E2;5.946690083E0;2.836344604E2;4.798023224E0;3.000000000E0
3.073985254E2;5.104909558E1;1.376146623E1;1.133906960E2;5.862411976E0;2.835896606E2;4.798025131E0;3.000000000E0
3.083987934E2;5.104910740E1;1.376138861E1;1.133631862E2;5.777214527E0;2.851096802E2;4.803126335E0;3.000000000E0
3.093985824E2;5.104912173E1;1.376130911E1;1.133844230E2;5.597048283E0;2.862329102E2;4.798027515E0;3.000000000E0
3.103985744E2;5.104913525E1;1.376123375E1;1.133963280E2;5.618433952E0;2.857068176E2;5.092206478E0;3.000000000E0
3.113986404E2;5.104914851E1;1.376115862E1;1.132573086E2;5.467302799E0;2.839544067E2;5.092241287E0;3.000000000E0
3.123986344E2;5.104915962E1;1.376108287E1;1.130407974E2;5.333291054E0;2.846978149E2;5.092273712E0;3.000000000E0
3.133987314E2;5.104917183E1;1.376101279E1;1.130888217E2;4.692286015E0;2.886452942E2;5.092305660E0;3.000000000E0
3.143986634E2;5.104918493E1;1.376095708E1;1.128939241E2;4.093706131E0;2.917932129E2;5.092339039E0;3.000000000E0
3.153986884E2;5.104919516E1;1.376090698E1;1.126312273E2;2.946305752E0;2.903571472E2;4.998618603E0;3.000000000E0
3.163987314E2;5.104919988E1;1.376088982E1;1.131530462E2;4.131549001E-1;2.903571472E2;4.998651505E0;3.000000000E0
3.173987454E2;5.104920365E1;1.376089139E1;1.133731676E2;5.605238676E-1;2.903571472E2;5.029062748E0;3.000000000E0
3.183987524E2;5.104920166E1;1.376089799E1;1.130673179E2;4.302133024E-1;2.903571472E2;4.714866638E0;3.000000000E0
3.193987784E2;5.104919818E1;1.376090138E1;1.129614303E2;0.000000000E0;2.903571472E2;4.625442028E0;3.000000000E0
3.203987994E2;5.104919818E1;1.376090138E1;1.125447136E2;0.000000000E0;2.903571472E2;4.625376701E0;3.000000000E0
3.213988334E2;5.104919818E1;1.376090138E1;1.122045530E2;0.000000000E0;2.903571472E2;4.625310421E0;3.000000000E0
3.223988364E2;5.104919818E1;1.376090138E1;1.117540104E2;0.000000000E0;2.903571472E2;4.625244617E0;3.000000000E0
3.233988624E2;5.104919818E1;1.376090138E1;1.114494071E2;0.000000000E0;2.903571472E2;4.625178337E0;3.000000000E0
3.243988974E2;5.104919818E1;1.376090138E1;1.114774361E2;0.000000000E0;2.903571472E2;5.061900616E0;3.000000000E0
3.253989224E2;5.104919818E1;1.376090138E1;1.115987089E2;0.000000000E0;2.903571472E2;4.751822948E0;3.000000000E0
3.263989294E2;5.104919522E1;1.376088794E1;1.117196165E2;7.925235033E-1;2.853363953E2;4.751814365E0;3.000000000E0
3.273989674E2;5.104919723E1;1.376086622E1;1.117751629E2;5.820629001E-1;2.853363953E2;4.107099056E0;3.000000000E0
3.283989874E2;5.104919553E1;1.376086419E1;1.120720308E2;0.000000000E0;2.853363953E2;4.034863949E0;3.000000000E0
3.293991354E2;5.104919553E1;1.376086419E1;1.122368694E2;0.000000000E0;2.853363953E2;3.982085705E0;3.000000000E0
3.303990084E2;5.104919553E1;1.376086419E1;1.123051837E2;0.000000000E0;2.853363953E2;4.443825722E0;3.000000000E0
3.313990434E2;5.104920003E1;1.376086418E1;1.117364823E2;6.020221710E-1;2.768419189E2;4.625376701E0;3.000000000E0
3.323990634E2;5.104920425E1;1.376082678E1;1.116318792E2;2.252250195E0;2.931939392E2;4.788156986E0;3.000000000E0
3.333990914E2;5.104921627E1;1.376077644E1;1.117285580E2;3.148921251E0;2.834615784E2;4.999190331E0;3.000000000E0
3.343991014E2;5.104922394E1;1.376071897E1;1.114040649E2;3.509164572E0;2.790207825E2;4.702956200E0;3.000000000E0
3.353991214E2;5.104922757E1;1.376065271E1;1.113774400E2;3.869520187E0;2.812247925E2;4.160285950E0;3.000000000E0
3.363991434E2;5.104923599E1;1.376058243E1;1.116329697E2;4.443417549E0;2.850293274E2;4.160243988E0;3.000000000E0
3.373991784E2;5.104924394E1;1.376051173E1;1.117512440E2;4.787037849E0;2.881011353E2;4.106796741E0;3.000000000E0
3.383991804E2;5.104925196E1;1.376043832E1;1.117292424E2;4.949909210E0;2.850605469E2;5.029706955E0;3.000000000E0
3.393992164E2;5.104926239E1;1.376036354E1;1.115605203E2;5.118843079E0;2.869338684E2;5.029734612E0;3.000000000E0
3.403992204E2;5.104927086E1;1.376028806E1;1.112437452E2;5.010498047E0;2.839659119E2;2.255944729E0;1.609581828E0
3.413992434E2;5.104928020E1;1.376020709E1;1.111382015E2;5.408933640E0;2.804669800E2;2.210173130E0;1.541889071E0
3.423992794E2;5.104929248E1;1.376012410E1;1.112437792E2;5.771411896E0;2.835704956E2;2.194730282E0;1.495664239E0
3.433992944E2;5.104930482E1;1.376003903E1;1.113024022E2;5.902854443E0;2.823156128E2;2.242722273E0;1.486224651E0
3.443993074E2;5.104931898E1;1.375995182E1;1.115402913E2;6.092882156E0;2.853127747E2;2.230592012E0;1.479731560E0
3.453994044E2;5.104933463E1;1.375986358E1;1.119966335E2;6.152423859E0;2.843087158E2;2.210534811E0;1.481902838E0
3.463993574E2;5.104934763E1;1.375977603E1;1.121993145E2;6.217473507E0;2.827947083E2;2.155083895E0;1.467742682E0
3.473993714E2;5.104936148E1;1.375968841E1;1.122338819E2;6.328664303E0;2.830914307E2;2.153514624E0;1.460638642E0
3.483993934E2;5.104937376E1;1.375959805E1;1.121677196E2;6.379732609E0;2.838607788E2;2.122269392E0;1.433443427E0
3.493994214E2;5.104938684E1;1.375950970E1;1.119889585E2;6.441102982E0;2.841398315E2;2.142807007E0;1.411975145E0
3.503994484E2;5.104940044E1;1.375942345E1;1.118183467E2;6.543764114E0;2.816114502E2;2.146007061E0;1.406547785E0
3.513994564E2;5.104941161E1;1.375933887E1;1.118684797E2;6.259092331E0;2.830443115E2;2.127000093E0;1.408353209E0
3.523997174E2;5.104942478E1;1.375925317E1;1.117655842E2;6.282469749E0;2.843643188E2;2.154633284E0;1.403715014E0
3.533995134E2;5.104944026E1;1.375916616E1;1.118188420E2;6.180241585E0;2.862166748E2;2.165080309E0;1.401777029E0
3.543995274E2;5.104945537E1;1.375908124E1;1.119329240E2;6.172515869E0;2.849779053E2;2.175883293E0;1.397278428E0
3.553995734E2;5.104947058E1;1.375899594E1;1.120638060E2;6.204363823E0;2.839427185E2;2.196083784E0;1.392545223E0
3.563995734E2;5.104948312E1;1.375891037E1;1.120588369E2;6.010932446E0;2.857442627E2;2.134402275E0;1.394960642E0
3.573995914E2;5.104949854E1;1.375882514E1;1.121374676E2;5.963694096E0;2.887174683E2;2.143187761E0;1.393448234E0
3.583996114E2;5.104951724E1;1.375874141E1;1.122431635E2;6.162230015E0;2.908520813E2;2.178656340E0;1.389916778E0
3.593997084E2;5.104953819E1;1.375865756E1;1.121280836E2;6.064349174E0;2.909124756E2;2.174613714E0;1.386504292E0
3.603996544E2;5.104955398E1;1.375857288E1;1.119326265E2;5.514908314E0;2.831712036E2;2.144726992E0;1.388329387E0
3.613996734E2;5.104955812E1;1.375849108E1;1.125101282E2;5.002928734E0;2.843474426E2;2.154534340E0;1.388904810E0
3.623996944E2;5.104956247E1;1.375841057E1;1.129632085E2;5.139704227E0;2.828193359E2;2.169413805E0;1.401445031E0
3.633997674E2;5.104956806E1;1.375832929E1;1.134324801E2;5.327056408E0;2.783545837E2;2.138982773E0;1.438549399E0
3.643997374E2;5.104957713E1;1.375824645E1;1.145004666E2;5.419802189E0;2.766014404E2;2.147181749E0;1.458680987E0
3.653997654E2;5.104958977E1;1.375816033E1;1.154955326E2;5.656818390E0;2.742651672E2;2.131604195E0;1.473079920E0
3.663997914E2;5.104960526E1;1.375807560E1;1.166426034E2;5.452230453E0;2.780072021E2;2.105392694E0;1.486465931E0
3.673998364E2;5.104962502E1;1.375799704E1;1.178152603E2;5.319502831E0;2.783816223E2;2.143242598E0;1.520896435E0
3.683998334E2;5.104964901E1;1.375791009E1;1.181698989E2;5.311391830E0;2.851228027E2;2.142380238E0;1.495746732E0
3.693998574E2;5.104967420E1;1.375782776E1;1.185655439E2;5.234075546E0;2.868752441E2;2.140614986E0;1.483532190E0
3.703998864E2;5.104969597E1;1.375774754E1;1.186749670E2;5.339022160E0;2.898404541E2;2.162074327E0;1.475018382E0
3.713998904E2;5.104971625E1;1.375766833E1;1.189624097E2;5.080544472E0;2.917138367E2;2.188970327E0;1.499881148E0
3.723999334E2;5.104973322E1;1.375758968E1;1.188643212E2;5.130764961E0;2.929101257E2;2.172351122E0;1.479573131E0
3.733999414E2;5.104975039E1;1.375751383E1;1.181949232E2;5.099017620E0;2.996657715E2;2.132660389E0;1.467174411E0
3.743999664E2;5.104976748E1;1.375744519E1;1.176387076E2;4.746224403E0;3.064499207E2;2.115629435E0;1.457923174E0
3.753999974E2;5.104978719E1;1.375739217E1;1.167419369E2;4.115930557E0;3.147552185E2;2.103754997E0;1.439838409E0
3.764000794E2;5.104980563E1;1.375735183E1;1.163496686E2;3.392688274E0;3.191306458E2;2.149842501E0;1.427971721E0
3.774000254E2;5.104982225E1;1.375731762E1;1.160714714E2;3.311602354E0;3.009008789E2;2.235561371E0;1.427114367E0
3.784000574E2;5.104983234E1;1.375729291E1;1.156087940E2;2.525843143E0;3.008641052E2;2.179705143E0;1.416984916E0
3.794000934E2;5.104983650E1;1.375727650E1;1.153029524E2;1.178203940E0;3.017677002E2;2.180680752E0;1.406341195E0
3.804000864E2;5.104983847E1;1.375727218E1;1.151056574E2;1.242964506E0;2.985770264E2;2.219434023E0;1.406775832E0
3.814001104E2;5.104983954E1;1.375727324E1;1.146762892E2;1.228060484E0;2.854107361E2;2.220381737E0;1.415873885E0
3.824001424E2;5.104983847E1;1.375727705E1;1.142638252E2;7.891829610E-1;2.941629333E2;2.240196705E0;1.423527002E0
3.834001814E2;5.104983499E1;1.375727856E1;1.138814926E2;5.587767959E-1;2.919615479E2;1.903652072E0;1.433987617E0
3.844001914E2;5.104982905E1;1.375728104E1;1.134092885E2;2.835413218E-1;2.921341858E2;1.759464025E0;1.448206425E0
3.854002004E2;5.104982622E1;1.375727883E1;1.131442780E2;1.673153788E-1;2.927852173E2;1.711963534E0;1.452983260E0
3.864002154E2;5.104982410E1;1.375727852E1;1.130882929E2;1.027071029E-1;2.934245911E2;1.678556204E0;1.459110498E0
3.874003424E2;5.104982207E1;1.375727886E1;1.127170958E2;5.540883169E-2;2.933873596E2;1.648163557E0;1.435901999E0
3.884002604E2;5.104981978E1;1.375727862E1;1.127531953E2;4.650079086E-2;2.932625122E2;1.635621548E0;1.421079874E0
3.894002804E2;5.104981756E1;1.375727750E1;1.128713139E2;3.605280444E-2;2.934703979E2;1.637438536E0;1.414041877E0
3.904003054E2;5.104981794E1;1.375727888E1;1.130069592E2;7.276663929E-2;2.934962769E2;1.641325951E0;1.411437750E0
3.914003404E2;5.104981731E1;1.375727967E1;1.130706541E2;6.852117926E-2;2.935756531E2;1.636349440E0;1.408710599E0
3.924003464E2;5.104981716E1;1.375727951E1;1.132233161E2;1.523747807E-3;2.930345764E2;1.646353483E0;1.500365496E0
3.934003704E2;5.104981737E1;1.375727950E1;1.134038068E2;1.604261808E-2;2.932388000E2;1.640583873E0;1.278732300E0
3.944004404E2;5.104981731E1;1.375727959E1;1.133715098E2;2.747405786E-3;2.931366882E2;1.637045503E0;1.463197470E0
3.954004344E2;5.104981813E1;1.375727918E1;1.137241189E2;2.491068840E-2;2.929325256E2;1.634657979E0;1.256033301E0
3.964004284E2;5.104981831E1;1.375727849E1;1.138242352E2;6.129086763E-2;2.932525940E2;1.635185003E0;1.298246503E0
3.974004834E2;5.104981845E1;1.375728297E1;1.136614524E2;3.657549620E-2;2.930404053E2;1.650596857E0;1.337275863E0
3.984005134E2;5.104981813E1;1.375728361E1;1.135670453E2;7.591810077E-2;2.929465637E2;1.657573700E0;1.351967216E0
3.994005024E2;5.104981723E1;1.375728484E1;1.133073745E2;6.884850562E-2;2.930700378E2;1.659717083E0;1.369729161E0
4.004005434E2;5.104981700E1;1.375728475E1;1.131246571E2;5.944224447E-2;2.927891235E2;1.655995369E0;1.379283309E0
4.014005544E2;5.104981637E1;1.375728400E1;1.129320334E2;1.411189977E-2;2.930945435E2;1.656625986E0;1.387660861E0
4.024005674E2;5.104981643E1;1.375728400E1;1.129997033E2;1.297360519E-3;2.928102417E2;1.656645298E0;1.492407918E0
4.034006044E2;5.104981602E1;1.375728236E1;1.127317683E2;5.451496691E-3;2.927105103E2;1.652800083E0;1.268923998E0
4.044006364E2;5.104981605E1;1.375728228E1;1.128579505E2;1.743478351E-3;2.927049561E2;1.653267503E0;1.458756924E0
4.054006344E2;5.104981572E1;1.375727896E1;1.128477503E2;1.471857913E-2;2.926796265E2;1.628164291E0;1.244652987E0
4.064006854E2;5.104981558E1;1.375727670E1;1.130088175E2;2.164330892E-2;2.925787964E2;1.632508039E0;1.279579878E0
4.074006784E2;5.104981688E1;1.375727348E1;1.131531565E2;7.686862350E-2;2.911866455E2;1.624720812E0;1.309569716E0
4.084006954E2;5.104982080E1;1.375726623E1;1.132278293E2;1.561513543E0;3.054743042E2;1.605145097E0;1.332235336E0
4.094007274E2;5.104982427E1;1.375727974E1;1.134522644E2;8.079628944E-1;2.969659424E2;4.724113464E0;3.000000000E0
4.104007464E2;5.104983709E1;1.375723034E1;1.135538578E2;2.593087912E0;2.972609863E2;4.724057674E0;3.000000000E0
4.114007594E2;5.104984914E1;1.375717204E1;1.134812976E2;3.626714706E0;2.826010132E2;4.750647068E0;3.000000000E0
4.124007974E2;5.104985738E1;1.375710572E1;1.141045669E2;3.530136585E0;2.896540527E2;2.140646935E0;1.360126734E0
4.134008244E2;5.104986473E1;1.375705084E1;1.140624976E2;3.848577023E0;2.906538696E2;2.131723881E0;1.366228104E0
4.144008324E2;5.104987213E1;1.375698904E1;1.135465683E2;3.726216555E0;2.831429443E2;2.103286266E0;1.373078823E0
4.154008634E2;5.104986862E1;1.375692368E1;1.133226443E2;3.988904238E0;2.703493958E2;2.102136374E0;1.369474173E0
4.164008714E2;5.104986667E1;1.375685667E1;1.130900820E2;3.571753740E0;2.886449280E2;2.125335455E0;1.370803475E0
4.174008974E2;5.104987071E1;1.375679155E1;1.128121941E2;3.491068125E0;2.926325684E2;2.189654589E0;1.392624021E0
4.184012334E2;5.104987958E1;1.375672331E1;1.125971006E2;3.857068062E0;2.916401062E2;2.241868019E0;1.412229300E0
4.194009554E2;5.104989023E1;1.375665430E1;1.121475732E2;4.036647797E0;2.896730042E2;2.230670929E0;1.421305537E0
4.204009704E2;5.104990052E1;1.375657879E1;1.117402931E2;4.467787266E0;2.841846313E2;2.226146698E0;1.427675128E0
4.214010034E2;5.104991246E1;1.375649902E1;1.114760221E2;4.823218346E0;2.814812622E2;2.191986799E0;1.431838632E0
4.224010104E2;5.104992619E1;1.375641643E1;1.112588024E2;5.131189346E0;2.818042603E2;2.181935310E0;1.436128139E0
4.234010524E2;5.104993995E1;1.375633085E1;1.110667182E2;5.446645260E0;2.806538391E2;2.178860903E0;1.442288876E0
4.244010514E2;5.104995428E1;1.375624538E1;1.107588566E2;5.777138233E0;2.800683289E2;2.144344330E0;1.448075175E0
4.254011434E2;5.104997220E1;1.375615762E1;1.104449881E2;5.890727997E0;2.812091675E2;2.157779217E0;1.474848509E0
4.264010894E2;5.104998845E1;1.375606957E1;1.101635869E2;6.071804523E0;2.800520020E2;2.170812607E0;1.493800044E0
4.274011154E2;5.105000686E1;1.375597947E1;1.104190033E2;6.160614491E0;2.793022156E2;2.173740387E0;1.479995251E0
4.284011414E2;5.105002178E1;1.375588867E1;1.104528104E2;6.149360657E0;2.802685852E2;2.160689831E0;1.479674816E0
4.294017344E2;5.105003933E1;1.375580019E1;1.106371868E2;6.174730778E0;2.866928711E2;2.161277294E0;1.466436148E0
4.304011944E2;5.105005911E1;1.375571511E1;1.106041098E2;6.383275509E0;2.836239929E2;2.146542788E0;1.452515960E0
4.314012424E2;5.105007391E1;1.375562481E1;1.106624535E2;6.366302967E0;2.772577820E2;2.139766455E0;1.457081676E0
4.324012134E2;5.105008661E1;1.375553280E1;1.107245649E2;6.399273396E0;2.799898682E2;2.149030924E0;1.476684690E0
4.334012454E2;5.105010096E1;1.375544308E1;1.107975315E2;6.386210442E0;2.814538574E2;2.156915426E0;1.445796847E0
4.344012664E2;5.105011332E1;1.375535266E1;1.107006576E2;6.471340179E0;2.770459290E2;2.154022217E0;1.424314618E0
4.354012904E2;5.105012556E1;1.375526156E1;1.108011031E2;6.464678764E0;2.756744690E2;2.210625648E0;1.416551590E0
4.364013254E2;5.105013621E1;1.375517019E1;1.108080251E2;6.335553169E0;2.761194458E2;2.218787193E0;1.419021726E0
4.374013504E2;5.105014650E1;1.375507847E1;1.109268500E2;6.377816677E0;2.770104980E2;2.217668533E0;1.416549206E0
4.384013554E2;5.105015566E1;1.375498593E1;1.109878632E2;6.340420723E0;2.761784668E2;2.240957260E0;1.420799494E0
4.394013724E2;5.105016511E1;1.375489527E1;1.110727294E2;6.347012520E0;2.788283691E2;2.181260824E0;1.426126480E0
4.404014084E2;5.105017476E1;1.375480582E1;1.113469249E2;6.333162308E0;2.817278748E2;2.168335676E0;1.431618571E0
4.414014414E2;5.105018629E1;1.375471665E1;1.113144132E2;6.311973572E0;2.813307800E2;2.174507618E0;1.442933083E0
4.424014634E2;5.105019723E1;1.375462730E1;1.113432892E2;6.377387047E0;2.799387207E2;2.170498371E0;1.441392541E0
4.434014594E2;5.105020862E1;1.375453753E1;1.112771997E2;6.311860085E0;2.797684021E2;2.169815302E0;1.437309861E0
4.444014964E2;5.105022123E1;1.375444903E1;1.113981832E2;6.183898926E0;2.838874512E2;2.177600622E0;1.432972312E0
4.454015354E2;5.105023634E1;1.375436148E1;1.115336861E2;6.202878952E0;2.849586792E2;2.268314600E0;1.443314552E0
4.464015314E2;5.105024984E1;1.375427316E1;1.116444623E2;6.283591270E0;2.818148499E2;2.285606146E0;1.454961419E0
